Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
35,Kerryon Johnson\JohnKe06,RB,21.120,2018-10-28,NFL,DET,,SEA,L 14-28,7,8,Sun,8,6,69,11.50,0,75.0%,8.63
36,O.J. Howard\HowaO.00,TE,23.343,2018-10-28,NFL,TAM,@,CIN,L 34-37,7,8,Sun,4,4,68,17.00,1,100.0%,17.00
37,DeSean Jackson\JackDe00,WR,31.331,2018-10-28,NFL,TAM,@,CIN,L 34-37,7,8,Sun,8,3,68,22.67,1,37.5%,8.50
38,James Conner\ConnJa00,RB,23.176,2018-10-28,NFL,PIT,,CLE,W 33-18,7,8,Sun,6,5,66,13.20,0,83.3%,11.00
39,Deontay Burnett\BurnDe00,WR,21.024,2018-10-28,NFL,NYJ,@,CHI,L 10-24,8,8,Sun,4,4,61,15.25,0,100.0%,15.25
40,George Kittle\KittGe00,TE,25.019,2018-10-28,NFL,SFO,@,ARI,L 15-18,8,8,Sun,8,5,57,11.40,0,62.5%,7.13
41,Emmanuel Sanders\SandEm00,WR,31.225,2018-10-28,NFL,DEN,@,KAN,L 23-30,8,8,Sun,4,4,57,14.25,0,100.0%,14.25
42,Greg Olsen\OlseGr00,TE,33.231,2018-10-28,NFL,CAR,,BAL,W 36-21,7,8,Sun,4,4,56,14.00,1,100.0%,14.00
43,Marquise Goodwin\GoodMa00,WR,27.343,2018-10-28,NFL,SFO,@,ARI,L 15-18,8,8,Sun,4,1,55,55.00,1,25.0%,13.75
44,Zay Jones\JoneZa00,WR,23.213,2018-10-29,NFL,BUF,,NWE,L 6-25,8,8,Mon,8,6,55,9.17,0,75.0%,6.88
45,Ed Dickson\DickEd00,TE,31.095,2018-10-28,NFL,SEA,@,DET,W 28-14,7,8,Sun,2,2,54,27.00,1,100.0%,27.00
46,Donte Moncrief\MoncDo00,WR,25.083,2018-10-28,NFL,JAX,,PHI,L 18-24,8,8,Sun,7,4,54,13.50,0,57.1%,7.71
47,Willie Snead\SneaWi00,WR,26.011,2018-10-28,NFL,BAL,@,CAR,L 21-36,8,8,Sun,11,5,54,10.80,0,45.5%,4.91
48,Taylor Gabriel\GabrTa00,WR,27.253,2018-10-28,NFL,CHI,,NYJ,W 24-10,7,8,Sun,6,4,52,13.00,0,66.7%,8.67
49,Dontrelle Inman\InmaDo00,WR,29.270,2018-10-28,NFL,IND,@,OAK,W 42-28,8,8,Sun,7,6,52,8.67,0,85.7%,7.43
50,Jalen Richard\RichJa01,RB,25.013,2018-10-28,NFL,OAK,,IND,L 28-42,7,8,Sun,8,8,50,6.25,0,100.0%,6.25
51,Golden Tate\TateGo00,WR,30.087,2018-10-28,NFL,DET,,SEA,L 14-28,7,8,Sun,12,7,50,7.14,0,58.3%,4.17
52,Nelson Agholor\AghoNe00,WR,25.157,2018-10-28,NFL,PHI,@,JAX,W 24-18,8,8,Sun,6,3,49,16.33,0,50.0%,8.17
53,Josh Doctson\DoctJo00,WR,25.329,2018-10-28,NFL,WAS,@,NYG,W 20-13,7,8,Sun,5,5,49,9.80,0,100.0%,9.80
54,Chris Hogan\HogaCh00,WR,30.005,2018-10-29,NFL,NWE,@,BUF,W 25-6,8,8,Mon,2,2,49,24.50,0,100.0%,24.50
55,Bennie Fowler\FowlBe00,WR,27.140,2018-10-28,NFL,NYG,,WAS,L 13-20,8,8,Sun,7,4,48,12.00,0,57.1%,6.86
56,Vance McDonald\McDoVa00,TE,28.137,2018-10-28,NFL,PIT,,CLE,W 33-18,7,8,Sun,3,3,47,15.67,0,100.0%,15.67
57,Kelvin Benjamin\BenjKe00,WR,27.266,2018-10-29,NFL,BUF,,NWE,L 6-25,8,8,Mon,7,2,45,22.50,0,28.6%,6.43
58,Andre Holmes\HolmAn00,WR,30.135,2018-10-29,NFL,BUF,,NWE,L 6-25,8,8,Mon,3,2,45,22.50,0,66.7%,15.00
59,Marquez Valdes-Scantling\ValdMa00,WR,24.018,2018-10-28,NFL,GNB,@,LAR,L 27-29,7,8,Sun,5,2,45,22.50,1,40.0%,9.00
60,Danny Amendola\AmenDa00,WR,32.357,2018-10-25,NFL,MIA,@,HOU,L 23-42,8,8,Thu,6,5,43,8.60,0,83.3%,7.17
61,Rob Gronkowski\GronRo00,TE,29.168,2018-10-29,NFL,NWE,@,BUF,W 25-6,8,8,Mon,8,3,43,14.33,0,37.5%,5.38
62,Josh Gordon\GordJo02,WR,27.199,2018-10-29,NFL,NWE,@,BUF,W 25-6,8,8,Mon,6,4,42,10.50,0,66.7%,7.00
63,Christian Kirk\KirkCh01,WR,21.344,2018-10-28,NFL,ARI,,SFO,W 18-15,8,8,Sun,7,3,42,14.00,1,42.9%,6.00
64,Josh Reynolds\ReynJo00,WR,23.254,2018-10-28,NFL,LAR,,GNB,W 29-27,8,8,Sun,5,3,42,14.00,2,60.0%,8.40
65,Seth Roberts\RobeSe00,WR,27.248,2018-10-28,NFL,OAK,,IND,L 28-42,7,8,Sun,4,2,42,21.00,1,50.0%,10.50
66,Wendell Smallwood\SmalWe00,RB,24.272,2018-10-28,NFL,PHI,@,JAX,W 24-18,8,8,Sun,3,2,42,21.00,1,66.7%,14.00
67,DJ Chark\CharDJ00,WR,22.035,2018-10-28,NFL,JAX,,PHI,L 18-24,8,8,Sun,5,4,41,10.25,0,80.0%,8.20
68,David Johnson\JohnDa08,RB,26.316,2018-10-28,NFL,ARI,,SFO,W 18-15,8,8,Sun,4,4,41,10.25,0,100.0%,10.25
69,Randall Cobb\CobbRa00,WR,28.067,2018-10-28,NFL,GNB,@,LAR,L 27-29,7,8,Sun,5,4,40,10.00,0,80.0%,8.00
70,Brandon LaFell\LaFeBr00,WR,31.358,2018-10-28,NFL,OAK,,IND,L 28-42,7,8,Sun,4,3,39,13.00,1,75.0%,9.75
71,Jarvis Landry\LandJa00,WR,25.334,2018-10-28,NFL,CLE,@,PIT,L 18-33,8,8,Sun,12,8,39,4.88,0,66.7%,3.25
72,Latavius Murray\MurrLa00,RB,28.283,2018-10-28,NFL,MIN,,NOR,L 20-30,8,8,Sun,6,5,39,7.80,0,83.3%,6.50
73,Kyle Rudolph\RudoKy00,TE,28.353,2018-10-28,NFL,MIN,,NOR,L 20-30,8,8,Sun,7,4,39,9.75,0,57.1%,5.57
74,Jordan Reed\ReedJo02,TE,28.117,2018-10-28,NFL,WAS,@,NYG,W 20-13,7,8,Sun,12,7,38,5.43,0,58.3%,3.17
75,Josh Bellamy\BellJo02,WR,29.163,2018-10-28,NFL,CHI,,NYJ,W 24-10,7,8,Sun,5,4,37,9.25,0,80.0%,7.40
76,Kenyan Drake\DrakKe00,RB,24.272,2018-10-25,NFL,MIA,@,HOU,L 23-42,8,8,Thu,2,2,37,18.50,1,100.0%,18.50
77,Eric Ebron\EbroEr00,TE,25.201,2018-10-28,NFL,IND,@,OAK,W 42-28,8,8,Sun,3,3,37,12.33,1,100.0%,12.33
78,David Grinnage\GrinDa00,TE,24.246,2018-10-28,NFL,JAX,,PHI,L 18-24,8,8,Sun,5,3,37,12.33,0,60.0%,7.40
79,Anthony Miller\MillAn02,WR,24.019,2018-10-28,NFL,CHI,,NYJ,W 24-10,7,8,Sun,7,3,37,12.33,1,42.9%,5.29
80,Antonio Callaway\CallAn00,WR,21.292,2018-10-28,NFL,CLE,@,PIT,L 18-33,8,8,Sun,6,5,36,7.20,1,83.3%,6.00
81,Charles Clay\ClayCh00,TE,29.258,2018-10-29,NFL,BUF,,NWE,L 6-25,8,8,Mon,6,3,36,12.00,0,50.0%,6.00
82,Jakeem Grant\GranJa00,WR,26.025,2018-10-25,NFL,MIA,@,HOU,L 23-42,8,8,Thu,8,4,36,9.00,0,50.0%,4.50
83,Kareem Hunt\HuntKa00,RB,23.083,2018-10-28,NFL,KAN,,DEN,W 30-23,8,8,Sun,6,5,36,7.20,1,83.3%,6.00
84,Alshon Jeffery\JeffAl00,WR,28.256,2018-10-28,NFL,PHI,@,JAX,W 24-18,8,8,Sun,5,4,35,8.75,0,80.0%,7.00
85,T.Y. Hilton\HiltT.00,WR,28.348,2018-10-28,NFL,IND,@,OAK,W 42-28,8,8,Sun,5,1,34,34.00,0,20.0%,6.80
86,Tyler Lockett\LockTy00,WR,26.030,2018-10-28,NFL,SEA,@,DET,W 28-14,7,8,Sun,2,2,34,17.00,1,100.0%,17.00
87,Paul Richardson\RichPa01,WR,26.198,2018-10-28,NFL,WAS,@,NYG,W 20-13,7,8,Sun,5,2,34,17.00,0,40.0%,6.80
88,Sterling Shepard\ShepSt00,WR,25.260,2018-10-28,NFL,NYG,,WAS,L 13-20,8,8,Sun,8,4,34,8.50,0,50.0%,4.25
89,JuJu Smith-Schuster\SmitJu00,WR,21.340,2018-10-28,NFL,PIT,,CLE,W 33-18,7,8,Sun,6,4,33,8.25,0,66.7%,5.50
90,Jordan Franks\FranJo03,TE,22.300,2018-10-28,NFL,CIN,,TAM,W 37-34,8,8,Sun,1,1,32,32.00,0,100.0%,32.00
91,Chris Godwin\GodwCh00,WR,22.243,2018-10-28,NFL,TAM,@,CIN,L 34-37,7,8,Sun,7,2,32,16.00,0,28.6%,4.57
92,Dallas Goedert\GoedDa00,TE,23.298,2018-10-28,NFL,PHI,@,JAX,W 24-18,8,8,Sun,1,1,32,32.00,1,100.0%,32.00
93,Mark Andrews\AndrMa00,TE,22.052,2018-10-28,NFL,BAL,@,CAR,L 21-36,8,8,Sun,5,4,31,7.75,0,80.0%,6.20
94,Michael Crabtree\CrabMi00,WR,31.044,2018-10-28,NFL,BAL,@,CAR,L 21-36,8,8,Sun,5,3,31,10.33,0,60.0%,6.20
95,Alvin Kamara\KamaAl00,RB,23.095,2018-10-28,NFL,NOR,@,MIN,W 30-20,7,8,Sun,8,7,31,4.43,1,87.5%,3.88
96,Equanimeous St. Brown\St.BEq00,WR,22.028,2018-10-28,NFL,GNB,@,LAR,L 27-29,7,8,Sun,2,2,31,15.50,0,100.0%,15.50
97,Dede Westbrook\WestDe00,WR,24.341,2018-10-28,NFL,JAX,,PHI,L 18-24,8,8,Sun,6,2,31,15.50,1,33.3%,5.17
98,Jermaine Kearse\KearJe01,WR,28.264,2018-10-28,NFL,NYJ,@,CHI,L 10-24,8,8,Sun,10,3,30,10.00,0,30.0%,3.00
99,Demaryius Thomas\ThomDe03,WR,30.307,2018-10-28,NFL,DEN,@,KAN,L 23-30,8,8,Sun,7,3,30,10.00,0,42.9%,4.29
100,Hayden Hurst\HursHa00,TE,25.065,2018-10-28,NFL,BAL,@,CAR,L 21-36,8,8,Sun,3,2,29,14.50,1,66.7%,9.67
101,Mark Ingram\IngrMa01,RB,28.311,2018-10-28,NFL,NOR,@,MIN,W 30-20,7,8,Sun,3,3,29,9.67,0,100.0%,9.67
102,Matt LaCosse\LaCoMa00,TE,26.037,2018-10-28,NFL,DEN,@,KAN,L 23-30,8,8,Sun,5,4,29,7.25,0,80.0%,5.80
103,Jordan Thomas\ThomJo05,TE,22.084,2018-10-25,NFL,HOU,,MIA,W 42-23,8,8,Thu,4,4,29,7.25,2,100.0%,7.25
104,John Brown\BrowJo02,WR,28.208,2018-10-28,NFL,BAL,@,CAR,L 21-36,8,8,Sun,7,3,28,9.33,0,42.9%,4.00
105,Seth Devalve\DevaSe00,TE,25.272,2018-10-28,NFL,CLE,@,PIT,L 18-33,8,8,Sun,2,2,28,14.00,1,100.0%,14.00
106,Curtis Samuel\SamuCu00,WR,22.078,2018-10-28,NFL,CAR,,BAL,W 36-21,7,8,Sun,3,3,28,9.33,0,100.0%,9.33
107,Devin Funchess\FuncDe00,WR,24.160,2018-10-28,NFL,CAR,,BAL,W 36-21,7,8,Sun,3,3,27,9.00,0,100.0%,9.00
108,Mo Alie-Cox\AlieMo00,TE,25.039,2018-10-28,NFL,IND,@,OAK,W 42-28,8,8,Sun,1,1,26,26.00,1,100.0%,26.00
109,Doug Baldwin\BaldDo00,WR,30.037,2018-10-28,NFL,SEA,@,DET,W 28-14,7,8,Sun,3,2,26,13.00,0,66.7%,8.67
110,Zach Ertz\ErtzZa00,TE,27.352,2018-10-28,NFL,PHI,@,JAX,W 24-18,8,8,Sun,6,4,26,6.50,1,66.7%,4.33
111,Evan Engram\EngrEv00,TE,24.056,2018-10-28,NFL,NYG,,WAS,L 13-20,8,8,Sun,9,5,25,5.00,1,55.6%,2.78
112,Jacquizz Rodgers\RodgJa00,RB,28.264,2018-10-28,NFL,TAM,@,CIN,L 34-37,7,8,Sun,4,4,25,6.25,0,100.0%,6.25
113,Laquon Treadwell\TreaLa00,WR,23.136,2018-10-28,NFL,MIN,,NOR,L 20-30,8,8,Sun,5,3,25,8.33,0,60.0%,5.00
114,Dontrell Hilliard\HillDo00,RB,23.244,2018-10-28,NFL,CLE,@,PIT,L 18-33,8,8,Sun,1,1,24,24.00,0,100.0%,24.00
115,Tim Patrick\PatrTi00,WR,24.339,2018-10-28,NFL,DEN,@,KAN,L 23-30,8,8,Sun,1,1,24,24.00,1,100.0%,24.00
116,LeGarrette Blount\BlouLe00,RB,31.327,2018-10-28,NFL,DET,,SEA,L 14-28,7,8,Sun,1,1,23,23.00,0,100.0%,23.00
117,Devontae Booker\BookDe00,RB,26.154,2018-10-28,NFL,DEN,@,KAN,L 23-30,8,8,Sun,4,4,23,5.75,0,100.0%,5.75
118,Gerald Everett\EverGe00,TE,24.125,2018-10-28,NFL,LAR,,GNB,W 29-27,8,8,Sun,2,1,22,22.00,0,50.0%,11.00
119,Jermaine Gresham\GresJe00,TE,30.134,2018-10-28,NFL,ARI,,SFO,W 18-15,8,8,Sun,3,3,22,7.33,0,100.0%,7.33
120,Vernon Davis\DaviVe00,TE,34.270,2018-10-28,NFL,WAS,@,NYG,W 20-13,7,8,Sun,3,1,21,21.00,0,33.3%,7.00
121,Jimmy Graham\GrahJi00,TE,31.338,2018-10-28,NFL,GNB,@,LAR,L 27-29,7,8,Sun,4,1,21,21.00,0,25.0%,5.25
122,Damion Ratley\RatlDa00,WR,23.195,2018-10-28,NFL,CLE,@,PIT,L 18-33,8,8,Sun,4,1,21,21.00,0,25.0%,5.25
123,Chad Williams\WillCh05,WR,24.009,2018-10-28,NFL,ARI,,SFO,W 18-15,8,8,Sun,2,2,21,10.50,0,100.0%,10.50
124,Luke Willson\WillLu00,TE,28.286,2018-10-28,NFL,DET,,SEA,L 14-28,7,8,Sun,4,3,21,7.00,0,75.0%,5.25
125,Maurice Harris\HarrMa05,WR,25.351,2018-10-28,NFL,WAS,@,NYG,W 20-13,7,8,Sun,2,2,20,10.00,0,100.0%,10.00
126,Chris Carson\CarsCh00,RB,24.042,2018-10-28,NFL,SEA,@,DET,W 28-14,7,8,Sun,2,2,19,9.50,0,100.0%,9.50
127,Chris Moore\MoorCh00,WR,25.134,2018-10-28,NFL,BAL,@,CAR,L 21-36,8,8,Sun,2,2,19,9.50,0,100.0%,9.50
128,Aldrick Robinson\RobiAl00,WR,30.034,2018-10-28,NFL,MIN,,NOR,L 20-30,8,8,Sun,2,1,19,19.00,0,50.0%,9.50
129,Javorius Allen\AlleJa01,RB,27.062,2018-10-28,NFL,BAL,@,CAR,L 21-36,8,8,Sun,5,3,18,6.00,1,60.0%,3.60
130,Trey Burton\BurtTr01,TE,26.364,2018-10-28,NFL,CHI,,NYJ,W 24-10,7,8,Sun,4,3,18,6.00,0,75.0%,4.50
131,Keelan Cole\ColeKe00,WR,25.191,2018-10-28,NFL,JAX,,PHI,L 18-24,8,8,Sun,3,2,18,9.00,0,66.7%,6.00
132,Tre'Quan Smith\SmitTr03,WR,22.294,2018-10-28,NFL,NOR,@,MIN,W 30-20,7,8,Sun,4,3,18,6.00,0,75.0%,4.50
133,Phillip Lindsay\LindPh00,RB,24.096,2018-10-28,NFL,DEN,@,KAN,L 23-30,8,8,Sun,3,3,17,5.67,0,100.0%,5.67
134,Marlon Mack\MackMa00,RB,22.235,2018-10-28,NFL,IND,@,OAK,W 42-28,8,8,Sun,4,2,17,8.50,0,50.0%,4.25
135,Doug Martin\MartDo00,RB,29.288,2018-10-28,NFL,OAK,,IND,L 28-42,7,8,Sun,2,2,17,8.50,0,100.0%,8.50
136,Chris Herndon\HernCh00,TE,22.247,2018-10-28,NFL,NYJ,@,CHI,L 10-24,8,8,Sun,2,1,16,16.00,1,50.0%,8.00
137,Duke Johnson\JohnDu00,RB,25.035,2018-10-28,NFL,CLE,@,PIT,L 18-33,8,8,Sun,3,2,16,8.00,0,66.7%,5.33
138,Ray-Ray McCloud\McClRa00,WR,22.014,2018-10-29,NFL,BUF,,NWE,L 6-25,8,8,Mon,1,1,16,16.00,0,100.0%,16.00
139,Nick Vannett\VannNi00,TE,25.236,2018-10-28,NFL,SEA,@,DET,W 28-14,7,8,Sun,3,1,16,16.00,0,33.3%,5.33
140,Justin Hunter\HuntJu00,WR,27.161,2018-10-28,NFL,PIT,,CLE,W 33-18,7,8,Sun,4,2,15,7.50,0,50.0%,3.75
141,Joe Mixon\MixoJo00,HB,22.096,2018-10-28,NFL,CIN,,TAM,W 37-34,8,8,Sun,4,3,15,5.00,0,75.0%,3.75
142,Ian Thomas\ThomIa00,TE,22.144,2018-10-28,NFL,CAR,,BAL,W 36-21,7,8,Sun,1,1,15,15.00,0,100.0%,15.00
143,Roc Thomas\ThomRo05,RB,23.056,2018-10-28,NFL,MIN,,NOR,L 20-30,8,8,Sun,1,1,15,15.00,0,100.0%,15.00
144,Geronimo Allison\AlliGe01,WR,24.283,2018-10-28,NFL,GNB,@,LAR,L 27-29,7,8,Sun,1,1,14,14.00,0,100.0%,14.00
145,Alex Collins\CollAl00,RB,24.063,2018-10-28,NFL,BAL,@,CAR,L 21-36,8,8,Sun,2,2,14,7.00,0,100.0%,7.00
146,Jason Croom\CrooJa00,TE,24.243,2018-10-29,NFL,BUF,,NWE,L 6-25,8,8,Mon,3,1,14,14.00,0,33.3%,4.67
147,Mike Gesicki\GesiMi00,TE,23.022,2018-10-25,NFL,MIA,@,HOU,L 23-42,8,8,Thu,5,4,14,3.50,0,80.0%,2.80
148,Jordy Nelson\NelsJo00,WR,33.150,2018-10-28,NFL,OAK,,IND,L 28-42,7,8,Sun,4,1,14,14.00,0,25.0%,3.50
149,Charone Peake\PeakCh00,WR,26.012,2018-10-28,NFL,NYJ,@,CHI,L 10-24,8,8,Sun,1,1,14,14.00,0,100.0%,14.00
150,Blake Bell\BellBl00,TE,27.082,2018-10-28,NFL,JAX,,PHI,L 18-24,8,8,Sun,2,1,13,13.00,0,50.0%,6.50
151,Cameron Brate\BratCa00,TE,27.117,2018-10-28,NFL,TAM,@,CIN,L 34-37,7,8,Sun,2,1,13,13.00,0,50.0%,6.50
152,Isaiah Crowell\CrowIs00,RB,25.293,2018-10-28,NFL,NYJ,@,CHI,L 10-24,8,8,Sun,1,1,13,13.00,0,100.0%,13.00
153,Stevan Ridley\RidlSt00,RB,29.274,2018-10-28,NFL,PIT,,CLE,W 33-18,7,8,Sun,2,2,13,6.50,0,100.0%,6.50
154,Trenton Cannon\CannTr00,RB,24.097,2018-10-28,NFL,NYJ,@,CHI,L 10-24,8,8,Sun,4,3,12,4.00,0,75.0%,3.00
155,Chase Edmonds\EdmoCh00,RB,22.198,2018-10-28,NFL,ARI,,SFO,W 18-15,8,8,Sun,2,1,12,12.00,0,50.0%,6.00
156,Kenny Golladay\GollKe00,WR,24.359,2018-10-28,NFL,DET,,SEA,L 14-28,7,8,Sun,1,1,12,12.00,0,100.0%,12.00
157,Ricky Seals-Jones\SealRi00,TE,23.227,2018-10-28,NFL,ARI,,SFO,W 18-15,8,8,Sun,4,2,12,6.00,0,50.0%,3.00
158,Sam Shields\ShieSa00,CB,30.324,2018-10-28,NFL,LAR,,GNB,W 29-27,8,8,Sun,1,1,12,12.00,0,100.0%,12.00
159,Levine Toilolo\ToilLe00,TE,27.090,2018-10-28,NFL,DET,,SEA,L 14-28,7,8,Sun,1,1,12,12.00,0,100.0%,12.00
160,Chris Ivory\IvorCh00,RB,30.221,2018-10-29,NFL,BUF,,NWE,L 6-25,8,8,Mon,2,1,11,11.00,0,50.0%,5.50
161,Christian McCaffrey\McCaCh01,RB,22.143,2018-10-28,NFL,CAR,,BAL,W 36-21,7,8,Sun,6,4,11,2.75,1,66.7%,1.83
162,Nick Chubb\ChubNi00,RB,22.305,2018-10-28,NFL,CLE,@,PIT,L 18-33,8,8,Sun,3,2,10,5.00,0,66.7%,3.33
163,Anthony Sherman\SherAn00,FB,29.321,2018-10-28,NFL,KAN,,DEN,W 30-23,8,8,Sun,1,1,10,10.00,0,100.0%,10.00
164,Mark Walton\WaltMa00,HB,21.213,2018-10-28,NFL,CIN,,TAM,W 37-34,8,8,Sun,1,1,10,10.00,0,100.0%,10.00
165,Rashad Greene\GreeRa00,WR,26.035,2018-10-28,NFL,JAX,,PHI,L 18-24,8,8,Sun,2,1,9,9.00,0,50.0%,4.50
166,Jesse James\JameJe00,TE,24.146,2018-10-28,NFL,PIT,,CLE,W 33-18,7,8,Sun,3,2,9,4.50,0,66.7%,3.00
167,Cam Phillips\PhilCa01,WR,22.317,2018-10-29,NFL,BUF,,NWE,L 6-25,8,8,Mon,1,1,9,9.00,0,100.0%,9.00
168,Chris Thompson\ThomCh03,RB,28.008,2018-10-28,NFL,WAS,@,NYG,W 20-13,7,8,Sun,3,2,9,4.50,0,66.7%,3.00
169,Keith Smith\SmitKe03,FB,26.203,2018-10-28,NFL,OAK,,IND,L 28-42,7,8,Sun,1,1,8,8.00,0,100.0%,8.00
170,Nick Boyle\BoylNi00,TE,25.253,2018-10-28,NFL,BAL,@,CAR,L 21-36,8,8,Sun,3,1,7,7.00,0,33.3%,2.33
171,James Develin\DeveJa00,FB,30.098,2018-10-29,NFL,NWE,@,BUF,W 25-6,8,8,Mon,2,1,7,7.00,0,50.0%,3.50
172,Gus Edwards\EdwaGu00,RB,23.198,2018-10-28,NFL,BAL,@,CAR,L 21-36,8,8,Sun,1,1,7,7.00,0,100.0%,7.00
173,Nyheim Hines\HineNy00,RB,21.350,2018-10-28,NFL,IND,@,OAK,W 42-28,8,8,Sun,2,2,7,3.50,0,100.0%,3.50
