Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
56,Antonio Brown\BrowAn04,WR,27.114,2015-11-01,NFL,PIT,,CIN,L 10-16,8,8,Sun,11,6,47,7.83,1,54.5%,4.27
57,Brandon LaFell\LaFeBr00,WR,28.359,2015-10-29,NFL,NWE,,MIA,W 36-7,7,8,Thu,7,4,47,11.75,0,57.1%,6.71
58,Amari Cooper\CoopAm00,WR,21.136,2015-11-01,NFL,OAK,,NYJ,W 34-20,7,8,Sun,9,5,46,9.20,0,55.6%,5.11
59,Owen Daniels\DaniOw00,TE,32.357,2015-11-01,NFL,DEN,,GNB,W 29-10,7,8,Sun,3,3,44,14.67,0,100.0%,14.67
60,David Johnson\JohnDa08,RB,23.320,2015-11-01,NFL,ARI,@,CLE,W 34-20,8,8,Sun,2,2,44,22.00,0,100.0%,22.00
61,Coby Fleener\FleeCo00,TE,27.043,2015-11-02,NFL,IND,@,CAR,L 26-29,8,8,Mon,11,7,43,6.14,1,63.6%,3.91
62,Devonta Freeman\FreeDe00,RB,23.231,2015-11-01,NFL,ATL,,TAM,L 20-23,8,8,Sun,8,6,43,7.17,0,75.0%,5.38
63,Corey Brown\BrowPh00,WR,23.321,2015-11-02,NFL,CAR,,IND,W 29-26,7,8,Mon,5,3,42,14.00,1,60.0%,8.40
64,Kenbrell Thompkins\ThomKe02,WR,27.095,2015-11-01,NFL,NYJ,@,OAK,L 20-34,7,8,Sun,7,6,41,6.83,0,85.7%,5.86
65,Luke Willson\WillLu00,TE,25.290,2015-11-01,NFL,SEA,@,DAL,W 13-12,8,8,Sun,2,2,41,20.50,1,100.0%,20.50
66,Mike Tolbert\TolbMi00,FB,29.344,2015-11-02,NFL,CAR,,IND,W 29-26,7,8,Mon,1,1,40,40.00,0,100.0%,40.00
67,Jaron Brown\BrowJa03,WR,25.297,2015-11-01,NFL,ARI,@,CLE,W 34-20,8,8,Sun,4,1,39,39.00,0,25.0%,9.75
68,Tyler Eifert\EifeTy00,TE,25.054,2015-11-01,NFL,CIN,@,PIT,W 16-10,7,8,Sun,8,4,39,9.75,0,50.0%,4.88
69,Mark Ingram\IngrMa01,RB,25.315,2015-11-01,NFL,NOR,,NYG,W 52-49,8,8,Sun,5,4,39,9.75,0,80.0%,7.80
70,Kyle Juszczyk\JuszKy00,FB,24.192,2015-11-01,NFL,BAL,,SDG,W 29-26,8,8,Sun,2,1,39,39.00,0,50.0%,19.50
71,DeAngelo Williams\WillDe02,RB,32.190,2015-11-01,NFL,PIT,,CIN,L 10-16,8,8,Sun,4,4,39,9.75,0,100.0%,9.75
72,Dwayne Harris\HarrDw00,WR,28.046,2015-11-01,NFL,NYG,@,NOR,L 49-52,8,8,Sun,7,3,37,12.33,2,42.9%,5.29
73,Tyler Lockett\LockTy00,WR,23.034,2015-11-01,NFL,SEA,@,DAL,W 13-12,8,8,Sun,4,3,36,12.00,0,75.0%,9.00
74,Danny Woodhead\WoodDa02,RB,30.280,2015-11-01,NFL,SDG,@,BAL,L 26-29,8,8,Sun,3,2,36,18.00,0,66.7%,12.00
75,Keenan Allen\AlleKe00,WR,23.188,2015-11-01,NFL,SDG,@,BAL,L 26-29,8,8,Sun,5,5,35,7.00,1,100.0%,7.00
76,Doug Baldwin\BaldDo00,WR,27.041,2015-11-01,NFL,SEA,@,DAL,W 13-12,8,8,Sun,6,3,35,11.67,0,50.0%,5.83
77,Charles Johnson\JohnCh08,WR,26.247,2015-11-01,NFL,MIN,@,CHI,W 23-20,7,8,Sun,1,1,35,35.00,0,100.0%,35.00
78,Jeremy Maclin\MaclJe00,WR,27.174,2015-11-01,NFL,KAN,,DET,W 45-10,8,8,Sun,5,3,35,11.67,1,60.0%,7.00
79,Jordan Cameron\CameJo00,TE,27.083,2015-10-29,NFL,MIA,@,NWE,L 7-36,7,8,Thu,5,2,34,17.00,0,40.0%,6.80
80,Jerome Simpson\SimpJe00,WR,29.270,2015-11-01,NFL,SFO,@,STL,L 6-27,8,8,Sun,10,3,34,11.33,0,30.0%,3.40
81,Alfred Blue\BlueAl00,RB,24.188,2015-11-01,NFL,HOU,,TEN,W 20-6,8,8,Sun,5,5,33,6.60,0,100.0%,6.60
82,Quinton Patton\PattQu00,WR,25.084,2015-11-01,NFL,SFO,@,STL,L 6-27,8,8,Sun,4,2,33,16.50,0,50.0%,8.25
83,Martellus Bennett\BennMa00,TE,28.236,2015-11-01,NFL,CHI,,MIN,L 20-23,7,8,Sun,5,3,32,10.67,0,60.0%,6.40
84,Taylor Gabriel\GabrTa00,WR,24.257,2015-11-01,NFL,CLE,,ARI,L 20-34,8,8,Sun,7,4,32,8.00,0,57.1%,4.57
85,Brian Hartline\HartBr00,WR,28.344,2015-11-01,NFL,CLE,,ARI,L 20-34,8,8,Sun,10,4,32,8.00,2,40.0%,3.20
86,Brandon Myers\MyerBr00,TE,30.058,2015-11-01,NFL,TAM,@,ATL,W 23-20,7,8,Sun,3,3,32,10.67,0,100.0%,10.67
87,Rashad Jennings\JennRa00,RB,30.220,2015-11-01,NFL,NYG,@,NOR,L 49-52,8,8,Sun,3,2,31,15.50,0,66.7%,10.33
88,Javorius Allen\AlleJa01,RB,24.066,2015-11-01,NFL,BAL,,SDG,W 29-26,8,8,Sun,4,3,30,10.00,0,75.0%,7.50
89,Theo Riddick\RiddTh00,RB,24.181,2015-11-01,NFL,DET,@,KAN,L 10-45,8,8,Sun,7,6,30,5.00,0,85.7%,4.29
90,Lance Moore\MoorLa00,WR,32.062,2015-11-01,NFL,DET,@,KAN,L 10-45,8,8,Sun,3,3,29,9.67,1,100.0%,9.67
91,Matt Forte\FortMa00,RB,29.326,2015-11-01,NFL,CHI,,MIN,L 20-23,7,8,Sun,4,4,28,7.00,0,100.0%,7.00
92,Steve Johnson\JohnSt00,WR,28.338,2015-11-01,NFL,SDG,@,BAL,L 26-29,8,8,Sun,4,2,28,14.00,0,50.0%,7.00
93,Randall Cobb\CobbRa00,WR,25.071,2015-11-01,NFL,GNB,@,DEN,L 10-29,7,8,Sun,9,6,27,4.50,0,66.7%,3.00
94,Travis Benjamin\BenjTr00,WR,25.307,2015-11-01,NFL,CLE,,ARI,L 20-34,8,8,Sun,5,3,26,8.67,0,60.0%,5.20
95,Marcel Reece\ReecMa00,FB,30.131,2015-11-01,NFL,OAK,,NYJ,W 34-20,7,8,Sun,3,3,26,8.67,0,100.0%,8.67
96,Charcandrick West\WestCh01,RB,24.152,2015-11-01,NFL,KAN,,DET,W 45-10,8,8,Sun,6,4,25,6.25,0,66.7%,4.17
97,Andre Caldwell\CaldAn00,WR,30.200,2015-11-01,NFL,DEN,,GNB,W 29-10,7,8,Sun,2,1,24,24.00,0,50.0%,12.00
98,Vernon Davis\DaviVe00,TE,31.274,2015-11-01,NFL,SFO,@,STL,L 6-27,8,8,Sun,8,6,24,4.00,0,75.0%,3.00
99,Eric Ebron\EbroEr00,TE,22.205,2015-11-01,NFL,DET,@,KAN,L 10-45,8,8,Sun,5,3,24,8.00,0,60.0%,4.80
100,Chris Ivory\IvorCh00,RB,27.224,2015-11-01,NFL,NYJ,@,OAK,L 20-34,7,8,Sun,5,3,24,8.00,0,60.0%,4.80
101,Charles Sims\SimsCh00,RB,25.043,2015-11-01,NFL,TAM,@,ATL,W 23-20,7,8,Sun,4,3,24,8.00,0,75.0%,6.00
102,Roddy White\WhitRo00,WR,33.364,2015-11-01,NFL,ATL,,TAM,L 20-23,8,8,Sun,3,2,24,12.00,0,66.7%,8.00
103,Dexter McCluster\McClDe00,RB,26.068,2015-11-01,NFL,TEN,@,HOU,L 6-20,7,8,Sun,6,4,23,5.75,0,66.7%,3.83
104,Giovani Bernard\BernGi00,HB,23.344,2015-11-01,NFL,CIN,@,PIT,W 16-10,7,8,Sun,3,2,22,11.00,0,66.7%,7.33
105,Larry Donnell\DonnLa00,TE,27.000,2015-11-01,NFL,NYG,@,NOR,L 49-52,8,8,Sun,1,1,22,22.00,0,100.0%,22.00
106,Frank Gore\GoreFr00,RB,32.172,2015-11-02,NFL,IND,@,CAR,L 26-29,8,8,Mon,3,3,22,7.33,0,100.0%,7.33
107,Ryan Hewitt\HewiRy00,HB,24.281,2015-11-01,NFL,CIN,@,PIT,W 16-10,7,8,Sun,1,1,22,22.00,0,100.0%,22.00
108,Kyle Rudolph\RudoKy00,TE,25.357,2015-11-01,NFL,MIN,@,CHI,W 23-20,7,8,Sun,2,2,22,11.00,0,100.0%,11.00
109,Emmanuel Sanders\SandEm00,WR,28.229,2015-11-01,NFL,DEN,,GNB,W 29-10,7,8,Sun,5,2,22,11.00,0,40.0%,4.40
110,De'Anthony Thomas\ThomDe05,WR,22.300,2015-11-01,NFL,KAN,,DET,W 45-10,8,8,Sun,3,3,22,7.33,0,100.0%,7.33
111,Bennie Fowler\FowlBe00,WR,24.144,2015-11-01,NFL,DEN,,GNB,W 29-10,7,8,Sun,2,2,21,10.50,0,100.0%,10.50
112,Justin Hardy\HardJu00,WR,23.318,2015-11-01,NFL,ATL,,TAM,L 20-23,8,8,Sun,4,2,21,10.50,0,50.0%,5.25
113,Seth Roberts\RobeSe00,WR,24.252,2015-11-01,NFL,OAK,,NYJ,W 34-20,7,8,Sun,1,1,21,21.00,0,100.0%,21.00
114,Jeremy Ross\RossJe01,WR,27.230,2015-11-01,NFL,BAL,,SDG,W 29-26,8,8,Sun,6,3,21,7.00,0,50.0%,3.50
115,Kendall Wright\WrigKe01,WR,25.354,2015-11-01,NFL,TEN,@,HOU,L 6-20,7,8,Sun,7,4,21,5.25,0,57.1%,3.00
116,Terrance Williams\WillTe01,WR,26.054,2015-11-01,NFL,DAL,,SEA,L 12-13,7,8,Sun,2,2,20,10.00,0,100.0%,10.00
117,Jermaine Gresham\GresJe00,TE,27.138,2015-11-01,NFL,ARI,@,CLE,W 34-20,8,8,Sun,4,2,19,9.50,0,50.0%,4.75
118,Marc Mariani\MariMa00,WR,28.183,2015-11-01,NFL,CHI,,MIN,L 20-23,7,8,Sun,2,1,19,19.00,0,50.0%,9.50
119,Lamar Miller\MillLa01,RB,24.187,2015-10-29,NFL,MIA,@,NWE,L 7-36,7,8,Thu,5,5,19,3.80,0,100.0%,3.80
120,Torrey Smith\SmitTo02,WR,26.279,2015-11-01,NFL,SFO,@,STL,L 6-27,8,8,Sun,5,2,19,9.50,0,40.0%,3.80
121,Antonio Andrews\AndrAn00,RB,23.076,2015-11-01,NFL,TEN,@,HOU,L 6-20,7,8,Sun,3,3,18,6.00,0,100.0%,6.00
122,Jerricho Cotchery\CotcJe00,WR,33.139,2015-11-02,NFL,CAR,,IND,W 29-26,7,8,Mon,3,2,18,9.00,0,66.7%,6.00
123,Donte Moncrief\MoncDo00,WR,22.088,2015-11-02,NFL,IND,@,CAR,L 26-29,8,8,Mon,7,2,18,9.00,0,28.6%,2.57
124,Kendall Gaskins\GaskKe00,RB,24.362,2015-11-01,NFL,SFO,@,STL,L 6-27,8,8,Sun,3,2,17,8.50,0,66.7%,5.67
125,Justin Hunter\HuntJu00,WR,24.165,2015-11-01,NFL,TEN,@,HOU,L 6-20,7,8,Sun,3,2,17,8.50,0,66.7%,5.67
126,Branden Oliver\OlivBr01,RB,24.178,2015-11-01,NFL,SDG,@,BAL,L 26-29,8,8,Sun,2,2,16,8.00,0,100.0%,8.00
127,Richard Rodgers\RodgRi00,TE,23.283,2015-11-01,NFL,GNB,@,DEN,L 10-29,7,8,Sun,4,2,16,8.00,0,50.0%,4.00
128,Jason Witten\WittJa00,TE,33.179,2015-11-01,NFL,DAL,,SEA,L 12-13,7,8,Sun,4,2,16,8.00,0,50.0%,4.00
129,Nick Boyle\BoylNi00,TE,22.257,2015-11-01,NFL,BAL,,SDG,W 29-26,8,8,Sun,2,1,15,15.00,0,50.0%,7.50
130,C.J. Fiedorowicz\FiedC.00,TE,24.010,2015-11-01,NFL,HOU,,TEN,W 20-6,8,8,Sun,2,2,15,7.50,0,100.0%,7.50
131,T.Y. Hilton\HiltT.00,WR,25.353,2015-11-02,NFL,IND,@,CAR,L 26-29,8,8,Mon,7,1,15,15.00,0,14.3%,2.14
132,MyCole Pruitt\PruiMy00,TE,23.222,2015-11-01,NFL,MIN,@,CHI,W 23-20,7,8,Sun,3,2,15,7.50,0,66.7%,5.00
133,C.J. Spiller\SpilC.00,RB,28.088,2015-11-01,NFL,NOR,,NYG,W 52-49,8,8,Sun,4,2,15,7.50,1,50.0%,3.75
134,Brandon Coleman\ColeBr00,WR,23.132,2015-11-01,NFL,NOR,,NYG,W 52-49,8,8,Sun,1,1,14,14.00,0,100.0%,14.00
135,Mike Davis\DaviMi01,RB,22.255,2015-11-01,NFL,SFO,@,STL,L 6-27,8,8,Sun,3,2,14,7.00,0,66.7%,4.67
136,Adam Humphries\HumpAd00,WR,22.130,2015-11-01,NFL,TAM,@,ATL,W 23-20,7,8,Sun,6,3,14,4.67,0,50.0%,2.33
137,Marquess Wilson\WilsMa02,WR,23.048,2015-11-01,NFL,CHI,,MIN,L 20-23,7,8,Sun,3,1,14,14.00,0,33.3%,4.67
138,Le'Veon Bell\BellLe00,RB,23.256,2015-11-01,NFL,PIT,,CIN,L 10-16,8,8,Sun,2,2,13,6.50,0,100.0%,6.50
139,Todd Gurley\GurlTo01,RB,21.090,2015-11-01,NFL,STL,,SFO,W 27-6,7,8,Sun,3,3,13,4.33,0,100.0%,4.33
140,Vance McDonald\McDoVa00,TE,25.141,2015-11-01,NFL,SFO,@,STL,L 6-27,8,8,Sun,2,1,13,13.00,0,50.0%,6.50
141,Khiry Robinson\RobiKh00,RB,25.308,2015-11-01,NFL,NOR,,NYG,W 52-49,8,8,Sun,2,2,13,6.50,0,100.0%,6.50
142,Clive Walford\WalfCl00,TE,24.011,2015-11-01,NFL,OAK,,NYJ,W 34-20,7,8,Sun,3,2,13,6.50,0,66.7%,4.33
143,Dez Bryant\BryaDe01,WR,26.362,2015-11-01,NFL,DAL,,SEA,L 12-13,7,8,Sun,6,2,12,6.00,0,33.3%,2.00
144,Isaiah Crowell\CrowIs00,RB,22.297,2015-11-01,NFL,CLE,,ARI,L 20-34,8,8,Sun,2,1,12,12.00,0,50.0%,6.00
145,Dorial Green-Beckham\GreeDo00,WR,22.203,2015-11-01,NFL,TEN,@,HOU,L 6-20,7,8,Sun,2,1,12,12.00,0,50.0%,6.00
146,Jonathan Grimes\GrimJo01,RB,25.315,2015-11-01,NFL,HOU,,TEN,W 20-6,8,8,Sun,3,2,12,6.00,0,66.7%,4.00
147,Marvin Jones\JoneMa02,HB,25.234,2015-11-01,NFL,CIN,@,PIT,W 16-10,7,8,Sun,5,2,12,6.00,0,40.0%,2.40
148,Troy Niklas\NiklTr00,TE,23.044,2015-11-01,NFL,ARI,@,CLE,W 34-20,8,8,Sun,2,2,12,6.00,2,100.0%,6.00
149,Albert Wilson\WilsAl02,WR,23.112,2015-11-01,NFL,KAN,,DET,W 45-10,8,8,Sun,4,3,12,4.00,0,75.0%,3.00
150,Danny Amendola\AmenDa00,WR,29.361,2015-10-29,NFL,NWE,,MIA,W 36-7,7,8,Thu,1,1,11,11.00,0,100.0%,11.00
151,Marshawn Lynch\LyncMa00,RB,29.193,2015-11-01,NFL,SEA,@,DAL,W 13-12,8,8,Sun,2,2,11,5.50,0,100.0%,5.50
152,John Phillips\PhilJo00,TE,28.143,2015-11-01,NFL,SDG,@,BAL,L 26-29,8,8,Sun,2,2,11,5.50,0,100.0%,5.50
153,Eric Weems\WeemEr00,WR,30.120,2015-11-01,NFL,ATL,,TAM,L 20-23,8,8,Sun,1,1,11,11.00,0,100.0%,11.00
154,Tevin Coleman\ColeTe01,RB,22.199,2015-11-01,NFL,ATL,,TAM,L 20-23,8,8,Sun,1,1,10,10.00,0,100.0%,10.00
155,Ladarius Green\GreeLa00,TE,25.156,2015-11-01,NFL,SDG,@,BAL,L 26-29,8,8,Sun,1,1,10,10.00,0,100.0%,10.00
156,Dontrelle Inman\InmaDo00,WR,26.274,2015-11-01,NFL,SDG,@,BAL,L 26-29,8,8,Sun,2,1,10,10.00,0,50.0%,5.00
157,Mohamed Sanu\SanuMo00,WR,26.071,2015-11-01,NFL,CIN,@,PIT,W 16-10,7,8,Sun,3,2,10,5.00,0,66.7%,3.33
158,Scott Chandler\ChanSc00,TE,30.098,2015-10-29,NFL,NWE,,MIA,W 36-7,7,8,Thu,2,1,9,9.00,0,50.0%,4.50
159,Anthony Fasano\FasaAn00,TE,31.195,2015-11-01,NFL,TEN,@,HOU,L 6-20,7,8,Sun,1,1,9,9.00,0,100.0%,9.00
160,Fred Jackson\JackFr02,RB,34.254,2015-11-01,NFL,SEA,@,DAL,W 13-12,8,8,Sun,1,1,9,9.00,0,100.0%,9.00
161,Eddie Lacy\LacyEd00,RB,25.152,2015-11-01,NFL,GNB,@,DEN,L 10-29,7,8,Sun,2,1,9,9.00,0,50.0%,4.50
162,James Starks\StarJa00,RB,29.249,2015-11-01,NFL,GNB,@,DEN,L 10-29,7,8,Sun,2,2,9,4.50,0,100.0%,4.50
163,Craig Stevens\StevCr00,TE,31.061,2015-11-01,NFL,TEN,@,HOU,L 6-20,7,8,Sun,1,1,9,9.00,0,100.0%,9.00
164,Davante Adams\AdamDa01,WR,22.312,2015-11-01,NFL,GNB,@,DEN,L 10-29,7,8,Sun,2,1,8,8.00,0,50.0%,4.00
165,Patrick DiMarco\DiMaPa00,FB,26.185,2015-11-01,NFL,ATL,,TAM,L 20-23,8,8,Sun,1,1,8,8.00,0,100.0%,8.00
166,Bruce Ellington\ElliBr00,WR,24.071,2015-11-01,NFL,SFO,@,STL,L 6-27,8,8,Sun,3,2,8,4.00,0,66.7%,2.67
167,Devin Funchess\FuncDe00,WR,21.165,2015-11-02,NFL,CAR,,IND,W 29-26,7,8,Mon,1,1,8,8.00,0,100.0%,8.00
168,Crockett Gillmore\GillCr00,TE,23.350,2015-11-01,NFL,BAL,,SDG,W 29-26,8,8,Sun,4,2,8,4.00,1,50.0%,2.00
169,Jeremy Hill\HillJe01,HB,23.012,2015-11-01,NFL,CIN,@,PIT,W 16-10,7,8,Sun,1,1,8,8.00,0,100.0%,8.00
170,Terron Ward\WardTe00,RB,23.259,2015-11-01,NFL,ATL,,TAM,L 20-23,8,8,Sun,1,1,8,8.00,0,100.0%,8.00
171,Myles White\WhitMy00,WR,25.243,2015-11-01,NFL,NYG,@,NOR,L 49-52,8,8,Sun,1,1,8,8.00,0,100.0%,8.00
172,Jarius Wright\WrigJa02,WR,25.341,2015-11-01,NFL,MIN,@,CHI,W 23-20,7,8,Sun,2,1,8,8.00,0,50.0%,4.00
173,Jeff Cumberland\CumbJe00,TE,28.183,2015-11-01,NFL,NYJ,@,OAK,L 20-34,7,8,Sun,3,1,7,7.00,0,33.3%,2.33
