Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
1,Michael Thomas\ThomMi05,WR,25.246,2018-11-04,NFL,NOR,,LAR,W 45-35,8,9,Sun,15,12,211,17.58,1,80.0%,14.07
2,Josh Gordon\GordJo02,WR,27.205,2018-11-04,NFL,NWE,,GNB,W 31-17,9,9,Sun,9,5,130,26.00,1,55.6%,14.44
3,Keenan Allen\AlleKe00,WR,26.191,2018-11-04,NFL,LAC,@,SEA,W 25-17,8,9,Sun,10,6,124,20.67,0,60.0%,12.40
4,Maurice Harris\HarrMa05,WR,25.358,2018-11-04,NFL,WAS,,ATL,L 14-38,8,9,Sun,12,10,124,12.40,0,83.3%,10.33
5,Julio Jones\JoneJu02,WR,29.274,2018-11-04,NFL,ATL,@,WAS,W 38-14,8,9,Sun,10,7,121,17.29,1,70.0%,12.10
6,Brandin Cooks\CookBr00,WR,25.040,2018-11-04,NFL,LAR,@,NOR,L 35-45,9,9,Sun,8,6,114,19.00,1,75.0%,14.25
7,George Kittle\KittGe00,TE,25.023,2018-11-01,NFL,SFO,,OAK,W 34-3,9,9,Thu,4,4,108,27.00,1,100.0%,27.00
8,DeAndre Hopkins\HopkDe00,WR,26.151,2018-11-04,NFL,HOU,@,DEN,W 19-17,9,9,Sun,12,10,105,10.50,1,83.3%,8.75
9,Marquez Valdes-Scantling\ValdMa00,WR,24.025,2018-11-04,NFL,GNB,@,NWE,L 17-31,8,9,Sun,6,3,101,33.67,0,50.0%,16.83
10,Travis Kelce\KelcTr00,TE,29.030,2018-11-04,NFL,KAN,@,CLE,W 37-21,9,9,Sun,9,7,99,14.14,2,77.8%,11.00
11,Cooper Kupp\KuppCo00,WR,25.142,2018-11-04,NFL,LAR,@,NOR,L 35-45,9,9,Sun,6,5,89,17.80,1,83.3%,14.83
12,Jeff Heuerman\HeueJe00,TE,25.345,2018-11-04,NFL,DEN,,HOU,L 17-19,9,9,Sun,11,10,83,8.30,1,90.9%,7.55
13,Adam Humphries\HumpAd00,WR,25.133,2018-11-04,NFL,TAM,@,CAR,L 28-42,8,9,Sun,8,8,82,10.25,2,100.0%,10.25
14,Duke Johnson\JohnDu00,RB,25.042,2018-11-04,NFL,CLE,,KAN,L 21-37,9,9,Sun,9,9,78,8.67,2,100.0%,8.67
