Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
15,Calvin Ridley\RidlCa00,WR,24.003,2018-12-23,NFL,ATL,@,CAR,W 24-10,15,16,Sun,5,3,90,30.00,1,60.0%,18.00
16,Robert Woods\WoodRo02,WR,26.257,2018-12-23,NFL,LAR,@,ARI,W 31-9,15,16,Sun,7,6,89,14.83,1,85.7%,12.71
17,Evan Engram\EngrEv00,TE,24.112,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,6,6,87,14.50,0,100.0%,14.50
18,Allen Robinson\RobiAl02,WR,25.121,2018-12-23,NFL,CHI,@,SFO,W 14-9,15,16,Sun,8,6,85,14.17,0,75.0%,10.63
19,Mark Andrews\AndrMa00,TE,22.107,2018-12-22,NFL,BAL,@,LAC,W 22-10,15,16,Sat,2,2,83,41.50,1,100.0%,41.50
20,Chris Herndon\HernCh00,TE,22.303,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,7,6,82,13.67,1,85.7%,11.71
21,Alshon Jeffery\JeffAl00,WR,28.312,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,5,3,82,27.33,0,60.0%,16.40
22,Alvin Kamara\KamaAl00,RB,23.151,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,6,4,82,20.50,0,66.7%,13.67
23,Mohamed Sanu\SanuMo00,WR,29.123,2018-12-23,NFL,ATL,@,CAR,W 24-10,15,16,Sun,8,5,81,16.20,1,62.5%,10.13
24,Adam Thielen\ThieAd00,WR,28.123,2018-12-23,NFL,MIN,@,DET,W 27-9,15,16,Sun,6,5,80,16.00,0,83.3%,13.33
25,Adam Humphries\HumpAd00,WR,25.182,2018-12-23,NFL,TAM,@,DAL,L 20-27,15,16,Sun,12,10,79,7.90,0,83.3%,6.58
26,Jamison Crowder\CrowJa00,WR,25.188,2018-12-22,NFL,WAS,@,TEN,L 16-25,15,16,Sat,7,5,78,15.60,0,71.4%,11.14
27,Christian McCaffrey\McCaCh01,RB,22.199,2018-12-23,NFL,CAR,,ATL,L 10-24,15,16,Sun,13,12,77,6.42,0,92.3%,5.92
28,Breshad Perriman\PerrBr02,WR,25.104,2018-12-23,NFL,CLE,,CIN,W 26-18,15,16,Sun,4,2,76,38.00,0,50.0%,19.00
29,Darren Sproles\SproDa00,RB,35.186,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,6,3,76,25.33,1,50.0%,12.67
30,Jordy Nelson\NelsJo00,WR,33.207,2018-12-24,NFL,OAK,,DEN,W 27-14,15,16,Mon,10,7,75,10.71,0,70.0%,7.50
31,Marquez Valdes-Scantling\ValdMa00,WR,24.074,2018-12-23,NFL,GNB,@,NYJ,W 44-38,15,16,Sun,9,5,75,15.00,0,55.6%,8.33
32,Ted Ginn\GinnTe00,WR,33.255,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,8,5,74,14.80,0,62.5%,9.25
33,Tyreek Hill\HillTy00,WR,24.297,2018-12-23,NFL,KAN,@,SEA,L 31-38,15,16,Sun,9,4,74,18.50,0,44.4%,8.22
34,George Kittle\KittGe00,TE,25.075,2018-12-23,NFL,SFO,,CHI,L 9-14,15,16,Sun,12,7,74,10.57,0,58.3%,6.17
35,Kendrick Bourne\BourKe00,WR,23.141,2018-12-23,NFL,SFO,,CHI,L 9-14,15,16,Sun,5,4,73,18.25,0,80.0%,14.60
36,David Njoku\NjokDa00,TE,22.166,2018-12-23,NFL,CLE,,CIN,W 26-18,15,16,Sun,4,3,73,24.33,1,75.0%,18.25
37,Davante Adams\AdamDa01,WR,25.364,2018-12-23,NFL,GNB,@,NYJ,W 44-38,15,16,Sun,18,11,71,6.45,1,61.1%,3.94
38,Julian Edelman\EdelJu00,WR,32.215,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,10,6,70,11.67,1,60.0%,7.00
39,Jarius Wright\WrigJa02,WR,29.028,2018-12-23,NFL,CAR,,ATL,L 10-24,15,16,Sun,8,7,69,9.86,0,87.5%,8.63
40,Jake Kumerow\KumeJa00,WR,26.309,2018-12-23,NFL,GNB,@,NYJ,W 44-38,15,16,Sun,3,3,68,22.67,1,100.0%,22.67
41,Zay Jones\JoneZa00,WR,23.268,2018-12-23,NFL,BUF,@,NWE,L 12-24,15,16,Sun,9,5,67,13.40,1,55.6%,7.44
42,Courtland Sutton\SuttCo00,WR,23.075,2018-12-24,NFL,DEN,@,OAK,L 14-27,15,16,Mon,10,6,65,10.83,1,60.0%,6.50
43,Taywan Taylor\TaylTa00,WR,23.295,2018-12-22,NFL,TEN,,WAS,W 25-16,15,16,Sat,3,3,64,21.33,0,100.0%,21.33
44,Trent Sherfield\SherTr00,WR,22.300,2018-12-23,NFL,ARI,,LAR,L 9-31,15,16,Sun,6,6,62,10.33,0,100.0%,10.33
45,DeAndre Carter\CartDe02,WR,25.257,2018-12-23,NFL,HOU,@,PHI,L 30-32,15,16,Sun,7,6,61,10.17,0,85.7%,8.71
46,Jamaal Williams\WillJa06,RB,23.264,2018-12-23,NFL,GNB,@,NYJ,W 44-38,15,16,Sun,9,6,61,10.17,0,66.7%,6.78
47,Rashard Higgins\HiggRa00,WR,24.077,2018-12-23,NFL,CLE,,CIN,W 26-18,15,16,Sun,7,6,60,10.00,1,85.7%,8.57
48,Keenan Allen\AlleKe00,WR,26.239,2018-12-22,NFL,LAC,,BAL,L 10-22,15,16,Sat,8,5,58,11.60,0,62.5%,7.25
49,Kenny Golladay\GollKe00,WR,25.050,2018-12-23,NFL,DET,,MIN,L 9-27,15,16,Sun,15,6,58,9.67,0,40.0%,3.87
50,Jason Croom\CrooJa00,TE,24.298,2018-12-23,NFL,BUF,@,NWE,L 12-24,15,16,Sun,6,4,55,13.75,0,66.7%,9.17
51,Jermaine Kearse\KearJe01,WR,28.320,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,4,4,55,13.75,0,100.0%,13.75
52,Jacquizz Rodgers\RodgJa00,RB,28.320,2018-12-23,NFL,TAM,@,DAL,L 20-27,15,16,Sun,7,7,55,7.86,0,100.0%,7.86
53,Chris Conley\ConlCh00,WR,26.059,2018-12-23,NFL,KAN,@,SEA,L 31-38,15,16,Sun,5,3,54,18.00,0,60.0%,10.80
54,Duke Johnson\JohnDu00,RB,25.091,2018-12-23,NFL,CLE,,CIN,W 26-18,15,16,Sun,6,6,54,9.00,0,100.0%,9.00
55,Travis Kelce\KelcTr00,TE,29.079,2018-12-23,NFL,KAN,@,SEA,L 31-38,15,16,Sun,9,5,54,10.80,0,55.6%,6.00
56,Chester Rogers\RogeCh02,WR,24.345,2018-12-23,NFL,IND,,NYG,W 28-27,15,16,Sun,7,7,54,7.71,1,100.0%,7.71
57,Larry Fitzgerald\FitzLa00,WR,35.114,2018-12-23,NFL,ARI,,LAR,L 9-31,15,16,Sun,9,6,53,8.83,0,66.7%,5.89
58,Michael Gallup\GallMi00,WR,22.263,2018-12-23,NFL,DAL,,TAM,W 27-20,15,16,Sun,4,3,53,17.67,1,75.0%,13.25
59,Robert Foster\FostRo01,WR,24.230,2018-12-23,NFL,BUF,@,NWE,L 12-24,15,16,Sun,7,4,52,13.00,0,57.1%,7.43
60,Cole Beasley\BeasCo00,WR,29.241,2018-12-23,NFL,DAL,,TAM,W 27-20,15,16,Sun,5,5,50,10.00,0,100.0%,10.00
61,Elijah McGuire\McGuEl00,RB,24.205,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,5,3,50,16.67,1,60.0%,10.00
62,Vance McDonald\McDoVa00,TE,28.193,2018-12-23,NFL,PIT,@,NOR,L 28-31,15,16,Sun,4,1,49,49.00,0,25.0%,12.25
63,C.J. Uzomah\UzomC.00,TE,25.343,2018-12-23,NFL,CIN,@,CLE,L 18-26,15,16,Sun,5,4,49,12.25,1,80.0%,9.80
64,Ian Thomas\ThomIa00,TE,22.200,2018-12-23,NFL,CAR,,ATL,L 10-24,15,16,Sun,5,4,48,12.00,1,80.0%,9.60
65,Justin Jackson\JackJu01,RB,23.244,2018-12-22,NFL,LAC,,BAL,L 10-22,15,16,Sat,10,7,47,6.71,0,70.0%,4.70
66,Jarvis Landry\LandJa00,WR,26.025,2018-12-23,NFL,CLE,,CIN,W 26-18,15,16,Sun,8,4,47,11.75,0,50.0%,5.88
67,Dontrelle Inman\InmaDo00,WR,29.326,2018-12-23,NFL,IND,,NYG,W 28-27,15,16,Sun,5,4,46,11.50,1,80.0%,9.20
68,Corey Davis\DaviCo03,WR,23.345,2018-12-22,NFL,TEN,,WAS,W 25-16,15,16,Sat,5,3,45,15.00,0,60.0%,9.00
69,Dede Westbrook\WestDe00,WR,25.032,2018-12-23,NFL,JAX,@,MIA,W 17-7,15,16,Sun,8,7,45,6.43,0,87.5%,5.63
70,Tim Patrick\PatrTi00,WR,25.031,2018-12-24,NFL,DEN,@,OAK,L 14-27,15,16,Mon,5,3,44,14.67,0,60.0%,8.80
71,Josh Reynolds\ReynJo00,WR,23.310,2018-12-23,NFL,LAR,@,ARI,W 31-9,15,16,Sun,2,2,44,22.00,0,100.0%,22.00
72,Donte Moncrief\MoncDo00,WR,25.139,2018-12-23,NFL,JAX,@,MIA,W 17-7,15,16,Sun,4,4,43,10.75,0,100.0%,10.75
73,T.J. Jones\JoneT.00,WR,26.157,2018-12-23,NFL,DET,,MIN,L 9-27,15,16,Sun,6,6,42,7.00,0,100.0%,7.00
74,Nyheim Hines\HineNy00,RB,22.041,2018-12-23,NFL,IND,,NYG,W 28-27,15,16,Sun,5,4,41,10.25,0,80.0%,8.20
75,Zach Pascal\PascZa00,WR,24.005,2018-12-23,NFL,IND,,NYG,W 28-27,15,16,Sun,7,4,41,10.25,0,57.1%,5.86
76,Curtis Samuel\SamuCu00,WR,22.134,2018-12-23,NFL,CAR,,ATL,L 10-24,15,16,Sun,13,7,41,5.86,0,53.8%,3.15
77,Danny Amendola\AmenDa00,WR,33.051,2018-12-23,NFL,MIA,,JAX,L 7-17,15,16,Sun,3,3,40,13.33,0,100.0%,13.33
78,Rex Burkhead\BurkRe00,RB,28.174,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,5,4,40,10.00,0,80.0%,8.00
79,DaeSean Hamilton\HamiDa01,WR,23.289,2018-12-24,NFL,DEN,@,OAK,L 14-27,15,16,Mon,9,6,40,6.67,1,66.7%,4.44
80,Jalen Richard\RichJa01,RB,25.070,2018-12-24,NFL,OAK,,DEN,W 27-14,15,16,Mon,5,4,40,10.00,0,80.0%,8.00
81,Kalen Ballage\BallKa00,RB,23.001,2018-12-23,NFL,MIA,,JAX,L 7-17,15,16,Sun,4,2,39,19.50,0,50.0%,9.75
82,Chris Godwin\GodwCh00,WR,22.299,2018-12-23,NFL,TAM,@,DAL,L 20-27,15,16,Sun,6,3,39,13.00,0,50.0%,6.50
83,Demaryius Thomas\ThomDe03,WR,30.363,2018-12-23,NFL,HOU,@,PHI,L 30-32,15,16,Sun,5,3,37,12.33,0,60.0%,7.40
84,Charcandrick West\WestCh01,RB,27.204,2018-12-23,NFL,KAN,@,SEA,L 31-38,15,16,Sun,3,2,37,18.50,1,66.7%,12.33
85,Damien Williams\WillDa05,RB,26.264,2018-12-23,NFL,KAN,@,SEA,L 31-38,15,16,Sun,7,7,37,5.29,1,100.0%,5.29
86,Cody Core\CoreCo00,WR,24.250,2018-12-23,NFL,CIN,@,CLE,L 18-26,15,16,Sun,3,2,36,18.00,0,66.7%,12.00
87,Austin Hooper\HoopAu00,TE,24.049,2018-12-23,NFL,ATL,@,CAR,W 24-10,15,16,Sun,2,2,36,18.00,0,100.0%,18.00
88,Dalvin Cook\CookDa01,HB,23.135,2018-12-23,NFL,MIN,@,DET,W 27-9,15,16,Sun,3,3,35,11.67,0,100.0%,11.67
89,Brandin Cooks\CookBr00,WR,25.089,2018-12-23,NFL,LAR,@,ARI,W 31-9,15,16,Sun,3,3,35,11.67,0,100.0%,11.67
90,Alex Erickson\EricAl01,WR,26.047,2018-12-23,NFL,CIN,@,CLE,L 18-26,15,16,Sun,2,2,35,17.50,0,100.0%,17.50
91,Keith Kirkwood\KirkKe00,WR,24.362,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,4,2,35,17.50,0,50.0%,8.75
92,Vyncint Smith\SmitVy00,WR,22.197,2018-12-23,NFL,HOU,@,PHI,L 30-32,15,16,Sun,1,1,35,35.00,1,100.0%,35.00
93,Saquon Barkley\BarkSa00,RB,21.317,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,7,5,34,6.80,0,71.4%,4.86
94,Jimmy Graham\GrahJi00,TE,32.029,2018-12-23,NFL,GNB,@,NYJ,W 44-38,15,16,Sun,4,3,34,11.33,0,75.0%,8.50
95,Jordan Akins\AkinJo00,TE,26.248,2018-12-23,NFL,HOU,@,PHI,L 30-32,15,16,Sun,3,2,33,16.50,0,66.7%,11.00
96,David Johnson\JohnDa08,RB,27.007,2018-12-23,NFL,ARI,,LAR,L 9-31,15,16,Sun,5,1,32,32.00,1,20.0%,6.40
97,Kenyan Drake\DrakKe00,RB,24.331,2018-12-23,NFL,MIA,,JAX,L 7-17,15,16,Sun,5,4,31,7.75,0,80.0%,6.20
98,Trey Burton\BurtTr01,TE,27.055,2018-12-23,NFL,CHI,@,SFO,W 14-9,15,16,Sun,5,5,30,6.00,0,100.0%,6.00
99,Josh Doctson\DoctJo00,WR,26.019,2018-12-22,NFL,WAS,@,TEN,L 16-25,15,16,Sat,6,3,30,10.00,0,50.0%,5.00
100,Dallas Goedert\GoedDa00,TE,23.354,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,3,3,30,10.00,0,100.0%,10.00
101,Marquise Goodwin\GoodMa00,WR,28.034,2018-12-23,NFL,SFO,,CHI,L 9-14,15,16,Sun,8,3,29,9.67,0,37.5%,3.63
102,Darius Jennings\JennDa00,WR,26.177,2018-12-22,NFL,TEN,,WAS,W 25-16,15,16,Sat,3,3,29,9.67,0,100.0%,9.67
103,MyCole Pruitt\PruiMy00,TE,26.273,2018-12-22,NFL,TEN,,WAS,W 25-16,15,16,Sat,3,2,29,14.50,1,66.7%,9.67
104,Eric Ebron\EbroEr00,TE,25.257,2018-12-23,NFL,IND,,NYG,W 28-27,15,16,Sun,5,3,28,9.33,0,60.0%,5.60
105,Gerald Everett\EverGe00,TE,24.181,2018-12-23,NFL,LAR,@,ARI,W 31-9,15,16,Sun,6,5,28,5.60,0,83.3%,4.67
106,D'Onta Foreman\ForeDO00,RB,22.243,2018-12-23,NFL,HOU,@,PHI,L 30-32,15,16,Sun,2,2,28,14.00,1,100.0%,14.00
107,Leonard Fournette\FourLe00,RB,23.339,2018-12-23,NFL,JAX,@,MIA,W 17-7,15,16,Sun,5,3,28,9.33,0,60.0%,5.60
108,Taylor Gabriel\GabrTa00,WR,27.309,2018-12-23,NFL,CHI,@,SFO,W 14-9,15,16,Sun,3,3,28,9.33,0,100.0%,9.33
109,Julio Jones\JoneJu02,WR,29.323,2018-12-23,NFL,ATL,@,CAR,W 24-10,15,16,Sun,5,4,28,7.00,1,80.0%,5.60
110,Jesus Wilson\WilsJe00,WR,23.332,2018-12-23,NFL,TAM,@,DAL,L 20-27,15,16,Sun,3,2,28,14.00,0,66.7%,9.33
111,John Brown\BrowJo02,WR,28.263,2018-12-22,NFL,BAL,@,LAC,W 22-10,15,16,Sat,6,2,27,13.50,0,33.3%,4.50
112,Taquan Mizzell\MizzTa00,RB,25.063,2018-12-23,NFL,CHI,@,SFO,W 14-9,15,16,Sun,2,2,27,13.50,0,100.0%,13.50
113,Alfred Blue\BlueAl00,RB,27.240,2018-12-23,NFL,HOU,@,PHI,L 30-32,15,16,Sun,5,4,26,6.50,0,80.0%,5.20
114,Bennie Fowler\FowlBe00,WR,27.196,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,3,1,26,26.00,0,33.3%,8.67
115,Lance Kendricks\KendLa00,TE,30.327,2018-12-23,NFL,GNB,@,NYJ,W 44-38,15,16,Sun,2,2,26,13.00,0,100.0%,13.00
116,Ezekiel Elliott\ElliEz00,RB,23.154,2018-12-23,NFL,DAL,,TAM,W 27-20,15,16,Sun,6,5,24,4.80,0,83.3%,4.00
117,DeSean Jackson\JackDe00,WR,32.022,2018-12-23,NFL,TAM,@,DAL,L 20-27,15,16,Sun,4,1,24,24.00,0,25.0%,6.00
118,Anthony Miller\MillAn02,WR,24.075,2018-12-23,NFL,CHI,@,SFO,W 14-9,15,16,Sun,3,3,24,8.00,1,100.0%,8.00
119,Wendell Smallwood\SmalWe00,RB,24.328,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,4,4,24,6.00,0,100.0%,6.00
120,Devin Funchess\FuncDe00,WR,24.216,2018-12-23,NFL,CAR,,ATL,L 10-24,15,16,Sun,4,2,23,11.50,0,50.0%,5.75
121,Trent Taylor\TaylTr02,WR,24.237,2018-12-23,NFL,SFO,,CHI,L 9-14,15,16,Sun,2,1,23,23.00,0,50.0%,11.50
122,Rashad Greene\GreeRa00,WR,26.091,2018-12-23,NFL,JAX,@,MIA,W 17-7,15,16,Sun,2,2,22,11.00,0,100.0%,11.00
123,Jeremy Sprinkle\SpriJe00,TE,24.134,2018-12-22,NFL,WAS,@,TEN,L 16-25,15,16,Sat,3,2,22,11.00,0,66.7%,7.33
124,Zach Zenner\ZennZa00,RB,27.101,2018-12-23,NFL,DET,,MIN,L 9-27,15,16,Sun,3,2,22,11.00,0,66.7%,7.33
125,Devontae Booker\BookDe00,RB,26.211,2018-12-24,NFL,DEN,@,OAK,L 14-27,15,16,Mon,5,3,21,7.00,0,60.0%,4.20
126,Antonio Gates\GateAn00,TE,38.187,2018-12-22,NFL,LAC,,BAL,L 10-22,15,16,Sat,5,3,21,7.00,0,60.0%,4.20
127,Dante Pettis\PettDa00,WR,23.061,2018-12-23,NFL,SFO,,CHI,L 9-14,15,16,Sun,5,3,21,7.00,0,60.0%,4.20
128,Jared Cook\CookJa02,TE,31.261,2018-12-24,NFL,OAK,,DEN,W 27-14,15,16,Mon,3,2,20,10.00,0,66.7%,6.67
129,Amari Cooper\CoopAm00,WR,24.188,2018-12-23,NFL,DAL,,TAM,W 27-20,15,16,Sun,5,4,20,5.00,0,80.0%,4.00
130,Michael Crabtree\CrabMi00,WR,31.099,2018-12-22,NFL,BAL,@,LAC,W 22-10,15,16,Sat,4,1,20,20.00,0,25.0%,5.00
131,Kenneth Dixon\DixoKe00,RB,24.335,2018-12-22,NFL,BAL,@,LAC,W 22-10,15,16,Sat,3,2,20,10.00,0,66.7%,6.67
132,Dion Lewis\LewiDi00,RB,28.086,2018-12-22,NFL,TEN,,WAS,W 25-16,15,16,Sat,4,3,20,6.67,0,75.0%,5.00
133,Ed Dickson\DickEd00,TE,31.151,2018-12-23,NFL,SEA,,KAN,W 38-31,15,16,Sun,3,3,19,6.33,1,100.0%,6.33
134,D.J. Moore\MoorD.00,WR,21.253,2018-12-23,NFL,CAR,,ATL,L 10-24,15,16,Sun,7,2,19,9.50,0,28.6%,2.71
135,Torrey Smith\SmitTo02,WR,29.331,2018-12-23,NFL,CAR,,ATL,L 10-24,15,16,Sun,2,1,19,19.00,0,50.0%,9.50
136,Ben Braunecker\BrauBe00,TE,24.319,2018-12-23,NFL,CHI,@,SFO,W 14-9,15,16,Sun,1,1,18,18.00,0,100.0%,18.00
137,Rhett Ellison\ElliRh00,TE,30.081,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,2,2,18,9.00,0,100.0%,9.00
138,Darren Fells\FellDa01,TE,32.245,2018-12-23,NFL,CLE,,CIN,W 26-18,15,16,Sun,3,3,18,6.00,1,100.0%,6.00
139,Hayden Hurst\HursHa00,TE,25.120,2018-12-22,NFL,BAL,@,LAC,W 22-10,15,16,Sat,2,1,18,18.00,0,50.0%,9.00
140,Ryan Switzer\SwitRy00,WR,24.049,2018-12-23,NFL,PIT,@,NOR,L 28-31,15,16,Sun,3,3,18,6.00,0,100.0%,6.00
141,Jordan Howard\HowaJo00,RB,24.051,2018-12-23,NFL,CHI,@,SFO,W 14-9,15,16,Sun,3,2,17,8.50,0,66.7%,5.67
142,Demarcus Robinson\RobiDe01,WR,24.093,2018-12-23,NFL,KAN,@,SEA,L 31-38,15,16,Sun,3,2,17,8.50,1,66.7%,5.67
143,Anthony Firkser\FirkAn00,TE,23.306,2018-12-22,NFL,TEN,,WAS,W 25-16,15,16,Sat,3,2,16,8.00,0,66.7%,5.33
144,Tyler Higbee\HigbTy00,TE,25.356,2018-12-23,NFL,LAR,@,ARI,W 31-9,15,16,Sun,1,1,16,16.00,0,100.0%,16.00
145,Scott Simonson\SimoSc00,TE,26.254,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,3,3,16,5.33,1,100.0%,5.33
146,Levine Toilolo\ToilLe00,TE,27.146,2018-12-23,NFL,DET,,MIN,L 9-27,15,16,Sun,1,1,16,16.00,0,100.0%,16.00
147,Nick Boyle\BoylNi00,TE,25.308,2018-12-22,NFL,BAL,@,LAC,W 22-10,15,16,Sat,2,2,15,7.50,0,100.0%,7.50
148,Ryan Griffin\GrifRy00,TE,28.346,2018-12-23,NFL,HOU,@,PHI,L 30-32,15,16,Sun,4,2,15,7.50,0,50.0%,3.75
149,Dontrell Hilliard\HillDo00,RB,23.300,2018-12-23,NFL,CLE,,CIN,W 26-18,15,16,Sun,1,1,15,15.00,0,100.0%,15.00
150,Jalen Tolliver\TollJa00,WR,22.358,2018-12-23,NFL,ARI,,LAR,L 9-31,15,16,Sun,3,1,15,15.00,0,33.3%,5.00
151,Keith Ford\FordKe00,RB,24.249,2018-12-23,NFL,BUF,@,NWE,L 12-24,15,16,Sun,4,2,14,7.00,0,50.0%,3.50
152,Seth Roberts\RobeSe00,WR,27.305,2018-12-24,NFL,OAK,,DEN,W 27-14,15,16,Mon,3,2,14,7.00,0,66.7%,4.67
153,Cameron Artis-Payne\ArtiCa00,RB,28.183,2018-12-23,NFL,CAR,,ATL,L 10-24,15,16,Sun,2,1,13,13.00,0,50.0%,6.50
154,Peyton Barber\BarbPe01,RB,24.299,2018-12-23,NFL,TAM,@,DAL,L 20-27,15,16,Sun,3,3,13,4.33,0,100.0%,4.33
155,Gus Edwards\EdwaGu00,RB,23.253,2018-12-22,NFL,BAL,@,LAC,W 22-10,15,16,Sat,1,1,13,13.00,0,100.0%,13.00
156,Melvin Gordon\GordMe00,RB,25.253,2018-12-22,NFL,LAC,,BAL,L 10-22,15,16,Sat,3,3,13,4.33,0,100.0%,4.33
157,Jordan Matthews\MattJo00,WR,26.160,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,3,2,13,6.50,0,66.7%,4.33
158,DeVante Parker\ParkDe01,WR,25.337,2018-12-23,NFL,MIA,,JAX,L 7-17,15,16,Sun,3,2,13,6.50,0,66.7%,4.33
159,Golden Tate\TateGo00,WR,30.143,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,3,2,13,6.50,0,66.7%,4.33
160,James White\WhitJa02,RB,26.323,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,4,2,13,6.50,0,50.0%,3.25
161,Virgil Green\GreeVi00,TE,30.141,2018-12-22,NFL,LAC,,BAL,L 10-22,15,16,Sat,2,2,12,6.00,0,100.0%,6.00
162,Andy Jones\JoneAn01,WR,24.178,2018-12-23,NFL,DET,,MIN,L 9-27,15,16,Sun,5,1,12,12.00,0,20.0%,2.40
163,Tyrell Williams\WillTy00,WR,26.313,2018-12-22,NFL,LAC,,BAL,L 10-22,15,16,Sat,2,1,12,12.00,0,50.0%,6.00
164,Travis Benjamin\BenjTr00,WR,28.358,2018-12-22,NFL,LAC,,BAL,L 10-22,15,16,Sat,3,1,11,11.00,0,33.3%,3.67
165,Andy Janovich\JanoAn00,FB,25.215,2018-12-24,NFL,DEN,@,OAK,L 14-27,15,16,Mon,1,1,11,11.00,0,100.0%,11.00
166,Phillip Lindsay\LindPh00,RB,24.153,2018-12-24,NFL,DEN,@,OAK,L 14-27,15,16,Mon,2,2,11,5.50,0,100.0%,5.50
167,Jaylen Samuels\SamuJa00,RB,22.156,2018-12-23,NFL,PIT,@,NOR,L 28-31,15,16,Sun,3,3,11,3.67,1,100.0%,3.67
168,Tre'Quan Smith\SmitTr03,WR,22.350,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,1,1,11,11.00,0,100.0%,11.00
169,Deonte Thompson\ThomDe04,WR,29.312,2018-12-23,NFL,BUF,@,NWE,L 12-24,15,16,Sun,2,1,11,11.00,0,50.0%,5.50
170,Robert Tonyan\TonyRo00,TE,24.237,2018-12-23,NFL,GNB,@,NYJ,W 44-38,15,16,Sun,1,1,11,11.00,0,100.0%,11.00
171,Nick Vannett\VannNi00,TE,25.292,2018-12-23,NFL,SEA,,KAN,W 38-31,15,16,Sun,2,2,11,5.50,1,100.0%,5.50
172,Jeff Wilson\WilsJe01,RB,23.037,2018-12-23,NFL,SFO,,CHI,L 9-14,15,16,Sun,2,2,11,5.50,0,100.0%,5.50
173,Stefon Diggs\DiggSt00,WR,25.024,2018-12-23,NFL,MIN,@,DET,W 27-9,15,16,Sun,6,2,10,5.00,1,33.3%,1.67
