1,Zach Ertz\ErtzZa00,TE,28.001,PHI,,DAL,16,14,145,10.36,2,87.5%,9.06,10,2018
2,Allen Robinson\RobiAl02,WR,25.079,CHI,,DET,8,6,133,22.17,2,75.0%,16.63,10,2018
3,Corey Davis\DaviCo03,WR,23.304,TEN,,NWE,10,7,125,17.86,1,70.0%,12.50,10,2018
4,Anthony Miller\MillAn02,WR,24.033,CHI,,DET,6,5,122,24.40,1,83.3%,20.33,10,2018
5,Tyreek Hill\HillTy00,WR,24.255,KAN,,ARI,10,7,117,16.71,2,70.0%,11.70,10,2018
6,Julio Jones\JoneJu02,WR,29.281,ATL,@,CLE,11,7,107,15.29,1,63.6%,9.73,10,2018
7,Robert Foster\FostRo01,WR,24.188,BUF,@,NYJ,4,3,105,35.00,0,75.0%,26.25,10,2018
8,Julian Edelman\EdelJu00,WR,32.173,NWE,@,TEN,12,9,104,11.56,0,75.0%,8.67,10,2018
9,Chris Godwin\GodwCh00,WR,22.257,TAM,,WAS,7,7,103,14.71,0,100.0%,14.71,10,2018
10,Jacquizz Rodgers\RodgJa00,RB,28.278,TAM,,WAS,8,8,102,12.75,0,100.0%,12.75,10,2018
11,Brandin Cooks\CookBr00,WR,25.047,LAR,,SEA,12,10,100,10.00,0,83.3%,8.33,10,2018
12,Donte Moncrief\MoncDo00,WR,25.097,JAX,@,IND,4,3,98,32.67,1,75.0%,24.50,10,2018
13,Antonio Brown\BrowAn04,WR,30.121,PIT,,CAR,6,6,96,16.00,1,100.0%,16.00,10,2018
14,Zay Jones\JoneZa00,WR,23.226,BUF,@,NYJ,11,8,93,11.63,1,72.7%,8.45,10,2018
15,JuJu Smith-Schuster\SmitJu00,WR,21.351,PIT,,CAR,5,3,90,30.00,1,60.0%,18.00,10,2018
16,Robert Woods\WoodRo02,WR,26.215,LAR,,SEA,5,4,89,22.25,0,80.0%,17.80,10,2018
17,David Johnson\JohnDa08,RB,26.330,ARI,@,KAN,9,7,85,12.14,1,77.8%,9.44,10,2018
18,Nelson Agholor\AghoNe00,WR,25.171,PHI,,DAL,7,5,83,16.60,0,71.4%,11.86,10,2018
19,George Kittle\KittGe00,TE,25.034,SFO,,NYG,10,9,83,9.22,0,90.0%,8.30,10,2018
20,Josh Gordon\GordJo02,WR,27.212,NWE,@,TEN,12,4,81,20.25,0,33.3%,6.75,10,2018
21,Kenny Golladay\GollKe00,WR,25.008,DET,@,CHI,13,6,78,13.00,1,46.2%,6.00,10,2018
22,T.Y. Hilton\HiltT.00,WR,28.362,IND,,JAX,7,3,77,25.67,0,42.9%,11.00,10,2018
23,Amari Cooper\CoopAm00,WR,24.146,DAL,@,PHI,10,6,75,12.50,0,60.0%,7.50,10,2018
24,Odell Beckham\BeckOd00,WR,26.007,NYG,@,SFO,11,4,73,18.25,2,36.4%,6.64,10,2018
25,Danny Amendola\AmenDa00,WR,33.009,MIA,@,GNB,10,7,72,10.29,0,70.0%,7.20,10,2018
26,Melvin Gordon\GordMe00,RB,25.212,LAC,@,OAK,6,5,72,14.40,1,83.3%,12.00,10,2018
27,Michael Thomas\ThomMi05,WR,25.253,NOR,@,CIN,8,8,70,8.75,2,100.0%,8.75,10,2018
28,Eric Ebron\EbroEr00,TE,25.215,IND,,JAX,3,3,69,23.00,2,100.0%,23.00,10,2018
29,Marquise Goodwin\GoodMa00,WR,27.358,SFO,,NYG,5,4,69,17.25,0,80.0%,13.80,10,2018
30,DeSean Jackson\JackDe00,WR,31.345,TAM,,WAS,8,5,67,13.40,0,62.5%,8.38,10,2018
31,Tyler Lockett\LockTy00,WR,26.044,SEA,@,LAR,6,5,67,13.40,1,83.3%,11.17,10,2018
32,Tyler Boyd\BoydTy00,WR,23.361,CIN,,NOR,4,3,65,21.67,0,75.0%,16.25,10,2018
33,Christian McCaffrey\McCaCh01,RB,22.154,CAR,@,PIT,5,5,61,12.20,2,100.0%,12.20,10,2018
34,Theo Riddick\RiddTh00,WR,27.191,DET,@,CHI,7,6,60,10.00,0,85.7%,8.57,10,2018
35,Mark Ingram\IngrMa01,RB,28.325,NOR,@,CIN,3,3,58,19.33,1,100.0%,19.33,10,2018
36,Davante Adams\AdamDa01,WR,25.322,GNB,,MIA,7,4,57,14.25,2,57.1%,8.14,10,2018
37,Keenan Allen\AlleKe00,WR,26.198,LAC,@,OAK,9,6,57,9.50,1,66.7%,6.33,10,2018
38,Leonard Fournette\FourLe00,RB,23.297,JAX,@,IND,5,5,56,11.20,1,100.0%,11.20,10,2018
39,Austin Hooper\HoopAu00,TE,24.007,ATL,@,CLE,11,10,56,5.60,1,90.9%,5.09,10,2018
40,Marvin Jones\JoneMa02,WR,28.244,DET,@,CHI,7,3,55,18.33,0,42.9%,7.86,10,2018
41,Adam Humphries\HumpAd00,WR,25.140,TAM,,WAS,3,2,53,26.50,0,66.7%,17.67,10,2018
42,Jared Cook\CookJa02,TE,31.218,OAK,,LAC,9,4,52,13.00,0,44.4%,5.78,10,2018
43,Maurice Harris\HarrMa05,WR,26.000,WAS,@,TAM,5,5,52,10.40,0,100.0%,10.40,10,2018
44,Jalen Richard\RichJa01,RB,25.027,OAK,,LAC,6,5,52,10.40,0,83.3%,8.67,10,2018
45,Mike Evans\EvanMi00,WR,25.082,TAM,,WAS,6,3,51,17.00,0,50.0%,8.50,10,2018
46,Jordan Reed\ReedJo02,TE,28.131,WAS,@,TAM,6,4,51,12.75,0,66.7%,8.50,10,2018
47,Ricky Seals-Jones\SealRi00,TE,23.241,ARI,@,KAN,9,5,51,10.20,0,55.6%,5.67,10,2018
48,T.J. Yeldon\YeldT.00,RB,25.040,JAX,@,IND,6,5,51,10.20,0,83.3%,8.50,10,2018
49,Larry Fitzgerald\FitzLa00,WR,35.072,ARI,@,KAN,10,6,50,8.33,0,60.0%,5.00,10,2018
50,Alshon Jeffery\JeffAl00,WR,28.270,PHI,,DAL,8,4,48,12.00,0,50.0%,6.00,10,2018
51,Brandon LaFell\LaFeBr00,WR,32.007,OAK,,LAC,6,4,47,11.75,0,66.7%,7.83,10,2018
52,Mohamed Sanu\SanuMo00,WR,29.081,ATL,@,CLE,8,6,47,7.83,0,75.0%,5.88,10,2018
53,Josh Doctson\DoctJo00,WR,25.343,WAS,@,TAM,4,4,46,11.50,1,100.0%,11.50,10,2018
54,Evan Engram\EngrEv00,TE,24.071,NYG,@,SFO,5,4,46,11.50,0,80.0%,9.20,10,2018
55,Alvin Kamara\KamaAl00,RB,23.109,NOR,@,CIN,5,4,46,11.50,0,80.0%,9.20,10,2018
56,Travis Kelce\KelcTr00,TE,29.037,KAN,,ARI,7,6,46,7.67,0,85.7%,6.57,10,2018
57,James O'Shaughnessy\O'ShJa00,TE,26.301,JAX,@,IND,6,5,46,9.20,0,83.3%,7.67,10,2018
58,Tyrell Williams\WillTy00,WR,26.272,LAC,@,OAK,6,4,46,11.50,0,66.7%,7.67,10,2018
59,Keith Kirkwood\KirkKe00,WR,24.320,NOR,@,CIN,2,2,45,22.50,0,100.0%,22.50,10,2018
60,Jonnu Smith\SmitJo01,TE,23.081,TEN,,NWE,3,3,45,15.00,1,100.0%,15.00,10,2018
61,Vance McDonald\McDoVa00,TE,28.148,PIT,,CAR,4,4,44,11.00,1,100.0%,11.00,10,2018
62,Marquez Valdes-Scantling\ValdMa00,WR,24.032,GNB,,MIA,7,6,44,7.33,0,85.7%,6.29,10,2018
63,DeVante Parker\ParkDe01,WR,25.295,MIA,@,GNB,11,5,43,8.60,0,45.5%,3.91,10,2018
64,Dontrelle Inman\InmaDo00,WR,29.284,IND,,JAX,4,4,41,10.25,0,100.0%,10.25,10,2018
65,Trey Burton\BurtTr01,TE,27.013,CHI,,DET,4,4,40,10.00,0,100.0%,10.00,10,2018
66,Todd Gurley\GurlTo01,HB,24.100,LAR,,SEA,4,3,40,13.33,0,75.0%,10.00,10,2018
67,Allen Hurns\HurnAl01,WR,26.364,DAL,@,PHI,2,2,40,20.00,0,100.0%,20.00,10,2018
68,Jordan Matthews\MattJo00,WR,26.118,PHI,,DAL,3,3,40,13.33,0,100.0%,13.33,10,2018
69,Greg Olsen\OlseGr00,TE,33.242,CAR,@,PIT,6,4,40,10.00,0,66.7%,6.67,10,2018
70,Doug Baldwin\BaldDo00,WR,30.051,SEA,@,LAR,5,5,39,7.80,0,100.0%,7.80,10,2018
71,Antonio Callaway\CallAn00,WR,21.306,CLE,,ATL,2,2,39,19.50,0,100.0%,19.50,10,2018
72,Cooper Kupp\KuppCo00,WR,25.149,LAR,,SEA,8,5,39,7.80,0,62.5%,4.88,10,2018
73,Seth Roberts\RobeSe00,WR,27.262,OAK,,LAC,3,3,39,13.00,0,100.0%,13.00,10,2018
74,John Ross\RossJo00,WR,23.349,CIN,,NOR,6,2,39,19.50,1,33.3%,6.50,10,2018
75,Kerryon Johnson\JohnKe06,WR,21.134,DET,@,CHI,6,6,38,6.33,1,100.0%,6.33,10,2018
76,Cole Beasley\BeasCo00,WR,29.199,DAL,@,PHI,5,4,37,9.25,0,80.0%,7.40,10,2018
77,Calvin Ridley\RidlCa00,WR,23.326,ATL,@,CLE,5,3,37,12.33,0,60.0%,7.40,10,2018
78,Cameron Batson\BatsCa00,WR,22.326,TEN,,NWE,3,2,36,18.00,0,66.7%,12.00,10,2018
79,Jack Doyle\DoylJa00,TE,28.190,IND,,JAX,3,3,36,12.00,0,100.0%,12.00,10,2018
80,Ezekiel Elliott\ElliEz00,RB,23.112,DAL,@,PHI,7,6,36,6.00,1,85.7%,5.14,10,2018
81,Michael Gallup\GallMi00,WR,22.221,DAL,@,PHI,3,2,34,17.00,0,66.7%,11.33,10,2018
82,Chris Herndon\HernCh00,TE,22.261,NYJ,,BUF,4,3,34,11.33,0,75.0%,8.50,10,2018
83,Saquon Barkley\BarkSa00,RB,21.276,NYG,@,SFO,5,4,33,8.25,0,80.0%,6.60,10,2018
84,Kendrick Bourne\BourKe00,WR,23.100,SFO,,NYG,6,4,33,8.25,0,66.7%,5.50,10,2018
85,Nick Chubb\ChubNi00,RB,22.319,CLE,,ATL,3,3,33,11.00,1,100.0%,11.00,10,2018
86,Breshad Perriman\PerrBr02,WR,25.062,CLE,,ATL,2,2,33,16.50,0,100.0%,16.50,10,2018
87,Devin Funchess\FuncDe00,WR,24.171,CAR,@,PIT,5,3,32,10.67,0,60.0%,6.40,10,2018
88,Matt Breida\BreiMa00,RB,23.257,SFO,,NYG,4,3,31,10.33,1,75.0%,7.75,10,2018
89,Duke Johnson\JohnDu00,RB,25.049,CLE,,ATL,4,4,31,7.75,1,100.0%,7.75,10,2018
90,Doug Martin\MartDo00,RB,29.302,OAK,,LAC,3,3,31,10.33,0,100.0%,10.33,10,2018
91,Ryan Switzer\SwitRy00,WR,24.004,PIT,,CAR,2,2,31,15.50,0,100.0%,15.50,10,2018
92,James White\WhitJa02,RB,26.281,NWE,@,TEN,8,5,31,6.20,0,62.5%,3.88,10,2018
93,Giovani Bernard\BernGi00,HB,26.354,CIN,,NOR,3,2,30,15.00,0,66.7%,10.00,10,2018
94,Virgil Green\GreeVi00,TE,30.100,LAC,@,OAK,3,2,30,15.00,0,66.7%,10.00,10,2018
95,Marcedes Lewis\LewiMa00,TE,34.176,GNB,,MIA,1,1,30,30.00,0,100.0%,30.00,10,2018
96,Demarcus Robinson\RobiDe01,WR,24.051,KAN,,ARI,4,3,30,10.00,0,75.0%,7.50,10,2018
97,Wendell Smallwood\SmalWe00,RB,24.286,PHI,,DAL,3,3,30,10.00,0,100.0%,10.00,10,2018
98,Dede Westbrook\WestDe00,WR,24.355,JAX,@,IND,10,5,30,6.00,0,50.0%,3.00,10,2018
99,Tarik Cohen\CoheTa00,WR,23.108,CHI,,DET,7,6,29,4.83,0,85.7%,4.14,10,2018
100,Mo Alie-Cox\AlieMo00,TE,25.053,IND,,JAX,4,2,28,14.00,1,50.0%,7.00,10,2018
101,Rashard Higgins\HiggRa00,WR,24.035,CLE,,ATL,1,1,28,28.00,1,100.0%,28.00,10,2018
102,Blake Bell\BellBl00,TE,27.096,JAX,@,IND,3,2,27,13.50,0,66.7%,9.00,10,2018
103,Aaron Jones\JoneAa00,RB,23.344,GNB,,MIA,5,3,27,9.00,0,60.0%,5.40,10,2018
104,Elijah McGuire\McGuEl00,RB,24.163,NYJ,,BUF,6,3,27,9.00,0,50.0%,4.50,10,2018
105,Kenny Stills\StilKe00,WR,26.203,MIA,@,GNB,3,2,26,13.00,0,66.7%,8.67,10,2018
106,Dan Arnold\ArnoDa00,TE,23.241,NOR,@,CIN,3,2,25,12.50,0,66.7%,8.33,10,2018
107,Tyler Higbee\HigbTy00,TE,25.314,LAR,,SEA,3,3,25,8.33,1,100.0%,8.33,10,2018
108,Kareem Hunt\HuntKa00,RB,23.097,KAN,,ARI,2,2,25,12.50,0,100.0%,12.50,10,2018
109,Ed Dickson\DickEd00,TE,31.109,SEA,@,LAR,1,1,24,24.00,0,100.0%,24.00,10,2018
110,Lance Kendricks\KendLa00,TE,30.285,GNB,,MIA,2,2,24,12.00,0,100.0%,12.00,10,2018
111,Joe Mixon\MixoJo00,HB,22.110,CIN,,NOR,2,2,24,12.00,0,100.0%,12.00,10,2018
112,C.J. Uzomah\UzomC.00,TE,25.301,CIN,,NOR,4,3,23,7.67,0,75.0%,5.75,10,2018
113,Chris Conley\ConlCh00,WR,26.017,KAN,,ARI,2,1,22,22.00,0,50.0%,11.00,10,2018
114,Mike Davis\DaviMi01,RB,25.265,SEA,@,LAR,6,4,22,5.50,1,66.7%,3.67,10,2018
115,Andre Holmes\HolmAn00,WR,30.148,BUF,@,NYJ,1,1,22,22.00,0,100.0%,22.00,10,2018
116,Jarvis Landry\LandJa00,WR,25.348,CLE,,ATL,5,2,22,11.00,0,40.0%,4.40,10,2018
117,Jaylen Samuels\SamuJa00,RB,22.111,PIT,,CAR,4,3,22,7.33,1,75.0%,5.50,10,2018
118,Jarius Wright\WrigJa02,WR,28.348,CAR,@,PIT,3,3,22,7.33,0,100.0%,7.33,10,2018
119,Marcus Mariota\MariMa01,QB,25.012,TEN,,NWE,1,1,21,21.00,0,100.0%,21.00,10,2018
120,Dalton Schultz\SchuDa00,TE,22.123,DAL,@,PHI,2,2,21,10.50,0,100.0%,10.50,10,2018
121,Ben Braunecker\BrauBe00,TE,24.277,CHI,,DET,1,1,20,20.00,0,100.0%,20.00,10,2018
122,Austin Carr\CarrAu00,WR,24.321,NOR,@,CIN,2,2,20,10.00,0,100.0%,10.00,10,2018
123,Leonte Carroo\CarrLe00,WR,24.291,MIA,@,GNB,1,1,20,20.00,0,100.0%,20.00,10,2018
124,D.J. Moore\MoorD.00,WR,21.208,CAR,@,PIT,5,4,20,5.00,0,80.0%,4.00,10,2018
125,Tevin Coleman\ColeTe01,RB,25.209,ATL,@,CLE,5,3,19,6.33,0,60.0%,3.80,10,2018
126,Nyheim Hines\HineNy00,RB,21.364,IND,,JAX,4,3,19,6.33,0,75.0%,4.75,10,2018
127,Golden Tate\TateGo00,WR,30.101,PHI,,DAL,4,2,19,9.50,0,50.0%,4.75,10,2018
128,Isaiah Crowell\CrowIs00,RB,25.307,NYJ,,BUF,2,2,18,9.00,0,100.0%,9.00,10,2018
129,Phillip Dorsett\DorsPh00,WR,25.310,NWE,@,TEN,2,2,18,9.00,0,100.0%,9.00,10,2018
130,Quincy Enunwa\EnunQu00,WR,26.164,NYJ,,BUF,8,4,18,4.50,0,50.0%,2.25,10,2018
131,Antonio Gates\GateAn00,TE,38.146,LAC,@,OAK,2,1,18,18.00,0,50.0%,9.00,10,2018
132,David Njoku\NjokDa00,TE,22.124,CLE,,ATL,1,1,18,18.00,0,100.0%,18.00,10,2018
133,Curtis Samuel\SamuCu00,WR,22.089,CAR,@,PIT,4,4,18,4.50,0,100.0%,4.50,10,2018
134,Martavis Bryant\BryaMa00,WR,26.326,OAK,,LAC,3,3,17,5.67,0,100.0%,5.67,10,2018
135,Cody Core\CoreCo00,WR,24.208,CIN,,NOR,2,2,17,8.50,0,100.0%,8.50,10,2018
136,Jacob Hollister\HollJa03,TE,24.358,NWE,@,TEN,2,1,17,17.00,0,50.0%,8.50,10,2018
137,Roosevelt Nix\NixxRo01,FB,26.223,PIT,,CAR,2,2,17,8.50,0,100.0%,8.50,10,2018
138,Eric Saubert\SaubEr00,TE,24.194,ATL,@,CLE,2,1,17,17.00,0,50.0%,8.50,10,2018
139,Jermaine Kearse\KearJe01,WR,28.278,NYJ,,BUF,5,2,16,8.00,0,40.0%,3.20,10,2018
140,David Moore\MoorDa03,WR,23.300,SEA,@,LAR,3,1,16,16.00,0,33.3%,5.33,10,2018
141,Levine Toilolo\ToilLe00,TE,27.104,DET,@,CHI,1,1,16,16.00,0,100.0%,16.00,10,2018
142,Gerald Everett\EverGe00,TE,24.139,LAR,,SEA,2,2,15,7.50,1,100.0%,7.50,10,2018
143,Michael Floyd\FloyMi00,WR,28.349,WAS,@,TAM,3,2,15,7.50,0,66.7%,5.00,10,2018
144,O.J. Howard\HowaO.00,TE,23.357,TAM,,WAS,2,1,15,15.00,0,50.0%,7.50,10,2018
145,Ito Smith\SmitIt00,RB,23.061,ATL,@,CLE,5,4,15,3.75,0,80.0%,3.00,10,2018
146,Cameron Brate\BratCa00,TE,27.131,TAM,,WAS,3,1,14,14.00,0,33.3%,4.67,10,2018
147,Jimmy Graham\GrahJi00,TE,31.352,GNB,,MIA,1,1,14,14.00,0,100.0%,14.00,10,2018
148,T.J. Logan\LogaT.00,RB,24.069,ARI,@,KAN,2,2,14,7.00,0,100.0%,7.00,10,2018
149,Isaiah McKenzie\McKeIs00,WR,23.216,BUF,@,NYJ,1,1,14,14.00,0,100.0%,14.00,10,2018
150,Rod Smith\SmitRo06,RB,26.305,DAL,@,PHI,1,1,14,14.00,0,100.0%,14.00,10,2018
151,Kapri Bibbs\BibbKa00,RB,25.305,WAS,@,TAM,4,2,13,6.50,0,50.0%,3.25,10,2018
152,A.J. Derby\DerbA.00,TE,27.052,MIA,@,GNB,2,1,13,13.00,0,50.0%,6.50,10,2018
153,Logan Paulsen\PaulLo00,TE,31.258,ATL,@,CLE,2,2,13,6.50,0,100.0%,6.50,10,2018
154,Geoff Swaim\SwaiGe00,TE,25.056,DAL,@,PHI,3,3,13,4.33,0,100.0%,4.33,10,2018
155,Frank Gore\GoreFr00,RB,35.181,MIA,@,GNB,3,2,12,6.00,0,66.7%,4.00,10,2018
156,Marvin Hall\HallMa02,WR,25.215,ATL,@,CLE,1,1,12,12.00,0,100.0%,12.00,10,2018
157,T.J. Jones\JoneT.00,WR,26.115,DET,@,CHI,2,1,12,12.00,0,50.0%,6.00,10,2018
158,Elijhaa Penny\PennEl00,RB,25.087,NYG,@,SFO,2,2,12,6.00,0,100.0%,6.00,10,2018
159,Dante Pettis\PettDa00,WR,23.020,SFO,,NYG,6,4,12,3.00,0,66.7%,2.00,10,2018
160,Trent Taylor\TaylTr02,WR,24.196,SFO,,NYG,1,1,12,12.00,0,100.0%,12.00,10,2018
161,Corey Coleman\ColeCo00,WR,24.129,NYG,@,SFO,1,1,11,11.00,0,100.0%,11.00,10,2018
162,Kenyan Drake\DrakKe00,RB,24.289,MIA,@,GNB,2,2,11,5.50,0,100.0%,5.50,10,2018
163,Anthony Firkser\FirkAn00,TE,23.265,TEN,,NWE,1,1,11,11.00,0,100.0%,11.00,10,2018
164,Rashad Greene\GreeRa00,WR,26.049,JAX,@,IND,1,1,11,11.00,0,100.0%,11.00,10,2018
165,Jordan Howard\HowaJo00,RB,24.009,CHI,,DET,1,1,11,11.00,0,100.0%,11.00,10,2018
166,Dion Lewis\LewiDi00,RB,28.045,TEN,,NWE,2,2,11,5.50,0,100.0%,5.50,10,2018
167,Charone Peake\PeakCh00,WR,26.026,NYJ,,BUF,1,1,11,11.00,0,100.0%,11.00,10,2018
168,Dwayne Allen\AlleDw00,TE,28.260,NWE,@,TEN,1,1,10,10.00,0,100.0%,10.00,10,2018
169,Malcolm Brown\BrowMa03,RB,25.180,LAR,,SEA,1,1,10,10.00,0,100.0%,10.00,10,2018
170,Kyle Juszczyk\JuszKy00,RB,27.203,SFO,,NYG,2,2,10,5.00,0,100.0%,5.00,10,2018
171,Darrius Heyward-Bey\HeywDa00,WR,31.255,PIT,,CAR,1,1,9,9.00,0,100.0%,9.00,10,2018
172,Marlon Mack\MackMa00,RB,22.249,IND,,JAX,2,2,9,4.50,0,100.0%,4.50,10,2018
173,Michael Roberts\RobeMi01,TE,24.188,DET,@,CHI,3,1,9,9.00,0,33.3%,3.00,10,2018
174,Sterling Shepard\ShepSt00,WR,25.275,NYG,@,SFO,3,2,9,4.50,1,66.7%,3.00,10,2018
175,James Conner\ConnJa00,RB,23.187,PIT,,CAR,1,1,8,8.00,0,100.0%,8.00,10,2018
176,Jesse James\JameJe00,TE,24.157,PIT,,CAR,1,1,8,8.00,1,100.0%,8.00,10,2018
177,Christian Kirk\KirkCh01,WR,21.358,ARI,@,KAN,6,2,8,4.00,0,33.3%,1.33,10,2018
178,Nick Vannett\VannNi00,TE,25.250,SEA,@,LAR,2,1,8,8.00,1,50.0%,4.00,10,2018
179,Dion Dawkins\DawkDi00,LT,24.199,BUF,@,NYJ,1,1,7,7.00,1,100.0%,7.00,10,2018
180,Justin Hardy\HardJu00,WR,26.328,ATL,@,CLE,1,1,7,7.00,0,100.0%,7.00,10,2018
181,Spencer Ware\WareSp00,RB,26.353,KAN,,ARI,1,1,7,7.00,0,100.0%,7.00,10,2018
182,Kalen Ballage\BallKa00,RB,22.324,MIA,@,GNB,1,1,6,6.00,0,100.0%,6.00,10,2018
183,Tom Brady\BradTo00,QB,41.100,NWE,@,TEN,1,1,6,6.00,0,100.0%,6.00,10,2018
184,Orson Charles\CharOr00,TE,27.288,CLE,,ATL,1,1,6,6.00,0,100.0%,6.00,10,2018
185,Rhett Ellison\ElliRh00,TE,30.040,NYG,@,SFO,1,1,6,6.00,0,100.0%,6.00,10,2018
186,Ryan Grant\GranRy01,WR,27.327,IND,,JAX,1,1,6,6.00,0,100.0%,6.00,10,2018
187,Dontrell Hilliard\HillDo00,RB,23.258,CLE,,ATL,1,1,6,6.00,0,100.0%,6.00,10,2018
188,Jordan Leggett\LeggJo00,TE,23.284,NYJ,,BUF,1,1,6,6.00,0,100.0%,6.00,10,2018
189,Brandon Powell\PoweBr00,WR,22.060,DET,@,CHI,3,1,6,6.00,0,33.3%,2.00,10,2018
190,Peyton Barber\BarbPe01,RB,24.257,TAM,,WAS,1,1,5,5.00,0,100.0%,5.00,10,2018
191,Tommy Bohanon\BohaTo00,FB,28.062,JAX,@,IND,1,1,5,5.00,0,100.0%,5.00,10,2018
192,Trenton Cannon\CannTr00,RB,24.111,NYJ,,BUF,4,1,5,5.00,0,25.0%,1.25,10,2018
193,Derek Carrier\CarrDe00,TE,28.109,OAK,,LAC,3,1,5,5.00,0,33.3%,1.67,10,2018
194,Mike Gesicki\GesiMi00,TE,23.039,MIA,@,GNB,1,1,5,5.00,0,100.0%,5.00,10,2018
195,LeSean McCoy\McCoLe01,RB,30.122,BUF,@,NYJ,1,1,5,5.00,0,100.0%,5.00,10,2018
196,Nick O'Leary\OLeaNi00,TE,26.072,MIA,@,GNB,1,1,5,5.00,0,100.0%,5.00,10,2018
197,Equanimeous St. Brown\St.BEq00,WR,22.042,GNB,,MIA,3,2,3,1.50,0,66.7%,1.00,10,2018
198,Anthony Sherman\SherAn00,FB,29.335,KAN,,ARI,1,1,2,2.00,0,100.0%,2.00,10,2018
199,Adrian Peterson\PeteAd01,RB,33.235,WAS,@,TAM,2,2,1,0.50,0,100.0%,0.50,10,2018
200,Logan Thomas\ThomLo00,TE,27.133,BUF,@,NYJ,1,1,1,1.00,0,100.0%,1.00,10,2018
201,Ben Watson\WatsBe00,TE,37.328,NOR,@,CIN,2,1,1,1.00,0,50.0%,0.50,10,2018
202,Dwayne Harris\HarrDw00,WR,31.056,OAK,,LAC,1,1,0,0.00,0,100.0%,0.00,10,2018
203,Darius Jennings\JennDa00,WR,26.136,TEN,,NWE,1,1,0,0.00,0,100.0%,0.00,10,2018
204,Spencer Pulley\PullSp00,C,25.223,NYG,@,SFO,1,1,-2,-2.00,0,100.0%,-2.00,10,2018
205,Shaun Wilson\WilsSh01,RB,22.344,TAM,,WAS,3,1,-4,-4.00,0,33.3%,-1.33,10,2018
206,Corey Clement\ClemCo00,RB,24.009,PHI,,DAL,2,1,-5,-5.00,0,50.0%,-2.50,10,2018
