Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
23,Dwayne Bowe\BoweDw00,WR,30.008,2014-09-29,NFL,KAN,,NWE,W 41-14,4,4,Mon,6,5,81,16.20,0,83.3%,13.50
24,Jerricho Cotchery\CotcJe00,WR,32.104,2014-09-28,NFL,CAR,@,BAL,L 10-38,4,4,Sun,7,5,80,16.00,0,71.4%,11.43
25,Roy Helu\HeluRo00,RB,25.292,2014-09-25,NFL,WAS,,NYG,L 14-45,4,4,Thu,5,5,78,15.60,0,100.0%,15.60
26,Terrance Williams\WillTe01,WR,25.020,2014-09-28,NFL,DAL,,NOR,W 38-17,4,4,Sun,7,6,77,12.83,2,85.7%,11.00
27,Kelvin Benjamin\BenjKe00,WR,23.235,2014-09-28,NFL,CAR,@,BAL,L 10-38,4,4,Sun,9,5,76,15.20,1,55.6%,8.44
28,Brian Hartline\HartBr00,WR,27.310,2014-09-28,NFL,MIA,@,OAK,W 38-14,4,4,Sun,7,6,74,12.33,0,85.7%,10.57
29,Andre Holmes\HolmAn00,WR,26.104,2014-09-28,NFL,OAK,,MIA,L 14-38,4,4,Sun,12,5,74,14.80,1,41.7%,6.17
30,Roddy White\WhitRo00,WR,32.330,2014-09-28,NFL,ATL,@,MIN,L 28-41,4,4,Sun,14,4,73,18.25,1,28.6%,5.21
31,Greg Jennings\JennGr00,WR,31.007,2014-09-28,NFL,MIN,,ATL,W 41-28,4,4,Sun,4,3,72,24.00,0,75.0%,18.00
32,Andre Johnson\JohnAn02,WR,33.079,2014-09-28,NFL,HOU,,BUF,W 23-17,4,4,Sun,7,6,71,11.83,0,85.7%,10.14
33,Clay Harbor\HarbCl00,TE,27.088,2014-09-28,NFL,JAX,@,SDG,L 14-33,4,4,Sun,8,8,70,8.75,0,100.0%,8.75
34,Devin Hester\HestDe99,WR,31.328,2014-09-28,NFL,ATL,@,MIN,L 28-41,4,4,Sun,7,5,70,14.00,1,71.4%,10.00
35,Allen Hurns\HurnAl01,WR,22.320,2014-09-28,NFL,JAX,@,SDG,L 14-33,4,4,Sun,6,5,68,13.60,0,83.3%,11.33
36,Mike Evans\EvanMi00,WR,21.038,2014-09-28,NFL,TAM,@,PIT,W 27-24,4,4,Sun,7,4,65,16.25,1,57.1%,9.29
37,Jeremy Ross\RossJe01,FB,26.196,2014-09-28,NFL,DET,@,NYJ,W 24-17,4,4,Sun,2,2,65,32.50,1,100.0%,32.50
38,DeAndre Hopkins\HopkDe00,WR,22.114,2014-09-28,NFL,HOU,,BUF,W 23-17,4,4,Sun,6,5,64,12.80,1,83.3%,10.67
39,Anquan Boldin\BoldAn00,WR,33.360,2014-09-28,NFL,SFO,,PHI,W 26-21,4,4,Sun,7,5,62,12.40,0,71.4%,8.86
40,Kenny Stills\StilKe00,WR,22.159,2014-09-28,NFL,NOR,@,DAL,L 17-38,4,4,Sun,3,2,62,31.00,0,66.7%,20.67
41,Jason Witten\WittJa00,TE,32.145,2014-09-28,NFL,DAL,,NOR,W 38-17,4,4,Sun,5,5,61,12.20,0,100.0%,12.20
42,Niles Paul\PaulNi00,TE,25.047,2014-09-25,NFL,WAS,,NYG,L 14-45,4,4,Thu,4,3,60,20.00,0,75.0%,15.00
43,Greg Salas\SalaGr00,WR,26.034,2014-09-28,NFL,NYJ,,DET,L 17-24,4,4,Sun,4,2,60,30.00,0,50.0%,15.00
44,Travaris Cadet\CadeTr00,RB,25.239,2014-09-28,NFL,NOR,@,DAL,L 17-38,4,4,Sun,6,6,59,9.83,0,100.0%,9.83
45,Jace Amaro\AmarJa00,TE,22.094,2014-09-28,NFL,NYJ,,DET,L 17-24,4,4,Sun,5,5,58,11.60,0,100.0%,11.60
46,Jeremy Maclin\MaclJe00,WR,26.140,2014-09-28,NFL,PHI,@,SFO,L 21-26,4,4,Sun,15,4,57,14.25,0,26.7%,3.80
47,Markus Wheaton\WheaMa00,WR,23.233,2014-09-28,NFL,PIT,,TAM,L 24-27,4,4,Sun,6,4,57,14.25,0,66.7%,9.50
48,Arian Foster\FostAr00,RB,28.035,2014-09-28,NFL,HOU,,BUF,W 23-17,4,4,Sun,10,7,55,7.86,0,70.0%,5.50
49,Frank Gore\GoreFr00,RB,31.137,2014-09-28,NFL,SFO,,PHI,W 26-21,4,4,Sun,2,1,55,55.00,1,50.0%,27.50
50,Kendall Wright\WrigKe01,WR,24.320,2014-09-28,NFL,TEN,@,IND,L 17-41,4,4,Sun,8,5,55,11.00,0,62.5%,6.88
51,Riley Cooper\CoopRi00,WR,27.019,2014-09-28,NFL,PHI,@,SFO,L 21-26,4,4,Sun,8,6,54,9.00,0,75.0%,6.75
52,Larry Donnell\DonnLa00,TE,25.328,2014-09-25,NFL,NYG,@,WAS,W 45-14,4,4,Thu,8,7,54,7.71,3,87.5%,6.75
53,Torrey Smith\SmitTo02,WR,25.245,2014-09-28,NFL,BAL,,CAR,W 38-10,4,4,Sun,3,2,53,26.50,1,66.7%,17.67
54,Fred Jackson\JackFr02,RB,33.220,2014-09-28,NFL,BUF,@,HOU,L 17-23,4,4,Sun,7,6,52,8.67,0,85.7%,7.43
55,Trent Richardson\RichTr00,RB,24.080,2014-09-28,NFL,IND,,TEN,W 41-17,4,4,Sun,5,4,52,13.00,0,80.0%,10.40
56,Richard Rodgers\RodgRi00,TE,22.249,2014-09-28,NFL,GNB,@,CHI,W 38-17,4,4,Sun,2,2,52,26.00,0,100.0%,26.00
57,Marques Colston\ColsMa00,WR,31.115,2014-09-28,NFL,NOR,@,DAL,L 17-38,4,4,Sun,11,5,50,10.00,0,45.5%,4.55
58,Matt Forte\FortMa00,RB,28.292,2014-09-28,NFL,CHI,,GNB,L 17-38,4,4,Sun,6,5,49,9.80,0,83.3%,8.17
59,Eric Decker\DeckEr00,WR,27.197,2014-09-28,NFL,NYJ,,DET,L 17-24,4,4,Sun,10,4,48,12.00,1,40.0%,4.80
60,Donnie Avery\AverDo00,WR,30.109,2014-09-29,NFL,KAN,,NWE,W 41-14,4,4,Mon,2,2,46,23.00,0,100.0%,23.00
61,Le'Veon Bell\BellLe00,RB,22.222,2014-09-28,NFL,PIT,,TAM,L 24-27,4,4,Sun,7,6,46,7.67,0,85.7%,6.57
62,Dez Bryant\BryaDe01,WR,25.328,2014-09-28,NFL,DAL,,NOR,W 38-17,4,4,Sun,6,3,44,14.67,1,50.0%,7.33
63,Austin Seferian-Jenkins\SefeAu00,TE,21.364,2014-09-28,NFL,TAM,@,PIT,W 27-24,4,4,Sun,7,3,44,14.67,0,42.9%,6.29
64,Michael Crabtree\CrabMi00,WR,27.014,2014-09-28,NFL,SFO,,PHI,W 26-21,4,4,Sun,8,5,43,8.60,0,62.5%,5.38
65,Owen Daniels\DaniOw00,TE,31.323,2014-09-28,NFL,BAL,,CAR,W 38-10,4,4,Sun,6,4,43,10.75,0,66.7%,7.17
66,Zach Ertz\ErtzZa00,TE,23.322,2014-09-28,NFL,PHI,@,SFO,L 21-26,4,4,Sun,6,4,43,10.75,0,66.7%,7.17
67,Shane Vereen\VereSh00,RB,25.150,2014-09-29,NFL,NWE,@,KAN,L 14-41,4,4,Mon,5,5,41,8.20,0,100.0%,8.20
68,Malcom Floyd\FloyMa00,WR,33.020,2014-09-28,NFL,SDG,,JAX,W 33-14,4,4,Sun,4,3,39,13.00,1,75.0%,9.75
69,Alshon Jeffery\JeffAl00,WR,24.226,2014-09-28,NFL,CHI,,GNB,L 17-38,4,4,Sun,7,4,39,9.75,1,57.1%,5.57
70,Dwayne Allen\AlleDw00,TE,24.216,2014-09-28,NFL,IND,,TEN,W 41-17,4,4,Sun,3,3,38,12.67,1,100.0%,12.67
71,Jarvis Landry\LandJa00,WR,21.304,2014-09-28,NFL,MIA,@,OAK,W 38-14,4,4,Sun,4,4,38,9.50,0,100.0%,9.50
72,Cordarrelle Patterson\PattCo00,WR,23.195,2014-09-28,NFL,MIN,,ATL,W 41-28,4,4,Sun,4,2,38,19.00,0,50.0%,9.50
73,Allen Robinson\RobiAl02,WR,21.035,2014-09-28,NFL,JAX,@,SDG,L 14-33,4,4,Sun,7,5,38,7.60,0,71.4%,5.43
74,Lance Dunbar\DunbLa00,RB,24.246,2014-09-28,NFL,DAL,,NOR,W 38-17,4,4,Sun,3,2,36,18.00,0,66.7%,12.00
75,Corey Brown\BrowPh00,WR,22.286,2014-09-28,NFL,CAR,@,BAL,L 10-38,4,4,Sun,4,2,35,17.50,0,50.0%,8.75
76,Donald Brown\BrowDo00,RB,27.170,2014-09-28,NFL,SDG,,JAX,W 33-14,4,4,Sun,6,4,35,8.75,0,66.7%,5.83
77,Jacquizz Rodgers\RodgJa00,RB,24.234,2014-09-28,NFL,ATL,@,MIN,L 28-41,4,4,Sun,4,4,35,8.75,0,100.0%,8.75
78,Mike Wallace\WallMi00,WR,28.058,2014-09-28,NFL,MIA,@,OAK,W 38-14,4,4,Sun,4,3,35,11.67,1,75.0%,8.75
79,Eric Ebron\EbroEr00,TE,21.171,2014-09-28,NFL,DET,@,NYJ,W 24-17,4,4,Sun,4,3,34,11.33,1,75.0%,8.50
80,Branden Oliver\OlivBr01,RB,23.144,2014-09-28,NFL,SDG,,JAX,W 33-14,4,4,Sun,4,4,33,8.25,0,100.0%,8.25
81,Charles Clay\ClayCh00,TE,25.227,2014-09-28,NFL,MIA,@,OAK,W 38-14,4,4,Sun,4,2,32,16.00,0,50.0%,8.00
82,Vincent Jackson\JackVi00,WR,31.257,2014-09-28,NFL,TAM,@,PIT,W 27-24,4,4,Sun,10,3,32,10.67,1,30.0%,3.20
83,Darren McFadden\McFaDa00,RB,27.032,2014-09-28,NFL,OAK,,MIA,L 14-38,4,4,Sun,5,4,32,8.00,0,80.0%,6.40
84,Marlon Brown\BrowMa00,WR,23.159,2014-09-28,NFL,BAL,,CAR,W 38-10,4,4,Sun,3,3,31,10.33,0,100.0%,10.33
85,Brandin Cooks\CookBr00,WR,21.003,2014-09-28,NFL,NOR,@,DAL,L 17-38,4,4,Sun,6,5,31,6.20,0,83.3%,5.17
86,Justin Forsett\ForsJu00,RB,28.349,2014-09-28,NFL,BAL,,CAR,W 38-10,4,4,Sun,4,3,31,10.33,0,75.0%,7.75
87,Rob Gronkowski\GronRo00,TE,25.138,2014-09-29,NFL,NWE,@,KAN,L 14-41,4,4,Mon,3,2,31,15.50,1,66.7%,10.33
88,Brice Butler\ButlBr00,WR,24.242,2014-09-28,NFL,OAK,,MIA,L 14-38,4,4,Sun,3,2,30,15.00,0,66.7%,10.00
89,Antonio Gates\GateAn00,TE,34.102,2014-09-28,NFL,SDG,,JAX,W 33-14,4,4,Sun,5,3,30,10.00,0,60.0%,6.00
90,Greg Olsen\OlseGr00,TE,29.201,2014-09-28,NFL,CAR,@,BAL,L 10-38,4,4,Sun,5,2,30,15.00,0,40.0%,6.00
91,Russell Shepard\ShepRu00,WR,24.011,2014-09-28,NFL,TAM,@,PIT,W 27-24,4,4,Sun,2,2,30,15.00,0,100.0%,15.00
92,Sammy Watkins\WatkSa00,WR,21.106,2014-09-28,NFL,BUF,@,HOU,L 17-23,4,4,Sun,9,4,30,7.50,1,44.4%,3.33
93,Preston Parker\ParkPr00,WR,27.224,2014-09-25,NFL,NYG,@,WAS,W 45-14,4,4,Thu,5,3,29,9.67,0,60.0%,5.80
94,Pierre Garcon\GarcPi00,WR,28.048,2014-09-25,NFL,WAS,,NYG,L 14-45,4,4,Thu,6,2,28,14.00,0,33.3%,4.67
95,Garrett Graham\GrahGa00,TE,28.055,2014-09-28,NFL,HOU,,BUF,W 23-17,4,4,Sun,5,3,28,9.33,0,60.0%,5.60
96,Brandon Lloyd\LloyBr00,WR,33.085,2014-09-28,NFL,SFO,,PHI,W 26-21,4,4,Sun,5,2,28,14.00,0,40.0%,5.60
97,Jordan Matthews\MattJo00,WR,22.074,2014-09-28,NFL,PHI,@,SFO,L 21-26,4,4,Sun,7,4,28,7.00,0,57.1%,4.00
98,Logan Paulsen\PaulLo00,TE,27.211,2014-09-25,NFL,WAS,,NYG,L 14-45,4,4,Thu,3,3,28,9.33,0,100.0%,9.33
99,Rishard Matthews\MattRi00,WR,24.351,2014-09-28,NFL,MIA,@,OAK,W 38-14,4,4,Sun,2,2,27,13.50,0,100.0%,13.50
100,Alfred Morris\MorrAl00,RB,25.287,2014-09-25,NFL,WAS,,NYG,L 14-45,4,4,Thu,3,3,27,9.00,0,100.0%,9.00
101,Coby Fleener\FleeCo00,TE,26.008,2014-09-28,NFL,IND,,TEN,W 41-17,4,4,Sun,3,2,26,13.00,1,66.7%,8.67
102,Brandon Gibson\GibsBr00,WR,27.046,2014-09-28,NFL,MIA,@,OAK,W 38-14,4,4,Sun,4,2,26,13.00,0,50.0%,6.50
103,Cecil Shorts\ShorCe00,WR,26.280,2014-09-28,NFL,JAX,@,SDG,L 14-33,4,4,Sun,4,2,25,12.50,0,50.0%,6.25
104,Daniel Thomas\ThomDa03,RB,26.334,2014-09-28,NFL,MIA,@,OAK,W 38-14,4,4,Sun,2,1,25,25.00,0,50.0%,12.50
105,Jason Avant\AvanJa00,WR,31.161,2014-09-28,NFL,CAR,@,BAL,L 10-38,4,4,Sun,3,2,24,12.00,0,66.7%,8.00
106,Josh Morgan\MorgJo00,WR,29.100,2014-09-28,NFL,CHI,,GNB,L 17-38,4,4,Sun,4,3,24,8.00,0,75.0%,6.00
107,Jay Prosch\ProsJa00,FB,22.038,2014-09-28,NFL,HOU,,BUF,W 23-17,4,4,Sun,2,1,24,24.00,0,50.0%,12.00
108,C.J. Spiller\SpilC.00,RB,27.054,2014-09-28,NFL,BUF,@,HOU,L 17-23,4,4,Sun,3,3,24,8.00,0,100.0%,8.00
109,Julian Edelman\EdelJu00,WR,28.130,2014-09-29,NFL,NWE,@,KAN,L 14-41,4,4,Mon,8,4,23,5.75,0,50.0%,2.88
110,Bishop Sankey\SankBi00,RB,22.013,2014-09-28,NFL,TEN,@,IND,L 17-41,4,4,Sun,2,2,23,11.50,0,100.0%,11.50
111,Kamar Aiken\AikeKa00,WR,25.121,2014-09-28,NFL,BAL,,CAR,W 38-10,4,4,Sun,1,1,22,22.00,0,100.0%,22.00
112,Matt Asiata\AsiaMa00,RB,27.066,2014-09-28,NFL,MIN,,ATL,W 41-28,4,4,Sun,4,3,22,7.33,0,75.0%,5.50
113,Vincent Brown\BrowVi00,WR,25.246,2014-09-28,NFL,OAK,,MIA,L 14-38,4,4,Sun,4,3,22,7.33,0,75.0%,5.50
114,Ryan Broyles\BroyRy00,WR,26.172,2014-09-28,NFL,DET,@,NYJ,W 24-17,4,4,Sun,2,1,21,21.00,0,50.0%,10.50
115,Ahmad Bradshaw\BradAh00,RB,28.193,2014-09-28,NFL,IND,,TEN,W 41-17,4,4,Sun,2,2,20,10.00,1,100.0%,10.00
116,Jordan Todman\TodmJo00,RB,24.216,2014-09-28,NFL,JAX,@,SDG,L 14-33,4,4,Sun,2,2,20,10.00,0,100.0%,10.00
117,Nate Washington\WashNa00,WR,31.031,2014-09-28,NFL,TEN,@,IND,L 17-41,4,4,Sun,4,1,20,20.00,0,25.0%,5.00
118,Reggie Bush\BushRe00,RB,29.210,2014-09-28,NFL,DET,@,NYJ,W 24-17,4,4,Sun,6,4,19,4.75,0,66.7%,3.17
119,Rhett Ellison\ElliRh00,TE,25.360,2014-09-28,NFL,MIN,,ATL,W 41-28,4,4,Sun,1,1,19,19.00,0,100.0%,19.00
120,Brandon Marshall\MarsBr00,WR,30.189,2014-09-28,NFL,CHI,,GNB,L 17-38,4,4,Sun,6,2,19,9.50,1,33.3%,3.17
121,Brandon Pettigrew\PettBr00,TE,29.217,2014-09-28,NFL,DET,@,NYJ,W 24-17,4,4,Sun,2,2,19,9.50,0,100.0%,9.50
122,Davante Adams\AdamDa01,WR,21.278,2014-09-28,NFL,GNB,@,CHI,W 38-17,4,4,Sun,3,2,18,9.00,0,66.7%,6.00
123,Dwayne Harris\HarrDw00,WR,27.012,2014-09-28,NFL,DAL,,NOR,W 38-17,4,4,Sun,2,2,18,9.00,0,100.0%,9.00
124,Andre Roberts\RobeAn00,WR,26.259,2014-09-25,NFL,WAS,,NYG,L 14-45,4,4,Thu,5,1,18,18.00,1,20.0%,3.60
125,Khiry Robinson\RobiKh00,RB,24.274,2014-09-28,NFL,NOR,@,DAL,L 17-38,4,4,Sun,3,2,18,9.00,0,66.7%,6.00
126,Dion Sims\SimsDi00,TE,23.222,2014-09-28,NFL,MIA,@,OAK,W 38-14,4,4,Sun,2,1,18,18.00,1,50.0%,9.00
127,Chase Ford\FordCh00,TE,24.071,2014-09-28,NFL,MIN,,ATL,W 41-28,4,4,Sun,4,1,17,17.00,0,25.0%,4.25
128,Chris Johnson\JohnCh04,RB,29.005,2014-09-28,NFL,NYJ,,DET,L 17-24,4,4,Sun,2,2,17,8.50,0,100.0%,8.50
129,Jerick McKinnon\McKiJe00,RB,22.148,2014-09-28,NFL,MIN,,ATL,W 41-28,4,4,Sun,3,1,17,17.00,0,33.3%,5.67
130,Robert Woods\WoodRo02,WR,22.171,2014-09-28,NFL,BUF,@,HOU,L 17-23,4,4,Sun,12,3,17,5.67,0,25.0%,1.42
131,Alfred Blue\BlueAl00,RB,23.154,2014-09-28,NFL,HOU,,BUF,W 23-17,4,4,Sun,3,2,16,8.00,0,66.7%,5.33
132,Jamaal Charles\CharJa00,RB,27.276,2014-09-29,NFL,KAN,,NWE,W 41-14,4,4,Mon,3,3,16,5.33,2,100.0%,5.33
133,Chris Ivory\IvorCh00,RB,26.190,2014-09-28,NFL,NYJ,,DET,L 17-24,4,4,Sun,6,2,16,8.00,0,33.3%,2.67
134,Doug Martin\MartDo00,RB,25.258,2014-09-28,NFL,TAM,@,PIT,W 27-24,4,4,Sun,2,2,16,8.00,0,100.0%,8.00
135,Bobby Rainey\RainBo00,RB,26.347,2014-09-28,NFL,TAM,@,PIT,W 27-24,4,4,Sun,2,1,16,16.00,0,50.0%,8.00
136,Scott Chandler\ChanSc00,TE,29.067,2014-09-28,NFL,BUF,@,HOU,L 17-23,4,4,Sun,5,2,15,7.50,0,40.0%,3.00
137,Adrien Robinson\RobiAd00,TE,26.002,2014-09-25,NFL,NYG,@,WAS,W 45-14,4,4,Thu,1,1,15,15.00,0,100.0%,15.00
138,Pierre Thomas\ThomPi00,RB,29.284,2014-09-28,NFL,NOR,@,DAL,L 17-38,4,4,Sun,2,2,15,7.50,0,100.0%,7.50
139,James White\WhitJa02,RB,22.238,2014-09-29,NFL,NWE,@,KAN,L 14-41,4,4,Mon,3,3,15,5.00,0,100.0%,5.00
140,David Ausberry\AusbDa00,TE,27.003,2014-09-28,NFL,OAK,,MIA,L 14-38,4,4,Sun,4,2,14,7.00,0,50.0%,3.50
141,Cole Beasley\BeasCo00,WR,25.155,2014-09-28,NFL,DAL,,NOR,W 38-17,4,4,Sun,2,2,14,7.00,0,100.0%,7.00
142,Donte Moncrief\MoncDo00,WR,21.053,2014-09-28,NFL,IND,,TEN,W 41-17,4,4,Sun,2,2,14,7.00,0,100.0%,7.00
143,Steven Jackson\JackSt00,RB,31.068,2014-09-28,NFL,ATL,@,MIN,L 28-41,4,4,Sun,2,2,13,6.50,0,100.0%,6.50
144,Brenton Bersin\BersBr00,WR,24.142,2014-09-28,NFL,CAR,@,BAL,L 10-38,4,4,Sun,1,1,12,12.00,0,100.0%,12.00
145,Mike Brown\BrowMi00,WR,25.231,2014-09-28,NFL,JAX,@,SDG,L 14-33,4,4,Sun,3,1,12,12.00,0,33.3%,4.00
146,Knile Davis\DaviKn00,RB,22.359,2014-09-29,NFL,KAN,,NWE,W 41-14,4,4,Mon,2,1,12,12.00,0,50.0%,6.00
147,Devonta Freeman\FreeDe00,RB,22.197,2014-09-28,NFL,ATL,@,MIN,L 28-41,4,4,Sun,2,2,12,6.00,0,100.0%,6.00
148,Josh Hill\HillJo02,TE,24.130,2014-09-28,NFL,NOR,@,DAL,L 17-38,4,4,Sun,1,1,12,12.00,1,100.0%,12.00
149,Justin Hunter\HuntJu00,WR,23.131,2014-09-28,NFL,TEN,@,IND,L 17-41,4,4,Sun,5,1,12,12.00,0,20.0%,2.40
150,Calvin Johnson\JohnCa00,WR,28.364,2014-09-28,NFL,DET,@,NYJ,W 24-17,4,4,Sun,2,2,12,6.00,0,100.0%,6.00
151,Steve Johnson\JohnSt00,WR,27.304,2014-09-28,NFL,SFO,,PHI,W 26-21,4,4,Sun,2,1,12,12.00,1,50.0%,6.00
152,Lance Moore\MoorLa00,WR,31.028,2014-09-28,NFL,PIT,,TAM,L 24-27,4,4,Sun,1,1,12,12.00,0,100.0%,12.00
153,Hakeem Nicks\NickHa01,WR,26.257,2014-09-28,NFL,IND,,TEN,W 41-17,4,4,Sun,6,2,12,6.00,0,33.3%,2.00
154,Levine Toilolo\ToilLe00,TE,23.060,2014-09-28,NFL,ATL,@,MIN,L 28-41,4,4,Sun,2,1,12,12.00,0,50.0%,6.00
155,Eddie Lacy\LacyEd00,RB,24.118,2014-09-28,NFL,GNB,@,CHI,W 38-17,4,4,Sun,2,1,11,11.00,0,50.0%,5.50
156,Darrin Reaves\ReavDa00,RB,21.164,2014-09-28,NFL,CAR,@,BAL,L 10-38,4,4,Sun,5,3,11,3.67,0,60.0%,2.20
157,Brad Smith\SmitBr01,WR,30.290,2014-09-28,NFL,PHI,@,SFO,L 21-26,4,4,Sun,1,1,11,11.00,0,100.0%,11.00
158,Derek Carrier\CarrDe00,TE,24.065,2014-09-28,NFL,SFO,,PHI,W 26-21,4,4,Sun,2,1,10,10.00,0,50.0%,5.00
159,Damaris Johnson\JohnDa04,WR,24.310,2014-09-28,NFL,HOU,,BUF,W 23-17,4,4,Sun,2,1,10,10.00,0,50.0%,5.00
160,Mychal Rivera\RiveMy00,TE,24.020,2014-09-28,NFL,OAK,,MIA,L 14-38,4,4,Sun,4,2,10,5.00,0,50.0%,2.50
161,DeSean Jackson\JackDe00,WR,27.298,2014-09-25,NFL,WAS,,NYG,L 14-45,4,4,Thu,4,1,9,9.00,0,25.0%,2.25
162,Darrel Young\YounDa01,FB,27.170,2014-09-25,NFL,WAS,,NYG,L 14-45,4,4,Thu,1,1,9,9.00,0,100.0%,9.00
163,Vernon Davis\DaviVe00,TE,30.240,2014-09-28,NFL,SFO,,PHI,W 26-21,4,4,Sun,3,2,8,4.00,0,66.7%,2.67
164,Daniel Fells\FellDa00,TE,31.002,2014-09-25,NFL,NYG,@,WAS,W 45-14,4,4,Thu,2,2,8,4.00,1,100.0%,4.00
165,Toby Gerhart\GerhTo00,FB,27.184,2014-09-28,NFL,JAX,@,SDG,L 14-33,4,4,Sun,1,1,8,8.00,0,100.0%,8.00
166,Kyle Juszczyk\JuszKy00,FB,23.158,2014-09-28,NFL,BAL,,CAR,W 38-10,4,4,Sun,2,2,8,4.00,0,100.0%,4.00
167,Joique Bell\BellJo01,RB,28.055,2014-09-28,NFL,DET,@,NYJ,W 24-17,4,4,Sun,4,2,7,3.50,0,50.0%,1.75
168,Jack Doyle\DoylJa00,TE,24.146,2014-09-28,NFL,IND,,TEN,W 41-17,4,4,Sun,1,1,7,7.00,0,100.0%,7.00
169,David Nelson\NelsDa01,WR,27.325,2014-09-28,NFL,NYJ,,DET,L 17-24,4,4,Sun,1,1,7,7.00,0,100.0%,7.00
170,Denard Robinson\RobiDe00,RB,24.006,2014-09-28,NFL,JAX,@,SDG,L 14-33,4,4,Sun,3,3,7,2.33,0,100.0%,2.33
171,Ben Watson\WatsBe00,TE,33.284,2014-09-28,NFL,NOR,@,DAL,L 17-38,4,4,Sun,1,1,7,7.00,0,100.0%,7.00
172,Gavin Escobar\EscoGa00,TE,23.237,2014-09-28,NFL,DAL,,NOR,W 38-17,4,4,Sun,1,1,6,6.00,0,100.0%,6.00
173,DeMarco Murray\MurrDe00,RB,26.228,2014-09-28,NFL,DAL,,NOR,W 38-17,4,4,Sun,1,1,6,6.00,0,100.0%,6.00
174,Justin Brown\BrowJu00,WR,23.202,2014-09-28,NFL,PIT,,TAM,L 24-27,4,4,Sun,2,1,5,5.00,0,50.0%,2.50
