Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
1,Albert Wilson\WilsAl02,WR,25.172,2017-12-31,NFL,KAN,@,DEN,W 27-24,16,17,Sun,11,10,147,14.70,0,90.9%,13.36
2,JuJu Smith-Schuster\SmitJu00,WR,21.039,2017-12-31,NFL,PIT,,CLE,W 28-24,16,17,Sun,10,9,143,15.89,1,90.0%,14.30
3,Keenan Allen\AlleKe00,WR,25.248,2017-12-31,NFL,LAC,,OAK,W 30-10,16,17,Sun,12,9,133,14.78,1,75.0%,11.08
4,Amari Cooper\CoopAm00,WR,23.196,2017-12-31,NFL,OAK,@,LAC,L 10-30,16,17,Sun,6,3,115,38.33,1,50.0%,19.17
5,Josh Gordon\GordJo02,WR,26.262,2017-12-31,NFL,CLE,@,PIT,L 24-28,16,17,Sun,7,4,115,28.75,0,57.1%,16.43
6,Chris Godwin\GodwCh00,WR,21.307,2017-12-31,NFL,TAM,,NOR,W 31-24,16,17,Sun,12,7,111,15.86,1,58.3%,9.25
7,Golden Tate\TateGo00,WR,29.151,2017-12-31,NFL,DET,,GNB,W 35-11,16,17,Sun,7,7,104,14.86,1,100.0%,14.86
8,Adam Humphries\HumpAd00,TE,24.190,2017-12-31,NFL,TAM,,NOR,W 31-24,16,17,Sun,11,7,102,14.57,0,63.6%,9.27
9,George Kittle\KittGe00,TE,24.083,2017-12-31,NFL,SFO,@,LAR,W 34-13,16,17,Sun,6,4,100,25.00,0,66.7%,16.67
10,Travis Benjamin\BenjTr00,WR,28.002,2017-12-31,NFL,LAC,,OAK,W 30-10,16,17,Sun,5,4,96,24.00,1,80.0%,19.20
11,Dontrelle Inman\InmaDo00,WR,28.334,2017-12-31,NFL,CHI,@,MIN,L 10-23,16,17,Sun,10,5,94,18.80,0,50.0%,9.40
12,Michael Thomas\ThomMi05,WR,24.303,2017-12-31,NFL,NOR,@,TAM,L 24-31,16,17,Sun,8,6,94,15.67,0,75.0%,11.75
13,Jarvis Landry\LandJa00,WR,25.033,2017-12-31,NFL,MIA,,BUF,L 16-22,16,17,Sun,10,9,92,10.22,1,90.0%,9.20
14,Tyler Boyd\BoydTy00,WR,23.046,2017-12-31,NFL,CIN,@,BAL,W 31-27,16,17,Sun,7,5,91,18.20,1,71.4%,13.00
15,Doug Baldwin\BaldDo00,WR,29.101,2017-12-31,NFL,SEA,,ARI,L 24-26,16,17,Sun,5,4,90,22.50,2,80.0%,18.00
16,Devonta Freeman\FreeDe00,RB,25.291,2017-12-31,NFL,ATL,,CAR,W 22-10,16,17,Sun,11,9,85,9.44,1,81.8%,7.73
17,Alvin Kamara\KamaAl00,RB,22.159,2017-12-31,NFL,NOR,@,TAM,L 24-31,16,17,Sun,7,6,84,14.00,0,85.7%,12.00
18,Marvin Jones\JoneMa02,WR,27.294,2017-12-31,NFL,DET,,GNB,W 35-11,16,17,Sun,5,4,81,20.25,1,80.0%,16.20
19,Kenny Golladay\GollKe00,WR,24.058,2017-12-31,NFL,DET,,GNB,W 35-11,16,17,Sun,3,2,80,40.00,1,66.7%,26.67
20,Julio Jones\JoneJu02,WR,28.331,2017-12-31,NFL,ATL,,CAR,W 22-10,16,17,Sun,11,5,80,16.00,0,45.5%,7.27
21,Brandin Cooks\CookBr00,WR,24.097,2017-12-31,NFL,NWE,,NYJ,W 26-6,16,17,Sun,11,5,79,15.80,1,45.5%,7.18
22,Duke Johnson\JohnDu00,RB,24.099,2017-12-31,NFL,CLE,@,PIT,L 24-28,16,17,Sun,6,6,75,12.50,0,100.0%,12.50
23,Mike Thomas\ThomMi04,WR,23.137,2017-12-31,NFL,LAR,,SFO,L 13-34,16,17,Sun,4,3,75,25.00,0,75.0%,18.75
24,Neal Sterling\SterNe00,TE,25.351,2017-12-31,NFL,NYJ,@,NWE,L 6-26,16,17,Sun,8,5,74,14.80,0,62.5%,9.25
25,Demetrius Harris\HarrDe03,TE,26.155,2017-12-31,NFL,KAN,@,DEN,W 27-24,16,17,Sun,4,3,73,24.33,0,75.0%,18.25
26,Mohamed Sanu\SanuMo00,WR,28.131,2017-12-31,NFL,ATL,,CAR,W 22-10,16,17,Sun,11,7,71,10.14,0,63.6%,6.45
27,Rashard Higgins\HiggRa00,FB,23.085,2017-12-31,NFL,CLE,@,PIT,L 24-28,16,17,Sun,4,3,68,22.67,2,75.0%,17.00
28,Leonard Fournette\FourLe00,RB,22.347,2017-12-31,NFL,JAX,@,TEN,L 10-15,16,17,Sun,5,4,67,16.75,0,80.0%,13.40
29,Tyrell Williams\WillTy00,WR,25.322,2017-12-31,NFL,LAC,,OAK,W 30-10,16,17,Sun,4,3,67,22.33,1,75.0%,16.75
30,Derrick Henry\HenrDe00,RB,23.361,2017-12-31,NFL,TEN,,JAX,W 15-10,16,17,Sun,2,1,66,66.00,1,50.0%,33.00
31,Martavis Bryant\BryaMa00,WR,26.011,2017-12-31,NFL,PIT,,CLE,W 28-24,16,17,Sun,7,6,65,10.83,0,85.7%,9.29
32,Stefon Diggs\DiggSt00,WR,24.032,2017-12-31,NFL,MIN,,CHI,W 23-10,16,17,Sun,6,6,65,10.83,1,100.0%,10.83
33,Jordan Taylor\TaylJo01,WR,25.316,2017-12-31,NFL,DEN,,KAN,L 24-27,16,17,Sun,8,6,65,10.83,0,75.0%,8.13
34,Charles Clay\ClayCh00,TE,28.321,2017-12-31,NFL,BUF,@,MIA,W 22-16,16,17,Sun,8,6,64,10.67,0,75.0%,8.00
35,DeVante Parker\ParkDe01,WR,24.345,2017-12-31,NFL,MIA,,BUF,L 16-22,16,17,Sun,7,6,64,10.67,0,85.7%,9.14
36,Rhett Ellison\ElliRh00,TE,29.089,2017-12-31,NFL,NYG,,WAS,W 18-10,16,17,Sun,6,5,63,12.60,0,83.3%,10.50
37,Adam Thielen\ThieAd00,WR,27.131,2017-12-31,NFL,MIN,,CHI,W 23-10,16,17,Sun,7,6,61,10.17,0,85.7%,8.71
38,Ben Watson\WatsBe00,TE,37.013,2017-12-31,NFL,BAL,,CIN,L 27-31,16,17,Sun,10,7,61,8.71,0,70.0%,6.10
39,Jermaine Kearse\KearJe01,WR,27.328,2017-12-31,NFL,NYJ,@,NWE,L 6-26,16,17,Sun,7,5,59,11.80,0,71.4%,8.43
40,Demaryius Thomas\ThomDe03,WR,30.006,2017-12-31,NFL,DEN,,KAN,L 24-27,16,17,Sun,8,6,57,9.50,1,75.0%,7.13
