Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
24,Doug Baldwin\BaldDo00,WR,30.106,2019-01-05,NFL,SEA,@,DAL,L 22-24,17,18,Sat,6,3,32,10.67,0,50.0%,5.33
25,Ezekiel Elliott\ElliEz00,RB,23.167,2019-01-05,NFL,DAL,,SEA,W 24-22,17,18,Sat,5,4,32,8.00,0,80.0%,6.40
26,Mark Andrews\AndrMa00,TE,22.122,2019-01-06,NFL,BAL,,LAC,L 17-23,17,18,Sun,7,3,31,10.33,0,42.9%,4.43
27,Cole Beasley\BeasCo00,WR,29.254,2019-01-05,NFL,DAL,,SEA,W 24-22,17,18,Sat,3,3,28,9.33,0,100.0%,9.33
28,Tarik Cohen\CoheTa00,RB,23.164,2019-01-06,NFL,CHI,,PHI,L 15-16,17,18,Sun,5,3,27,9.00,0,60.0%,5.40
29,Eric Ebron\EbroEr00,TE,25.270,2019-01-05,NFL,IND,@,HOU,W 21-7,17,18,Sat,6,3,26,8.67,1,50.0%,4.33
30,Mike Davis\DaviMi01,RB,25.320,2019-01-05,NFL,SEA,@,DAL,L 22-24,17,18,Sat,2,2,22,11.00,0,100.0%,11.00
31,Dallas Goedert\GoedDa00,TE,24.003,2019-01-06,NFL,PHI,@,CHI,W 16-15,17,18,Sun,4,2,20,10.00,1,50.0%,5.00
32,Wendell Smallwood\SmalWe00,RB,24.342,2019-01-06,NFL,PHI,@,CHI,W 16-15,17,18,Sun,3,2,20,10.00,0,66.7%,6.67
33,Michael Gallup\GallMi00,WR,22.276,2019-01-05,NFL,DAL,,SEA,W 24-22,17,18,Sat,6,2,18,9.00,1,33.3%,3.00
34,Ben Braunecker\BrauBe00,TE,24.333,2019-01-06,NFL,CHI,,PHI,L 15-16,17,18,Sun,2,2,15,7.50,0,100.0%,7.50
35,Blake Jarwin\JarwBl00,TE,24.173,2019-01-05,NFL,DAL,,SEA,W 24-22,17,18,Sat,3,3,15,5.00,0,100.0%,5.00
36,John Brown\BrowJo02,WR,28.278,2019-01-06,NFL,BAL,,LAC,L 17-23,17,18,Sun,3,2,14,7.00,0,66.7%,4.67
37,Austin Ekeler\EkelAu00,RB,23.234,2019-01-06,NFL,LAC,@,BAL,W 23-17,17,18,Sun,4,4,14,3.50,0,100.0%,3.50
38,Allen Hurns\HurnAl01,WR,27.054,2019-01-05,NFL,DAL,,SEA,W 24-22,17,18,Sat,1,1,14,14.00,0,100.0%,14.00
39,Darren Sproles\SproDa00,RB,35.200,2019-01-06,NFL,PHI,@,CHI,W 16-15,17,18,Sun,3,2,14,7.00,0,66.7%,4.67
40,J.D. McKissic\McKiJ.00,RB,25.143,2019-01-05,NFL,SEA,@,DAL,L 22-24,17,18,Sat,3,2,13,6.50,1,66.7%,4.33
41,Adam Shaheen\ShahAd00,TE,24.074,2019-01-06,NFL,CHI,,PHI,L 15-16,17,18,Sun,4,3,13,4.33,0,75.0%,3.25
42,Travis Benjamin\BenjTr00,WR,29.008,2019-01-06,NFL,LAC,@,BAL,W 23-17,17,18,Sun,3,3,11,3.67,0,100.0%,3.67
43,Alfred Blue\BlueAl00,RB,27.253,2019-01-05,NFL,HOU,,IND,L 7-21,17,18,Sat,2,2,11,5.50,0,100.0%,5.50
44,Tyrell Williams\WillTy00,WR,26.328,2019-01-06,NFL,LAC,@,BAL,W 23-17,17,18,Sun,4,2,9,4.50,0,50.0%,2.25
45,Jordan Akins\AkinJo00,TE,26.261,2019-01-05,NFL,HOU,,IND,L 7-21,17,18,Sat,3,2,8,4.00,0,66.7%,2.67
46,Virgil Green\GreeVi00,TE,30.156,2019-01-06,NFL,LAC,@,BAL,W 23-17,17,18,Sun,1,1,8,8.00,0,100.0%,8.00
47,Maxx Williams\WillMa04,TE,24.269,2019-01-06,NFL,BAL,,LAC,L 17-23,17,18,Sun,1,1,8,8.00,0,100.0%,8.00
48,Tavon Austin\AustTa00,WR,28.296,2019-01-05,NFL,DAL,,SEA,W 24-22,17,18,Sat,1,1,7,7.00,0,100.0%,7.00
49,Noah Brown\BrowNo00,WR,22.364,2019-01-05,NFL,DAL,,SEA,W 24-22,17,18,Sat,4,1,6,6.00,0,25.0%,1.50
50,Ryan Griffin\GrifRy00,TE,28.359,2019-01-05,NFL,HOU,,IND,L 7-21,17,18,Sat,5,1,6,6.00,0,20.0%,1.20
51,Marlon Mack\MackMa00,RB,22.304,2019-01-05,NFL,IND,@,HOU,W 21-7,17,18,Sat,3,2,6,3.00,0,66.7%,2.00
52,Zach Pascal\PascZa00,WR,24.018,2019-01-05,NFL,IND,@,HOU,W 21-7,17,18,Sat,3,1,6,6.00,0,33.3%,2.00
53,Nick Vannett\VannNi00,TE,25.305,2019-01-05,NFL,SEA,@,DAL,L 22-24,17,18,Sat,2,1,5,5.00,0,50.0%,2.50
54,Melvin Gordon\GordMe00,RB,25.268,2019-01-06,NFL,LAC,@,BAL,W 23-17,17,18,Sun,1,1,3,3.00,0,100.0%,3.00
55,Derek Watt\WattDe00,FB,26.060,2019-01-06,NFL,LAC,@,BAL,W 23-17,17,18,Sun,1,1,1,1.00,0,100.0%,1.00
56,Chris Carson\CarsCh00,RB,24.111,2019-01-05,NFL,SEA,@,DAL,L 22-24,17,18,Sat,3,2,-1,-0.50,0,66.7%,-0.33
