Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
57,Golden Tate\TateGo00,WR,26.148,2014-12-28,NFL,DET,@,GNB,L 20-30,16,17,Sun,6,3,45,15.00,0,50.0%,7.50
58,Zurlon Tipton\TiptZu01,RB,24.245,2014-12-28,NFL,IND,@,TEN,W 27-10,16,17,Sun,2,2,45,22.50,0,100.0%,22.50
59,Zach Sudfeld\SudfZa00,TE,25.254,2014-12-28,NFL,NYJ,@,MIA,W 37-24,16,17,Sun,2,2,44,22.00,0,100.0%,22.00
60,Doug Baldwin\BaldDo00,WR,26.098,2014-12-28,NFL,SEA,,STL,W 20-6,16,17,Sun,4,3,43,14.33,0,75.0%,10.75
61,Delanie Walker\WalkHu00,TE,30.138,2014-12-28,NFL,TEN,,IND,L 10-27,16,17,Sun,10,7,43,6.14,0,70.0%,4.30
62,Wes Welker\WelkWe00,WR,33.241,2014-12-28,NFL,DEN,,OAK,W 47-14,16,17,Sun,2,2,42,21.00,0,100.0%,21.00
63,Jordan Cameron\CameJo00,TE,26.143,2014-12-28,NFL,CLE,@,BAL,L 10-20,16,17,Sun,6,3,41,13.67,0,50.0%,6.83
64,Michael Crabtree\CrabMi00,WR,27.105,2014-12-28,NFL,SFO,,ARI,W 20-17,16,17,Sun,4,4,41,10.25,0,100.0%,10.25
65,Roy Helu\HeluRo00,RB,26.021,2014-12-28,NFL,WAS,,DAL,L 17-44,16,17,Sun,5,4,41,10.25,0,80.0%,8.20
66,Heath Miller\MillHe00,TE,32.067,2014-12-28,NFL,PIT,,CIN,W 27-17,16,17,Sun,7,3,41,13.67,0,42.9%,5.86
67,Richard Rodgers\RodgRi00,TE,22.340,2014-12-28,NFL,GNB,,DET,W 30-20,16,17,Sun,5,5,40,8.00,0,100.0%,8.00
68,Darren Fells\FellDa01,TE,28.250,2014-12-28,NFL,ARI,@,SFO,L 17-20,16,17,Sun,3,2,39,19.50,0,66.7%,13.00
69,Calvin Johnson\JohnCa00,WR,29.090,2014-12-28,NFL,DET,@,GNB,L 20-30,16,17,Sun,11,4,39,9.75,2,36.4%,3.55
70,Brian Tyms\TymsBr00,WR,25.310,2014-12-28,NFL,NWE,,BUF,L 9-17,16,17,Sun,6,4,39,9.75,0,66.7%,6.50
71,Robert Woods\WoodRo02,WR,22.262,2014-12-28,NFL,BUF,@,NWE,W 17-9,16,17,Sun,4,4,39,9.75,1,100.0%,9.75
72,Kenny Britt\BritKe00,WR,26.100,2014-12-28,NFL,STL,@,SEA,L 6-20,16,17,Sun,5,4,38,9.50,0,80.0%,7.60
73,Eric Ebron\EbroEr00,TE,21.262,2014-12-28,NFL,DET,@,GNB,L 20-30,16,17,Sun,6,2,38,19.00,0,33.3%,6.33
74,Alfred Blue\BlueAl00,RB,23.245,2014-12-28,NFL,HOU,,JAX,W 23-17,16,17,Sun,6,6,37,6.17,0,100.0%,6.17
75,Jared Cook\CookJa02,TE,27.265,2014-12-28,NFL,STL,@,SEA,L 6-20,16,17,Sun,7,3,37,12.33,0,42.9%,5.29
76,Riley Cooper\CoopRi00,WR,27.110,2014-12-28,NFL,PHI,@,NYG,W 34-26,16,17,Sun,3,2,37,18.50,0,66.7%,12.33
77,Marshawn Lynch\LyncMa00,RB,28.250,2014-12-28,NFL,SEA,,STL,W 20-6,16,17,Sun,3,3,36,12.00,0,100.0%,12.00
78,Chris Owusu\OwusCh00,WR,24.356,2014-12-28,NFL,NYJ,@,MIA,W 37-24,16,17,Sun,1,1,36,36.00,0,100.0%,36.00
79,Quinton Patton\PattQu00,WR,24.141,2014-12-28,NFL,SFO,,ARI,W 20-17,16,17,Sun,1,1,35,35.00,0,100.0%,35.00
80,Jace Amaro\AmarJa00,TE,22.185,2014-12-28,NFL,NYJ,@,MIA,W 37-24,16,17,Sun,4,3,34,11.33,0,75.0%,8.50
81,Alshon Jeffery\JeffAl00,WR,24.317,2014-12-28,NFL,CHI,@,MIN,L 9-13,16,17,Sun,5,2,34,17.00,0,40.0%,6.80
82,Kevin Norwood\NorwKe00,WR,25.096,2014-12-28,NFL,SEA,,STL,W 20-6,16,17,Sun,2,2,34,17.00,0,100.0%,17.00
83,Theo Riddick\RiddTh00,RB,23.238,2014-12-28,NFL,DET,@,GNB,L 20-30,16,17,Sun,7,5,34,6.80,1,71.4%,4.86
84,Andrew Hawkins\HawkAn00,WR,28.293,2014-12-28,NFL,CLE,@,BAL,L 10-20,16,17,Sun,7,4,33,8.25,0,57.1%,4.71
85,Damaris Johnson\JohnDa04,WR,25.036,2014-12-28,NFL,HOU,,JAX,W 23-17,16,17,Sun,3,3,33,11.00,0,100.0%,11.00
86,Jeremy Kerley\KerlJe00,WR,26.050,2014-12-28,NFL,NYJ,@,MIA,W 37-24,16,17,Sun,2,1,33,33.00,0,50.0%,16.50
87,Jeremy Ross\RossJe01,WR,26.287,2014-12-28,NFL,DET,@,GNB,L 20-30,16,17,Sun,2,2,33,16.50,0,100.0%,16.50
88,Devin Hester\HestDe99,WR,32.054,2014-12-28,NFL,ATL,,CAR,L 3-34,16,17,Sun,6,4,32,8.00,0,66.7%,5.33
89,Luke Willson\WillLu00,TE,24.347,2014-12-28,NFL,SEA,,STL,W 20-6,16,17,Sun,4,2,32,16.00,0,50.0%,8.00
90,Dan Herron\HerrDa00,RB,25.282,2014-12-28,NFL,IND,@,TEN,W 27-10,16,17,Sun,3,3,31,10.33,0,100.0%,10.33
91,Ryan Hewitt\HewiRy00,HB,23.338,2014-12-28,NFL,CIN,@,PIT,L 17-27,16,17,Sun,6,3,31,10.33,0,50.0%,5.17
92,Dwayne Bowe\BoweDw00,WR,30.098,2014-12-28,NFL,KAN,,SDG,W 19-7,16,17,Sun,5,3,30,10.00,0,60.0%,6.00
93,Marcel Reece\ReecMa00,FB,29.188,2014-12-28,NFL,OAK,@,DEN,L 14-47,16,17,Sun,5,3,30,10.00,0,60.0%,6.00
94,Larry Fitzgerald\FitzLa00,WR,31.119,2014-12-28,NFL,ARI,@,SFO,L 17-20,16,17,Sun,4,2,29,14.50,0,50.0%,7.25
95,Malcom Floyd\FloyMa00,WR,33.111,2014-12-28,NFL,SDG,@,KAN,L 7-19,16,17,Sun,8,3,29,9.67,0,37.5%,3.63
96,Tre Mason\MasoTr00,HB,21.144,2014-12-28,NFL,STL,@,SEA,L 6-20,16,17,Sun,4,3,29,9.67,0,75.0%,7.25
97,Corey Brown\BrowPh00,WR,23.012,2014-12-28,NFL,CAR,@,ATL,W 34-3,16,17,Sun,1,1,28,28.00,0,100.0%,28.00
98,Harry Douglas\DougHa00,WR,30.103,2014-12-28,NFL,ATL,,CAR,L 3-34,16,17,Sun,6,5,28,5.60,0,83.3%,4.67
99,De'Anthony Thomas\ThomDe05,RB,21.357,2014-12-28,NFL,KAN,,SDG,W 19-7,16,17,Sun,3,3,28,9.33,0,100.0%,9.33
100,Brandon Gibson\GibsBr00,WR,27.137,2014-12-28,NFL,MIA,,NYJ,L 24-37,16,17,Sun,7,3,27,9.00,0,42.9%,3.86
101,Greg Olsen\OlseGr00,TE,29.292,2014-12-28,NFL,CAR,@,ATL,W 34-3,16,17,Sun,3,2,27,13.50,0,66.7%,9.00
102,Larry Donnell\DonnLa00,TE,26.057,2014-12-28,NFL,NYG,,PHI,L 26-34,16,17,Sun,6,2,26,13.00,0,33.3%,4.33
103,Eddie Lacy\LacyEd00,RB,24.209,2014-12-28,NFL,GNB,,DET,W 30-20,16,17,Sun,4,3,26,8.67,0,75.0%,6.50
104,Mychal Rivera\RiveMy00,TE,24.111,2014-12-28,NFL,OAK,@,DEN,L 14-47,16,17,Sun,8,2,26,13.00,0,25.0%,3.25
105,Jerricho Cotchery\CotcJe00,WR,32.195,2014-12-28,NFL,CAR,@,ATL,W 34-3,16,17,Sun,3,3,25,8.33,0,100.0%,8.33
106,MarQueis Gray\GrayMa00,TE,25.051,2014-12-28,NFL,BUF,@,NWE,W 17-9,16,17,Sun,3,3,25,8.33,0,100.0%,8.33
107,Santana Moss\MossSa00,WR,35.210,2014-12-28,NFL,WAS,,DAL,L 17-44,16,17,Sun,5,3,25,8.33,0,60.0%,5.00
108,Dante Rosario\RosaDa00,TE,30.064,2014-12-28,NFL,CHI,@,MIN,L 9-13,16,17,Sun,3,2,25,12.50,0,66.7%,8.33
109,Danny Amendola\AmenDa00,WR,29.056,2014-12-28,NFL,NWE,,BUF,L 9-17,16,17,Sun,7,4,24,6.00,0,57.1%,3.43
110,Ace Sanders\SandAc00,WR,23.047,2014-12-28,NFL,JAX,@,HOU,L 17-23,16,17,Sun,1,1,24,24.00,0,100.0%,24.00
111,Nick Toon\ToonNi00,WR,26.054,2014-12-28,NFL,NOR,@,TAM,W 23-20,16,17,Sun,2,1,24,24.00,0,50.0%,12.00
112,Jeff Cumberland\CumbJe00,TE,27.240,2014-12-28,NFL,NYJ,@,MIA,W 37-24,16,17,Sun,3,2,23,11.50,1,66.7%,7.67
113,Rhett Ellison\ElliRh00,TE,26.086,2014-12-28,NFL,MIN,,CHI,W 13-9,16,17,Sun,3,3,23,7.67,0,100.0%,7.67
114,Matt Forte\FortMa00,RB,29.018,2014-12-28,NFL,CHI,@,MIN,L 9-13,16,17,Sun,12,8,23,2.88,0,66.7%,1.92
115,Jonathan Grimes\GrimJo01,RB,25.007,2014-12-28,NFL,HOU,,JAX,W 23-17,16,17,Sun,3,2,23,11.50,0,66.7%,7.67
116,Darren Sproles\SproDa00,RB,31.191,2014-12-28,NFL,PHI,@,NYG,W 34-26,16,17,Sun,6,3,23,7.67,0,50.0%,3.83
117,Jarius Wright\WrigJa02,WR,25.033,2014-12-28,NFL,MIN,,CHI,W 13-9,16,17,Sun,3,3,23,7.67,0,100.0%,7.67
118,Reggie Bush\BushRe00,RB,29.301,2014-12-28,NFL,DET,@,GNB,L 20-30,16,17,Sun,6,3,22,7.33,0,50.0%,3.67
119,Crockett Gillmore\GillCr00,TE,23.042,2014-12-28,NFL,BAL,,CLE,W 20-10,16,17,Sun,2,1,22,22.00,0,50.0%,11.00
120,Charles Johnson\JohnCh08,WR,25.304,2014-12-28,NFL,MIN,,CHI,W 13-9,16,17,Sun,4,2,22,11.00,0,50.0%,5.50
121,Khiry Robinson\RobiKh00,RB,25.000,2014-12-28,NFL,NOR,@,TAM,W 23-20,16,17,Sun,2,2,22,11.00,0,100.0%,11.00
122,Brandon Tate\TateBr00,WR,27.084,2014-12-28,NFL,CIN,@,PIT,L 17-27,16,17,Sun,3,2,22,11.00,0,66.7%,7.33
123,Damien Williams\WillDa05,RB,22.269,2014-12-28,NFL,MIA,,NYJ,L 24-37,16,17,Sun,2,2,22,11.00,0,100.0%,11.00
124,Martavis Bryant\BryaMa00,WR,23.008,2014-12-28,NFL,PIT,,CIN,W 27-17,16,17,Sun,2,1,21,21.00,1,50.0%,10.50
125,Jack Doyle\DoylJa00,TE,24.237,2014-12-28,NFL,IND,@,TEN,W 27-10,16,17,Sun,5,4,21,5.25,1,80.0%,4.20
126,Rashad Jennings\JennRa00,RB,29.277,2014-12-28,NFL,NYG,,PHI,L 26-34,16,17,Sun,5,3,21,7.00,0,60.0%,4.20
127,Tony Moeaki\MoeaTo00,TE,27.203,2014-12-28,NFL,SEA,,STL,W 20-6,16,17,Sun,1,1,21,21.00,0,100.0%,21.00
128,DeMarco Murray\MurrDe00,RB,26.319,2014-12-28,NFL,DAL,@,WAS,W 44-17,16,17,Sun,3,3,21,7.00,0,100.0%,7.00
129,Brandon Myers\MyerBr00,WR,29.115,2014-12-28,NFL,TAM,,NOR,L 20-23,16,17,Sun,6,4,21,5.25,0,66.7%,3.50
130,C.J. Anderson\AndeC.00,RB,23.321,2014-12-28,NFL,DEN,,OAK,W 47-14,16,17,Sun,3,2,20,10.00,0,66.7%,6.67
131,Scott Chandler\ChanSc00,TE,29.158,2014-12-28,NFL,BUF,@,NWE,W 17-9,16,17,Sun,1,1,20,20.00,0,100.0%,20.00
132,Jermaine Gresham\GresJe00,TE,26.195,2014-12-28,NFL,CIN,@,PIT,L 17-27,16,17,Sun,3,3,20,6.67,1,100.0%,6.67
133,Rob Housler\HousRo01,TE,26.286,2014-12-28,NFL,ARI,@,SFO,L 17-20,16,17,Sun,2,1,20,20.00,0,50.0%,10.00
134,Preston Parker\ParkPr00,WR,27.318,2014-12-28,NFL,NYG,,PHI,L 26-34,16,17,Sun,4,2,20,10.00,0,50.0%,5.00
135,Jonathan Stewart\StewJo00,RB,27.282,2014-12-28,NFL,CAR,@,ATL,W 34-3,16,17,Sun,2,2,20,10.00,0,100.0%,10.00
136,Dri Archer\ArchDr00,WR,23.141,2014-12-28,NFL,PIT,,CIN,W 27-17,16,17,Sun,2,2,19,9.50,0,100.0%,9.50
137,Alfred Morris\MorrAl00,RB,26.016,2014-12-28,NFL,WAS,,DAL,L 17-44,16,17,Sun,3,2,19,9.50,0,66.7%,6.33
138,Niles Paul\PaulNi00,TE,25.141,2014-12-28,NFL,WAS,,DAL,L 17-44,16,17,Sun,3,2,19,9.50,0,66.7%,6.33
139,Jacquizz Rodgers\RodgJa00,RB,24.325,2014-12-28,NFL,ATL,,CAR,L 3-34,16,17,Sun,7,3,19,6.33,0,42.9%,2.71
140,Andre Williams\WillAn00,RB,22.122,2014-12-28,NFL,NYG,,PHI,L 26-34,16,17,Sun,3,3,19,6.33,0,100.0%,6.33
141,Chris Givens\GiveCh00,WR,25.022,2014-12-28,NFL,STL,@,SEA,L 6-20,16,17,Sun,2,2,18,9.00,0,100.0%,9.00
142,Lee Smith\SmitLe00,TE,27.037,2014-12-28,NFL,BUF,@,NWE,W 17-9,16,17,Sun,1,1,18,18.00,0,100.0%,18.00
143,Ben Watson\WatsBe00,TE,34.010,2014-12-28,NFL,NOR,@,TAM,W 23-20,16,17,Sun,2,2,18,9.00,0,100.0%,9.00
144,Marquess Wilson\WilsMa02,WR,22.105,2014-12-28,NFL,CHI,@,MIN,L 9-13,16,17,Sun,3,2,18,9.00,0,66.7%,6.00
145,Matt Asiata\AsiaMa00,HB,27.157,2014-12-28,NFL,MIN,,CHI,W 13-9,16,17,Sun,4,2,17,8.50,0,50.0%,4.25
146,Stedman Bailey\BailSt01,WR,24.047,2014-12-28,NFL,STL,@,SEA,L 6-20,16,17,Sun,2,1,17,17.00,0,50.0%,8.50
147,Marlon Brown\BrowMa00,WR,23.250,2014-12-28,NFL,BAL,,CLE,W 20-10,16,17,Sun,1,1,17,17.00,0,100.0%,17.00
148,Michael Campanaro\CampMi02,WR,23.337,2014-12-28,NFL,BAL,,CLE,W 20-10,16,17,Sun,3,1,17,17.00,0,33.3%,5.67
149,Justin Forsett\ForsJu00,RB,29.075,2014-12-28,NFL,BAL,,CLE,W 20-10,16,17,Sun,4,2,17,8.50,0,50.0%,4.25
150,James Jones\JoneJa04,WR,30.272,2014-12-28,NFL,OAK,@,DEN,L 14-47,16,17,Sun,3,2,17,8.50,0,66.7%,5.67
151,Lance Kendricks\KendLa00,TE,26.332,2014-12-28,NFL,STL,@,SEA,L 6-20,16,17,Sun,2,1,17,17.00,0,50.0%,8.50
152,Bruce Miller\MillBr02,FB,27.144,2014-12-28,NFL,SFO,,ARI,W 20-17,16,17,Sun,5,3,17,5.67,1,60.0%,3.40
153,Zac Stacy\StacZa00,RB,23.263,2014-12-28,NFL,STL,@,SEA,L 6-20,16,17,Sun,3,3,17,5.67,0,100.0%,5.67
154,Markus Wheaton\WheaMa00,WR,23.324,2014-12-28,NFL,PIT,,CIN,W 27-17,16,17,Sun,4,3,17,5.67,0,75.0%,4.25
155,Isaiah Crowell\CrowIs00,RB,21.354,2014-12-28,NFL,CLE,@,BAL,L 10-20,16,17,Sun,1,1,16,16.00,0,100.0%,16.00
156,Derek Hagan\HagaDe00,WR,30.098,2014-12-28,NFL,TEN,,IND,L 10-27,16,17,Sun,5,2,16,8.00,0,40.0%,3.20
157,Robert Meachem\MeacRo00,WR,30.091,2014-12-28,NFL,NOR,@,TAM,W 23-20,16,17,Sun,1,1,16,16.00,0,100.0%,16.00
158,Donte Moncrief\MoncDo00,WR,21.144,2014-12-28,NFL,IND,@,TEN,W 27-10,16,17,Sun,5,3,16,5.33,0,60.0%,3.20
159,Mohamed Sanu\SanuMo00,WR,25.128,2014-12-28,NFL,CIN,@,PIT,L 17-27,16,17,Sun,1,1,16,16.00,0,100.0%,16.00
160,Allen Hurns\HurnAl01,WR,23.046,2014-12-28,NFL,JAX,@,HOU,L 17-23,16,17,Sun,4,2,15,7.50,0,50.0%,3.75
161,LeSean McCoy\McCoLe01,RB,26.169,2014-12-28,NFL,PHI,@,NYG,W 34-26,16,17,Sun,1,1,15,15.00,0,100.0%,15.00
162,Dion Sims\SimsDi00,TE,23.313,2014-12-28,NFL,MIA,,NYJ,L 24-37,16,17,Sun,4,2,15,7.50,0,50.0%,3.75
163,Tim Wright\WrigTi01,TE,24.265,2014-12-28,NFL,NWE,,BUF,L 9-17,16,17,Sun,3,1,15,15.00,0,33.3%,5.00
164,Cody Latimer\LatiCo00,WR,22.079,2014-12-28,NFL,DEN,,OAK,W 47-14,16,17,Sun,2,1,14,14.00,0,50.0%,7.00
165,Brandon Lloyd\LloyBr00,WR,33.176,2014-12-28,NFL,SFO,,ARI,W 20-17,16,17,Sun,1,1,14,14.00,0,100.0%,14.00
166,Levine Toilolo\ToilLe00,TE,23.151,2014-12-28,NFL,ATL,,CAR,L 3-34,16,17,Sun,3,2,14,7.00,0,66.7%,4.67
167,Shane Vereen\VereSh00,RB,25.240,2014-12-28,NFL,NWE,,BUF,L 9-17,16,17,Sun,4,3,14,4.67,0,75.0%,3.50
168,Kamar Aiken\AikeKa00,WR,25.212,2014-12-28,NFL,BAL,,CLE,W 20-10,16,17,Sun,2,2,13,6.50,1,100.0%,6.50
169,Tavon Austin\AustTa00,WR,24.288,2014-12-28,NFL,STL,@,SEA,L 6-20,16,17,Sun,2,2,13,6.50,0,100.0%,6.50
170,Tavarres King\KingTa00,WR,24.167,2014-12-28,NFL,TAM,,NOR,L 20-23,16,17,Sun,3,2,13,6.50,0,66.7%,4.33
171,Josh Morgan\MorgJo00,WR,29.191,2014-12-28,NFL,CHI,@,MIN,L 9-13,16,17,Sun,2,1,13,13.00,0,50.0%,6.50
172,Robert Turbin\TurbRo00,RB,25.026,2014-12-28,NFL,SEA,,STL,W 20-6,16,17,Sun,1,1,13,13.00,0,100.0%,13.00
173,Terrance West\WestTe00,RB,23.334,2014-12-28,NFL,CLE,@,BAL,L 10-20,16,17,Sun,3,2,12,6.00,0,66.7%,4.00
174,Antonio Andrews\AndrAn00,RB,22.133,2014-12-28,NFL,TEN,,IND,L 10-27,16,17,Sun,2,2,11,5.50,0,100.0%,5.50
