Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
1,Antonio Brown\BrowAn04,WR,29.062,2017-09-10,NFL,PIT,@,CLE,W 21-18,1,1,Sun,11,11,182,16.55,0,100.0%,16.55
2,Adam Thielen\ThieAd00,WR,27.020,2017-09-11,NFL,MIN,,NOR,W 29-19,1,1,Mon,10,9,157,17.44,0,90.0%,15.70
3,Tyreek Hill\HillTy00,WR,23.190,2017-09-07,NFL,KAN,@,NWE,W 42-27,1,1,Thu,8,7,133,19.00,1,87.5%,16.63
4,Austin Hooper\HoopAu00,TE,22.310,2017-09-10,NFL,ATL,@,CHI,W 23-17,1,1,Sun,2,2,128,64.00,1,100.0%,64.00
5,Golden Tate\TateGo00,WR,29.039,2017-09-10,NFL,DET,,ARI,W 35-23,1,1,Sun,12,10,107,10.70,0,83.3%,8.92
6,Danny Amendola\AmenDa00,WR,31.309,2017-09-07,NFL,NWE,,KAN,L 27-42,1,1,Thu,7,6,100,16.67,0,85.7%,14.29
7,Kareem Hunt\HuntKa00,RB,22.032,2017-09-07,NFL,KAN,@,NWE,W 42-27,1,1,Thu,5,5,98,19.60,2,100.0%,19.60
8,Stefon Diggs\DiggSt00,WR,23.286,2017-09-11,NFL,MIN,,NOR,W 29-19,1,1,Mon,8,7,93,13.29,2,87.5%,11.63
9,Zach Ertz\ErtzZa00,TE,26.304,2017-09-10,NFL,PHI,@,WAS,W 30-17,1,1,Sun,8,8,93,11.63,0,100.0%,11.63
10,Brandin Cooks\CookBr00,WR,23.347,2017-09-07,NFL,NWE,,KAN,L 27-42,1,1,Thu,7,3,88,29.33,0,42.9%,12.57
11,Nelson Agholor\AghoNe00,WR,24.109,2017-09-10,NFL,PHI,@,WAS,W 30-17,1,1,Sun,8,6,86,14.33,1,75.0%,10.75
12,Randall Cobb\CobbRa00,WR,27.019,2017-09-10,NFL,GNB,,SEA,W 17-9,1,1,Sun,13,9,85,9.44,0,69.2%,6.54
13,Michael Crabtree\CrabMi00,WR,29.361,2017-09-10,NFL,OAK,@,TEN,W 26-16,1,1,Sun,7,6,83,13.83,0,85.7%,11.86
14,Pierre Garcon\GarcPi00,WR,31.033,2017-09-10,NFL,SFO,,CAR,L 3-23,1,1,Sun,10,6,81,13.50,0,60.0%,8.10
15,Jordy Nelson\NelsJo00,WR,32.102,2017-09-10,NFL,GNB,,SEA,W 17-9,1,1,Sun,8,7,79,11.29,1,87.5%,9.88
16,Cooper Kupp\KuppCo00,WR,24.087,2017-09-10,NFL,LAR,,IND,W 46-9,1,1,Sun,6,4,76,19.00,1,66.7%,12.67
17,Delanie Walker\WalkHu00,TE,33.029,2017-09-10,NFL,TEN,,OAK,L 16-26,1,1,Sun,9,7,76,10.86,0,77.8%,8.44
18,Larry Fitzgerald\FitzLa00,WR,34.010,2017-09-10,NFL,ARI,@,DET,L 23-35,1,1,Sun,13,6,74,12.33,0,46.2%,5.69
19,A.J. Green\GreeA.00,WR,29.041,2017-09-10,NFL,CIN,,BAL,L 0-20,1,1,Sun,10,5,74,14.80,0,50.0%,7.40
20,Rishard Matthews\MattRi00,WR,27.333,2017-09-10,NFL,TEN,,OAK,L 16-26,1,1,Sun,9,5,71,14.20,0,55.6%,7.89
21,Corey Davis\DaviCo03,WR,22.242,2017-09-10,NFL,TEN,,OAK,L 16-26,1,1,Sun,10,6,69,11.50,0,60.0%,6.90
22,Kenny Golladay\GollKe00,WR,23.311,2017-09-10,NFL,DET,,ARI,W 35-23,1,1,Sun,7,4,69,17.25,2,57.1%,9.86
23,Terrance Williams\WillTe01,WR,28.002,2017-09-10,NFL,DAL,,NYG,W 19-3,1,1,Sun,7,6,68,11.33,0,85.7%,9.71
24,David Johnson\JohnDa08,RB,25.268,2017-09-10,NFL,ARI,@,DET,L 23-35,1,1,Sun,9,6,67,11.17,0,66.7%,7.44
25,Demaryius Thomas\ThomDe03,WR,29.260,2017-09-11,NFL,DEN,,LAC,W 24-21,1,1,Mon,8,5,67,13.40,0,62.5%,8.38
26,Julio Jones\JoneJu02,WR,28.219,2017-09-10,NFL,ATL,@,CHI,W 23-17,1,1,Sun,5,4,66,16.50,0,80.0%,13.20
27,Terrelle Pryor\PryoTe00,WR,28.082,2017-09-10,NFL,WAS,,PHI,L 17-30,1,1,Sun,11,6,66,11.00,0,54.5%,6.00
