Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
20,Quincy Enunwa\EnunQu00,WR,26.108,2018-09-16,NFL,NYJ,,MIA,L 12-20,2,2,Sun,11,7,92,13.14,0,63.6%,8.36
21,Chris Thompson\ThomCh03,RB,27.331,2018-09-16,NFL,WAS,,IND,L 9-21,2,2,Sun,14,13,92,7.08,0,92.9%,6.57
22,Tyler Boyd\BoydTy00,WR,23.302,2018-09-13,NFL,CIN,,BAL,W 34-23,2,2,Thu,9,6,91,15.17,1,66.7%,10.11
23,Tyreek Hill\HillTy00,WR,24.199,2018-09-16,NFL,KAN,@,PIT,W 42-37,2,2,Sun,6,5,90,18.00,1,83.3%,15.00
24,Kenny Golladay\GollKe00,WR,24.317,2018-09-16,NFL,DET,@,SFO,L 27-30,2,2,Sun,9,6,89,14.83,1,66.7%,9.89
25,Michael Thomas\ThomMi05,WR,25.197,2018-09-16,NFL,NOR,,CLE,W 21-18,2,2,Sun,13,12,89,7.42,2,92.3%,6.85
26,Nelson Agholor\AghoNe00,WR,25.115,2018-09-16,NFL,PHI,@,TAM,L 21-27,2,2,Sun,12,8,88,11.00,1,66.7%,7.33
27,Terrelle Pryor\PryoTe00,WR,29.088,2018-09-16,NFL,NYJ,,MIA,L 12-20,2,2,Sun,8,4,84,21.00,0,50.0%,10.50
28,Mike Evans\EvanMi00,WR,25.026,2018-09-16,NFL,TAM,,PHI,W 27-21,2,2,Sun,12,10,83,8.30,1,83.3%,6.92
29,T.Y. Hilton\HiltT.00,WR,28.306,2018-09-16,NFL,IND,@,WAS,W 21-9,2,2,Sun,11,7,83,11.86,1,63.6%,7.55
30,Allen Robinson\RobiAl02,WR,25.024,2018-09-17,NFL,CHI,,SEA,W 24-17,2,2,Mon,14,10,83,8.30,0,71.4%,5.93
31,Dede Westbrook\WestDe00,WR,24.299,2018-09-16,NFL,JAX,,NWE,W 31-20,2,2,Sun,5,4,82,20.50,1,80.0%,16.40
32,Antonio Callaway\CallAn00,WR,21.250,2018-09-16,NFL,CLE,@,NOR,L 18-21,2,2,Sun,4,3,81,27.00,1,75.0%,20.25
33,Robert Woods\WoodRo02,WR,26.159,2018-09-16,NFL,LAR,,ARI,W 34-0,2,2,Sun,9,6,81,13.50,0,66.7%,9.00
34,Saquon Barkley\BarkSa00,RB,21.219,2018-09-16,NFL,NYG,@,DAL,L 13-20,2,2,Sun,16,14,80,5.71,0,87.5%,5.00
35,Tavon Austin\AustTa00,WR,28.185,2018-09-16,NFL,DAL,,NYG,W 20-13,2,2,Sun,2,2,79,39.50,1,100.0%,39.50
36,Devin Funchess\FuncDe00,WR,24.118,2018-09-16,NFL,CAR,@,ATL,L 24-31,2,2,Sun,9,7,77,11.00,0,77.8%,8.56
37,Bilal Powell\PoweBi00,RB,29.324,2018-09-16,NFL,NYJ,,MIA,L 12-20,2,2,Sun,6,5,74,14.80,1,83.3%,12.33
38,James White\WhitJa02,RB,26.225,2018-09-16,NFL,NWE,@,JAX,L 20-31,2,2,Sun,8,7,73,10.43,0,87.5%,9.13
39,Kyle Rudolph\RudoKy00,TE,28.311,2018-09-16,NFL,MIN,@,GNB,T 29-29,2,2,Sun,8,7,72,10.29,0,87.5%,9.00
40,A.J. Green\GreeA.00,WR,30.044,2018-09-13,NFL,CIN,,BAL,W 34-23,2,2,Thu,9,5,69,13.80,3,55.6%,7.67
41,Jarvis Landry\LandJa00,WR,25.292,2018-09-16,NFL,CLE,@,NOR,L 18-21,2,2,Sun,7,5,69,13.80,0,71.4%,9.86
42,Keenan Allen\AlleKe00,WR,26.142,2018-09-16,NFL,LAC,@,BUF,W 31-20,2,2,Sun,8,6,67,11.17,0,75.0%,8.38
43,Antonio Brown\BrowAn04,WR,30.068,2018-09-16,NFL,PIT,,KAN,L 37-42,2,2,Sun,17,9,67,7.44,0,52.9%,3.94
44,Evan Engram\EngrEv00,TE,24.014,2018-09-16,NFL,NYG,@,DAL,L 13-20,2,2,Sun,7,7,67,9.57,1,100.0%,9.57
45,Dane Cruikshank\CruiDa00,DB,23.142,2018-09-16,NFL,TEN,,HOU,W 20-17,2,2,Sun,1,1,66,66.00,1,100.0%,66.00
46,Davante Adams\AdamDa01,WR,25.266,2018-09-16,NFL,GNB,,MIN,T 29-29,2,2,Sun,12,8,64,8.00,1,66.7%,5.33
47,Geronimo Allison\AlliGe01,WR,24.241,2018-09-16,NFL,GNB,,MIN,T 29-29,2,2,Sun,6,6,64,10.67,0,100.0%,10.67
48,Julio Jones\JoneJu02,WR,29.225,2018-09-16,NFL,ATL,,CAR,W 31-24,2,2,Sun,9,5,64,12.80,0,55.6%,7.11
49,Calvin Ridley\RidlCa00,WR,23.270,2018-09-16,NFL,ATL,,CAR,W 31-24,2,2,Sun,5,4,64,16.00,1,80.0%,12.80
50,Zay Jones\JoneZa00,WR,23.170,2018-09-16,NFL,BUF,,LAC,L 20-31,2,2,Sun,3,2,63,31.50,0,66.7%,21.00
51,Cooper Kupp\KuppCo00,WR,25.093,2018-09-16,NFL,LAR,,ARI,W 34-0,2,2,Sun,6,6,63,10.50,0,100.0%,10.50
52,Paul Richardson\RichPa01,WR,26.156,2018-09-16,NFL,WAS,,IND,L 9-21,2,2,Sun,6,4,63,15.75,0,66.7%,10.50
53,Jarius Wright\WrigJa02,WR,28.295,2018-09-16,NFL,CAR,@,ATL,L 24-31,2,2,Sun,7,5,62,12.40,1,71.4%,8.86
54,Tyler Lockett\LockTy00,WR,25.354,2018-09-17,NFL,SEA,@,CHI,L 17-24,2,2,Mon,7,5,60,12.00,1,71.4%,8.57
55,Austin Hooper\HoopAu00,TE,23.316,2018-09-16,NFL,ATL,,CAR,W 31-24,2,2,Sun,5,5,59,11.80,1,100.0%,11.80
56,Pierre Garcon\GarcPi00,WR,32.039,2018-09-16,NFL,SFO,,DET,W 30-27,2,2,Sun,4,4,57,14.25,0,100.0%,14.25
57,Joshua Perkins\PerkJo02,TE,25.042,2018-09-16,NFL,PHI,@,TAM,L 21-27,2,2,Sun,6,4,57,14.25,0,66.7%,9.50
58,Michael Crabtree\CrabMi00,WR,30.364,2018-09-13,NFL,BAL,@,CIN,L 23-34,2,2,Thu,10,5,56,11.20,0,50.0%,5.60
59,Chris Godwin\GodwCh00,WR,22.201,2018-09-16,NFL,TAM,,PHI,W 27-21,2,2,Sun,6,5,56,11.20,1,83.3%,9.33
60,Corey Grant\GranCo00,RB,26.271,2018-09-16,NFL,JAX,,NWE,W 31-20,2,2,Sun,7,6,56,9.33,0,85.7%,8.00
61,Corey Clement\ClemCo00,RB,23.318,2018-09-16,NFL,PHI,@,TAM,L 21-27,2,2,Sun,6,5,55,11.00,0,83.3%,9.17
62,Alex Collins\CollAl00,RB,24.018,2018-09-13,NFL,BAL,@,CIN,L 23-34,2,2,Thu,4,3,55,18.33,0,75.0%,13.75
63,Corey Davis\DaviCo03,WR,23.248,2018-09-16,NFL,TEN,,HOU,W 20-17,2,2,Sun,7,5,55,11.00,0,71.4%,7.86
64,Ted Ginn\GinnTe00,WR,33.157,2018-09-16,NFL,NOR,,CLE,W 21-18,2,2,Sun,7,4,55,13.75,0,57.1%,7.86
65,Virgil Green\GreeVi00,TE,30.044,2018-09-16,NFL,LAC,@,BUF,W 31-20,2,2,Sun,3,3,55,18.33,0,100.0%,18.33
66,Jordan Reed\ReedJo02,TE,28.075,2018-09-16,NFL,WAS,,IND,L 9-21,2,2,Sun,8,6,55,9.17,0,75.0%,6.88
67,Marvin Jones\JoneMa02,WR,28.188,2018-09-16,NFL,DET,@,SFO,L 27-30,2,2,Sun,9,4,54,13.50,1,44.4%,6.00
68,Willie Snead\SneaWi00,WR,25.331,2018-09-13,NFL,BAL,@,CIN,L 23-34,2,2,Thu,8,5,54,10.80,0,62.5%,6.75
69,Alvin Kamara\KamaAl00,RB,23.053,2018-09-16,NFL,NOR,,CLE,W 21-18,2,2,Sun,6,6,53,8.83,0,100.0%,8.83
70,Dalvin Cook\CookDa01,HB,23.037,2018-09-16,NFL,MIN,@,GNB,T 29-29,2,2,Sun,5,3,52,17.33,0,60.0%,10.40
71,Odell Beckham\BeckOd00,WR,25.315,2018-09-16,NFL,NYG,@,DAL,L 13-20,2,2,Sun,9,4,51,12.75,0,44.4%,5.67
72,D.J. Moore\MoorD.00,WR,21.155,2018-09-16,NFL,CAR,@,ATL,L 24-31,2,2,Sun,2,1,51,51.00,1,50.0%,25.50
73,Jared Cook\CookJa02,TE,31.162,2018-09-16,NFL,OAK,@,DEN,L 19-20,2,2,Sun,4,4,49,12.25,0,100.0%,12.25
74,Jake Butt\ButtJa00,TE,23.067,2018-09-16,NFL,DEN,,OAK,W 20-19,2,2,Sun,5,4,48,12.00,0,80.0%,9.60
75,James Conner\ConnJa00,RB,23.134,2018-09-16,NFL,PIT,,KAN,L 37-42,2,2,Sun,5,5,48,9.60,0,100.0%,9.60
76,Tyrell Williams\WillTy00,LCB,26.216,2018-09-16,NFL,LAC,@,BUF,W 31-20,2,2,Sun,3,3,48,16.00,0,100.0%,16.00
77,Rashard Higgins\HiggRa00,WR,23.344,2018-09-16,NFL,CLE,@,NOR,L 18-21,2,2,Sun,7,5,47,9.40,0,71.4%,6.71
78,Theo Riddick\RiddTh00,RB,27.135,2018-09-16,NFL,DET,@,SFO,L 27-30,2,2,Sun,12,9,47,5.22,0,75.0%,3.92
79,Bruce Ellington\ElliBr00,WR,27.025,2018-09-16,NFL,HOU,@,TEN,L 17-20,2,2,Sun,3,3,45,15.00,0,100.0%,15.00
80,C.J. Uzomah\UzomC.00,TE,25.242,2018-09-13,NFL,CIN,,BAL,W 34-23,2,2,Thu,4,3,45,15.00,0,75.0%,11.25
81,Phillip Dorsett\DorsPh00,WR,25.254,2018-09-16,NFL,NWE,@,JAX,L 20-31,2,2,Sun,7,5,44,8.80,0,71.4%,6.29
82,Brandon Marshall\MarsBr00,WR,34.178,2018-09-17,NFL,SEA,@,CHI,L 17-24,2,2,Mon,6,4,44,11.00,0,66.7%,7.33
83,Seth Roberts\RobeSe00,WR,27.206,2018-09-16,NFL,OAK,@,DEN,L 19-20,2,2,Sun,3,3,43,14.33,1,100.0%,14.33
84,Will Dissly\DissWi00,TE,22.071,2018-09-17,NFL,SEA,@,CHI,L 17-24,2,2,Mon,5,3,42,14.00,1,60.0%,8.40
85,Chris Hogan\HogaCh00,WR,29.327,2018-09-16,NFL,NWE,@,JAX,L 20-31,2,2,Sun,5,3,42,14.00,2,60.0%,8.40
86,Cody Latimer\LatiCo00,WR,25.341,2018-09-16,NFL,NYG,@,DAL,L 13-20,2,2,Sun,3,2,41,20.50,0,66.7%,13.67
87,Kamar Aiken\AikeKa00,WR,29.109,2018-09-16,NFL,PHI,@,TAM,L 21-27,2,2,Sun,6,5,39,7.80,0,83.3%,6.50
88,Melvin Gordon\GordMe00,RB,25.156,2018-09-16,NFL,LAC,@,BUF,W 31-20,2,2,Sun,7,6,38,6.33,2,85.7%,5.43
89,Josh Doctson\DoctJo00,WR,25.287,2018-09-16,NFL,WAS,,IND,L 9-21,2,2,Sun,7,4,37,9.25,0,57.1%,5.29
90,Albert Wilson\WilsAl02,WR,26.066,2018-09-16,NFL,MIA,@,NYJ,W 20-12,2,2,Sun,5,3,37,12.33,1,60.0%,7.40
91,Javorius Allen\AlleJa01,RB,27.017,2018-09-13,NFL,BAL,@,CIN,L 23-34,2,2,Thu,7,5,36,7.20,0,71.4%,5.14
92,Jaron Brown\BrowJa03,WR,28.252,2018-09-17,NFL,SEA,@,CHI,L 17-24,2,2,Mon,3,3,36,12.00,0,100.0%,12.00
93,Jacob Hollister\HollJa03,WR,24.302,2018-09-16,NFL,NWE,@,JAX,L 20-31,2,2,Sun,3,3,35,11.67,0,100.0%,11.67
94,Dante Pettis\PettDa00,WR,22.328,2018-09-16,NFL,SFO,,DET,W 30-27,2,2,Sun,2,1,35,35.00,0,50.0%,17.50
95,Donte Moncrief\MoncDo00,WR,25.041,2018-09-16,NFL,JAX,,NWE,W 31-20,2,2,Sun,9,4,34,8.50,1,44.4%,3.78
96,Jordan Howard\HowaJo00,RB,23.319,2018-09-17,NFL,CHI,,SEA,W 24-17,2,2,Mon,4,3,33,11.00,0,75.0%,8.25
97,Torrey Smith\SmitTo02,WR,29.233,2018-09-16,NFL,CAR,@,ATL,L 24-31,2,2,Sun,7,3,33,11.00,1,42.9%,4.71
98,Deonte Thompson\ThomDe04,WR,29.214,2018-09-16,NFL,DAL,,NYG,W 20-13,2,2,Sun,5,4,33,8.25,0,80.0%,6.60
99,Danny Amendola\AmenDa00,WR,32.318,2018-09-16,NFL,MIA,@,NYJ,W 20-12,2,2,Sun,4,4,32,8.00,0,100.0%,8.00
100,Alfred Morris\MorrAl00,RB,29.278,2018-09-16,NFL,SFO,,DET,W 30-27,2,2,Sun,2,2,32,16.00,0,100.0%,16.00
101,Taywan Taylor\TaylTa00,WR,23.198,2018-09-16,NFL,TEN,,HOU,W 20-17,2,2,Sun,4,3,32,10.67,1,75.0%,8.00
102,Todd Gurley\GurlTo01,HB,24.044,2018-09-16,NFL,LAR,,ARI,W 34-0,2,2,Sun,3,3,31,10.33,0,100.0%,10.33
103,Maxx Williams\WillMa04,TE,24.154,2018-09-13,NFL,BAL,@,CIN,L 23-34,2,2,Thu,3,3,31,10.33,0,100.0%,10.33
104,Martavis Bryant\BryaMa00,WR,26.270,2018-09-16,NFL,OAK,@,DEN,L 19-20,2,2,Sun,4,4,30,7.50,0,100.0%,7.50
105,Randall Cobb\CobbRa00,WR,28.025,2018-09-16,NFL,GNB,,MIN,T 29-29,2,2,Sun,6,4,30,7.50,0,66.7%,5.00
106,Robert Foster\FostRo01,WR,24.132,2018-09-16,NFL,BUF,,LAC,L 20-31,2,2,Sun,3,2,30,15.00,0,66.7%,10.00
107,Taylor Gabriel\GabrTa00,WR,27.212,2018-09-17,NFL,CHI,,SEA,W 24-17,2,2,Mon,7,4,30,7.50,0,57.1%,4.29
108,Ryan Grant\GranRy01,WR,27.271,2018-09-16,NFL,IND,@,WAS,W 21-9,2,2,Sun,2,2,30,15.00,0,100.0%,15.00
109,Marvin Hall\HallMa02,WR,25.159,2018-09-16,NFL,ATL,,CAR,W 31-24,2,2,Sun,1,1,30,30.00,0,100.0%,30.00
110,Chris Herndon\HernCh00,TE,22.205,2018-09-16,NFL,NYJ,,MIA,L 12-20,2,2,Sun,4,2,30,15.00,0,50.0%,7.50
111,Chris Ivory\IvorCh00,RB,30.178,2018-09-16,NFL,BUF,,LAC,L 20-31,2,2,Sun,2,1,30,30.00,0,50.0%,15.00
112,Jordy Nelson\NelsJo00,WR,33.108,2018-09-16,NFL,OAK,@,DEN,L 19-20,2,2,Sun,4,2,30,15.00,0,50.0%,7.50
113,Adrian Peterson\PeteAd01,RB,33.179,2018-09-16,NFL,WAS,,IND,L 9-21,2,2,Sun,3,3,30,10.00,0,100.0%,10.00
114,Charles Clay\ClayCh00,TE,29.215,2018-09-16,NFL,BUF,,LAC,L 20-31,2,2,Sun,3,2,29,14.50,0,66.7%,9.67
115,LeSean McCoy\McCoLe01,RB,30.066,2018-09-16,NFL,BUF,,LAC,L 20-31,2,2,Sun,4,4,29,7.25,0,100.0%,7.25
116,Larry Fitzgerald\FitzLa00,WR,35.016,2018-09-16,NFL,ARI,@,LAR,L 0-34,2,2,Sun,5,3,28,9.33,0,60.0%,5.60
117,Robby Anderson\AndeRo04,WR,25.130,2018-09-16,NFL,NYJ,,MIA,L 12-20,2,2,Sun,5,3,27,9.00,0,60.0%,5.40
118,Jakeem Grant\GranJa00,WR,25.351,2018-09-16,NFL,MIA,@,NYJ,W 20-12,2,2,Sun,4,2,27,13.50,0,50.0%,6.75
119,Christian Kirk\KirkCh01,WR,21.302,2018-09-16,NFL,ARI,@,LAR,L 0-34,2,2,Sun,5,4,27,6.75,0,80.0%,5.40
120,Mike Williams\WillMi07,WR,23.347,2018-09-16,NFL,LAC,@,BUF,W 31-20,2,2,Sun,2,2,27,13.50,1,100.0%,13.50
121,Nick Boyle\BoylNi00,TE,25.208,2018-09-13,NFL,BAL,@,CIN,L 23-34,2,2,Thu,4,2,26,13.00,0,50.0%,6.50
122,Eric Ebron\EbroEr00,TE,25.159,2018-09-16,NFL,IND,@,WAS,W 21-9,2,2,Sun,4,3,26,8.67,1,75.0%,6.50
123,Vance McDonald\McDoVa00,TE,28.095,2018-09-16,NFL,PIT,,KAN,L 37-42,2,2,Sun,5,3,26,8.67,0,60.0%,5.20
124,Tim Patrick\PatrTi00,WR,24.297,2018-09-16,NFL,DEN,,OAK,W 20-19,2,2,Sun,2,1,26,26.00,0,50.0%,13.00
125,Patrick DiMarco\DiMaPa00,FB,29.139,2018-09-16,NFL,BUF,,LAC,L 20-31,2,2,Sun,1,1,24,24.00,0,100.0%,24.00
126,Sterling Shepard\ShepSt00,WR,25.218,2018-09-16,NFL,NYG,@,DAL,L 13-20,2,2,Sun,5,3,24,8.00,0,60.0%,4.80
127,Eric Tomlinson\TomlEr01,TE,26.147,2018-09-16,NFL,NYJ,,MIA,L 12-20,2,2,Sun,2,1,24,24.00,0,50.0%,12.00
128,Tyler Eifert\EifeTy00,TE,28.005,2018-09-13,NFL,CIN,,BAL,W 34-23,2,2,Thu,4,2,23,11.50,0,50.0%,5.75
129,Kerryon Johnson\JohnKe06,RB,21.078,2018-09-16,NFL,DET,@,SFO,L 27-30,2,2,Sun,6,5,23,4.60,0,83.3%,3.83
130,Jacquizz Rodgers\RodgJa00,RB,28.222,2018-09-16,NFL,TAM,,PHI,W 27-21,2,2,Sun,3,3,23,7.67,0,100.0%,7.67
131,Austin Seferian-Jenkins\SefeAu00,TE,25.352,2018-09-16,NFL,JAX,,NWE,W 31-20,2,2,Sun,4,3,23,7.67,1,75.0%,5.75
132,Laquon Treadwell\TreaLa00,WR,23.094,2018-09-16,NFL,MIN,@,GNB,T 29-29,2,2,Sun,6,2,23,11.50,1,33.3%,3.83
133,Nick Vannett\VannNi00,TE,25.195,2018-09-17,NFL,SEA,@,CHI,L 17-24,2,2,Mon,5,3,23,7.67,0,60.0%,4.60
134,Garrett Celek\CeleGa00,TE,30.110,2018-09-16,NFL,SFO,,DET,W 30-27,2,2,Sun,2,2,22,11.00,1,100.0%,11.00
135,George Kittle\KittGe00,TE,24.342,2018-09-16,NFL,SFO,,DET,W 30-27,2,2,Sun,4,2,22,11.00,0,50.0%,5.50
136,Niles Paul\PaulNi00,TE,29.038,2018-09-16,NFL,JAX,,NWE,W 31-20,2,2,Sun,1,1,22,22.00,0,100.0%,22.00
137,C.J. Prosise\ProsC.00,RB,24.120,2018-09-17,NFL,SEA,@,CHI,L 17-24,2,2,Mon,3,3,22,7.33,0,100.0%,7.33
138,Jordan Akins\AkinJo00,TE,26.150,2018-09-16,NFL,HOU,@,TEN,L 17-20,2,2,Sun,2,2,21,10.50,0,100.0%,10.50
139,Matt Breida\BreiMa00,RB,23.200,2018-09-16,NFL,SFO,,DET,W 30-27,2,2,Sun,4,3,21,7.00,0,75.0%,5.25
140,Austin Ekeler\EkelAu00,RB,23.122,2018-09-16,NFL,LAC,@,BUF,W 31-20,2,2,Sun,3,3,21,7.00,0,100.0%,7.00
141,Trey Burton\BurtTr01,TE,26.323,2018-09-17,NFL,CHI,,SEA,W 24-17,2,2,Mon,4,4,20,5.00,1,100.0%,5.00
142,Jack Doyle\DoylJa00,TE,28.134,2018-09-16,NFL,IND,@,WAS,W 21-9,2,2,Sun,5,2,20,10.00,0,40.0%,4.00
143,David Njoku\NjokDa00,TE,22.068,2018-09-16,NFL,CLE,@,NOR,L 18-21,2,2,Sun,7,4,20,5.00,0,57.1%,2.86
144,Kelvin Benjamin\BenjKe00,WR,27.223,2018-09-16,NFL,BUF,,LAC,L 20-31,2,2,Sun,3,2,19,9.50,1,66.7%,6.33
145,A.J. Derby\DerbA.00,TE,26.361,2018-09-16,NFL,MIA,@,NYJ,W 20-12,2,2,Sun,2,1,19,19.00,1,50.0%,9.50
146,Frank Gore\GoreFr00,RB,35.125,2018-09-16,NFL,MIA,@,NYJ,W 20-12,2,2,Sun,1,1,19,19.00,0,100.0%,19.00
147,Ryan Griffin\GrifRy00,TE,28.248,2018-09-16,NFL,HOU,@,TEN,L 17-20,2,2,Sun,1,1,19,19.00,0,100.0%,19.00
148,David Morgan\MorgDa01,TE,25.120,2018-09-16,NFL,MIN,@,GNB,T 29-29,2,2,Sun,2,2,19,9.50,0,100.0%,9.50
149,Roosevelt Nix\NixxRo01,FB,26.170,2018-09-16,NFL,PIT,,KAN,L 37-42,2,2,Sun,1,1,19,19.00,0,100.0%,19.00
150,Mohamed Sanu\SanuMo00,WR,29.025,2018-09-16,NFL,ATL,,CAR,W 31-24,2,2,Sun,2,2,19,9.50,0,100.0%,9.50
151,Ben Watson\WatsBe00,TE,37.272,2018-09-16,NFL,NOR,,CLE,W 21-18,2,2,Sun,5,3,19,6.33,0,60.0%,3.80
152,Tevin Coleman\ColeTe01,RB,25.153,2018-09-16,NFL,ATL,,CAR,W 31-24,2,2,Sun,4,4,18,4.50,0,100.0%,4.50
153,Cordarrelle Patterson\PattCo00,WR,27.183,2018-09-16,NFL,NWE,@,JAX,L 20-31,2,2,Sun,5,3,18,6.00,0,60.0%,3.60
154,Tre'Quan Smith\SmitTr03,WR,22.252,2018-09-16,NFL,NOR,,CLE,W 21-18,2,2,Sun,1,1,18,18.00,0,100.0%,18.00
155,Demaryius Thomas\ThomDe03,WR,30.265,2018-09-16,NFL,DEN,,OAK,W 20-19,2,2,Sun,11,5,18,3.60,0,45.5%,1.64
156,Mark Andrews\AndrMa00,TE,22.007,2018-09-13,NFL,BAL,@,CIN,L 23-34,2,2,Thu,4,3,17,5.67,1,75.0%,4.25
157,Tarik Cohen\CoheTa00,RB,23.053,2018-09-17,NFL,CHI,,SEA,W 24-17,2,2,Mon,1,1,17,17.00,0,100.0%,17.00
158,Chris Conley\ConlCh00,WR,25.326,2018-09-16,NFL,KAN,@,PIT,W 42-37,2,2,Sun,2,2,17,8.50,1,100.0%,8.50
159,Kenyan Drake\DrakKe00,RB,24.233,2018-09-16,NFL,MIA,@,NYJ,W 20-12,2,2,Sun,4,4,17,4.25,0,100.0%,4.25
160,Gerald Everett\EverGe00,TE,24.083,2018-09-16,NFL,LAR,,ARI,W 34-0,2,2,Sun,1,1,17,17.00,0,100.0%,17.00
161,James O'Shaughnessy\O'ShJa00,TE,26.245,2018-09-16,NFL,JAX,,NWE,W 31-20,2,2,Sun,1,1,17,17.00,0,100.0%,17.00
162,Chester Rogers\RogeCh02,TE,24.247,2018-09-16,NFL,IND,@,WAS,W 21-9,2,2,Sun,3,3,17,5.67,0,100.0%,5.67
163,Ricky Seals-Jones\SealRi00,TE,23.185,2018-09-16,NFL,ARI,@,LAR,L 0-34,2,2,Sun,6,4,17,4.25,0,66.7%,2.83
164,Kenny Stills\StilKe00,WR,26.147,2018-09-16,NFL,MIA,@,NYJ,W 20-12,2,2,Sun,3,2,17,8.50,0,66.7%,5.67
165,Giovani Bernard\BernGi00,HB,26.295,2018-09-13,NFL,CIN,,BAL,W 34-23,2,2,Thu,7,4,15,3.75,0,57.1%,2.14
166,Chase Edmonds\EdmoCh00,RB,22.156,2018-09-16,NFL,ARI,@,LAR,L 0-34,2,2,Sun,5,5,15,3.00,0,100.0%,3.00
167,Darren Fells\FellDa01,TE,32.147,2018-09-16,NFL,CLE,@,NOR,L 18-21,2,2,Sun,2,2,15,7.50,0,100.0%,7.50
168,Rob Gronkowski\GronRo00,TE,29.125,2018-09-16,NFL,NWE,@,JAX,L 20-31,2,2,Sun,4,2,15,7.50,0,50.0%,3.75
169,Michael Roberts\RobeMi01,TE,24.132,2018-09-16,NFL,DET,@,SFO,L 27-30,2,2,Sun,1,1,15,15.00,1,100.0%,15.00
170,Luke Stocker\StocLu00,TE,30.061,2018-09-16,NFL,TEN,,HOU,W 20-17,2,2,Sun,2,2,15,7.50,0,100.0%,7.50
171,Tajae Sharpe\SharTa00,WR,23.267,2018-09-16,NFL,TEN,,HOU,W 20-17,2,2,Sun,2,1,14,14.00,0,50.0%,7.00
172,Ryan Switzer\SwitRy00,WR,23.316,2018-09-16,NFL,PIT,,KAN,L 37-42,2,2,Sun,2,1,14,14.00,0,50.0%,7.00
173,James Washington\WashJa00,WR,22.167,2018-09-16,NFL,PIT,,KAN,L 37-42,2,2,Sun,5,1,14,14.00,1,20.0%,2.80
