1,Odell Beckham\BeckOd00,WR,23.039,NYG,@,MIA,9,7,166,23.71,2,77.8%,18.44,14,2015
2,A.J. Green\GreeA.00,WR,27.135,CIN,,PIT,9,6,132,22.00,1,66.7%,14.67,14,2015
3,T.Y. Hilton\HiltT.00,WR,26.029,IND,@,JAX,7,4,132,33.00,0,57.1%,18.86,14,2015
4,Brandon Marshall\MarsBr00,WR,31.265,NYJ,,TEN,10,6,125,20.83,1,60.0%,12.50,14,2015
5,Willie Snead\SneaWi00,WR,23.057,NOR,@,TAM,8,7,122,17.43,0,87.5%,15.25,14,2015
6,Ted Ginn\GinnTe00,WR,30.245,CAR,,ATL,3,2,120,60.00,2,66.7%,40.00,14,2015
7,Jordan Reed\ReedJo02,TE,25.163,WAS,@,CHI,9,9,120,13.33,1,100.0%,13.33,14,2015
8,Brian Hartline\HartBr00,WR,29.021,CLE,,SFO,10,8,107,13.38,0,80.0%,10.70,14,2015
9,Alshon Jeffery\JeffAl00,WR,25.302,CHI,,WAS,9,6,107,17.83,1,66.7%,11.89,14,2015
10,Robert Woods\WoodRo02,WR,23.247,BUF,@,PHI,7,5,106,21.20,0,71.4%,15.14,14,2015
11,Allen Hurns\HurnAl01,WR,24.031,JAX,,IND,4,3,105,35.00,1,75.0%,26.25,14,2015
12,Tyler Lockett\LockTy00,WR,23.076,SEA,@,BAL,7,6,104,17.33,2,85.7%,14.86,14,2015
13,Michael Floyd\FloyMi00,WR,26.013,ARI,,MIN,9,5,102,20.40,1,55.6%,11.33,14,2015
14,Jarvis Landry\LandJa00,WR,23.016,MIA,,NYG,18,11,99,9.00,0,61.1%,5.50,14,2015
15,Zach Ertz\ErtzZa00,TE,25.033,PHI,,BUF,7,5,98,19.60,0,71.4%,14.00,14,2015
16,Demaryius Thomas\ThomDe03,WR,27.353,DEN,,OAK,14,10,95,9.50,0,71.4%,6.79,14,2015
17,Kamar Aiken\AikeKa00,WR,26.197,BAL,,SEA,7,5,90,18.00,0,71.4%,12.86,14,2015
18,Julio Jones\JoneJu02,WR,26.313,ATL,@,CAR,10,7,88,12.57,0,70.0%,8.80,14,2015
19,Antonio Brown\BrowAn04,WR,27.156,PIT,@,CIN,10,7,87,12.43,0,70.0%,8.70,14,2015
20,Rob Gronkowski\GronRo00,TE,26.213,NWE,@,HOU,4,4,87,21.75,1,100.0%,21.75,14,2015
21,Albert Wilson\WilsAl02,WR,23.154,KAN,,SDG,6,4,87,21.75,1,66.7%,14.50,14,2015
22,Zach Miller\MillZa02,TE,31.070,CHI,,WAS,6,5,85,17.00,1,83.3%,14.17,14,2015
23,Gary Barnidge\BarnGa01,TE,30.082,CLE,,SFO,7,5,84,16.80,1,71.4%,12.00,14,2015
24,Doug Baldwin\BaldDo00,WR,27.083,SEA,@,BAL,9,6,82,13.67,3,66.7%,9.11,14,2015
25,Randall Cobb\CobbRa00,WR,25.113,GNB,,DAL,12,8,81,10.13,0,66.7%,6.75,14,2015
26,Sammy Watkins\WatkSa00,WR,22.182,BUF,@,PHI,12,5,81,16.20,1,41.7%,6.75,14,2015
27,John Brown\BrowJo02,WR,25.251,ARI,,MIN,5,4,78,19.50,1,80.0%,15.60,14,2015
28,Antonio Gates\GateAn00,TE,35.178,SDG,@,KAN,8,6,76,12.67,0,75.0%,9.50,14,2015
29,Vernon Davis\DaviVe00,TE,31.316,DEN,,OAK,9,7,74,10.57,0,77.8%,8.22,14,2015
30,Eric Decker\DeckEr00,WR,28.273,NYJ,,TEN,10,7,74,10.57,1,70.0%,7.40,14,2015
31,Jermaine Kearse\KearJe01,WR,25.310,SEA,@,BAL,8,7,74,10.57,0,87.5%,9.25,14,2015
32,Jeremy Butler\ButlJe01,WR,24.235,BAL,,SEA,10,7,72,10.29,0,70.0%,7.20,14,2015
33,Delanie Walker\WalkHu00,TE,31.123,TEN,@,NYJ,13,7,71,10.14,0,53.8%,5.46,14,2015
34,Ben Watson\WatsBe00,TE,34.360,NOR,@,TAM,11,7,70,10.00,0,63.6%,6.36,14,2015
35,Jeremy Maclin\MaclJe00,WR,27.216,KAN,,SDG,9,6,68,11.33,0,66.7%,7.56,14,2015
36,Kyle Rudolph\RudoKy00,TE,26.031,MIN,@,ARI,6,6,67,11.17,0,100.0%,11.17,14,2015
37,Heath Miller\MillHe00,TE,33.052,PIT,@,CIN,10,10,66,6.60,0,100.0%,6.60,14,2015
38,Harry Douglas\DougHa00,WR,31.088,TEN,@,NYJ,7,3,65,21.67,0,42.9%,9.29,14,2015
39,Markus Wheaton\WheaMa00,WR,24.309,PIT,@,CIN,7,4,65,16.25,0,57.1%,9.29,14,2015
40,Charles Sims\SimsCh00,RB,25.085,TAM,,NOR,8,6,64,10.67,0,75.0%,8.00,14,2015
41,Nelson Agholor\AghoNe00,WR,22.203,PHI,,BUF,6,3,62,20.67,1,50.0%,10.33,14,2015
42,Marvin Jones\JoneMa02,WR,25.276,CIN,,PIT,8,6,61,10.17,0,75.0%,7.63,14,2015
43,Golden Tate\TateGo00,WR,27.133,DET,@,STL,10,9,60,6.67,2,90.0%,6.00,14,2015
44,Corey Brown\BrowPh00,WR,23.362,CAR,,ATL,6,3,59,19.67,0,50.0%,9.83,14,2015
45,Rueben Randle\RandRu00,WR,24.221,NYG,@,MIA,6,5,58,11.60,1,83.3%,9.67,14,2015
46,Malcom Floyd\FloyMa00,WR,34.096,SDG,@,KAN,9,3,56,18.67,0,33.3%,6.22,14,2015
47,Julius Thomas\ThomJu00,TE,27.169,JAX,,IND,7,5,54,10.80,1,71.4%,7.71,14,2015
48,Dorial Green-Beckham\GreeDo00,WR,22.245,TEN,@,NYJ,7,3,53,17.67,0,42.9%,7.57,14,2015
49,Pierre Garcon\GarcPi00,WR,29.127,WAS,@,CHI,7,5,52,10.40,0,71.4%,7.43,14,2015
50,DeAndre Hopkins\HopkDe00,WR,23.190,HOU,,NWE,6,3,52,17.33,0,50.0%,8.67,14,2015
51,Donte Moncrief\MoncDo00,WR,22.129,IND,@,JAX,10,3,52,17.33,0,30.0%,5.20,14,2015
52,Greg Olsen\OlseGr00,TE,30.277,CAR,,ATL,4,3,52,17.33,0,75.0%,13.00,14,2015
53,Jarius Wright\WrigJa02,WR,26.015,MIN,@,ARI,6,5,51,10.20,0,83.3%,8.50,14,2015
54,Zurlon Tipton\TiptZu01,RB,25.230,IND,@,JAX,5,4,50,12.50,0,80.0%,10.00,14,2015
55,Blake Bell\BellBl00,TE,24.128,SFO,@,CLE,3,3,49,16.33,0,100.0%,16.33,14,2015
56,Martavis Bryant\BryaMa00,WR,23.358,PIT,@,CIN,9,7,49,7.00,0,77.8%,5.44,14,2015
57,James Jones\JoneJa04,WR,31.257,GNB,,DAL,7,4,49,12.25,0,57.1%,7.00,14,2015
58,Mychal Rivera\RiveMy00,TE,25.096,OAK,@,DEN,4,3,49,16.33,1,75.0%,12.25,14,2015
59,Kenny Stills\StilKe00,WR,23.236,MIA,,NYG,3,2,49,24.50,1,66.7%,16.33,14,2015
60,Nate Washington\WashNa00,WR,32.107,HOU,,NWE,4,1,49,49.00,0,25.0%,12.25,14,2015
61,Daniel Brown\BrowDa04,WR,23.201,BAL,,SEA,6,5,47,9.40,0,83.3%,7.83,14,2015
62,Javontee Herndon\HernJa00,WR,24.167,SDG,@,KAN,7,5,47,9.40,0,71.4%,6.71,14,2015
63,Clive Walford\WalfCl00,TE,24.053,OAK,@,DEN,7,3,47,15.67,0,42.9%,6.71,14,2015
64,Danny Amendola\AmenDa00,WR,30.041,NWE,@,HOU,8,6,46,7.67,0,75.0%,5.75,14,2015
65,Quinton Patton\PattQu00,WR,25.126,SFO,@,CLE,9,5,46,9.20,0,55.6%,5.11,14,2015
66,Bilal Powell\PoweBi00,RB,27.047,NYJ,,TEN,5,5,46,9.20,1,100.0%,9.20,14,2015
67,Javorius Allen\AlleJa01,RB,24.108,BAL,,SEA,9,5,44,8.80,0,55.6%,4.89,14,2015
68,Theo Riddick\RiddTh00,RB,24.223,DET,@,STL,11,7,44,6.29,0,63.6%,4.00,14,2015
69,Owen Daniels\DaniOw00,TE,33.034,DEN,,OAK,4,3,43,14.33,0,75.0%,10.75,14,2015
70,Darren Fells\FellDa01,TE,29.232,ARI,,MIN,4,3,43,14.33,0,75.0%,10.75,14,2015
71,DeSean Jackson\JackDe00,WR,29.012,WAS,@,CHI,4,2,43,21.50,0,50.0%,10.75,14,2015
72,Tyler Eifert\EifeTy00,TE,25.096,CIN,,PIT,2,2,42,21.00,0,100.0%,21.00,14,2015
73,Mike Wallace\WallMi00,WR,29.131,MIN,@,ARI,5,3,42,14.00,1,60.0%,8.40,14,2015
74,Travis Benjamin\BenjTr00,WR,25.349,CLE,,SFO,7,4,41,10.25,0,57.1%,5.86,14,2015
75,Rhett Ellison\ElliRh00,TE,27.068,MIN,@,ARI,1,1,41,41.00,0,100.0%,41.00,14,2015
76,Larry Fitzgerald\FitzLa00,WR,32.101,ARI,,MIN,6,5,41,8.20,0,83.3%,6.83,14,2015
77,Dwayne Harris\HarrDw00,FB,28.089,NYG,@,MIA,5,5,41,8.20,0,100.0%,8.20,14,2015
78,Ronnie Hillman\HillRo00,RB,24.090,DEN,,OAK,9,7,41,5.86,0,77.8%,4.56,14,2015
79,Marcus Mariota\MariMa01,QB,22.044,TEN,@,NYJ,1,1,41,41.00,1,100.0%,41.00,14,2015
80,Nick Williams\WillNi02,WR,25.020,ATL,@,CAR,4,4,40,10.00,0,100.0%,10.00,14,2015
81,Jason Witten\WittJa00,TE,33.221,DAL,@,GNB,9,5,40,8.00,0,55.6%,4.44,14,2015
82,Mike Evans\EvanMi00,WR,22.114,TAM,,NOR,4,3,39,13.00,0,75.0%,9.75,14,2015
83,Dexter McCluster\McClDe00,RB,26.110,TEN,@,NYJ,5,4,38,9.50,0,80.0%,7.60,14,2015
84,James White\WhitJa02,RB,23.313,NWE,@,HOU,6,4,38,9.50,0,66.7%,6.33,14,2015
85,Terrance Williams\WillTe01,WR,26.096,DAL,@,GNB,5,3,38,12.67,0,60.0%,7.60,14,2015
86,Marc Mariani\MariMa00,WR,28.225,CHI,,WAS,3,2,37,18.50,0,66.7%,12.33,14,2015
87,Marques Colston\ColsMa00,WR,32.191,NOR,@,TAM,8,6,36,6.00,2,75.0%,4.50,14,2015
88,MyCole Pruitt\PruiMy00,TE,23.261,MIN,@,ARI,2,2,36,18.00,0,100.0%,18.00,14,2015
89,Deonte Thompson\ThomDe04,WR,26.302,CHI,,WAS,1,1,36,36.00,0,100.0%,36.00,14,2015
90,Kenny Britt\BritKe00,WR,27.085,STL,,DET,5,2,35,17.50,0,40.0%,7.00,14,2015
91,Jordan Cameron\CameJo00,TE,27.129,MIA,,NYG,4,3,35,11.67,0,75.0%,8.75,14,2015
92,LeSean McCoy\McCoLe01,RB,27.154,BUF,@,PHI,7,4,35,8.75,0,57.1%,5.00,14,2015
93,Roddy White\WhitRo00,WR,34.041,ATL,@,CAR,5,4,35,8.75,0,80.0%,7.00,14,2015
94,T.J. Jones\JoneT.00,WR,23.147,DET,@,STL,8,4,33,8.25,0,50.0%,4.13,14,2015
95,Brandon Coleman\ColeBr00,WR,23.174,NOR,@,TAM,3,3,32,10.67,0,100.0%,10.67,14,2015
96,Brandon LaFell\LaFeBr00,WR,29.039,NWE,@,HOU,8,5,32,6.40,0,62.5%,4.00,14,2015
97,Bradley Marquez\MarqBr00,WR,22.364,STL,,DET,3,3,32,10.67,0,100.0%,10.67,14,2015
98,James Starks\StarJa00,RB,29.291,GNB,,DAL,4,4,32,8.00,1,100.0%,8.00,14,2015
99,David Johnson\JohnDa08,RB,23.359,ARI,,MIN,7,5,31,6.20,0,71.4%,4.43,14,2015
100,Tyler Kroft\KrofTy00,TE,23.059,CIN,,PIT,3,2,31,15.50,0,66.7%,10.33,14,2015
101,Austin Seferian-Jenkins\SefeAu00,TE,23.075,TAM,,NOR,6,3,31,10.33,0,50.0%,5.17,14,2015
102,Matt Asiata\AsiaMa00,RB,28.139,MIN,@,ARI,2,2,30,15.00,0,100.0%,15.00,14,2015
103,Will Tye\TyexWi00,TE,24.040,NYG,@,MIA,5,5,30,6.00,1,100.0%,6.00,14,2015
104,Brandin Cooks\CookBr00,WR,22.079,NOR,@,TAM,5,3,29,9.67,0,60.0%,5.80,14,2015
105,Travaris Cadet\CadeTr00,RB,26.315,SFO,@,CLE,2,2,28,14.00,0,100.0%,14.00,14,2015
106,Riley Cooper\CoopRi00,WR,28.095,PHI,,BUF,6,3,28,9.33,0,50.0%,4.67,14,2015
107,Melvin Gordon\GordMe00,RB,22.244,SDG,@,KAN,4,4,28,7.00,0,100.0%,7.00,14,2015
108,Josh Huff\HuffJo00,WR,24.060,PHI,,BUF,5,2,28,14.00,0,40.0%,5.60,14,2015
109,Giovani Bernard\BernGi00,HB,24.021,CIN,,PIT,5,3,27,9.00,0,60.0%,5.40,14,2015
110,Eric Ebron\EbroEr00,TE,22.247,DET,@,STL,5,3,27,9.00,0,60.0%,5.40,14,2015
111,Jeremy Langford\LangJe00,RB,24.007,CHI,,WAS,7,3,27,9.00,0,42.9%,3.86,14,2015
112,Rashad Ross\RossRa00,WR,25.314,WAS,@,CHI,2,2,27,13.50,0,100.0%,13.50,14,2015
113,Ladarius Green\GreeLa00,TE,25.198,SDG,@,KAN,6,2,26,13.00,0,33.3%,4.33,14,2015
114,Jacob Tamme\TammJa00,TE,30.273,ATL,@,CAR,5,4,26,6.50,0,80.0%,5.20,14,2015
115,Cole Beasley\BeasCo00,WR,26.231,DAL,@,GNB,4,3,25,8.33,0,75.0%,6.25,14,2015
116,Joique Bell\BellJo01,RB,29.131,DET,@,STL,2,2,25,12.50,0,100.0%,12.50,14,2015
117,Devin Funchess\FuncDe00,WR,21.206,CAR,,ATL,5,3,25,8.33,0,60.0%,5.00,14,2015
118,Andrew Turzilli\TurzAn00,WR,24.061,TEN,@,NYJ,2,2,25,12.50,0,100.0%,12.50,14,2015
119,Matt Jones\JoneMa04,RB,22.281,WAS,@,CHI,3,2,24,12.00,0,66.7%,8.00,14,2015
120,Eddie Lacy\LacyEd00,RB,25.194,GNB,,DAL,1,1,24,24.00,0,100.0%,24.00,14,2015
