Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
1,Antonio Brown\BrowAn04,WR,27.072,2015-09-20,NFL,PIT,,SFO,W 43-18,2,2,Sun,11,9,195,21.67,1,81.8%,17.73
2,Allen Robinson\RobiAl02,WR,22.027,2015-09-20,NFL,JAX,,MIA,W 23-20,2,2,Sun,12,6,155,25.83,2,50.0%,12.92
3,Steve Smith\SmitSt01,WR,36.131,2015-09-20,NFL,BAL,@,OAK,L 33-37,2,2,Sun,16,10,150,15.00,0,62.5%,9.38
4,Odell Beckham\BeckOd00,WR,22.319,2015-09-20,NFL,NYG,,ATL,L 20-24,2,2,Sun,12,7,146,20.86,1,58.3%,12.17
5,Julio Jones\JoneJu02,WR,26.229,2015-09-20,NFL,ATL,@,NYG,W 24-20,2,2,Sun,15,13,135,10.38,0,86.7%,9.00
6,Donte Moncrief\MoncDo00,WR,22.046,2015-09-21,NFL,IND,,NYJ,L 7-20,2,2,Mon,8,7,122,17.43,1,87.5%,15.25
7,Torrey Smith\SmitTo02,WR,26.237,2015-09-20,NFL,SFO,@,PIT,L 18-43,2,2,Sun,7,6,120,20.00,1,85.7%,17.14
8,Randall Cobb\CobbRa00,WR,25.029,2015-09-20,NFL,GNB,,SEA,W 27-17,2,2,Sun,11,8,116,14.50,0,72.7%,10.55
9,Demaryius Thomas\ThomDe03,WR,27.266,2015-09-17,NFL,DEN,@,KAN,W 31-24,2,2,Thu,14,8,116,14.50,0,57.1%,8.29
10,Travis Benjamin\BenjTr00,WR,25.265,2015-09-20,NFL,CLE,,TEN,W 28-14,2,2,Sun,4,3,115,38.33,2,75.0%,28.75
11,Rishard Matthews\MattRi00,WR,25.343,2015-09-20,NFL,MIA,@,JAX,L 20-23,2,2,Sun,7,6,115,19.17,0,85.7%,16.43
12,Rob Gronkowski\GronRo00,TE,26.129,2015-09-20,NFL,NWE,@,BUF,W 40-32,2,2,Sun,13,7,113,16.14,1,53.8%,8.69
13,Larry Fitzgerald\FitzLa00,WR,32.020,2015-09-20,NFL,ARI,@,CHI,W 48-23,2,2,Sun,9,8,112,14.00,3,88.9%,12.44
14,Michael Crabtree\CrabMi00,WR,28.006,2015-09-20,NFL,OAK,,BAL,W 37-33,2,2,Sun,16,9,111,12.33,1,56.3%,6.94
15,Jarvis Landry\LandJa00,WR,22.296,2015-09-20,NFL,MIA,@,JAX,L 20-23,2,2,Sun,10,8,110,13.75,0,80.0%,11.00
16,Amari Cooper\CoopAm00,WR,21.094,2015-09-20,NFL,OAK,,BAL,W 37-33,2,2,Sun,11,7,109,15.57,1,63.6%,9.91
17,Brandon Marshall\MarsBr00,WR,31.182,2015-09-21,NFL,NYJ,@,IND,W 20-7,2,2,Mon,10,7,101,14.43,1,70.0%,10.10
18,Dion Lewis\LewiDi00,RB,24.358,2015-09-20,NFL,NWE,@,BUF,W 40-32,2,2,Sun,9,6,98,16.33,0,66.7%,10.89
19,Eric Decker\DeckEr00,WR,28.190,2015-09-21,NFL,NYJ,@,IND,W 20-7,2,2,Mon,11,8,97,12.13,1,72.7%,8.82
20,Julian Edelman\EdelJu00,WR,29.121,2015-09-20,NFL,NWE,@,BUF,W 40-32,2,2,Sun,19,11,97,8.82,2,57.9%,5.11
21,Doug Baldwin\BaldDo00,WR,26.364,2015-09-20,NFL,SEA,@,GNB,L 17-27,2,2,Sun,8,7,92,13.14,1,87.5%,11.50
22,Kamar Aiken\AikeKa00,WR,26.113,2015-09-20,NFL,BAL,@,OAK,L 33-37,2,2,Sun,7,5,89,17.80,0,71.4%,12.71
23,Crockett Gillmore\GillCr00,TE,23.308,2015-09-20,NFL,BAL,@,OAK,L 33-37,2,2,Sun,6,5,88,17.60,2,83.3%,14.67
24,Aaron Dobson\DobsAa00,WR,24.059,2015-09-20,NFL,NWE,@,BUF,W 40-32,2,2,Sun,8,7,87,12.43,0,87.5%,10.88
25,Emmanuel Sanders\SandEm00,WR,28.184,2015-09-17,NFL,DEN,@,KAN,W 31-24,2,2,Thu,14,8,87,10.88,2,57.1%,6.21
26,Anthony Fasano\FasaAn00,TE,31.153,2015-09-20,NFL,TEN,@,CLE,L 14-28,2,2,Sun,7,5,84,16.80,1,71.4%,12.00
27,Terrance Williams\WillTe01,WR,26.012,2015-09-20,NFL,DAL,@,PHI,W 20-10,2,2,Sun,7,4,84,21.00,1,57.1%,12.00
28,Calvin Johnson\JohnCa00,WR,29.356,2015-09-20,NFL,DET,@,MIN,L 16-26,2,2,Sun,17,10,83,8.30,1,58.8%,4.88
29,Louis Murphy\MurpLo00,WR,28.132,2015-09-20,NFL,TAM,@,NOR,W 26-19,2,2,Sun,4,3,82,27.33,0,75.0%,20.50
30,Jordan Reed\ReedJo02,TE,25.079,2015-09-20,NFL,WAS,,STL,W 24-10,2,2,Sun,6,6,82,13.67,0,100.0%,13.67
31,Jordan Matthews\MattJo00,WR,23.066,2015-09-20,NFL,PHI,,DAL,L 10-20,2,2,Sun,9,6,80,13.33,1,66.7%,8.89
32,Golden Tate\TateGo00,WR,27.049,2015-09-20,NFL,DET,@,MIN,L 16-26,2,2,Sun,10,6,80,13.33,0,60.0%,8.00
33,Leonard Hankerson\HankLe00,WR,27.136,2015-09-20,NFL,ATL,@,NYG,W 24-20,2,2,Sun,11,6,77,12.83,1,54.5%,7.00
34,Darrius Heyward-Bey\HeywDa00,WR,28.206,2015-09-20,NFL,PIT,,SFO,W 43-18,2,2,Sun,5,4,77,19.25,1,80.0%,15.40
35,Jacob Tamme\TammJa00,TE,30.189,2015-09-20,NFL,ATL,@,NYG,W 24-20,2,2,Sun,6,4,77,19.25,0,66.7%,12.83
36,Shane Vereen\VereSh00,RB,26.141,2015-09-20,NFL,NYG,,ATL,L 20-24,2,2,Sun,8,8,76,9.50,0,100.0%,9.50
37,Greg Olsen\OlseGr00,TE,30.193,2015-09-20,NFL,CAR,,HOU,W 24-17,2,2,Sun,14,6,70,11.67,0,42.9%,5.00
38,Marques Colston\ColsMa00,WR,32.107,2015-09-20,NFL,NOR,,TAM,L 19-26,2,2,Sun,5,4,69,17.25,0,80.0%,13.80
39,Allen Hurns\HurnAl01,WR,23.312,2015-09-20,NFL,JAX,,MIA,W 23-20,2,2,Sun,4,4,68,17.00,0,100.0%,17.00
40,Danny Woodhead\WoodDa02,RB,30.238,2015-09-20,NFL,SDG,@,CIN,L 19-24,2,2,Sun,6,6,68,11.33,0,100.0%,11.33
41,Markus Wheaton\WheaMa00,WR,24.225,2015-09-20,NFL,PIT,,SFO,W 43-18,2,2,Sun,4,2,67,33.50,0,50.0%,16.75
42,Nate Washington\WashNa00,WR,32.023,2015-09-20,NFL,HOU,@,CAR,L 17-24,2,2,Sun,8,3,63,21.00,0,37.5%,7.88
43,Jordan Cameron\CameJo00,TE,27.044,2015-09-20,NFL,MIA,@,JAX,L 20-23,2,2,Sun,4,3,62,20.67,0,75.0%,15.50
44,Brandin Cooks\CookBr00,WR,21.360,2015-09-20,NFL,NOR,,TAM,L 19-26,2,2,Sun,7,5,62,12.40,0,71.4%,8.86
45,Vernon Davis\DaviVe00,TE,31.232,2015-09-20,NFL,SFO,@,PIT,L 18-43,2,2,Sun,7,5,62,12.40,0,71.4%,8.86
46,Anquan Boldin\BoldAn00,WR,34.352,2015-09-20,NFL,SFO,@,PIT,L 18-43,2,2,Sun,10,6,60,10.00,1,60.0%,6.00
47,Sammy Watkins\WatkSa00,WR,22.098,2015-09-20,NFL,BUF,,NWE,L 32-40,2,2,Sun,8,6,60,10.00,1,75.0%,7.50
48,Robert Woods\WoodRo02,WR,23.163,2015-09-20,NFL,BUF,,NWE,L 32-40,2,2,Sun,3,3,60,20.00,1,100.0%,20.00
49,Travis Kelce\KelcTr00,TE,25.347,2015-09-17,NFL,KAN,,DEN,L 24-31,2,2,Thu,5,4,58,14.50,0,80.0%,11.60
50,Adrian Peterson\PeteAd01,HB,30.183,2015-09-20,NFL,MIN,,DET,W 26-16,2,2,Sun,2,2,58,29.00,0,100.0%,29.00
51,Corey Brown\BrowPh00,WR,23.278,2015-09-20,NFL,CAR,,HOU,W 24-17,2,2,Sun,4,3,57,19.00,1,75.0%,14.25
52,Jeremy Maclin\MaclJe00,WR,27.129,2015-09-17,NFL,KAN,,DEN,L 24-31,2,2,Thu,7,4,57,14.25,0,57.1%,8.14
53,Jason Witten\WittJa00,TE,33.137,2015-09-20,NFL,DAL,@,PHI,W 20-10,2,2,Sun,8,7,56,8.00,0,87.5%,7.00
54,Malcom Floyd\FloyMa00,WR,34.012,2015-09-20,NFL,SDG,@,CIN,L 19-24,2,2,Sun,4,2,55,27.50,1,50.0%,13.75
55,Vincent Jackson\JackVi00,WR,32.249,2015-09-20,NFL,TAM,@,NOR,W 26-19,2,2,Sun,5,3,54,18.00,1,60.0%,10.80
56,James O'Shaughnessy\O'ShJa00,TE,23.246,2015-09-17,NFL,KAN,,DEN,L 24-31,2,2,Thu,2,2,54,27.00,0,100.0%,27.00
57,DeAndre Hopkins\HopkDe00,WR,23.106,2015-09-20,NFL,HOU,@,CAR,L 17-24,2,2,Sun,11,5,53,10.60,0,45.5%,4.82
58,DeMarco Murray\MurrDe00,RB,27.220,2015-09-20,NFL,PHI,,DAL,L 10-20,2,2,Sun,5,5,53,10.60,0,100.0%,10.60
