Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
14,Travis Benjamin\BenjTr00,WR,25.258,2015-09-13,NFL,CLE,@,NYJ,L 10-31,1,1,Sun,3,3,89,29.67,1,100.0%,29.67
15,T.Y. Hilton\HiltT.00,WR,25.303,2015-09-13,NFL,IND,@,BUF,L 14-27,1,1,Sun,14,7,88,12.57,0,50.0%,6.29
16,Larry Fitzgerald\FitzLa00,WR,32.013,2015-09-13,NFL,ARI,,NOR,W 31-19,1,1,Sun,8,6,87,14.50,0,75.0%,10.88
17,Jared Cook\CookJa02,TE,28.159,2015-09-13,NFL,STL,,SEA,W 34-31,1,1,Sun,6,5,85,17.00,0,83.3%,14.17
18,Heath Miller\MillHe00,TE,32.323,2015-09-10,NFL,PIT,@,NWE,L 21-28,1,1,Thu,11,8,84,10.50,0,72.7%,7.64
19,Roddy White\WhitRo00,WR,33.316,2015-09-14,NFL,ATL,,PHI,W 26-24,1,1,Mon,8,4,84,21.00,0,50.0%,10.50
20,Darren Fells\FellDa01,TE,29.144,2015-09-13,NFL,ARI,,NOR,W 31-19,1,1,Sun,5,4,82,20.50,1,80.0%,16.40
21,Steve Johnson\JohnSt00,WR,28.289,2015-09-13,NFL,SDG,,DET,W 33-28,1,1,Sun,6,6,82,13.67,1,100.0%,13.67
22,Percy Harvin\HarvPe00,WR,27.108,2015-09-13,NFL,BUF,,IND,W 27-14,1,1,Sun,5,5,79,15.80,1,100.0%,15.80
23,Alshon Jeffery\JeffAl00,WR,25.211,2015-09-13,NFL,CHI,,GNB,L 23-31,1,1,Sun,11,5,78,15.60,0,45.5%,7.09
24,Benny Cunningham\CunnBe01,RB,25.068,2015-09-13,NFL,STL,,SEA,W 34-31,1,1,Sun,7,4,77,19.25,0,57.1%,11.00
25,Jermaine Kearse\KearJe01,WR,25.219,2015-09-13,NFL,SEA,@,STL,L 31-34,1,1,Sun,10,8,76,9.50,0,80.0%,7.60
26,Darren Sproles\SproDa00,RB,32.086,2015-09-14,NFL,PHI,@,ATL,L 24-26,1,1,Mon,9,7,76,10.86,0,77.8%,8.44
27,Pierre Garcon\GarcPi00,WR,29.036,2015-09-13,NFL,WAS,,MIA,L 10-17,1,1,Sun,8,6,74,12.33,0,75.0%,9.25
28,Ladarius Green\GreeLa00,TE,25.107,2015-09-13,NFL,SDG,,DET,W 33-28,1,1,Sun,6,5,74,14.80,1,83.3%,12.33
29,Jordan Cameron\CameJo00,TE,27.037,2015-09-13,NFL,MIA,@,WAS,W 17-10,1,1,Sun,7,4,73,18.25,0,57.1%,10.43
30,Lance Dunbar\DunbLa00,RB,25.231,2015-09-13,NFL,DAL,,NYG,W 27-26,1,1,Sun,8,8,70,8.75,0,100.0%,8.75
31,Emmanuel Sanders\SandEm00,WR,28.180,2015-09-13,NFL,DEN,,BAL,W 19-13,1,1,Sun,12,8,65,8.13,0,66.7%,5.42
32,A.J. Green\GreeA.00,WR,27.044,2015-09-13,NFL,CIN,@,OAK,W 33-13,1,1,Sun,8,5,63,12.60,0,62.5%,7.88
33,Jordan Reed\ReedJo02,TE,25.072,2015-09-13,NFL,WAS,,MIA,L 10-17,1,1,Sun,11,7,63,9.00,1,63.6%,5.73
34,Willie Snead\SneaWi00,WR,22.331,2015-09-13,NFL,NOR,@,ARI,L 19-31,1,1,Sun,3,1,63,63.00,0,33.3%,21.00
35,Mike Wallace\WallMi00,WR,29.044,2015-09-14,NFL,MIN,@,SFO,L 3-20,1,1,Mon,7,6,63,10.50,0,85.7%,9.00
36,Brandon Marshall\MarsBr00,WR,31.174,2015-09-13,NFL,NYJ,,CLE,W 31-10,1,1,Sun,9,6,62,10.33,1,66.7%,6.89
37,Allen Hurns\HurnAl01,WR,23.305,2015-09-13,NFL,JAX,,CAR,L 9-20,1,1,Sun,7,5,60,12.00,0,71.4%,8.57
38,Demaryius Thomas\ThomDe03,WR,27.262,2015-09-13,NFL,DEN,,BAL,W 19-13,1,1,Sun,11,7,60,8.57,0,63.6%,5.45
39,Terrance Williams\WillTe01,WR,26.005,2015-09-13,NFL,DAL,,NYG,W 27-26,1,1,Sun,8,5,60,12.00,0,62.5%,7.50
40,Jason Witten\WittJa00,TE,33.130,2015-09-13,NFL,DAL,,NYG,W 27-26,1,1,Sun,9,8,60,7.50,2,88.9%,6.67
41,Davante Adams\AdamDa01,WR,22.263,2015-09-13,NFL,GNB,@,CHI,W 31-23,1,1,Sun,8,4,59,14.75,0,50.0%,7.38
42,Marquess Wilson\WilsMa02,WR,22.364,2015-09-13,NFL,CHI,,GNB,L 23-31,1,1,Sun,2,2,59,29.50,0,100.0%,29.50
43,Stedman Bailey\BailSt01,WR,24.306,2015-09-13,NFL,STL,,SEA,W 34-31,1,1,Sun,4,3,58,19.33,0,75.0%,14.50
44,Darrius Heyward-Bey\HeywDa00,WR,28.196,2015-09-10,NFL,PIT,@,NWE,L 21-28,1,1,Thu,7,4,58,14.50,0,57.1%,8.29
45,Cecil Shorts\ShorCe00,WR,27.265,2015-09-13,NFL,HOU,,KAN,L 20-27,1,1,Sun,8,4,57,14.25,0,50.0%,7.13
46,Martellus Bennett\BennMa00,TE,28.187,2015-09-13,NFL,CHI,,GNB,L 23-31,1,1,Sun,7,5,55,11.00,1,71.4%,7.86
47,David Johnson\JohnDa08,RB,23.271,2015-09-13,NFL,ARI,,NOR,W 31-19,1,1,Sun,2,1,55,55.00,1,50.0%,27.50
48,Chris Owusu\OwusCh00,WR,25.250,2015-09-13,NFL,NYJ,,CLE,W 31-10,1,1,Sun,6,4,55,13.75,0,66.7%,9.17
49,Markus Wheaton\WheaMa00,WR,24.215,2015-09-10,NFL,PIT,@,NWE,L 21-28,1,1,Thu,7,3,55,18.33,0,42.9%,7.86
50,Ted Ginn\GinnTe00,WR,30.154,2015-09-13,NFL,CAR,@,JAX,W 20-9,1,1,Sun,7,2,54,27.00,0,28.6%,7.71
51,Eric Ebron\EbroEr00,TE,22.156,2015-09-13,NFL,DET,@,SDG,L 28-33,1,1,Sun,5,4,53,13.25,1,80.0%,10.60
52,Jarvis Landry\LandJa00,WR,22.289,2015-09-13,NFL,MIA,@,WAS,W 17-10,1,1,Sun,12,8,53,6.63,0,66.7%,4.42
53,Kyle Rudolph\RudoKy00,TE,25.309,2015-09-14,NFL,MIN,@,SFO,L 3-20,1,1,Mon,7,5,53,10.60,0,71.4%,7.57
54,Jeremy Maclin\MaclJe00,WR,27.125,2015-09-13,NFL,KAN,@,HOU,W 27-20,1,1,Sun,9,5,52,10.40,0,55.6%,5.78
55,Jimmy Graham\GrahJi00,TE,28.293,2015-09-13,NFL,SEA,@,STL,L 31-34,1,1,Sun,8,6,51,8.50,1,75.0%,6.38
56,Vincent Jackson\JackVi00,WR,32.242,2015-09-13,NFL,TAM,,TEN,L 14-42,1,1,Sun,11,4,51,12.75,0,36.4%,4.64
57,James Jones\JoneJa04,WR,31.166,2015-09-13,NFL,GNB,@,CHI,W 31-23,1,1,Sun,4,4,51,12.75,2,100.0%,12.75
58,Dion Lewis\LewiDi00,RB,24.348,2015-09-10,NFL,NWE,,PIT,W 28-21,1,1,Thu,5,4,51,12.75,0,80.0%,10.20
59,Khiry Robinson\RobiKh00,RB,25.259,2015-09-13,NFL,NOR,@,ARI,L 19-31,1,1,Sun,6,5,51,10.20,0,83.3%,8.50
60,Cole Beasley\BeasCo00,WR,26.140,2015-09-13,NFL,DAL,,NYG,W 27-26,1,1,Sun,6,4,49,12.25,0,66.7%,8.17
61,Brandin Cooks\CookBr00,WR,21.353,2015-09-13,NFL,NOR,@,ARI,L 19-31,1,1,Sun,8,4,49,12.25,0,50.0%,6.13
62,Dez Bryant\BryaDe01,WR,26.313,2015-09-13,NFL,DAL,,NYG,W 27-26,1,1,Sun,7,5,48,9.60,0,71.4%,6.86
63,Amari Cooper\CoopAm00,WR,21.087,2015-09-13,NFL,OAK,,CIN,L 13-33,1,1,Sun,9,5,47,9.40,0,55.6%,5.22
64,Vernon Davis\DaviVe00,TE,31.226,2015-09-14,NFL,SFO,,MIN,W 20-3,1,1,Mon,6,3,47,15.67,0,50.0%,7.83
65,John Brown\BrowJo02,WR,25.163,2015-09-13,NFL,ARI,,NOR,W 31-19,1,1,Sun,7,4,46,11.50,1,57.1%,6.57
66,Jamaal Charles\CharJa00,RB,28.260,2015-09-13,NFL,KAN,@,HOU,W 27-20,1,1,Sun,8,5,46,9.20,1,62.5%,5.75
67,Zach Ertz\ErtzZa00,TE,24.308,2015-09-14,NFL,PHI,@,ATL,L 24-26,1,1,Mon,8,3,46,15.33,0,37.5%,5.75
68,LeSean McCoy\McCoLe01,RB,27.063,2015-09-13,NFL,BUF,,IND,W 27-14,1,1,Sun,4,3,46,15.33,0,75.0%,11.50
69,Donte Moncrief\MoncDo00,WR,22.038,2015-09-13,NFL,IND,@,BUF,L 14-27,1,1,Sun,11,6,46,7.67,1,54.5%,4.18
70,Shane Vereen\VereSh00,RB,26.134,2015-09-13,NFL,NYG,@,DAL,L 26-27,1,1,Sun,5,4,46,11.50,0,80.0%,9.20
71,Jerricho Cotchery\CotcJe00,WR,33.089,2015-09-13,NFL,CAR,@,JAX,W 20-9,1,1,Sun,6,4,45,11.25,1,66.7%,7.50
72,Phillip Dorsett\DorsPh00,WR,22.251,2015-09-13,NFL,IND,@,BUF,L 14-27,1,1,Sun,3,2,45,22.50,0,66.7%,15.00
73,Ameer Abdullah\AbduAm00,RB,22.092,2015-09-13,NFL,DET,@,SDG,L 28-33,1,1,Sun,4,4,44,11.00,0,100.0%,11.00
74,Odell Beckham\BeckOd00,WR,22.312,2015-09-13,NFL,NYG,@,DAL,L 26-27,1,1,Sun,8,5,44,8.80,0,62.5%,5.50
75,Charles Clay\ClayCh00,TE,26.212,2015-09-13,NFL,BUF,,IND,W 27-14,1,1,Sun,4,4,43,10.75,0,100.0%,10.75
76,Delanie Walker\WalkHu00,TE,31.032,2015-09-13,NFL,TEN,@,TAM,W 42-14,1,1,Sun,3,3,43,14.33,1,100.0%,14.33
77,Lance Kendricks\KendLa00,TE,27.226,2015-09-13,NFL,STL,,SEA,W 34-31,1,1,Sun,2,2,42,21.00,1,100.0%,21.00
78,Joseph Randle\RandJo01,RB,23.258,2015-09-13,NFL,DAL,,NYG,W 27-26,1,1,Sun,3,3,42,14.00,0,100.0%,14.00
79,Brandon Coleman\ColeBr00,WR,23.083,2015-09-13,NFL,NOR,@,ARI,L 19-31,1,1,Sun,7,4,41,10.25,1,57.1%,5.86
80,Garrett Celek\CeleGa00,TE,27.108,2015-09-14,NFL,SFO,,MIN,W 20-3,1,1,Mon,4,3,40,13.33,0,75.0%,10.00
81,Calvin Johnson\JohnCa00,WR,29.349,2015-09-13,NFL,DET,@,SDG,L 28-33,1,1,Sun,4,2,39,19.50,0,50.0%,9.75
82,Gary Barnidge\BarnGa01,TE,29.356,2015-09-13,NFL,CLE,@,NYJ,L 10-31,1,1,Sun,5,3,38,12.67,0,60.0%,7.60
83,Randall Cobb\CobbRa00,WR,25.022,2015-09-13,NFL,GNB,@,CHI,W 31-23,1,1,Sun,5,5,38,7.60,1,100.0%,7.60
84,Kenny Britt\BritKe00,WR,26.359,2015-09-13,NFL,STL,,SEA,W 34-31,1,1,Sun,3,2,37,18.50,0,66.7%,12.33
85,Michael Crabtree\CrabMi00,WR,27.364,2015-09-13,NFL,OAK,,CIN,L 13-33,1,1,Sun,8,5,37,7.40,0,62.5%,4.63
86,Eric Decker\DeckEr00,WR,28.182,2015-09-13,NFL,NYJ,,CLE,W 31-10,1,1,Sun,3,2,37,18.50,1,66.7%,12.33
87,Theo Riddick\RiddTh00,RB,24.132,2015-09-13,NFL,DET,@,SDG,L 28-33,1,1,Sun,2,2,37,18.50,1,100.0%,18.50
88,Anquan Boldin\BoldAn00,WR,34.346,2015-09-14,NFL,SFO,,MIN,W 20-3,1,1,Mon,5,4,36,9.00,0,80.0%,7.20
89,Latavius Murray\MurrLa00,RB,25.238,2015-09-13,NFL,OAK,,CIN,L 13-33,1,1,Sun,7,7,36,5.14,0,100.0%,5.14
90,Andre Roberts\RobeAn00,WR,27.247,2015-09-13,NFL,WAS,,MIA,L 10-17,1,1,Sun,4,3,36,12.00,0,75.0%,9.00
91,Doug Baldwin\BaldDo00,WR,26.357,2015-09-13,NFL,SEA,@,STL,L 31-34,1,1,Sun,9,7,35,5.00,0,77.8%,3.89
92,Tyler Lockett\LockTy00,WR,22.350,2015-09-13,NFL,SEA,@,STL,L 31-34,1,1,Sun,4,4,34,8.50,0,100.0%,8.50
93,Rishard Matthews\MattRi00,WR,25.336,2015-09-13,NFL,MIA,@,WAS,W 17-10,1,1,Sun,6,4,34,8.50,1,66.7%,5.67
94,Mohamed Sanu\SanuMo00,WR,26.022,2015-09-13,NFL,CIN,@,OAK,W 33-13,1,1,Sun,3,2,34,17.00,0,66.7%,11.33
95,Daniel Fells\FellDa00,TE,31.355,2015-09-13,NFL,NYG,@,DAL,L 26-27,1,1,Sun,4,3,33,11.00,0,75.0%,8.25
96,Marshawn Lynch\LyncMa00,RB,29.144,2015-09-13,NFL,SEA,@,STL,L 31-34,1,1,Sun,7,5,31,6.20,0,71.4%,4.43
97,Marques Colston\ColsMa00,WR,32.100,2015-09-13,NFL,NOR,@,ARI,L 19-31,1,1,Sun,7,3,29,9.67,0,42.9%,4.14
98,Malcom Floyd\FloyMa00,WR,34.005,2015-09-13,NFL,SDG,,DET,W 33-28,1,1,Sun,1,1,29,29.00,0,100.0%,29.00
99,Devonta Freeman\FreeDe00,RB,23.183,2015-09-14,NFL,ATL,,PHI,W 26-24,1,1,Mon,4,3,29,9.67,0,75.0%,7.25
100,Greg Jennings\JennGr00,WR,31.357,2015-09-13,NFL,MIA,@,WAS,W 17-10,1,1,Sun,3,3,29,9.67,0,100.0%,9.67
101,Matt Asiata\AsiaMa00,RB,28.052,2015-09-14,NFL,MIN,@,SFO,L 3-20,1,1,Mon,2,2,28,14.00,0,100.0%,14.00
102,Rashad Greene\GreeRa00,WR,22.355,2015-09-13,NFL,JAX,,CAR,L 9-20,1,1,Sun,13,7,28,4.00,1,53.8%,2.15
103,Joique Bell\BellJo01,RB,29.040,2015-09-13,NFL,DET,@,SDG,L 28-33,1,1,Sun,2,2,27,13.50,0,100.0%,13.50
104,Charles Johnson\JohnCh08,WR,26.199,2015-09-14,NFL,MIN,@,SFO,L 3-20,1,1,Mon,3,2,27,13.50,0,66.7%,9.00
105,Allen Robinson\RobiAl02,WR,22.020,2015-09-13,NFL,JAX,,CAR,L 9-20,1,1,Sun,6,1,27,27.00,0,16.7%,4.50
106,Richard Rodgers\RodgRi00,TE,23.234,2015-09-13,NFL,GNB,@,CHI,W 31-23,1,1,Sun,3,3,27,9.00,0,100.0%,9.00
107,Robert Woods\WoodRo02,WR,23.156,2015-09-13,NFL,BUF,,IND,W 27-14,1,1,Sun,2,2,27,13.50,0,100.0%,13.50
108,Jarius Wright\WrigJa02,WR,25.293,2015-09-14,NFL,MIN,@,SFO,L 3-20,1,1,Mon,4,1,27,27.00,0,25.0%,6.75
109,Preston Parker\ParkPr00,WR,28.212,2015-09-13,NFL,NYG,@,DAL,L 26-27,1,1,Sun,6,2,26,13.00,0,33.3%,4.33
110,Marcel Reece\ReecMa00,FB,30.082,2015-09-13,NFL,OAK,,CIN,L 13-33,1,1,Sun,4,3,26,8.67,2,75.0%,6.50
111,Denard Robinson\RobiDe00,WR,24.356,2015-09-13,NFL,JAX,,CAR,L 9-20,1,1,Sun,2,2,26,13.00,0,100.0%,13.00
112,Giovani Bernard\BernGi00,HB,23.295,2015-09-13,NFL,CIN,@,OAK,W 33-13,1,1,Sun,6,6,25,4.17,0,100.0%,4.17
113,Marlon Brown\BrowMa00,WR,24.144,2015-09-13,NFL,BAL,@,DEN,L 13-19,1,1,Sun,2,2,25,12.50,0,100.0%,12.50
114,Riley Cooper\CoopRi00,WR,28.005,2015-09-14,NFL,PHI,@,ATL,L 24-26,1,1,Mon,4,3,25,8.33,0,75.0%,6.25
115,Matt Forte\FortMa00,RB,29.277,2015-09-13,NFL,CHI,,GNB,L 23-31,1,1,Sun,8,5,25,5.00,0,62.5%,3.13
116,Jordan Norwood\NorwJo00,WR,28.349,2015-09-13,NFL,DEN,,BAL,W 19-13,1,1,Sun,5,2,25,12.50,0,40.0%,5.00
117,Jonathan Stewart\StewJo00,RB,28.176,2015-09-13,NFL,CAR,@,JAX,W 20-9,1,1,Sun,4,4,25,6.25,0,100.0%,6.25
118,Albert Wilson\WilsAl02,WR,23.063,2015-09-13,NFL,KAN,@,HOU,W 27-20,1,1,Sun,3,3,25,8.33,0,100.0%,8.33
119,Danny Amendola\AmenDa00,WR,29.312,2015-09-10,NFL,NWE,,PIT,W 28-21,1,1,Thu,3,2,24,12.00,0,66.7%,8.00
120,Rex Burkhead\BurkRe00,HB,25.073,2015-09-13,NFL,CIN,@,OAK,W 33-13,1,1,Sun,1,1,24,24.00,0,100.0%,24.00
121,Harry Douglas\DougHa00,WR,30.362,2015-09-13,NFL,TEN,@,TAM,W 42-14,1,1,Sun,2,2,24,12.00,1,100.0%,12.00
122,Andrew Hawkins\HawkAn00,WR,29.187,2015-09-13,NFL,CLE,@,NYJ,L 10-31,1,1,Sun,6,3,24,8.00,0,50.0%,4.00
123,Andre Johnson\JohnAn02,WR,34.064,2015-09-13,NFL,IND,@,BUF,L 14-27,1,1,Sun,10,4,24,6.00,0,40.0%,2.40
124,Ryan Mathews\MathRy00,RB,27.339,2015-09-14,NFL,PHI,@,ATL,L 24-26,1,1,Mon,4,3,24,8.00,0,75.0%,6.00
125,Golden Tate\TateGo00,WR,27.042,2015-09-13,NFL,DET,@,SDG,L 28-33,1,1,Sun,8,4,24,6.00,0,50.0%,3.00
126,Crockett Gillmore\GillCr00,TE,23.301,2015-09-13,NFL,BAL,@,DEN,L 13-19,1,1,Sun,4,2,23,11.50,0,50.0%,5.75
127,Keith Mumphery\MumpKe00,WR,23.100,2015-09-13,NFL,HOU,,KAN,L 20-27,1,1,Sun,3,2,23,11.50,0,66.7%,7.67
128,Rueben Randle\RandRu00,WR,24.129,2015-09-13,NFL,NYG,@,DAL,L 26-27,1,1,Sun,5,3,23,7.67,0,60.0%,4.60
129,Charles Sims\SimsCh00,RB,24.359,2015-09-13,NFL,TAM,,TEN,L 14-42,1,1,Sun,5,2,23,11.50,0,40.0%,4.60
130,Miles Austin\AustMi00,WR,31.076,2015-09-14,NFL,PHI,@,ATL,L 24-26,1,1,Mon,3,2,22,11.00,0,66.7%,7.33
131,Lamar Miller\MillLa01,RB,24.141,2015-09-13,NFL,MIA,@,WAS,W 17-10,1,1,Sun,1,1,22,22.00,0,100.0%,22.00
132,Lance Moore\MoorLa00,WR,32.013,2015-09-13,NFL,DET,@,SDG,L 28-33,1,1,Sun,2,1,22,22.00,0,50.0%,11.00
133,Larry Donnell\DonnLa00,TE,26.316,2015-09-13,NFL,NYG,@,DAL,L 26-27,1,1,Sun,4,3,21,7.00,0,75.0%,5.25
134,Adrian Peterson\PeteAd01,RB,30.177,2015-09-14,NFL,MIN,@,SFO,L 3-20,1,1,Mon,3,3,21,7.00,0,100.0%,7.00
135,Taylor Gabriel\GabrTa00,WR,24.208,2015-09-13,NFL,CLE,@,NYJ,L 10-31,1,1,Sun,4,2,20,10.00,0,50.0%,5.00
136,Brian Hartline\HartBr00,WR,28.295,2015-09-13,NFL,CLE,@,NYJ,L 10-31,1,1,Sun,5,2,20,10.00,0,40.0%,4.00
137,C.J. Anderson\AndeC.00,RB,24.215,2015-09-13,NFL,DEN,,BAL,W 19-13,1,1,Sun,8,4,19,4.75,0,50.0%,2.38
138,Josh Huff\HuffJo00,WR,23.335,2015-09-14,NFL,PHI,@,ATL,L 24-26,1,1,Mon,3,2,19,9.50,0,66.7%,6.33
139,Marvin Jones\JoneMa02,WR,25.185,2015-09-13,NFL,CIN,@,OAK,W 33-13,1,1,Sun,3,2,19,9.50,0,66.7%,6.33
140,Darren McFadden\McFaDa00,RB,28.017,2015-09-13,NFL,DAL,,NYG,W 27-26,1,1,Sun,1,1,19,19.00,0,100.0%,19.00
141,Jamize Olawale\OlawJa00,FB,26.149,2015-09-13,NFL,OAK,,CIN,L 13-33,1,1,Sun,3,3,19,6.33,0,100.0%,6.33
142,Jacob Tamme\TammJa00,TE,30.183,2015-09-14,NFL,ATL,,PHI,W 26-24,1,1,Mon,3,3,19,6.33,0,100.0%,6.33
143,Ben Watson\WatsBe00,TE,34.269,2015-09-13,NFL,NOR,@,ARI,L 19-31,1,1,Sun,5,3,19,6.33,0,60.0%,3.80
144,Danny Woodhead\WoodDa02,RB,30.231,2015-09-13,NFL,SDG,,DET,W 33-28,1,1,Sun,6,3,19,6.33,0,50.0%,3.17
145,Anthony Fasano\FasaAn00,TE,31.146,2015-09-13,NFL,TEN,@,TAM,W 42-14,1,1,Sun,1,1,18,18.00,0,100.0%,18.00
146,Michael Floyd\FloyMi00,WR,25.290,2015-09-13,NFL,ARI,,NOR,W 31-19,1,1,Sun,1,1,18,18.00,0,100.0%,18.00
147,Ryan Griffin\GrifRy00,TE,25.245,2015-09-13,NFL,HOU,,KAN,L 20-27,1,1,Sun,4,1,18,18.00,0,25.0%,4.50
148,Tyler Varga\VargTy00,RB,21.354,2015-09-13,NFL,IND,@,BUF,L 14-27,1,1,Sun,1,1,18,18.00,0,100.0%,18.00
149,Dwayne Allen\AlleDw00,TE,25.201,2015-09-13,NFL,IND,@,BUF,L 14-27,1,1,Sun,6,3,17,5.67,1,50.0%,2.83
150,Kyle Juszczyk\JuszKy00,FB,24.143,2015-09-13,NFL,BAL,@,DEN,L 13-19,1,1,Sun,4,4,17,4.25,0,100.0%,4.25
151,Branden Oliver\OlivBr01,RB,24.129,2015-09-13,NFL,SDG,,DET,W 33-28,1,1,Sun,1,1,17,17.00,0,100.0%,17.00
152,Bryan Walters\WaltBr00,WR,27.313,2015-09-13,NFL,JAX,,CAR,L 9-20,1,1,Sun,2,2,17,8.50,0,100.0%,8.50
153,Melvin Gordon\GordMe00,RB,22.153,2015-09-13,NFL,SDG,,DET,W 33-28,1,1,Sun,3,3,16,5.33,0,100.0%,5.33
154,Leonard Hankerson\HankLe00,WR,27.130,2015-09-14,NFL,ATL,,PHI,W 26-24,1,1,Mon,4,2,16,8.00,0,50.0%,4.00
155,Fred Jackson\JackFr02,RB,34.205,2015-09-13,NFL,SEA,@,STL,L 31-34,1,1,Sun,1,1,16,16.00,0,100.0%,16.00
156,Tyler Murphy\MurpTy00,QB,23.241,2015-09-10,NFL,PIT,@,NWE,L 21-28,1,1,Thu,1,1,16,16.00,0,100.0%,16.00
157,Bilal Powell\PoweBi00,RB,26.321,2015-09-13,NFL,NYJ,,CLE,W 31-10,1,1,Sun,4,2,16,8.00,0,50.0%,4.00
158,T.J. Yeldon\YeldT.00,RB,21.346,2015-09-13,NFL,JAX,,CAR,L 9-20,1,1,Sun,4,3,16,5.33,0,75.0%,4.00
159,C.J. Fiedorowicz\FiedC.00,TE,23.326,2015-09-13,NFL,HOU,,KAN,L 20-27,1,1,Sun,1,1,15,15.00,0,100.0%,15.00
160,Ryan Grant\GranRy01,WR,24.268,2015-09-13,NFL,WAS,,MIA,L 10-17,1,1,Sun,2,1,15,15.00,0,50.0%,7.50
161,Maxx Williams\WillMa04,TE,21.154,2015-09-13,NFL,BAL,@,DEN,L 13-19,1,1,Sun,2,1,15,15.00,0,50.0%,7.50
162,Adam Humphries\HumpAd00,WR,22.081,2015-09-13,NFL,TAM,,TEN,L 14-42,1,1,Sun,4,2,14,7.00,0,50.0%,3.50
163,Carlos Hyde\HydeCa00,RB,24.359,2015-09-14,NFL,SFO,,MIN,W 20-3,1,1,Mon,2,2,14,7.00,0,100.0%,7.00
164,Malcolm Johnson\JohnMa06,FB,23.033,2015-09-13,NFL,CLE,@,NYJ,L 10-31,1,1,Sun,2,2,14,7.00,0,100.0%,7.00
165,Eddie Lacy\LacyEd00,RB,25.103,2015-09-13,NFL,GNB,@,CHI,W 31-23,1,1,Sun,3,2,14,7.00,0,66.7%,4.67
166,Corey Brown\BrowPh00,WR,23.271,2015-09-13,NFL,CAR,@,JAX,W 20-9,1,1,Sun,3,2,13,6.50,0,66.7%,4.33
167,Isaiah Crowell\CrowIs00,RB,22.248,2015-09-13,NFL,CLE,@,NYJ,L 10-31,1,1,Sun,2,2,13,6.50,0,100.0%,6.50
168,Jim Dray\DrayJi00,TE,28.256,2015-09-13,NFL,CLE,@,NYJ,L 10-31,1,1,Sun,3,1,13,13.00,0,33.3%,4.33
169,Justin Forsett\ForsJu00,RB,29.334,2015-09-13,NFL,BAL,@,DEN,L 13-19,1,1,Sun,7,4,13,3.25,0,57.1%,1.86
170,Taiwan Jones\JoneTa00,RB,27.049,2015-09-13,NFL,OAK,,CIN,L 13-33,1,1,Sun,1,1,13,13.00,0,100.0%,13.00
171,Steve Smith\SmitSt01,WR,36.124,2015-09-13,NFL,BAL,@,DEN,L 13-19,1,1,Sun,7,2,13,6.50,0,28.6%,1.86
172,Brandon Bolden\BoldBr00,RB,25.227,2015-09-10,NFL,NWE,,PIT,W 28-21,1,1,Thu,2,1,12,12.00,0,50.0%,6.00
173,Knile Davis\DaviKn00,RB,23.343,2015-09-13,NFL,KAN,@,HOU,W 27-20,1,1,Sun,1,1,12,12.00,0,100.0%,12.00
