Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
59,DeSean Jackson\JackDe00,WR,27.322,2014-10-19,NFL,WAS,,TEN,W 19-17,7,7,Sun,5,3,49,16.33,0,60.0%,9.80
60,Jermaine Gresham\GresJe00,TE,26.125,2014-10-19,NFL,CIN,@,IND,L 0-27,6,7,Sun,12,10,48,4.80,0,83.3%,4.00
61,Brandon Marshall\MarsBr00,WR,30.210,2014-10-19,NFL,CHI,,MIA,L 14-27,7,7,Sun,10,6,48,8.00,0,60.0%,4.80
62,Michael Floyd\FloyMi00,WR,24.326,2014-10-19,NFL,ARI,@,OAK,W 24-13,6,7,Sun,3,3,47,15.67,1,100.0%,15.67
63,Benny Cunningham\CunnBe01,RB,24.104,2014-10-19,NFL,STL,,SEA,W 28-26,6,7,Sun,5,5,46,9.20,1,100.0%,9.20
64,Jarvis Landry\LandJa00,WR,21.325,2014-10-19,NFL,MIA,@,CHI,W 27-14,6,7,Sun,5,4,46,11.50,0,80.0%,9.20
65,Mike Wallace\WallMi00,WR,28.079,2014-10-19,NFL,MIA,@,CHI,W 27-14,6,7,Sun,8,5,46,9.20,1,62.5%,5.75
66,Derek Hagan\HagaDe00,WR,30.028,2014-10-19,NFL,TEN,@,WAS,L 17-19,7,7,Sun,2,2,45,22.50,1,100.0%,22.50
67,Julian Edelman\EdelJu00,WR,28.147,2014-10-16,NFL,NWE,,NYJ,W 27-25,7,7,Thu,9,4,44,11.00,0,44.4%,4.89
68,Bruce Ellington\ElliBr00,WR,23.058,2014-10-19,NFL,SFO,@,DEN,L 17-42,7,7,Sun,4,3,44,14.67,1,75.0%,11.00
69,Corey Fuller\FullCo00,WR,24.118,2014-10-19,NFL,DET,,NOR,W 24-23,7,7,Sun,5,3,44,14.67,1,60.0%,8.80
70,John Brown\BrowJo02,WR,24.199,2014-10-19,NFL,ARI,@,OAK,W 24-13,6,7,Sun,5,2,41,20.50,0,40.0%,8.20
71,Trent Richardson\RichTr00,RB,24.101,2014-10-19,NFL,IND,,CIN,W 27-0,7,7,Sun,5,4,41,10.25,0,80.0%,8.20
72,Emmanuel Sanders\SandEm00,WR,27.216,2014-10-19,NFL,DEN,,SFO,W 42-17,6,7,Sun,3,3,41,13.67,1,100.0%,13.67
73,Martavis Bryant\BryaMa00,WR,22.304,2014-10-20,NFL,PIT,,HOU,W 30-23,7,7,Mon,5,2,40,20.00,1,40.0%,8.00
74,Taylor Gabriel\GabrTa00,WR,23.244,2014-10-19,NFL,CLE,@,JAX,L 6-24,6,7,Sun,7,3,39,13.00,0,42.9%,5.57
75,A.J. Jenkins\JenkA.00,WR,25.019,2014-10-19,NFL,KAN,@,SDG,W 23-20,6,7,Sun,2,2,37,18.50,0,100.0%,18.50
76,Ahmad Bradshaw\BradAh00,RB,28.214,2014-10-19,NFL,IND,,CIN,W 27-0,7,7,Sun,3,3,36,12.00,1,100.0%,12.00
77,Scott Chandler\ChanSc00,TE,29.088,2014-10-19,NFL,BUF,,MIN,W 17-16,7,7,Sun,5,3,36,12.00,0,60.0%,7.20
78,Brian Hartline\HartBr00,WR,27.331,2014-10-19,NFL,MIA,@,CHI,W 27-14,6,7,Sun,3,3,35,11.67,0,100.0%,11.67
79,James Jones\JoneJa04,WR,30.202,2014-10-19,NFL,OAK,,ARI,L 13-24,6,7,Sun,8,4,35,8.75,0,50.0%,4.38
80,Odell Beckham\BeckOd00,WR,21.348,2014-10-19,NFL,NYG,@,DAL,L 21-31,7,7,Sun,6,4,34,8.50,2,66.7%,5.67
81,Clay Harbor\HarbCl00,TE,27.109,2014-10-19,NFL,JAX,,CLE,W 24-6,7,7,Sun,6,6,34,5.67,0,100.0%,5.67
82,Andre Holmes\HolmAn00,WR,26.125,2014-10-19,NFL,OAK,,ARI,L 13-24,6,7,Sun,5,3,34,11.33,0,60.0%,6.80
83,Travis Kelce\KelcTr00,TE,25.014,2014-10-19,NFL,KAN,@,SDG,W 23-20,6,7,Sun,4,4,33,8.25,0,100.0%,8.25
84,Brian Quick\QuicBr00,WR,25.136,2014-10-19,NFL,STL,,SEA,W 28-26,6,7,Sun,2,2,33,16.50,0,100.0%,16.50
85,Paul Richardson\RichPa01,WR,22.189,2014-10-19,NFL,SEA,@,STL,L 26-28,6,7,Sun,5,4,33,8.25,0,80.0%,6.60
86,Dion Sims\SimsDi00,TE,23.243,2014-10-19,NFL,MIA,@,CHI,W 27-14,6,7,Sun,2,2,33,16.50,0,100.0%,16.50
87,Jeremy Ross\RossJe01,WR,26.217,2014-10-19,NFL,DET,,NOR,W 24-23,7,7,Sun,4,3,32,10.67,0,75.0%,8.00
88,Chris Givens\GiveCh00,WR,24.317,2014-10-19,NFL,STL,,SEA,W 28-26,6,7,Sun,1,1,30,30.00,0,100.0%,30.00
89,Ronnie Hillman\HillRo00,RB,23.035,2014-10-19,NFL,DEN,,SFO,W 42-17,6,7,Sun,4,4,29,7.25,0,100.0%,7.25
90,Jeremy Kerley\KerlJe00,WR,25.342,2014-10-16,NFL,NYJ,@,NWE,L 25-27,7,7,Thu,5,2,29,14.50,0,40.0%,5.80
91,Devin Hester\HestDe99,WR,31.349,2014-10-19,NFL,ATL,@,BAL,L 7-29,7,7,Sun,5,3,28,9.33,0,60.0%,5.60
92,Brandon Pettigrew\PettBr00,TE,29.238,2014-10-19,NFL,DET,,NOR,W 24-23,7,7,Sun,6,4,28,7.00,0,66.7%,4.67
93,Michael Crabtree\CrabMi00,WR,27.035,2014-10-19,NFL,SFO,@,DEN,L 17-42,7,7,Sun,7,4,27,6.75,0,57.1%,3.86
94,Daniel Fells\FellDa00,TE,31.026,2014-10-19,NFL,NYG,@,DAL,L 21-31,7,7,Sun,1,1,27,27.00,1,100.0%,27.00
95,Julius Thomas\ThomJu00,TE,26.114,2014-10-19,NFL,DEN,,SFO,W 42-17,6,7,Sun,6,4,27,6.75,0,66.7%,4.50
96,Jason Witten\WittJa00,TE,32.166,2014-10-19,NFL,DAL,,NYG,W 31-21,7,7,Sun,2,2,27,13.50,0,100.0%,13.50
97,Jordan Todman\TodmJo00,RB,24.237,2014-10-19,NFL,JAX,,CLE,W 24-6,7,7,Sun,1,1,26,26.00,0,100.0%,26.00
98,Jared Cook\CookJa02,TE,27.195,2014-10-19,NFL,STL,,SEA,W 28-26,6,7,Sun,3,3,25,8.33,0,100.0%,8.33
99,Daniel Thomas\ThomDa03,RB,26.355,2014-10-19,NFL,MIA,@,CHI,W 27-14,6,7,Sun,3,3,25,8.33,0,100.0%,8.33
100,Garrett Graham\GrahGa00,TE,28.077,2014-10-20,NFL,HOU,@,PIT,L 23-30,7,7,Mon,3,2,24,12.00,0,66.7%,8.00
101,Robert Turbin\TurbRo00,FB,24.321,2014-10-19,NFL,SEA,@,STL,L 26-28,6,7,Sun,4,3,24,8.00,0,75.0%,6.00
102,Brandin Cooks\CookBr00,WR,21.024,2014-10-19,NFL,NOR,@,DET,L 23-24,6,7,Sun,3,2,23,11.50,0,66.7%,7.67
103,Jace Amaro\AmarJa00,TE,22.112,2014-10-16,NFL,NYJ,@,NWE,L 25-27,7,7,Thu,5,3,22,7.33,0,60.0%,4.40
104,Reggie Bush\BushRe00,RB,29.231,2014-10-19,NFL,DET,,NOR,W 24-23,7,7,Sun,6,5,22,4.40,0,83.3%,3.67
105,Lamar Miller\MillLa01,RB,23.177,2014-10-19,NFL,MIA,@,CHI,W 27-14,6,7,Sun,3,2,22,11.00,0,66.7%,7.33
106,Brandon Williams\WillBr04,TE,27.007,2014-10-19,NFL,CAR,@,GNB,L 17-38,7,7,Sun,3,2,22,11.00,0,66.7%,7.33
107,Davante Adams\AdamDa01,WR,21.299,2014-10-19,NFL,GNB,,CAR,W 38-17,7,7,Sun,1,1,21,21.00,1,100.0%,21.00
108,Brenton Bersin\BersBr00,WR,24.163,2014-10-19,NFL,CAR,@,GNB,L 17-38,7,7,Sun,5,3,21,7.00,1,60.0%,4.20
109,Jerricho Cotchery\CotcJe00,WR,32.125,2014-10-19,NFL,CAR,@,GNB,L 17-38,7,7,Sun,8,3,21,7.00,0,37.5%,2.63
110,Vernon Davis\DaviVe00,TE,30.261,2014-10-19,NFL,SFO,@,DEN,L 17-42,7,7,Sun,5,2,21,10.50,0,40.0%,4.20
111,Larry Fitzgerald\FitzLa00,WR,31.049,2014-10-19,NFL,ARI,@,OAK,W 24-13,6,7,Sun,5,4,21,5.25,0,80.0%,4.20
112,De'Anthony Thomas\ThomDe05,WR,21.287,2014-10-19,NFL,KAN,@,SDG,W 23-20,6,7,Sun,2,2,21,10.50,0,100.0%,10.50
113,John Carlson\CarlJo00,TE,30.160,2014-10-19,NFL,ARI,@,OAK,W 24-13,6,7,Sun,4,2,20,10.00,0,50.0%,5.00
114,Jack Doyle\DoylJa00,TE,24.167,2014-10-19,NFL,IND,,CIN,W 27-0,7,7,Sun,1,1,20,20.00,0,100.0%,20.00
115,Marqise Lee\LeexMa00,WR,22.328,2014-10-19,NFL,JAX,,CLE,W 24-6,7,7,Sun,3,1,20,20.00,0,33.3%,6.67
116,Eddie Royal\RoyaEd00,WR,28.151,2014-10-19,NFL,SDG,,KAN,L 20-23,7,7,Sun,5,1,20,20.00,0,20.0%,4.00
117,Levine Toilolo\ToilLe00,TE,23.081,2014-10-19,NFL,ATL,@,BAL,L 7-29,7,7,Sun,5,2,20,10.00,0,40.0%,4.00
118,Danny Amendola\AmenDa00,WR,28.348,2014-10-16,NFL,NWE,,NYJ,W 27-25,7,7,Thu,3,1,19,19.00,1,33.3%,6.33
119,Joique Bell\BellJo01,RB,28.076,2014-10-19,NFL,DET,,NOR,W 24-23,7,7,Sun,5,2,19,9.50,0,40.0%,3.80
120,Chris Gragg\GragCh00,TE,24.111,2014-10-19,NFL,BUF,,MIN,W 17-16,7,7,Sun,2,2,19,9.50,0,100.0%,9.50
121,Chris Johnson\JohnCh04,RB,29.023,2014-10-16,NFL,NYJ,@,NWE,L 25-27,7,7,Thu,3,2,19,9.50,0,66.7%,6.33
122,Preston Parker\ParkPr00,WR,27.248,2014-10-19,NFL,NYG,@,DAL,L 21-31,7,7,Sun,3,2,19,9.50,0,66.7%,6.33
123,Stepfan Taylor\TaylSt00,RB,23.132,2014-10-19,NFL,ARI,@,OAK,W 24-13,6,7,Sun,2,2,19,9.50,1,100.0%,9.50
124,Kamar Aiken\AikeKa00,WR,25.142,2014-10-19,NFL,BAL,,ATL,W 29-7,7,7,Sun,1,1,18,18.00,0,100.0%,18.00
125,Chris Ivory\IvorCh00,RB,26.208,2014-10-16,NFL,NYJ,@,NWE,L 25-27,7,7,Thu,4,4,18,4.50,0,100.0%,4.50
126,Marshawn Lynch\LyncMa00,RB,28.180,2014-10-19,NFL,SEA,@,STL,L 26-28,6,7,Sun,2,2,18,9.00,0,100.0%,9.00
127,Mychal Rivera\RiveMy00,TE,24.041,2014-10-19,NFL,OAK,,ARI,L 13-24,6,7,Sun,1,1,18,18.00,0,100.0%,18.00
128,Andre Roberts\RobeAn00,WR,26.283,2014-10-19,NFL,WAS,,TEN,W 19-17,7,7,Sun,4,2,18,9.00,0,50.0%,4.50
129,Terrance Williams\WillTe01,WR,25.041,2014-10-19,NFL,DAL,,NYG,W 31-21,7,7,Sun,3,1,18,18.00,1,33.3%,6.00
130,Michael Campanaro\CampMi02,WR,23.267,2014-10-19,NFL,BAL,,ATL,W 29-7,7,7,Sun,1,1,17,17.00,0,100.0%,17.00
131,Devonta Freeman\FreeDe00,RB,22.218,2014-10-19,NFL,ATL,@,BAL,L 7-29,7,7,Sun,5,5,17,3.40,0,100.0%,3.40
132,Ted Ginn\GinnTe00,WR,29.190,2014-10-19,NFL,ARI,@,OAK,W 24-13,6,7,Sun,1,1,17,17.00,0,100.0%,17.00
133,Darrius Heyward-Bey\HeywDa00,WR,27.236,2014-10-20,NFL,PIT,,HOU,W 30-23,7,7,Mon,1,1,17,17.00,0,100.0%,17.00
134,Lance Kendricks\KendLa00,TE,26.262,2014-10-19,NFL,STL,,SEA,W 28-26,6,7,Sun,3,2,17,8.50,1,66.7%,5.67
135,Pierre Thomas\ThomPi00,RB,29.305,2014-10-19,NFL,NOR,@,DET,L 23-24,6,7,Sun,4,4,17,4.25,0,100.0%,4.25
136,Delanie Walker\WalkHu00,TE,30.068,2014-10-19,NFL,TEN,@,WAS,L 17-19,7,7,Sun,5,2,17,8.50,0,40.0%,3.40
137,Fred Jackson\JackFr02,RB,33.241,2014-10-19,NFL,BUF,,MIN,W 17-16,7,7,Sun,3,3,16,5.33,0,100.0%,5.33
138,Anthony Dixon\DixoAn00,RB,27.025,2014-10-19,NFL,BUF,,MIN,W 17-16,7,7,Sun,4,3,15,5.00,0,75.0%,3.75
139,Damaris Johnson\JohnDa04,WR,24.332,2014-10-20,NFL,HOU,@,PIT,L 23-30,7,7,Mon,2,1,15,15.00,0,50.0%,7.50
140,Dante Rosario\RosaDa00,TE,29.359,2014-10-19,NFL,CHI,,MIA,L 14-27,7,7,Sun,2,2,15,7.50,0,100.0%,7.50
141,Reggie Wayne\WaynRe00,WR,35.336,2014-10-19,NFL,IND,,CIN,W 27-0,7,7,Sun,8,4,15,3.75,0,50.0%,1.88
142,Joseph Randle\RandJo01,RB,22.294,2014-10-19,NFL,DAL,,NYG,W 31-21,7,7,Sun,1,1,14,14.00,0,100.0%,14.00
143,Matt Asiata\AsiaMa00,RB,27.087,2014-10-19,NFL,MIN,@,BUF,L 16-17,7,7,Sun,2,1,13,13.00,0,50.0%,6.50
144,Jackie Battle\BattJa00,FB,31.018,2014-10-19,NFL,TEN,@,WAS,L 17-19,7,7,Sun,2,2,13,6.50,0,100.0%,6.50
145,Arian Foster\FostAr00,RB,28.057,2014-10-20,NFL,HOU,@,PIT,L 23-30,7,7,Mon,6,4,13,3.25,1,66.7%,2.17
146,Crockett Gillmore\GillCr00,TE,22.337,2014-10-19,NFL,BAL,,ATL,W 29-7,7,7,Sun,1,1,13,13.00,0,100.0%,13.00
147,Mark Ingram\IngrMa01,RB,24.302,2014-10-19,NFL,NOR,@,DET,L 23-24,6,7,Sun,3,2,13,6.50,0,66.7%,4.33
148,Austin Johnson\JohnAu00,FB,25.125,2014-10-19,NFL,NOR,@,DET,L 23-24,6,7,Sun,1,1,13,13.00,1,100.0%,13.00
149,Greg Little\LittGr00,WR,25.142,2014-10-19,NFL,CIN,@,IND,L 0-27,6,7,Sun,2,1,13,13.00,0,50.0%,6.50
150,Heath Miller\MillHe00,TE,31.363,2014-10-20,NFL,PIT,,HOU,W 30-23,7,7,Mon,1,1,13,13.00,0,100.0%,13.00
151,Denarius Moore\MoorDe02,WR,25.314,2014-10-19,NFL,OAK,,ARI,L 13-24,6,7,Sun,1,1,13,13.00,0,100.0%,13.00
152,Jamaal Charles\CharJa00,RB,27.296,2014-10-19,NFL,KAN,@,SDG,W 23-20,6,7,Sun,4,2,12,6.00,0,50.0%,3.00
153,Lance Moore\MoorLa00,WR,31.050,2014-10-20,NFL,PIT,,HOU,W 30-23,7,7,Mon,2,2,12,6.00,1,100.0%,6.00
154,Bilal Powell\PoweBi00,RB,25.354,2014-10-16,NFL,NYJ,@,NWE,L 25-27,7,7,Thu,2,1,12,12.00,0,50.0%,6.00
155,Anthony Sherman\SherAn00,FB,25.312,2014-10-19,NFL,KAN,@,SDG,W 23-20,6,7,Sun,2,2,12,6.00,1,100.0%,6.00
156,Cecil Shorts\ShorCe00,WR,26.301,2014-10-19,NFL,JAX,,CLE,W 24-6,7,7,Sun,9,3,12,4.00,0,33.3%,1.33
157,Jonathan Stewart\StewJo00,RB,27.212,2014-10-19,NFL,CAR,@,GNB,L 17-38,7,7,Sun,2,1,12,12.00,0,50.0%,6.00
158,Damien Williams\WillDa05,RB,22.199,2014-10-19,NFL,MIA,@,CHI,W 27-14,6,7,Sun,2,2,12,6.00,0,100.0%,6.00
159,Alfred Blue\BlueAl00,RB,23.176,2014-10-20,NFL,HOU,@,PIT,L 23-30,7,7,Mon,1,1,11,11.00,1,100.0%,11.00
160,Knile Davis\DaviKn00,RB,23.014,2014-10-19,NFL,KAN,@,SDG,W 23-20,6,7,Sun,1,1,11,11.00,0,100.0%,11.00
161,David Nelson\NelsDa01,WR,27.343,2014-10-16,NFL,NYJ,@,NWE,L 25-27,7,7,Thu,2,1,11,11.00,0,50.0%,5.50
162,Branden Oliver\OlivBr01,RB,23.165,2014-10-19,NFL,SDG,,KAN,L 20-23,7,7,Sun,2,2,11,5.50,0,100.0%,5.50
163,Albert Wilson\WilsAl02,WR,22.099,2014-10-19,NFL,KAN,@,SDG,W 23-20,6,7,Sun,1,1,11,11.00,0,100.0%,11.00
164,Eddie Lacy\LacyEd00,RB,24.139,2014-10-19,NFL,GNB,,CAR,W 38-17,7,7,Sun,3,3,10,3.33,0,100.0%,3.33
165,Robert Woods\WoodRo02,WR,22.192,2014-10-19,NFL,BUF,,MIN,W 17-16,7,7,Sun,5,4,10,2.50,0,80.0%,2.00
166,Darrel Young\YounDa01,FB,27.194,2014-10-19,NFL,WAS,,TEN,W 19-17,7,7,Sun,1,1,10,10.00,0,100.0%,10.00
167,Tavon Austin\AustTa00,WR,24.218,2014-10-19,NFL,STL,,SEA,W 28-26,6,7,Sun,3,2,9,4.50,0,66.7%,3.00
168,Jaron Brown\BrowJa03,WR,24.284,2014-10-19,NFL,ARI,@,OAK,W 24-13,6,7,Sun,1,1,9,9.00,0,100.0%,9.00
169,Derek Carrier\CarrDe00,TE,24.086,2014-10-19,NFL,SFO,@,DEN,L 17-42,7,7,Sun,3,1,9,9.00,0,33.3%,3.00
170,C.J. Fiedorowicz\FiedC.00,TE,22.363,2014-10-20,NFL,HOU,@,PIT,L 23-30,7,7,Mon,1,1,9,9.00,0,100.0%,9.00
171,Cory Harkey\HarkCo00,FB,24.124,2014-10-19,NFL,STL,,SEA,W 28-26,6,7,Sun,1,1,9,9.00,0,100.0%,9.00
172,Alshon Jeffery\JeffAl00,WR,24.247,2014-10-19,NFL,CHI,,MIA,L 14-27,7,7,Sun,7,2,9,4.50,0,28.6%,1.29
173,Donte Moncrief\MoncDo00,WR,21.074,2014-10-19,NFL,IND,,CIN,W 27-0,7,7,Sun,2,1,9,9.00,0,50.0%,4.50
174,Cordarrelle Patterson\PattCo00,WR,23.216,2014-10-19,NFL,MIN,@,BUF,L 16-17,7,7,Sun,4,2,9,4.50,1,50.0%,2.25
