1,Dez Bryant\BryaDe01,WR,26.005,DAL,@,JAX,8,6,158,26.33,2,75.0%,19.75,10,2014
2,Jordy Nelson\NelsJo00,WR,29.162,GNB,,CHI,6,6,152,25.33,2,100.0%,25.33,10,2014
3,Martavis Bryant\BryaMa00,WR,22.324,PIT,@,NYJ,7,4,143,35.75,1,57.1%,20.43,10,2014
4,Jordan Matthews\MattJo00,WR,22.117,PHI,,CAR,9,7,138,19.71,2,77.8%,15.33,10,2014
5,Mike Evans\EvanMi00,WR,21.080,TAM,,ATL,9,7,125,17.86,1,77.8%,13.89,10,2014
6,Julio Jones\JoneJu02,WR,25.279,ATL,@,TAM,11,8,119,14.88,0,72.7%,10.82,10,2014
7,Greg Olsen\OlseGr00,TE,29.244,CAR,@,PHI,7,6,119,19.83,0,85.7%,17.00,10,2014
8,Cecil Shorts\ShorCe00,WR,26.322,JAX,,DAL,7,5,119,23.80,0,71.4%,17.00,10,2014
9,Brent Celek\CeleBr00,TE,29.289,PHI,,CAR,6,5,116,23.20,0,83.3%,19.33,10,2014
10,Calvin Johnson\JohnCa00,WR,29.041,DET,,MIA,15,7,113,16.14,1,46.7%,7.53,10,2014
11,Larry Fitzgerald\FitzLa00,WR,31.070,ARI,,STL,10,9,112,12.44,0,90.0%,11.20,10,2014
12,Brandon Marshall\MarsBr00,WR,30.231,CHI,@,GNB,10,8,112,14.00,1,80.0%,11.20,10,2014
13,Golden Tate\TateGo00,WR,26.099,DET,,MIA,13,11,109,9.91,0,84.6%,8.38,10,2014
14,Odell Beckham\BeckOd00,WR,22.004,NYG,@,SEA,9,7,108,15.43,0,77.8%,12.00,10,2014
15,Demaryius Thomas\ThomDe03,WR,26.319,DEN,@,OAK,14,11,108,9.82,0,78.6%,7.71,10,2014
16,Anquan Boldin\BoldAn00,WR,34.037,SFO,@,NOR,14,6,95,15.83,1,42.9%,6.79,10,2014
17,Dwayne Bowe\BoweDw00,WR,30.049,KAN,@,BUF,12,8,93,11.63,0,66.7%,7.75,10,2014
18,Brandin Cooks\CookBr00,WR,21.045,NOR,,SFO,8,5,90,18.00,1,62.5%,11.25,10,2014
19,Jared Cook\CookJa02,TE,27.216,STL,@,ARI,3,2,84,42.00,1,66.7%,28.00,10,2014
20,Preston Parker\ParkPr00,WR,27.269,NYG,@,SEA,7,7,79,11.29,1,100.0%,11.29,10,2014
21,Jimmy Graham\GrahJi00,TE,27.350,NOR,,SFO,13,10,76,7.60,2,76.9%,5.85,10,2014
22,Vincent Jackson\JackVi00,WR,31.299,TAM,,ATL,13,8,75,9.38,0,61.5%,5.77,10,2014
23,Torrey Smith\SmitTo02,WR,25.287,BAL,,TEN,8,5,75,15.00,1,62.5%,9.38,10,2014
24,Antonio Brown\BrowAn04,WR,26.122,PIT,@,NYJ,9,8,74,9.25,0,88.9%,8.22,10,2014
25,C.J. Anderson\AndeC.00,RB,23.272,DEN,@,OAK,7,4,73,18.25,1,57.1%,10.43,10,2014
26,John Brown\BrowJo02,WR,24.220,ARI,,STL,8,5,73,14.60,1,62.5%,9.13,10,2014
27,Randall Cobb\CobbRa00,WR,24.079,GNB,,CHI,6,4,72,18.00,1,66.7%,12.00,10,2014
28,Roddy White\WhitRo00,WR,33.007,ATL,@,TAM,6,6,72,12.00,1,100.0%,12.00,10,2014
29,Kelvin Benjamin\BenjKe00,WR,23.278,CAR,@,PHI,7,3,70,23.33,2,42.9%,10.00,10,2014
30,Jermaine Kearse\KearJe01,WR,24.276,SEA,,NYG,4,3,70,23.33,0,75.0%,17.50,10,2014
31,Eddie Lacy\LacyEd00,RB,24.160,GNB,,CHI,6,3,68,22.67,1,50.0%,11.33,10,2014
32,T.J. Graham\GrahT.00,WR,25.128,NYJ,,PIT,1,1,67,67.00,1,100.0%,67.00,10,2014
33,Emmanuel Sanders\SandEm00,WR,27.237,DEN,@,OAK,8,5,67,13.40,2,62.5%,8.38,10,2014
34,Bryce Brown\BrowBr02,RB,23.179,BUF,,KAN,7,6,65,10.83,0,85.7%,9.29,10,2014
35,Mychal Rivera\RiveMy00,TE,24.062,OAK,,DEN,8,6,64,10.67,1,75.0%,8.00,10,2014
36,Alshon Jeffery\JeffAl00,WR,24.268,CHI,@,GNB,12,6,63,10.50,0,50.0%,5.25,10,2014
37,Julius Thomas\ThomJu00,TE,26.135,DEN,@,OAK,7,6,63,10.50,2,85.7%,9.00,10,2014
38,Michael Crabtree\CrabMi00,WR,27.056,SFO,@,NOR,8,3,62,20.67,0,37.5%,7.75,10,2014
39,Allen Robinson\RobiAl02,WR,21.077,JAX,,DAL,10,5,60,12.00,0,50.0%,6.00,10,2014
40,Chris Hogan\HogaCh00,WR,26.016,BUF,,KAN,7,5,57,11.40,1,71.4%,8.14,10,2014
41,Jarvis Landry\LandJa00,WR,21.346,MIA,@,DET,10,7,53,7.57,0,70.0%,5.30,10,2014
42,Kendall Wright\WrigKe01,WR,24.362,TEN,@,BAL,7,4,53,13.25,0,57.1%,7.57,10,2014
43,Robert Woods\WoodRo02,WR,22.213,BUF,,KAN,8,6,52,8.67,0,75.0%,6.50,10,2014
44,Mike Wallace\WallMi00,WR,28.100,MIA,@,DET,8,5,51,10.20,1,62.5%,6.38,10,2014
45,Miles Austin\AustMi00,WR,30.129,CLE,@,CIN,6,5,48,9.60,0,83.3%,8.00,10,2014
46,Gary Barnidge\BarnGa01,TE,29.045,CLE,@,CIN,4,2,46,23.00,0,50.0%,11.50,10,2014
47,Travis Benjamin\BenjTr00,WR,24.312,CLE,@,CIN,5,3,46,15.33,0,60.0%,9.20,10,2014
48,Martellus Bennett\BennMa00,TE,27.244,CHI,@,GNB,6,2,45,22.50,0,33.3%,7.50,10,2014
49,Charles Clay\ClayCh00,TE,25.269,MIA,@,DET,9,7,45,6.43,0,77.8%,5.00,10,2014
50,Steve Johnson\JohnSt00,WR,27.346,SFO,@,NOR,3,3,43,14.33,0,100.0%,14.33,10,2014
