Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
41,Jarvis Landry\LandJa00,WR,22.303,2015-09-27,NFL,MIA,,BUF,L 14-41,3,3,Sun,13,8,67,8.38,0,61.5%,5.15
42,Percy Harvin\HarvPe00,WR,27.122,2015-09-27,NFL,BUF,@,MIA,W 41-14,3,3,Sun,8,7,66,9.43,0,87.5%,8.25
43,Theo Riddick\RiddTh00,RB,24.146,2015-09-27,NFL,DET,,DEN,L 12-24,3,3,Sun,10,8,66,8.25,0,80.0%,6.60
44,Jason Witten\WittJa00,TE,33.144,2015-09-27,NFL,DAL,,ATL,L 28-39,3,3,Sun,8,6,65,10.83,0,75.0%,8.13
45,Pierre Garcon\GarcPi00,WR,29.047,2015-09-24,NFL,WAS,@,NYG,L 21-32,3,3,Thu,12,5,64,12.80,0,41.7%,5.33
46,Malcom Floyd\FloyMa00,WR,34.019,2015-09-27,NFL,SDG,@,MIN,L 14-31,3,3,Sun,7,4,63,15.75,0,57.1%,9.00
47,John Brown\BrowJo02,WR,25.177,2015-09-27,NFL,ARI,,SFO,W 47-7,3,3,Sun,5,3,62,20.67,0,60.0%,12.40
48,Eric Ebron\EbroEr00,TE,22.170,2015-09-27,NFL,DET,,DEN,L 12-24,3,3,Sun,5,4,61,15.25,0,80.0%,12.20
49,Louis Murphy\MurpLo00,WR,28.139,2015-09-27,NFL,TAM,@,HOU,L 9-19,3,3,Sun,6,3,61,20.33,0,50.0%,10.17
50,Cecil Shorts\ShorCe00,WR,27.279,2015-09-27,NFL,HOU,,TAM,W 19-9,3,3,Sun,9,6,58,9.67,0,66.7%,6.44
51,Golden Tate\TateGo00,WR,27.056,2015-09-27,NFL,DET,,DEN,L 12-24,3,3,Sun,7,5,57,11.40,0,71.4%,8.14
52,Chris Thompson\ThomCh03,RB,24.339,2015-09-24,NFL,WAS,@,NYG,L 21-32,3,3,Thu,11,8,57,7.13,1,72.7%,5.18
53,Seth Roberts\RobeSe00,WR,24.217,2015-09-27,NFL,OAK,@,CLE,W 27-20,3,3,Sun,5,3,56,18.67,1,60.0%,11.20
54,Marcel Reece\ReecMa00,FB,30.096,2015-09-27,NFL,OAK,@,CLE,W 27-20,3,3,Sun,2,1,55,55.00,0,50.0%,27.50
55,Devonta Freeman\FreeDe00,RB,23.196,2015-09-27,NFL,ATL,@,DAL,W 39-28,3,3,Sun,5,5,52,10.40,0,100.0%,10.40
56,Coby Fleener\FleeCo00,TE,27.007,2015-09-27,NFL,IND,@,TEN,W 35-33,3,3,Sun,6,4,51,12.75,0,66.7%,8.50
57,Quincy Enunwa\EnunQu00,WR,23.119,2015-09-27,NFL,NYJ,,PHI,L 17-24,3,3,Sun,10,5,50,10.00,0,50.0%,5.00
58,Bennie Fowler\FowlBe00,WR,24.109,2015-09-27,NFL,DEN,@,DET,W 24-12,3,3,Sun,4,4,50,12.50,0,100.0%,12.50
59,Cole Beasley\BeasCo00,WR,26.154,2015-09-27,NFL,DAL,,ATL,L 28-39,3,3,Sun,4,4,49,12.25,0,100.0%,12.25
60,Mark Ingram\IngrMa01,RB,25.280,2015-09-27,NFL,NOR,@,CAR,L 22-27,3,3,Sun,5,5,49,9.80,0,100.0%,9.80
61,Jordan Matthews\MattJo00,WR,23.073,2015-09-27,NFL,PHI,@,NYJ,W 24-17,3,3,Sun,8,6,49,8.17,0,75.0%,6.13
62,Mike Wallace\WallMi00,WR,29.057,2015-09-27,NFL,MIN,,SDG,W 31-14,3,3,Sun,4,3,49,16.33,0,75.0%,12.25
63,Marques Colston\ColsMa00,WR,32.114,2015-09-27,NFL,NOR,@,CAR,L 22-27,3,3,Sun,6,4,47,11.75,0,66.7%,7.83
64,Steve Johnson\JohnSt00,WR,28.303,2015-09-27,NFL,SDG,@,MIN,L 14-31,3,3,Sun,5,3,46,15.33,0,60.0%,9.20
65,DeVante Parker\ParkDe01,WR,22.250,2015-09-27,NFL,MIA,,BUF,L 14-41,3,3,Sun,7,3,46,15.33,0,42.9%,6.57
66,Travis Benjamin\BenjTr00,WR,25.272,2015-09-27,NFL,CLE,,OAK,L 20-27,3,3,Sun,10,4,45,11.25,1,40.0%,4.50
67,Jamison Crowder\CrowJa00,WR,22.099,2015-09-24,NFL,WAS,@,NYG,L 21-32,3,3,Thu,6,6,45,7.50,0,100.0%,7.50
68,Leonard Hankerson\HankLe00,WR,27.143,2015-09-27,NFL,ATL,@,DAL,W 39-28,3,3,Sun,6,3,45,15.00,0,50.0%,7.50
69,Bilal Powell\PoweBi00,RB,26.335,2015-09-27,NFL,NYJ,,PHI,L 17-24,3,3,Sun,8,7,44,6.29,0,87.5%,5.50
70,Willie Snead\SneaWi00,WR,22.345,2015-09-27,NFL,NOR,@,CAR,L 22-27,3,3,Sun,7,5,44,8.80,0,71.4%,6.29
71,Maxx Williams\WillMa04,TE,21.168,2015-09-27,NFL,BAL,,CIN,L 24-28,3,3,Sun,7,3,44,14.67,0,42.9%,6.29
72,Phillip Dorsett\DorsPh00,WR,22.265,2015-09-27,NFL,IND,@,TEN,W 35-33,3,3,Sun,3,2,43,21.50,1,66.7%,14.33
73,Clay Harbor\HarbCl00,TE,28.087,2015-09-27,NFL,JAX,@,NWE,L 17-51,3,3,Sun,5,3,43,14.33,1,60.0%,8.60
74,Chris Hogan\HogaCh00,WR,26.338,2015-09-27,NFL,BUF,@,MIA,W 41-14,3,3,Sun,4,3,42,14.00,1,75.0%,10.50
75,Nate Washington\WashNa00,WR,32.030,2015-09-27,NFL,HOU,,TAM,W 19-9,3,3,Sun,9,4,42,10.50,0,44.4%,4.67
76,Ben Watson\WatsBe00,TE,34.283,2015-09-27,NFL,NOR,@,CAR,L 22-27,3,3,Sun,4,4,42,10.50,0,100.0%,10.50
77,Eddie Lacy\LacyEd00,RB,25.118,2015-09-28,NFL,GNB,,KAN,W 38-28,3,3,Mon,3,3,41,13.67,0,100.0%,13.67
78,Charles Sims\SimsCh00,RB,25.008,2015-09-27,NFL,TAM,@,HOU,L 9-19,3,3,Sun,2,2,41,20.50,1,100.0%,20.50
79,Crockett Gillmore\GillCr00,TE,23.315,2015-09-27,NFL,BAL,,CIN,L 24-28,3,3,Sun,3,3,40,13.33,0,100.0%,13.33
80,Vincent Jackson\JackVi00,WR,32.256,2015-09-27,NFL,TAM,@,HOU,L 9-19,3,3,Sun,4,2,40,20.00,0,50.0%,10.00
81,Chris Johnson\JohnCh04,RB,30.004,2015-09-27,NFL,ARI,,SFO,W 47-7,3,3,Sun,2,1,40,40.00,0,50.0%,20.00
82,Danny Amendola\AmenDa00,WR,29.329,2015-09-27,NFL,NWE,,JAX,W 51-17,3,3,Sun,5,5,39,7.80,1,100.0%,7.80
83,Devin Smith\SmitDe04,WR,23.208,2015-09-27,NFL,NYJ,,PHI,L 17-24,3,3,Sun,9,3,39,13.00,0,33.3%,4.33
84,Sammy Watkins\WatkSa00,WR,22.105,2015-09-27,NFL,BUF,@,MIA,W 41-14,3,3,Sun,2,1,39,39.00,0,50.0%,19.50
85,Tavon Austin\AustTa00,WR,25.196,2015-09-27,NFL,STL,,PIT,L 6-12,3,3,Sun,5,5,38,7.60,0,100.0%,7.60
86,Robert Woods\WoodRo02,WR,23.170,2015-09-27,NFL,BUF,@,MIA,W 41-14,3,3,Sun,5,4,38,9.50,0,80.0%,7.60
87,Michael Crabtree\CrabMi00,WR,28.013,2015-09-27,NFL,OAK,@,CLE,W 27-20,3,3,Sun,9,4,36,9.00,0,44.4%,4.00
88,Doug Baldwin\BaldDo00,WR,27.006,2015-09-27,NFL,SEA,,CHI,W 26-0,3,3,Sun,3,3,35,11.67,0,100.0%,11.67
89,Dexter McCluster\McClDe00,RB,26.033,2015-09-27,NFL,TEN,,IND,L 33-35,3,3,Sun,2,1,35,35.00,0,50.0%,17.50
90,John Phillips\PhilJo00,TE,28.108,2015-09-27,NFL,SDG,@,MIN,L 14-31,3,3,Sun,4,4,35,8.75,0,100.0%,8.75
91,Giovani Bernard\BernGi00,HB,23.309,2015-09-27,NFL,CIN,@,BAL,W 28-24,3,3,Sun,4,3,34,11.33,0,75.0%,8.50
92,Jermaine Gresham\GresJe00,TE,27.103,2015-09-27,NFL,ARI,,SFO,W 47-7,3,3,Sun,3,2,34,17.00,0,66.7%,11.33
93,Jamaal Charles\CharJa00,RB,28.275,2015-09-28,NFL,KAN,@,GNB,L 28-38,3,3,Mon,7,5,33,6.60,0,71.4%,4.71
94,Jeremy Kerley\KerlJe00,WR,26.323,2015-09-27,NFL,NYJ,,PHI,L 17-24,3,3,Sun,11,6,33,5.50,1,54.5%,3.00
95,Keshawn Martin\MartKe01,WR,25.196,2015-09-27,NFL,NWE,,JAX,W 51-17,3,3,Sun,3,3,33,11.00,1,100.0%,11.00
96,Larry Donnell\DonnLa00,TE,26.327,2015-09-24,NFL,NYG,,WAS,W 32-21,3,3,Thu,6,3,32,10.67,0,50.0%,5.33
97,Jack Doyle\DoylJa00,TE,25.145,2015-09-27,NFL,IND,@,TEN,W 35-33,3,3,Sun,3,3,32,10.67,0,100.0%,10.67
98,Duke Johnson\JohnDu00,RB,22.004,2015-09-27,NFL,CLE,,OAK,L 20-27,3,3,Sun,7,6,32,5.33,0,85.7%,4.57
99,Donte Moncrief\MoncDo00,WR,22.052,2015-09-27,NFL,IND,@,TEN,W 35-33,3,3,Sun,7,4,32,8.00,1,57.1%,4.57
100,Danny Woodhead\WoodDa02,RB,30.245,2015-09-27,NFL,SDG,@,MIN,L 14-31,3,3,Sun,4,3,32,10.67,0,75.0%,8.00
101,Bishop Sankey\SankBi00,RB,23.012,2015-09-27,NFL,TEN,,IND,L 33-35,3,3,Sun,2,2,31,15.50,0,100.0%,15.50
102,Zach Ertz\ErtzZa00,TE,24.321,2015-09-27,NFL,PHI,@,NYJ,W 24-17,3,3,Sun,2,2,30,15.00,0,100.0%,15.00
103,Dion Lewis\LewiDi00,RB,25.000,2015-09-27,NFL,NWE,,JAX,W 51-17,3,3,Sun,5,5,30,6.00,0,100.0%,6.00
104,Marlon Brown\BrowMa00,WR,24.158,2015-09-27,NFL,BAL,,CIN,L 24-28,3,3,Sun,5,2,29,14.50,0,40.0%,5.80
105,Garrett Celek\CeleGa00,TE,27.121,2015-09-27,NFL,SFO,@,ARI,L 7-47,3,3,Sun,3,3,29,9.67,0,100.0%,9.67
106,Justin Hunter\HuntJu00,WR,24.130,2015-09-27,NFL,TEN,,IND,L 33-35,3,3,Sun,2,1,29,29.00,0,50.0%,14.50
107,Craig Stevens\StevCr00,TE,31.026,2015-09-27,NFL,TEN,,IND,L 33-35,3,3,Sun,2,2,29,14.50,0,100.0%,14.50
108,Owen Daniels\DaniOw00,TE,32.322,2015-09-27,NFL,DEN,@,DET,W 24-12,3,3,Sun,9,5,28,5.60,1,55.6%,3.11
109,Taylor Gabriel\GabrTa00,WR,24.222,2015-09-27,NFL,CLE,,OAK,L 20-27,3,3,Sun,5,3,28,9.33,0,60.0%,5.60
110,Mohamed Sanu\SanuMo00,WR,26.036,2015-09-27,NFL,CIN,@,BAL,W 28-24,3,3,Sun,4,2,28,14.00,0,50.0%,7.00
111,Mike Tolbert\TolbMi00,FB,29.308,2015-09-27,NFL,CAR,,NOR,W 27-22,3,3,Sun,3,3,28,9.33,0,100.0%,9.33
112,Bryan Walters\WaltBr00,WR,27.327,2015-09-27,NFL,JAX,@,NWE,L 17-51,3,3,Sun,3,2,28,14.00,0,66.7%,9.33
113,Jarius Wright\WrigJa02,WR,25.306,2015-09-27,NFL,MIN,,SDG,W 31-14,3,3,Sun,4,3,28,9.33,0,75.0%,7.00
114,Daniel Fells\FellDa00,TE,32.001,2015-09-24,NFL,NYG,,WAS,W 32-21,3,3,Thu,3,3,27,9.00,0,100.0%,9.00
115,Lamar Miller\MillLa01,RB,24.155,2015-09-27,NFL,MIA,,BUF,L 14-41,3,3,Sun,3,3,27,9.00,0,100.0%,9.00
116,Jordan Norwood\NorwJo00,WR,28.363,2015-09-27,NFL,DEN,@,DET,W 24-12,3,3,Sun,3,3,27,9.00,0,100.0%,9.00
117,Rashad Ross\RossRa00,WR,25.234,2015-09-24,NFL,WAS,@,NYG,L 21-32,3,3,Thu,2,2,27,13.50,0,100.0%,13.50
118,Anthony Fasano\FasaAn00,TE,31.160,2015-09-27,NFL,TEN,,IND,L 33-35,3,3,Sun,2,1,26,26.00,0,50.0%,13.00
119,Virgil Green\GreeVi00,TE,27.055,2015-09-27,NFL,DEN,@,DET,W 24-12,3,3,Sun,1,1,26,26.00,0,100.0%,26.00
120,James White\WhitJa02,RB,23.236,2015-09-27,NFL,NWE,,JAX,W 51-17,3,3,Sun,4,4,26,6.50,0,100.0%,6.50
121,Scott Chandler\ChanSc00,TE,30.066,2015-09-27,NFL,NWE,,JAX,W 51-17,3,3,Sun,2,2,25,12.50,0,100.0%,12.50
122,Rashad Jennings\JennRa00,RB,30.182,2015-09-24,NFL,NYG,,WAS,W 32-21,3,3,Thu,3,3,25,8.33,0,100.0%,8.33
123,Ricardo Lockette\LockRi00,WR,29.129,2015-09-27,NFL,SEA,,CHI,W 26-0,3,3,Sun,2,1,23,23.00,0,50.0%,11.50
124,Dorial Green-Beckham\GreeDo00,WR,22.168,2015-09-27,NFL,TEN,,IND,L 33-35,3,3,Sun,3,2,22,11.00,1,66.7%,7.33
125,C.J. Spiller\SpilC.00,RB,28.053,2015-09-27,NFL,NOR,@,CAR,L 22-27,3,3,Sun,2,2,22,11.00,0,100.0%,11.00
126,Zach Miller\MillZa02,TE,30.358,2015-09-27,NFL,CHI,@,SEA,L 0-26,3,3,Sun,1,1,21,21.00,0,100.0%,21.00
127,Harry Douglas\DougHa00,WR,31.011,2015-09-27,NFL,TEN,,IND,L 33-35,3,3,Sun,6,3,20,6.67,0,50.0%,3.33
128,Ryan Mathews\MathRy00,RB,27.352,2015-09-27,NFL,PHI,@,NYJ,W 24-17,3,3,Sun,4,2,20,10.00,1,50.0%,5.00
129,Ameer Abdullah\AbduAm00,RB,22.106,2015-09-27,NFL,DET,,DEN,L 12-24,3,3,Sun,5,2,19,9.50,1,40.0%,3.80
130,Nick Boyle\BoylNi00,TE,22.222,2015-09-27,NFL,BAL,,CIN,L 24-28,3,3,Sun,2,2,19,9.50,0,100.0%,9.50
131,Ed Dickson\DickEd00,TE,28.064,2015-09-27,NFL,CAR,,NOR,W 27-22,3,3,Sun,3,2,19,9.50,0,66.7%,6.33
132,Jonathan Grimes\GrimJo01,RB,25.280,2015-09-27,NFL,HOU,,TAM,W 19-9,3,3,Sun,4,4,19,4.75,0,100.0%,4.75
133,Darrius Heyward-Bey\HeywDa00,WR,28.213,2015-09-27,NFL,PIT,@,STL,W 12-6,3,3,Sun,3,3,19,6.33,0,100.0%,6.33
134,Darren Sproles\SproDa00,RB,32.099,2015-09-27,NFL,PHI,@,NYJ,W 24-17,3,3,Sun,6,4,19,4.75,0,66.7%,3.17
135,James Starks\StarJa00,RB,29.215,2015-09-28,NFL,GNB,,KAN,W 38-28,3,3,Mon,1,1,19,19.00,0,100.0%,19.00
136,Benny Cunningham\CunnBe01,RB,25.082,2015-09-27,NFL,STL,,PIT,L 6-12,3,3,Sun,2,2,18,9.00,0,100.0%,9.00
137,Andrew Hawkins\HawkAn00,WR,29.201,2015-09-27,NFL,CLE,,OAK,L 20-27,3,3,Sun,6,2,18,9.00,0,33.3%,3.00
138,Brandon Myers\MyerBr00,TE,30.023,2015-09-27,NFL,TAM,@,HOU,L 9-19,3,3,Sun,4,3,18,6.00,0,75.0%,4.50
139,Joseph Randle\RandJo01,RB,23.272,2015-09-27,NFL,DAL,,ATL,L 28-39,3,3,Sun,2,2,18,9.00,0,100.0%,9.00
140,Andre Roberts\RobeAn00,WR,27.258,2015-09-24,NFL,WAS,@,NYG,L 21-32,3,3,Thu,3,1,18,18.00,0,33.3%,6.00
141,Heath Miller\MillHe00,TE,32.340,2015-09-27,NFL,PIT,@,STL,W 12-6,3,3,Sun,3,2,17,8.50,0,66.7%,5.67
142,Eddie Royal\RoyaEd00,WR,29.129,2015-09-27,NFL,CHI,@,SEA,L 0-26,3,3,Sun,3,3,17,5.67,0,100.0%,5.67
143,Anquan Boldin\BoldAn00,WR,34.359,2015-09-27,NFL,SFO,@,ARI,L 7-47,3,3,Sun,4,2,16,8.00,0,50.0%,4.00
144,Jordan Cameron\CameJo00,TE,27.051,2015-09-27,NFL,MIA,,BUF,L 14-41,3,3,Sun,8,3,16,5.33,0,37.5%,2.00
145,Chris Conley\ConlCh00,WR,22.338,2015-09-28,NFL,KAN,@,GNB,L 28-38,3,3,Mon,1,1,16,16.00,0,100.0%,16.00
146,Justin Forsett\ForsJu00,HB,29.348,2015-09-27,NFL,BAL,,CIN,L 24-28,3,3,Sun,7,4,16,4.00,0,57.1%,2.29
147,David Johnson\JohnDa08,RB,23.285,2015-09-27,NFL,ARI,,SFO,W 47-7,3,3,Sun,3,3,16,5.33,0,100.0%,5.33
148,Adam Thielen\ThieAd00,WR,25.036,2015-09-27,NFL,MIN,,SDG,W 31-14,3,3,Sun,4,2,16,8.00,0,50.0%,4.00
149,Markus Wheaton\WheaMa00,WR,24.232,2015-09-27,NFL,PIT,@,STL,W 12-6,3,3,Sun,3,2,16,8.00,0,66.7%,5.33
150,Martellus Bennett\BennMa00,TE,28.201,2015-09-27,NFL,CHI,@,SEA,L 0-26,3,3,Sun,5,4,15,3.75,0,80.0%,3.00
151,Tre Mason\MasoTr00,RB,22.052,2015-09-27,NFL,STL,,PIT,L 6-12,3,3,Sun,5,1,15,15.00,0,20.0%,3.00
152,Marlon Moore\MoorMa02,WR,28.024,2015-09-27,NFL,CLE,,OAK,L 20-27,3,3,Sun,1,1,15,15.00,0,100.0%,15.00
153,Richard Rodgers\RodgRi00,TE,23.249,2015-09-28,NFL,GNB,,KAN,W 38-28,3,3,Mon,4,2,15,7.50,0,50.0%,3.75
154,LeGarrette Blount\BlouLe00,RB,28.296,2015-09-27,NFL,NWE,,JAX,W 51-17,3,3,Sun,1,1,14,14.00,0,100.0%,14.00
155,Devin Funchess\FuncDe00,WR,21.129,2015-09-27,NFL,CAR,,NOR,W 27-22,3,3,Sun,4,1,14,14.00,0,25.0%,3.50
156,Ty Montgomery\MontTy01,WR,22.249,2015-09-28,NFL,GNB,,KAN,W 38-28,3,3,Mon,2,2,14,7.00,1,100.0%,7.00
157,Andrew Quarless\QuarAn00,TE,26.357,2015-09-28,NFL,GNB,,KAN,W 38-28,3,3,Mon,2,2,14,7.00,0,100.0%,7.00
158,Kyle Rudolph\RudoKy00,TE,25.322,2015-09-27,NFL,MIN,,SDG,W 31-14,3,3,Sun,5,2,14,7.00,0,40.0%,2.80
159,Fozzy Whittaker\WhitFo00,RB,26.237,2015-09-27,NFL,CAR,,NOR,W 27-22,3,3,Sun,1,1,14,14.00,0,100.0%,14.00
160,Brenton Bersin\BersBr00,WR,25.141,2015-09-27,NFL,CAR,,NOR,W 27-22,3,3,Sun,2,1,13,13.00,0,50.0%,6.50
161,Darren Fells\FellDa01,TE,29.158,2015-09-27,NFL,ARI,,SFO,W 47-7,3,3,Sun,2,1,13,13.00,0,50.0%,6.50
162,Marqise Lee\LeexMa00,WR,23.306,2015-09-27,NFL,JAX,@,NWE,L 17-51,3,3,Sun,2,1,13,13.00,0,50.0%,6.50
163,Jake Stoneburner\StonJa01,TE,26.033,2015-09-27,NFL,MIA,,BUF,L 14-41,3,3,Sun,1,1,13,13.00,0,100.0%,13.00
164,Antonio Andrews\AndrAn00,RB,23.041,2015-09-27,NFL,TEN,,IND,L 33-35,3,3,Sun,2,1,12,12.00,0,50.0%,6.00
165,Michael Floyd\FloyMi00,WR,25.304,2015-09-27,NFL,ARI,,SFO,W 47-7,3,3,Sun,5,1,12,12.00,0,20.0%,2.40
166,Roy Helu\HeluRo00,RB,26.294,2015-09-27,NFL,OAK,@,CLE,W 27-20,3,3,Sun,1,1,12,12.00,0,100.0%,12.00
167,Lance Kendricks\KendLa00,TE,27.240,2015-09-27,NFL,STL,,PIT,L 6-12,3,3,Sun,5,2,12,6.00,0,40.0%,2.40
168,De'Anthony Thomas\ThomDe05,WR,22.266,2015-09-28,NFL,KAN,@,GNB,L 28-38,3,3,Mon,2,2,12,6.00,0,100.0%,6.00
169,Michael Campanaro\CampMi02,WR,24.245,2015-09-27,NFL,BAL,,CIN,L 24-28,3,3,Sun,2,2,11,5.50,0,100.0%,5.50
170,Kyle Juszczyk\JuszKy00,FB,24.157,2015-09-27,NFL,BAL,,CIN,L 24-28,3,3,Sun,3,2,11,5.50,0,66.7%,3.67
171,Jeff Cumberland\CumbJe00,TE,28.148,2015-09-27,NFL,NYJ,,PHI,L 17-24,3,3,Sun,4,2,10,5.00,0,50.0%,2.50
172,Josh Hill\HillJo02,TE,25.129,2015-09-27,NFL,NOR,@,CAR,L 22-27,3,3,Sun,1,1,10,10.00,0,100.0%,10.00
173,Carlos Hyde\HydeCa00,RB,25.007,2015-09-27,NFL,SFO,@,ARI,L 7-47,3,3,Sun,1,1,10,10.00,0,100.0%,10.00
174,Greg Jennings\JennGr00,WR,32.006,2015-09-27,NFL,MIA,,BUF,L 14-41,3,3,Sun,3,1,10,10.00,0,33.3%,3.33
