Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
1,Greg Olsen\OlseGr00,TE,31.213,2016-10-10,NFL,CAR,,TAM,L 14-17,5,5,Mon,13,9,181,20.11,0,69.2%,13.92
2,T.Y. Hilton\HiltT.00,WR,26.330,2016-10-09,NFL,IND,,CHI,W 29-23,5,5,Sun,11,10,171,17.10,1,90.9%,15.55
3,Sammie Coates\CoatSa00,WR,23.192,2016-10-09,NFL,PIT,,NYJ,W 31-13,5,5,Sun,11,6,139,23.17,2,54.5%,12.64
4,Amari Cooper\CoopAm00,WR,22.113,2016-10-09,NFL,OAK,,SDG,W 34-31,5,5,Sun,12,6,138,23.00,1,50.0%,11.50
5,Tevin Coleman\ColeTe01,RB,23.176,2016-10-09,NFL,ATL,@,DEN,W 23-16,5,5,Sun,6,4,132,33.00,1,66.7%,22.00
6,Cameron Meredith\MereCa00,WR,24.018,2016-10-09,NFL,CHI,@,IND,L 23-29,5,5,Sun,12,9,130,14.44,1,75.0%,10.83
7,Adam Thielen\ThieAd00,WR,26.048,2016-10-09,NFL,MIN,,HOU,W 31-13,5,5,Sun,8,7,127,18.14,1,87.5%,15.88
8,Travis Benjamin\BenjTr00,WR,26.285,2016-10-09,NFL,SDG,@,OAK,L 31-34,5,5,Sun,11,7,117,16.71,0,63.6%,10.64
9,Tyrell Williams\WillTy00,WR,24.240,2016-10-09,NFL,SDG,@,OAK,L 31-34,5,5,Sun,6,5,117,23.40,1,83.3%,19.50
10,Chris Hogan\HogaCh00,WR,27.351,2016-10-09,NFL,NWE,@,CLE,W 33-13,5,5,Sun,5,4,114,28.50,0,80.0%,22.80
11,Brandon Marshall\MarsBr00,WR,32.200,2016-10-09,NFL,NYJ,@,PIT,L 13-31,5,5,Sun,15,8,114,14.25,1,53.3%,7.60
12,Rob Gronkowski\GronRo00,TE,27.148,2016-10-09,NFL,NWE,@,CLE,W 33-13,5,5,Sun,7,5,109,21.80,0,71.4%,15.57
13,Randall Cobb\CobbRa00,WR,26.048,2016-10-09,NFL,GNB,,NYG,W 23-16,4,5,Sun,11,9,108,12.00,0,81.8%,9.82
14,Jeremy Kerley\KerlJe00,WR,27.333,2016-10-06,NFL,SFO,,ARI,L 21-33,5,5,Thu,14,8,102,12.75,1,57.1%,7.29
15,Mike Evans\EvanMi00,WR,23.050,2016-10-10,NFL,TAM,@,CAR,W 17-14,5,5,Mon,12,6,89,14.83,1,50.0%,7.42
16,Le'Veon Bell\BellLe00,RB,24.234,2016-10-09,NFL,PIT,,NYJ,W 31-13,5,5,Sun,11,9,88,9.78,0,81.8%,8.00
17,Davante Adams\AdamDa01,WR,23.290,2016-10-09,NFL,GNB,,NYG,W 23-16,4,5,Sun,8,5,85,17.00,1,62.5%,10.63
18,Larry Fitzgerald\FitzLa00,WR,33.036,2016-10-06,NFL,ARI,@,SFO,W 33-21,5,5,Thu,8,6,81,13.50,2,75.0%,10.13
19,Emmanuel Sanders\SandEm00,WR,29.206,2016-10-09,NFL,DEN,,ATL,L 16-23,5,5,Sun,9,7,80,11.43,0,77.8%,8.89
20,Antonio Brown\BrowAn04,WR,28.091,2016-10-09,NFL,PIT,,NYJ,W 31-13,5,5,Sun,11,9,78,8.67,1,81.8%,7.09
21,Alshon Jeffery\JeffAl00,WR,26.238,2016-10-09,NFL,CHI,@,IND,L 23-29,5,5,Sun,6,5,77,15.40,0,83.3%,12.83
22,Gary Barnidge\BarnGa01,TE,31.017,2016-10-09,NFL,CLE,,NWE,L 13-33,5,5,Sun,8,5,76,15.20,0,62.5%,9.50
23,Kenny Britt\BritKe00,WR,28.020,2016-10-09,NFL,LAR,,BUF,L 19-30,5,5,Sun,6,5,75,15.00,0,83.3%,12.50
24,Hunter Henry\HenrHu00,TE,21.307,2016-10-09,NFL,SDG,@,OAK,L 31-34,5,5,Sun,4,3,74,24.67,1,75.0%,18.50
25,Charles Clay\ClayCh00,TE,27.239,2016-10-09,NFL,BUF,@,LAR,W 30-19,5,5,Sun,5,5,73,14.60,0,100.0%,14.60
26,Zach Miller\MillZa02,TE,32.005,2016-10-09,NFL,CHI,@,IND,L 23-29,5,5,Sun,8,7,73,10.43,0,87.5%,9.13
27,Kelvin Benjamin\BenjKe00,WR,25.248,2016-10-10,NFL,CAR,,TAM,L 14-17,5,5,Mon,9,5,70,14.00,0,55.6%,7.78
28,DeVante Parker\ParkDe01,WR,23.263,2016-10-09,NFL,MIA,,TEN,L 17-30,5,5,Sun,3,2,70,35.00,0,66.7%,23.33
29,Terrance Williams\WillTe01,WR,27.031,2016-10-09,NFL,DAL,,CIN,W 28-14,5,5,Sun,5,5,70,14.00,0,100.0%,14.00
30,Brandon LaFell\LaFeBr00,WR,29.340,2016-10-09,NFL,CIN,@,DAL,L 14-28,5,5,Sun,11,8,68,8.50,2,72.7%,6.18
31,Martellus Bennett\BennMa00,TE,29.213,2016-10-09,NFL,NWE,@,CLE,W 33-13,5,5,Sun,8,6,67,11.17,3,75.0%,8.38
32,Damien Williams\WillDa05,RB,24.189,2016-10-09,NFL,MIA,,TEN,L 17-30,5,5,Sun,2,2,67,33.50,0,100.0%,33.50
