Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
1,Antonio Brown\BrowAn04,WR,27.177,2016-01-03,NFL,PIT,@,CLE,W 28-12,16,17,Sun,17,13,187,14.38,1,76.5%,11.00
2,Terrance Williams\WillTe01,WR,26.117,2016-01-03,NFL,DAL,,WAS,L 23-34,16,17,Sun,9,8,173,21.63,0,88.9%,19.22
3,Zach Ertz\ErtzZa00,TE,25.054,2016-01-03,NFL,PHI,@,NYG,W 35-30,16,17,Sun,9,9,152,16.89,0,100.0%,16.89
4,Julio Jones\JoneJu02,WR,26.334,2016-01-03,NFL,ATL,,NOR,L 17-20,16,17,Sun,11,9,149,16.56,0,81.8%,13.55
5,Calvin Johnson\JohnCa00,WR,30.096,2016-01-03,NFL,DET,@,CHI,W 24-20,16,17,Sun,15,10,137,13.70,1,66.7%,9.13
6,Sammy Watkins\WatkSa00,WR,22.203,2016-01-03,NFL,BUF,,NYJ,W 22-17,16,17,Sun,15,11,136,12.36,0,73.3%,9.07
7,Brandon Marshall\MarsBr00,WR,31.286,2016-01-03,NFL,NYJ,@,BUF,L 17-22,16,17,Sun,16,8,126,15.75,1,50.0%,7.88
8,Devin Funchess\FuncDe00,WR,21.227,2016-01-03,NFL,CAR,,TAM,W 38-10,16,17,Sun,8,7,120,17.14,1,87.5%,15.00
9,Demaryius Thomas\ThomDe03,WR,28.009,2016-01-03,NFL,DEN,,SDG,W 27-20,16,17,Sun,9,5,117,23.40,1,55.6%,13.00
10,Jamison Crowder\CrowJa00,WR,22.200,2016-01-03,NFL,WAS,@,DAL,W 34-23,16,17,Sun,7,5,109,21.80,1,71.4%,15.57
11,Allen Robinson\RobiAl02,WR,22.132,2016-01-03,NFL,JAX,@,HOU,L 6-30,16,17,Sun,9,5,108,21.60,0,55.6%,12.00
12,DeVante Parker\ParkDe01,WR,22.348,2016-01-03,NFL,MIA,,NWE,W 20-10,16,17,Sun,6,5,106,21.20,1,83.3%,17.67
13,James Jones\JoneJa04,WR,31.278,2016-01-03,NFL,GNB,,MIN,L 13-20,16,17,Sun,13,4,102,25.50,0,30.8%,7.85
14,Mike Evans\EvanMi00,WR,22.135,2016-01-03,NFL,TAM,@,CAR,L 10-38,16,17,Sun,9,4,99,24.75,0,44.4%,11.00
15,Emmanuel Sanders\SandEm00,WR,28.292,2016-01-03,NFL,DEN,,SDG,W 27-20,16,17,Sun,8,5,99,19.80,0,62.5%,12.38
16,Delanie Walker\WalkHu00,TE,31.144,2016-01-03,NFL,TEN,@,IND,L 24-30,16,17,Sun,14,9,94,10.44,0,64.3%,6.71
17,Tyrell Williams\WillTy00,WR,23.325,2016-01-03,NFL,SDG,@,DEN,L 20-27,16,17,Sun,5,2,90,45.00,1,40.0%,18.00
18,DeAndre Hopkins\HopkDe00,WR,23.211,2016-01-03,NFL,HOU,,JAX,W 30-6,16,17,Sun,12,7,89,12.71,0,58.3%,7.42
19,Coby Fleener\FleeCo00,TE,27.105,2016-01-03,NFL,IND,,TEN,W 30-24,16,17,Sun,7,7,88,12.57,1,100.0%,12.57
20,DuJuan Harris\HarrDu01,RB,27.122,2016-01-03,NFL,SFO,,STL,W 19-16,16,17,Sun,12,8,86,10.75,0,66.7%,7.17
21,Kenny Britt\BritKe00,WR,27.106,2016-01-03,NFL,STL,@,SFO,L 16-19,16,17,Sun,5,3,81,27.00,0,60.0%,16.20
22,Brandon Coleman\ColeBr00,WR,23.195,2016-01-03,NFL,NOR,@,ATL,W 20-17,16,17,Sun,8,5,81,16.20,0,62.5%,10.13
23,Marc Mariani\MariMa00,WR,28.246,2016-01-03,NFL,CHI,,DET,L 20-24,16,17,Sun,8,6,80,13.33,0,75.0%,10.00
24,Rueben Randle\RandRu00,WR,24.241,2016-01-03,NFL,NYG,,PHI,L 30-35,16,17,Sun,7,4,79,19.75,1,57.1%,11.29
25,Travaris Cadet\CadeTr00,RB,26.336,2016-01-03,NFL,NOR,@,ATL,W 20-17,16,17,Sun,6,6,77,12.83,0,100.0%,12.83
26,Kamar Aiken\AikeKa00,WR,26.218,2016-01-03,NFL,BAL,@,CIN,L 16-24,16,17,Sun,13,5,76,15.20,0,38.5%,5.85
27,Darrius Heyward-Bey\HeywDa00,WR,28.311,2016-01-03,NFL,PIT,@,CLE,W 28-12,16,17,Sun,5,2,74,37.00,0,40.0%,14.80
