Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
1,John Brown\BrowJo02,WR,25.198,2015-10-18,NFL,ARI,@,PIT,L 13-25,6,6,Sun,14,10,196,19.60,0,71.4%,14.00
2,Calvin Johnson\JohnCa00,WR,30.019,2015-10-18,NFL,DET,,CHI,W 37-34,6,6,Sun,9,6,166,27.67,1,66.7%,18.44
3,Keenan Allen\AlleKe00,WR,23.174,2015-10-18,NFL,SDG,@,GNB,L 20-27,6,6,Sun,15,14,157,11.21,0,93.3%,10.47
4,DeAndre Hopkins\HopkDe00,WR,23.134,2015-10-18,NFL,HOU,@,JAX,W 31-20,6,6,Sun,15,10,148,14.80,2,66.7%,9.87
5,Alshon Jeffery\JeffAl00,WR,25.246,2015-10-18,NFL,CHI,@,DET,L 34-37,6,6,Sun,11,8,147,18.38,1,72.7%,13.36
6,Jimmy Graham\GrahJi00,TE,28.328,2015-10-18,NFL,SEA,,CAR,L 23-27,6,6,Sun,12,8,140,17.50,0,66.7%,11.67
7,Martavis Bryant\BryaMa00,WR,23.302,2015-10-18,NFL,PIT,,ARI,W 25-13,6,6,Sun,8,6,137,22.83,2,75.0%,17.13
8,Steve Smith\SmitSt01,WR,36.159,2015-10-18,NFL,BAL,@,SFO,L 20-25,6,6,Sun,10,7,137,19.57,1,70.0%,13.70
9,Greg Olsen\OlseGr00,TE,30.221,2015-10-18,NFL,CAR,@,SEA,W 27-23,5,6,Sun,11,7,131,18.71,1,63.6%,11.91
10,Stefon Diggs\DiggSt00,WR,21.323,2015-10-18,NFL,MIN,,KAN,W 16-10,5,6,Sun,9,7,129,18.43,0,77.8%,14.33
11,Ben Watson\WatsBe00,TE,34.301,2015-10-15,NFL,NOR,,ATL,W 31-21,6,6,Thu,12,10,127,12.70,1,83.3%,10.58
12,Travis Benjamin\BenjTr00,WR,25.293,2015-10-18,NFL,CLE,,DEN,L 23-26,6,6,Sun,13,9,117,13.00,0,69.2%,9.00
13,Brandon Marshall\MarsBr00,WR,31.209,2015-10-18,NFL,NYJ,,WAS,W 34-20,5,6,Sun,9,7,111,15.86,1,77.8%,12.33
14,Demaryius Thomas\ThomDe03,WR,27.297,2015-10-18,NFL,DEN,@,CLE,W 26-23,6,6,Sun,17,10,111,11.10,0,58.8%,6.53
15,Emmanuel Sanders\SandEm00,WR,28.215,2015-10-18,NFL,DEN,@,CLE,W 26-23,6,6,Sun,11,4,109,27.25,1,36.4%,9.91
16,Lance Moore\MoorLa00,WR,32.048,2015-10-18,NFL,DET,,CHI,W 37-34,6,6,Sun,6,5,106,21.20,1,83.3%,17.67
17,Danny Amendola\AmenDa00,WR,29.350,2015-10-18,NFL,NWE,@,IND,W 34-27,5,6,Sun,9,7,105,15.00,0,77.8%,11.67
18,Anquan Boldin\BoldAn00,WR,35.015,2015-10-18,NFL,SFO,,BAL,W 25-20,6,6,Sun,9,5,102,20.40,0,55.6%,11.33
19,Delanie Walker\WalkHu00,TE,31.067,2015-10-18,NFL,TEN,,MIA,L 10-38,5,6,Sun,10,8,97,12.13,0,80.0%,9.70
20,Torrey Smith\SmitTo02,WR,26.265,2015-10-18,NFL,SFO,,BAL,W 25-20,6,6,Sun,6,3,96,32.00,1,50.0%,16.00
21,Malcom Floyd\FloyMa00,WR,34.040,2015-10-18,NFL,SDG,@,GNB,L 20-27,6,6,Sun,12,5,95,19.00,0,41.7%,7.92
22,Antonio Gates\GateAn00,TE,35.122,2015-10-18,NFL,SDG,@,GNB,L 20-27,6,6,Sun,16,9,95,10.56,0,56.3%,5.94
23,Marvin Jones\JoneMa02,WR,25.220,2015-10-18,NFL,CIN,@,BUF,W 34-21,6,6,Sun,12,9,95,10.56,1,75.0%,7.92
24,Larry Fitzgerald\FitzLa00,WR,32.048,2015-10-18,NFL,ARI,@,PIT,L 13-25,6,6,Sun,10,8,93,11.63,0,80.0%,9.30
25,Julio Jones\JoneJu02,WR,26.254,2015-10-15,NFL,ATL,@,NOR,L 21-31,6,6,Thu,10,6,93,15.50,0,60.0%,9.30
26,Bruce Miller\MillBr02,FB,28.073,2015-10-18,NFL,SFO,,BAL,W 25-20,6,6,Sun,3,3,89,29.67,0,100.0%,29.67
27,Travis Kelce\KelcTr00,TE,26.013,2015-10-18,NFL,KAN,@,MIN,L 10-16,6,6,Sun,7,5,88,17.60,0,71.4%,12.57
28,Bryan Walters\WaltBr00,WR,27.348,2015-10-18,NFL,JAX,,HOU,L 20-31,6,6,Sun,12,8,87,10.88,0,66.7%,7.25
29,Allen Robinson\RobiAl02,WR,22.055,2015-10-18,NFL,JAX,,HOU,L 20-31,6,6,Sun,12,6,86,14.33,1,50.0%,7.17
30,Rishard Matthews\MattRi00,WR,26.006,2015-10-18,NFL,MIA,@,TEN,W 38-10,5,6,Sun,6,6,85,14.17,0,100.0%,14.17
31,Jeff Janis\JaniJe00,WR,24.131,2015-10-18,NFL,GNB,,SDG,W 27-20,6,6,Sun,4,2,79,39.50,0,50.0%,19.75
32,Julius Thomas\ThomJu00,TE,27.113,2015-10-18,NFL,JAX,,HOU,L 20-31,6,6,Sun,13,7,78,11.14,1,53.8%,6.00
33,Riley Cooper\CoopRi00,WR,28.040,2015-10-19,NFL,PHI,,NYG,W 27-7,6,6,Mon,6,3,76,25.33,1,50.0%,12.67
34,T.Y. Hilton\HiltT.00,WR,25.338,2015-10-18,NFL,IND,,NWE,L 27-34,6,6,Sun,9,6,74,12.33,1,66.7%,8.22
35,Donte Moncrief\MoncDo00,WR,22.073,2015-10-18,NFL,IND,,NWE,L 27-34,6,6,Sun,11,6,69,11.50,1,54.5%,6.27
36,Jarius Wright\WrigJa02,WR,25.327,2015-10-18,NFL,MIN,,KAN,W 16-10,5,6,Sun,3,2,69,34.50,0,66.7%,23.00
37,Cecil Shorts\ShorCe00,WR,27.300,2015-10-18,NFL,HOU,@,JAX,W 31-20,6,6,Sun,6,4,63,15.75,0,66.7%,10.50
38,Danny Woodhead\WoodDa02,RB,30.266,2015-10-18,NFL,SDG,@,GNB,L 20-27,6,6,Sun,7,5,63,12.60,0,71.4%,9.00
39,Charles Clay\ClayCh00,TE,26.247,2015-10-18,NFL,BUF,,CIN,L 21-34,6,6,Sun,13,9,62,6.89,0,69.2%,4.77
40,Odell Beckham\BeckOd00,WR,22.348,2015-10-19,NFL,NYG,@,PHI,L 7-27,6,6,Mon,8,7,61,8.71,1,87.5%,7.63
41,Miles Austin\AustMi00,WR,31.111,2015-10-19,NFL,PHI,,NYG,W 27-7,6,6,Mon,3,3,60,20.00,0,100.0%,20.00
42,Martellus Bennett\BennMa00,TE,28.222,2015-10-18,NFL,CHI,@,DET,L 34-37,6,6,Sun,11,6,59,9.83,0,54.5%,5.36
43,Eric Decker\DeckEr00,WR,28.217,2015-10-18,NFL,NYJ,,WAS,W 34-20,5,6,Sun,7,4,59,14.75,1,57.1%,8.43
44,Arian Foster\FostAr00,RB,29.055,2015-10-18,NFL,HOU,@,JAX,W 31-20,6,6,Sun,6,5,59,11.80,1,83.3%,9.83
45,Jordan Matthews\MattJo00,WR,23.095,2015-10-19,NFL,PHI,,NYG,W 27-7,6,6,Mon,11,6,59,9.83,0,54.5%,5.36
46,Dorial Green-Beckham\GreeDo00,WR,22.189,2015-10-18,NFL,TEN,,MIA,L 10-38,5,6,Sun,6,3,57,19.00,0,50.0%,9.50
47,Albert Wilson\WilsAl02,WR,23.098,2015-10-18,NFL,KAN,@,MIN,L 10-16,6,6,Sun,6,3,57,19.00,1,50.0%,9.50
48,Devonta Freeman\FreeDe00,RB,23.214,2015-10-15,NFL,ATL,@,NOR,L 21-31,6,6,Thu,10,8,56,7.00,1,80.0%,5.60
