Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
24,Reggie Wayne\WaynRe00,WR,35.351,2014-11-03,NFL,IND,@,NYG,W 40-24,9,9,Mon,10,4,70,17.50,1,40.0%,7.00
25,Justin Forsett\ForsJu00,RB,29.019,2014-11-02,NFL,BAL,@,PIT,L 23-43,9,9,Sun,8,5,67,13.40,0,62.5%,8.38
26,Travis Kelce\KelcTr00,TE,25.028,2014-11-02,NFL,KAN,,NYJ,W 24-10,8,9,Sun,5,4,67,16.75,1,80.0%,13.40
27,Chase Ford\FordCh00,TE,24.106,2014-11-02,NFL,MIN,,WAS,W 29-26,9,9,Sun,7,5,66,13.20,1,71.4%,9.43
28,Charles Clay\ClayCh00,TE,25.262,2014-11-02,NFL,MIA,,SDG,W 37-0,8,9,Sun,8,5,65,13.00,1,62.5%,8.13
29,Eric Decker\DeckEr00,WR,27.232,2014-11-02,NFL,NYJ,@,KAN,L 10-24,9,9,Sun,12,9,63,7.00,1,75.0%,5.25
30,Arian Foster\FostAr00,RB,28.070,2014-11-02,NFL,HOU,,PHI,L 21-31,9,9,Sun,3,2,63,31.50,1,66.7%,21.00
31,Torrey Smith\SmitTo02,WR,25.280,2014-11-02,NFL,BAL,@,PIT,L 23-43,9,9,Sun,7,4,63,15.75,1,57.1%,9.00
32,Markus Wheaton\WheaMa00,WR,23.268,2014-11-02,NFL,PIT,,BAL,W 43-23,9,9,Sun,4,2,62,31.00,1,50.0%,15.50
33,Jason Witten\WittJa00,TE,32.180,2014-11-02,NFL,DAL,,ARI,L 17-28,9,9,Sun,7,6,62,10.33,0,85.7%,8.86
34,Malcom Floyd\FloyMa00,WR,33.055,2014-11-02,NFL,SDG,@,MIA,L 0-37,9,9,Sun,5,4,60,15.00,0,80.0%,12.00
35,Jerricho Cotchery\CotcJe00,WR,32.136,2014-10-30,NFL,CAR,,NOR,L 10-28,9,9,Thu,5,2,59,29.50,0,40.0%,11.80
36,Dwayne Bowe\BoweDw00,WR,30.042,2014-11-02,NFL,KAN,,NYJ,W 24-10,8,9,Sun,10,6,55,9.17,0,60.0%,5.50
37,Miles Austin\AustMi00,WR,30.125,2014-11-02,NFL,CLE,,TAM,W 22-17,8,9,Sun,5,3,54,18.00,0,60.0%,10.80
38,Owen Daniels\DaniOw00,TE,31.358,2014-11-02,NFL,BAL,@,PIT,L 23-43,9,9,Sun,9,6,53,8.83,0,66.7%,5.89
39,Brandon LaFell\LaFeBr00,WR,27.363,2014-11-02,NFL,NWE,,DEN,W 43-21,9,9,Sun,13,6,53,8.83,1,46.2%,4.08
40,Travis Benjamin\BenjTr00,WR,24.308,2014-11-02,NFL,CLE,,TAM,W 22-17,8,9,Sun,4,2,52,26.00,0,50.0%,13.00
41,Lance Dunbar\DunbLa00,RB,24.281,2014-11-02,NFL,DAL,,ARI,L 17-28,9,9,Sun,2,2,52,26.00,0,100.0%,26.00
42,Brian Hartline\HartBr00,WR,27.345,2014-11-02,NFL,MIA,,SDG,W 37-0,8,9,Sun,7,5,50,10.00,0,71.4%,7.14
43,Peyton Hillis\HillPe00,RB,28.286,2014-11-03,NFL,NYG,,IND,L 24-40,8,9,Mon,6,5,50,10.00,0,83.3%,8.33
44,Mike Wallace\WallMi00,WR,28.093,2014-11-02,NFL,MIA,,SDG,W 37-0,8,9,Sun,8,3,50,16.67,0,37.5%,6.25
45,Toby Gerhart\GerhTo00,RB,27.219,2014-11-02,NFL,JAX,@,CIN,L 23-33,9,9,Sun,4,3,49,16.33,0,75.0%,12.25
46,Rueben Randle\RandRu00,WR,23.180,2014-11-03,NFL,NYG,,IND,L 24-40,8,9,Mon,11,4,49,12.25,0,36.4%,4.45
47,Dwayne Allen\AlleDw00,TE,24.252,2014-11-03,NFL,IND,@,NYG,W 40-24,9,9,Mon,5,4,48,12.00,1,80.0%,9.60
48,Corey Washington\WashCo01,WR,22.309,2014-11-03,NFL,NYG,,IND,L 24-40,8,9,Mon,6,4,48,12.00,1,66.7%,8.00
49,Keenan Allen\AlleKe00,WR,22.189,2014-11-02,NFL,SDG,@,MIA,L 0-37,9,9,Sun,9,4,47,11.75,0,44.4%,5.22
50,Ronnie Hillman\HillRo00,RB,23.049,2014-11-02,NFL,DEN,@,NWE,L 21-43,8,9,Sun,10,7,47,6.71,1,70.0%,4.70
51,Darren McFadden\McFaDa00,RB,27.067,2014-11-02,NFL,OAK,@,SEA,L 24-30,8,9,Sun,5,4,47,11.75,0,80.0%,9.40
52,Roy Helu\HeluRo00,RB,25.330,2014-11-02,NFL,WAS,@,MIN,L 26-29,9,9,Sun,5,4,46,11.50,0,80.0%,9.20
53,Jarvis Landry\LandJa00,WR,21.339,2014-11-02,NFL,MIA,,SDG,W 37-0,8,9,Sun,6,5,46,9.20,1,83.3%,7.67
54,Darren Sproles\SproDa00,RB,31.135,2014-11-02,NFL,PHI,@,HOU,W 31-21,8,9,Sun,5,4,46,11.50,0,80.0%,9.20
55,Martavis Bryant\BryaMa00,WR,22.317,2014-11-02,NFL,PIT,,BAL,W 43-23,9,9,Sun,5,3,44,14.67,2,60.0%,8.80
56,A.J. Green\GreeA.00,WR,26.094,2014-11-02,NFL,CIN,,JAX,W 33-23,8,9,Sun,6,3,44,14.67,1,50.0%,7.33
57,Hakeem Nicks\NickHa01,WR,26.293,2014-11-03,NFL,IND,@,NYG,W 40-24,9,9,Mon,4,3,44,14.67,0,75.0%,11.00
58,Ted Ginn\GinnTe00,WR,29.204,2014-11-02,NFL,ARI,@,DAL,W 28-17,8,9,Sun,2,2,42,21.00,0,100.0%,21.00
59,Steve Johnson\JohnSt00,WR,27.339,2014-11-02,NFL,SFO,,STL,L 10-13,8,9,Sun,5,3,41,13.67,0,60.0%,8.20
60,Michael Crabtree\CrabMi00,WR,27.049,2014-11-02,NFL,SFO,,STL,L 10-13,8,9,Sun,9,5,40,8.00,0,55.6%,4.44
61,Jordan Matthews\MattJo00,WR,22.109,2014-11-02,NFL,PHI,@,HOU,W 31-21,8,9,Sun,4,3,40,13.33,1,75.0%,10.00
62,Cecil Shorts\ShorCe00,WR,26.315,2014-11-02,NFL,JAX,@,CIN,L 23-33,9,9,Sun,7,5,40,8.00,0,71.4%,5.71
63,Andre Ellington\ElliAn00,RB,25.272,2014-11-02,NFL,ARI,@,DAL,W 28-17,8,9,Sun,4,4,39,9.75,1,100.0%,9.75
64,Doug Baldwin\BaldDo00,WR,26.042,2014-11-02,NFL,SEA,,OAK,W 30-24,8,9,Sun,6,5,38,7.60,0,83.3%,6.33
65,Le'Veon Bell\BellLe00,RB,22.257,2014-11-02,NFL,PIT,,BAL,W 43-23,9,9,Sun,6,5,38,7.60,1,83.3%,6.33
66,Brandin Cooks\CookBr00,WR,21.035,2014-10-30,NFL,NOR,@,CAR,W 28-10,8,9,Thu,3,3,38,12.67,0,100.0%,12.67
67,Benny Cunningham\CunnBe01,RB,24.118,2014-11-02,NFL,STL,@,SFO,W 13-10,8,9,Sun,3,3,38,12.67,0,100.0%,12.67
68,Mychal Rivera\RiveMy00,TE,24.055,2014-11-02,NFL,OAK,@,SEA,L 24-30,8,9,Sun,11,8,38,4.75,2,72.7%,3.45
69,Shane Vereen\VereSh00,RB,25.184,2014-11-02,NFL,NWE,,DEN,W 43-21,9,9,Sun,10,5,38,7.60,1,50.0%,3.80
70,Marques Colston\ColsMa00,WR,31.147,2014-10-30,NFL,NOR,@,CAR,W 28-10,8,9,Thu,3,3,36,12.00,0,100.0%,12.00
71,Michael Floyd\FloyMi00,WR,24.340,2014-11-02,NFL,ARI,@,DAL,W 28-17,8,9,Sun,5,4,36,9.00,0,80.0%,7.20
72,Jermaine Gresham\GresJe00,TE,26.139,2014-11-02,NFL,CIN,,JAX,W 33-23,8,9,Sun,6,5,36,7.20,0,83.3%,6.00
73,Steve Smith\SmitSt01,WR,35.174,2014-11-02,NFL,BAL,@,PIT,L 23-43,9,9,Sun,8,5,36,7.20,0,62.5%,4.50
74,Danny Amendola\AmenDa00,WR,29.000,2014-11-02,NFL,NWE,,DEN,W 43-21,9,9,Sun,3,2,35,17.50,0,66.7%,11.67
75,Allen Robinson\RobiAl02,WR,21.070,2014-11-02,NFL,JAX,@,CIN,L 23-33,9,9,Sun,8,4,35,8.75,0,50.0%,4.38
76,Andrew Hawkins\HawkAn00,WR,28.237,2014-11-02,NFL,CLE,,TAM,W 22-17,8,9,Sun,8,3,34,11.33,0,37.5%,4.25
77,Bobby Rainey\RainBo00,RB,27.017,2014-11-02,NFL,TAM,@,CLE,L 17-22,8,9,Sun,3,1,34,34.00,0,33.3%,11.33
78,Lorenzo Taliaferro\TaliLo00,RB,22.314,2014-11-02,NFL,BAL,@,PIT,L 23-43,9,9,Sun,3,3,34,11.33,0,100.0%,11.33
79,C.J. Anderson\AndeC.00,RB,23.265,2014-11-02,NFL,DEN,@,NWE,L 21-43,8,9,Sun,4,3,33,11.00,0,75.0%,8.25
80,Matt Spaeth\SpaeMa00,TE,30.343,2014-11-02,NFL,PIT,,BAL,W 43-23,9,9,Sun,1,1,33,33.00,1,100.0%,33.00
81,Julius Thomas\ThomJu00,TE,26.128,2014-11-02,NFL,DEN,@,NWE,L 21-43,8,9,Sun,2,2,33,16.50,1,100.0%,16.50
82,Kenny Britt\BritKe00,WR,26.044,2014-11-02,NFL,STL,@,SFO,W 13-10,8,9,Sun,4,2,32,16.00,1,50.0%,8.00
83,Chris Johnson\JohnCh04,RB,29.040,2014-11-02,NFL,NYJ,@,KAN,L 10-24,9,9,Sun,3,2,32,16.00,0,66.7%,10.67
84,Matt Asiata\AsiaMa00,RB,27.101,2014-11-02,NFL,MIN,,WAS,W 29-26,9,9,Sun,5,4,31,7.75,0,80.0%,6.20
85,Wes Welker\WelkWe00,WR,33.185,2014-11-02,NFL,DEN,@,NWE,L 21-43,8,9,Sun,8,3,31,10.33,0,37.5%,3.88
86,Rhett Ellison\ElliRh00,TE,26.030,2014-11-02,NFL,MIN,,WAS,W 29-26,9,9,Sun,4,4,30,7.50,0,100.0%,7.50
87,Greg Olsen\OlseGr00,TE,29.233,2014-10-30,NFL,CAR,,NOR,L 10-28,9,9,Thu,4,3,30,10.00,0,75.0%,7.50
88,DeAngelo Williams\WillDe02,RB,31.188,2014-10-30,NFL,CAR,,NOR,L 10-28,9,9,Thu,1,1,30,30.00,0,100.0%,30.00
89,Ahmad Bradshaw\BradAh00,RB,28.229,2014-11-03,NFL,IND,@,NYG,W 40-24,9,9,Mon,5,3,29,9.67,0,60.0%,5.80
90,Travaris Cadet\CadeTr00,RB,25.271,2014-10-30,NFL,NOR,@,CAR,W 28-10,8,9,Thu,5,3,29,9.67,0,60.0%,5.80
91,Ben Tate\TateBe00,RB,26.073,2014-11-02,NFL,CLE,,TAM,W 22-17,8,9,Sun,4,4,29,7.25,0,100.0%,7.25
92,Jarius Wright\WrigJa02,TE,24.342,2014-11-02,NFL,MIN,,WAS,W 29-26,9,9,Sun,4,2,29,14.50,0,50.0%,7.25
93,Antonio Gates\GateAn00,TE,34.137,2014-11-02,NFL,SDG,@,MIA,L 0-37,9,9,Sun,5,3,28,9.33,0,60.0%,5.60
94,Andre Holmes\HolmAn00,WR,26.139,2014-11-02,NFL,OAK,@,SEA,L 24-30,8,9,Sun,5,2,28,14.00,0,40.0%,5.60
95,Marlon Brown\BrowMa00,WR,23.194,2014-11-02,NFL,BAL,@,PIT,L 23-43,9,9,Sun,3,3,27,9.00,0,100.0%,9.00
96,Riley Cooper\CoopRi00,WR,27.054,2014-11-02,NFL,PHI,@,HOU,W 31-21,8,9,Sun,6,2,26,13.00,0,33.3%,4.33
97,Jim Dray\DrayJi00,TE,27.306,2014-11-02,NFL,CLE,,TAM,W 22-17,8,9,Sun,1,1,26,26.00,0,100.0%,26.00
98,Josh Huff\HuffJo00,WR,23.019,2014-11-02,NFL,PHI,@,HOU,W 31-21,8,9,Sun,4,3,26,8.67,0,75.0%,6.50
99,Larry Donnell\DonnLa00,TE,26.002,2014-11-03,NFL,NYG,,IND,L 24-40,8,9,Mon,8,4,25,6.25,1,50.0%,3.13
100,Robert Meachem\MeacRo00,WR,30.032,2014-10-30,NFL,NOR,@,CAR,W 28-10,8,9,Thu,1,1,25,25.00,0,100.0%,25.00
101,Anthony Fasano\FasaAn00,TE,30.196,2014-11-02,NFL,KAN,,NYJ,W 24-10,8,9,Sun,3,3,24,8.00,1,100.0%,8.00
102,Andre Williams\WillAn00,WR,22.067,2014-11-03,NFL,NYG,,IND,L 24-40,8,9,Mon,1,1,24,24.00,0,100.0%,24.00
103,Damien Williams\WillDa05,RB,22.213,2014-11-02,NFL,MIA,,SDG,W 37-0,8,9,Sun,2,2,23,11.50,0,100.0%,11.50
104,Cedric Peerman\PeerCe00,HB,28.023,2014-11-02,NFL,CIN,,JAX,W 33-23,8,9,Sun,4,2,22,11.00,0,50.0%,5.50
105,Rishard Matthews\MattRi00,WR,25.021,2014-11-02,NFL,MIA,,SDG,W 37-0,8,9,Sun,1,1,21,21.00,1,100.0%,21.00
106,Brice Butler\ButlBr00,WR,24.277,2014-11-02,NFL,OAK,@,SEA,L 24-30,8,9,Sun,2,2,20,10.00,0,100.0%,10.00
107,John Carlson\CarlJo00,RB,30.174,2014-11-02,NFL,ARI,@,DAL,W 28-17,8,9,Sun,8,2,19,9.50,1,25.0%,2.38
108,Vernon Davis\DaviVe00,TE,30.275,2014-11-02,NFL,SFO,,STL,L 10-13,8,9,Sun,3,2,19,9.50,0,66.7%,6.33
109,Kevin Norwood\NorwKe00,WR,25.040,2014-11-02,NFL,SEA,,OAK,W 30-24,8,9,Sun,1,1,19,19.00,0,100.0%,19.00
110,Terrance Williams\WillTe01,WR,25.055,2014-11-02,NFL,DAL,,ARI,L 17-28,9,9,Sun,7,2,19,9.50,0,28.6%,2.71
111,Kelvin Benjamin\BenjKe00,WR,23.267,2014-10-30,NFL,CAR,,NOR,L 10-28,9,9,Thu,10,2,18,9.00,0,20.0%,1.80
112,Brandon Gibson\GibsBr00,WR,27.081,2014-11-02,NFL,MIA,,SDG,W 37-0,8,9,Sun,2,1,18,18.00,0,50.0%,9.00
113,Robert Hughes\HughRo00,RB,25.134,2014-11-02,NFL,ARI,@,DAL,W 28-17,8,9,Sun,2,1,18,18.00,0,50.0%,9.00
114,James Jones\JoneJa04,WR,30.216,2014-11-02,NFL,OAK,@,SEA,L 24-30,8,9,Sun,5,3,18,6.00,0,60.0%,3.60
115,Niles Paul\PaulNi00,TE,25.085,2014-11-02,NFL,WAS,@,MIN,L 26-29,9,9,Sun,2,2,18,9.00,0,100.0%,9.00
116,Andre Roberts\RobeAn00,WR,26.297,2014-11-02,NFL,WAS,@,MIN,L 26-29,9,9,Sun,5,2,18,9.00,0,40.0%,3.60
117,Alfred Morris\MorrAl00,RB,25.325,2014-11-02,NFL,WAS,@,MIN,L 26-29,9,9,Sun,3,2,17,8.50,0,66.7%,5.67
118,Jordan Reed\ReedJo02,TE,24.122,2014-11-02,NFL,WAS,@,MIN,L 26-29,9,9,Sun,1,1,17,17.00,0,100.0%,17.00
119,Gary Barnidge\BarnGa01,TE,29.041,2014-11-02,NFL,CLE,,TAM,W 22-17,8,9,Sun,4,2,16,8.00,0,50.0%,4.00
120,Damaris Johnson\JohnDa04,WR,24.345,2014-11-02,NFL,HOU,,PHI,L 21-31,9,9,Sun,2,2,16,8.00,0,100.0%,8.00
121,Luke Willson\WillLu00,TE,24.291,2014-11-02,NFL,SEA,,OAK,W 30-24,8,9,Sun,5,1,16,16.00,0,20.0%,3.20
122,Jaron Brown\BrowJa03,WR,24.298,2014-11-02,NFL,ARI,@,DAL,W 28-17,8,9,Sun,2,2,15,7.50,1,100.0%,7.50
123,Dez Bryant\BryaDe01,WR,25.363,2014-11-02,NFL,DAL,,ARI,L 17-28,9,9,Sun,10,2,15,7.50,1,20.0%,1.50
124,Pierre Garcon\GarcPi00,WR,28.086,2014-11-02,NFL,WAS,@,MIN,L 26-29,9,9,Sun,5,3,15,5.00,0,60.0%,3.00
125,Gator Hoskins\HoskHa00,TE,22.318,2014-11-02,NFL,MIA,,SDG,W 37-0,8,9,Sun,1,1,14,14.00,0,100.0%,14.00
126,Jerick McKinnon\McKiJe00,HB,22.183,2014-11-02,NFL,MIN,,WAS,W 29-26,9,9,Sun,4,3,14,4.67,0,75.0%,3.50
127,Heath Miller\MillHe00,TE,32.011,2014-11-02,NFL,PIT,,BAL,W 43-23,9,9,Sun,2,1,14,14.00,0,50.0%,7.00
128,Daniel Thomas\ThomDa03,RB,27.004,2014-11-02,NFL,MIA,,SDG,W 37-0,8,9,Sun,2,2,14,7.00,0,100.0%,7.00
129,Robert Turbin\TurbRo00,RB,24.335,2014-11-02,NFL,SEA,,OAK,W 30-24,8,9,Sun,2,1,14,14.00,0,50.0%,7.00
130,James Develin\DeveJa00,FB,26.102,2014-11-02,NFL,NWE,,DEN,W 43-21,9,9,Sun,2,2,13,6.50,0,100.0%,6.50
131,Charles Johnson\JohnCh08,WR,25.248,2014-11-02,NFL,MIN,,WAS,W 29-26,9,9,Sun,1,1,13,13.00,0,100.0%,13.00
132,Jeff Maehl\MaehJe00,WR,25.231,2014-11-02,NFL,PHI,@,HOU,W 31-21,8,9,Sun,2,2,13,6.50,0,100.0%,6.50
133,Louis Murphy\MurpLo00,WR,27.175,2014-11-02,NFL,TAM,@,CLE,L 17-22,8,9,Sun,4,2,13,6.50,0,50.0%,3.25
134,Albert Wilson\WilsAl02,WR,22.113,2014-11-02,NFL,KAN,,NYJ,W 24-10,8,9,Sun,1,1,13,13.00,0,100.0%,13.00
135,Kamar Aiken\AikeKa00,WR,25.156,2014-11-02,NFL,BAL,@,PIT,L 23-43,9,9,Sun,1,1,12,12.00,0,100.0%,12.00
136,Cole Beasley\BeasCo00,WR,25.190,2014-11-02,NFL,DAL,,ARI,L 17-28,9,9,Sun,2,1,12,12.00,0,50.0%,6.00
137,Jared Cook\CookJa02,TE,27.209,2014-11-02,NFL,STL,@,SFO,W 13-10,8,9,Sun,5,2,12,6.00,0,40.0%,2.40
138,Dwayne Harris\HarrDw00,WR,27.047,2014-11-02,NFL,DAL,,ARI,L 17-28,9,9,Sun,1,1,12,12.00,0,100.0%,12.00
139,Andre Johnson\JohnAn02,WR,33.114,2014-11-02,NFL,HOU,,PHI,L 21-31,9,9,Sun,7,2,12,6.00,0,28.6%,1.71
140,Kyle Juszczyk\JuszKy00,FB,23.193,2014-11-02,NFL,BAL,@,PIT,L 23-43,9,9,Sun,2,1,12,12.00,0,50.0%,6.00
141,Latavius Murray\MurrLa00,RB,24.288,2014-11-02,NFL,OAK,@,SEA,L 24-30,8,9,Sun,2,2,12,6.00,0,100.0%,6.00
142,Marcel Reece\ReecMa00,FB,29.132,2014-11-02,NFL,OAK,@,SEA,L 24-30,8,9,Sun,3,1,12,12.00,0,33.3%,4.00
143,Paul Richardson\RichPa01,WR,22.203,2014-11-02,NFL,SEA,,OAK,W 30-24,8,9,Sun,6,3,12,4.00,0,50.0%,2.00
144,Tavon Austin\AustTa00,WR,24.232,2014-11-02,NFL,STL,@,SFO,W 13-10,8,9,Sun,3,2,11,5.50,0,66.7%,3.67
145,Maurice Jones-Drew\DrewMa00,RB,29.224,2014-11-02,NFL,OAK,@,SEA,L 24-30,8,9,Sun,2,1,11,11.00,0,50.0%,5.50
146,Jeremy Kerley\KerlJe00,WR,25.359,2014-11-02,NFL,NYJ,@,KAN,L 10-24,9,9,Sun,4,2,11,5.50,0,50.0%,2.75
147,DeMarco Murray\MurrDe00,RB,26.263,2014-11-02,NFL,DAL,,ARI,L 17-28,9,9,Sun,4,4,11,2.75,0,100.0%,2.75
148,John Brown\BrowJo02,WR,24.213,2014-11-02,NFL,ARI,@,DAL,W 28-17,8,9,Sun,5,2,10,5.00,0,40.0%,2.00
149,Rex Burkhead\BurkRe00,HB,24.123,2014-11-02,NFL,CIN,,JAX,W 33-23,8,9,Sun,3,2,10,5.00,0,66.7%,3.33
150,Jamaal Charles\CharJa00,RB,27.310,2014-11-02,NFL,KAN,,NYJ,W 24-10,8,9,Sun,4,2,10,5.00,0,50.0%,2.50
151,Mark Ingram\IngrMa01,RB,24.313,2014-10-30,NFL,NOR,@,CAR,W 28-10,8,9,Thu,2,1,10,10.00,0,50.0%,5.00
152,A.J. Jenkins\JenkA.00,WR,25.033,2014-11-02,NFL,KAN,,NYJ,W 24-10,8,9,Sun,3,1,10,10.00,0,33.3%,3.33
153,Brandon Lloyd\LloyBr00,WR,33.120,2014-11-02,NFL,SFO,,STL,L 10-13,8,9,Sun,1,1,10,10.00,0,100.0%,10.00
154,Denard Robinson\RobiDe00,RB,24.041,2014-11-02,NFL,JAX,@,CIN,L 23-33,9,9,Sun,2,2,10,5.00,0,100.0%,5.00
155,Jacob Tamme\TammJa00,TE,29.232,2014-11-02,NFL,DEN,@,NWE,L 21-43,8,9,Sun,5,1,10,10.00,0,20.0%,2.00
156,Brandon Tate\TateBr00,WR,27.028,2014-11-02,NFL,CIN,,JAX,W 33-23,8,9,Sun,1,1,10,10.00,0,100.0%,10.00
157,Bruce Ellington\ElliBr00,WR,23.072,2014-11-02,NFL,SFO,,STL,L 10-13,8,9,Sun,1,1,9,9.00,0,100.0%,9.00
158,Frank Gore\GoreFr00,RB,31.172,2014-11-02,NFL,SFO,,STL,L 10-13,8,9,Sun,3,1,9,9.00,0,33.3%,3.00
159,Junior Hemingway\HemiJu00,WR,25.310,2014-11-02,NFL,KAN,,NYJ,W 24-10,8,9,Sun,2,2,9,4.50,0,100.0%,4.50
160,Jeremy Hill\HillJe01,HB,22.013,2014-11-02,NFL,CIN,,JAX,W 33-23,8,9,Sun,1,1,9,9.00,0,100.0%,9.00
161,Cordarrelle Patterson\PattCo00,WR,23.230,2014-11-02,NFL,MIN,,WAS,W 29-26,9,9,Sun,7,1,9,9.00,0,14.3%,1.29
162,Trent Richardson\RichTr00,RB,24.116,2014-11-03,NFL,IND,@,NYG,W 40-24,9,9,Mon,2,2,9,4.50,0,100.0%,4.50
163,Jason Avant\AvanJa00,WR,31.193,2014-10-30,NFL,CAR,,NOR,L 10-28,9,9,Thu,4,1,8,8.00,0,25.0%,2.00
164,Lamar Miller\MillLa01,RB,23.191,2014-11-02,NFL,MIA,,SDG,W 37-0,8,9,Sun,2,1,8,8.00,0,50.0%,4.00
165,Kenbrell Thompkins\ThomKe02,WR,26.096,2014-11-02,NFL,OAK,@,SEA,L 24-30,8,9,Sun,2,1,8,8.00,0,50.0%,4.00
166,Stedman Bailey\BailSt01,WR,23.356,2014-11-02,NFL,STL,@,SFO,W 13-10,8,9,Sun,1,1,7,7.00,0,100.0%,7.00
167,Brent Celek\CeleBr00,TE,29.281,2014-11-02,NFL,PHI,@,HOU,W 31-21,8,9,Sun,2,2,7,3.50,0,100.0%,3.50
168,Ryan Hewitt\HewiRy00,HB,23.282,2014-11-02,NFL,CIN,,JAX,W 33-23,8,9,Sun,2,1,7,7.00,0,50.0%,3.50
169,Lance Kendricks\KendLa00,TE,26.276,2014-11-02,NFL,STL,@,SFO,W 13-10,8,9,Sun,2,1,7,7.00,0,50.0%,3.50
170,Branden Oliver\OlivBr01,RB,23.179,2014-11-02,NFL,SDG,@,MIA,L 0-37,9,9,Sun,2,1,7,7.00,0,50.0%,3.50
171,Preston Parker\ParkPr00,WR,27.263,2014-11-03,NFL,NYG,,IND,L 24-40,8,9,Mon,6,1,7,7.00,0,16.7%,1.17
172,Donald Brown\BrowDo00,RB,27.205,2014-11-02,NFL,SDG,@,MIA,L 0-37,9,9,Sun,2,1,6,6.00,0,50.0%,3.00
173,Derek Carrier\CarrDe00,TE,24.100,2014-11-02,NFL,SFO,,STL,L 10-13,8,9,Sun,1,1,6,6.00,0,100.0%,6.00
