Rk,Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt
1,Robert Woods\WoodRo02,WR,25.216,2017-11-12,NFL,LAR,,HOU,W 33-7,9,10,Sun,10,8,171,21.38,2,80.0%,17.10
2,Adam Thielen\ThieAd00,WR,27.082,2017-11-12,NFL,MIN,@,WAS,W 38-30,9,10,Sun,12,8,166,20.75,1,66.7%,13.83
3,Sterling Shepard\ShepSt00,WR,24.275,2017-11-12,NFL,NYG,@,SFO,L 21-31,9,10,Sun,13,11,142,12.91,0,84.6%,10.92
4,Emmanuel Sanders\SandEm00,WR,30.240,2017-11-12,NFL,DEN,,NWE,L 16-41,9,10,Sun,11,6,137,22.83,0,54.5%,12.45
5,Michael Thomas\ThomMi05,WR,24.254,2017-11-12,NFL,NOR,@,BUF,W 47-10,9,10,Sun,10,9,117,13.00,0,90.0%,11.70
6,A.J. Green\GreeA.00,WR,29.104,2017-11-12,NFL,CIN,@,TEN,L 20-24,9,10,Sun,7,5,115,23.00,1,71.4%,16.43
7,Larry Fitzgerald\FitzLa00,WR,34.070,2017-11-09,NFL,ARI,,SEA,L 16-22,9,10,Thu,14,10,113,11.30,0,71.4%,8.07
8,DeAndre Hopkins\HopkDe00,WR,25.159,2017-11-12,NFL,HOU,@,LAR,L 7-33,9,10,Sun,14,7,111,15.86,0,50.0%,7.93
9,Chester Rogers\RogeCh02,WR,23.304,2017-11-12,NFL,IND,,PIT,L 17-20,10,10,Sun,6,6,104,17.33,1,100.0%,17.33
10,JuJu Smith-Schuster\SmitJu00,WR,20.355,2017-11-12,NFL,PIT,@,IND,W 20-17,9,10,Sun,7,5,97,19.40,1,71.4%,13.86
11,Golden Tate\TateGo00,WR,29.102,2017-11-12,NFL,DET,,CLE,W 38-24,9,10,Sun,7,6,97,16.17,1,85.7%,13.86
12,Doug Baldwin\BaldDo00,WR,29.049,2017-11-09,NFL,SEA,@,ARI,W 22-16,9,10,Thu,6,5,95,19.00,0,83.3%,15.83
13,Brandon LaFell\LaFeBr00,WR,31.008,2017-11-12,NFL,CIN,@,TEN,L 20-24,9,10,Sun,10,6,95,15.83,1,60.0%,9.50
14,Devin Funchess\FuncDe00,WR,23.176,2017-11-13,NFL,CAR,,MIA,W 45-21,10,10,Mon,6,5,92,18.40,2,83.3%,15.33
15,Davante Adams\AdamDa01,WR,24.323,2017-11-12,NFL,GNB,@,CHI,W 23-16,9,10,Sun,8,5,90,18.00,1,62.5%,11.25
16,Dontrelle Inman\InmaDo00,WR,28.285,2017-11-12,NFL,CHI,,GNB,L 16-23,9,10,Sun,8,6,88,14.67,0,75.0%,11.00
17,Robby Anderson\AndeRo04,WR,24.187,2017-11-12,NFL,NYJ,@,TAM,L 10-15,10,10,Sun,7,4,85,21.25,1,57.1%,12.14
18,Marquise Goodwin\GoodMa00,WR,26.358,2017-11-12,NFL,SFO,,NYG,W 31-21,10,10,Sun,2,1,83,83.00,1,50.0%,41.50
19,DeSean Jackson\JackDe00,WR,30.346,2017-11-12,NFL,TAM,,NYJ,W 15-10,9,10,Sun,10,6,82,13.67,0,60.0%,8.20
20,Stefon Diggs\DiggSt00,WR,23.348,2017-11-12,NFL,MIN,@,WAS,W 38-30,9,10,Sun,5,4,78,19.50,1,80.0%,15.60
21,Austin Ekeler\EkelAu00,RB,22.179,2017-11-12,NFL,LAC,@,JAX,L 17-20,9,10,Sun,5,5,77,15.40,2,100.0%,15.40
22,Jamison Crowder\CrowJa00,WR,24.148,2017-11-12,NFL,WAS,,MIN,L 30-38,9,10,Sun,11,4,76,19.00,0,36.4%,6.91
23,Vernon Davis\DaviVe00,TE,33.285,2017-11-12,NFL,WAS,,MIN,L 30-38,9,10,Sun,11,7,76,10.86,0,63.6%,6.91
24,Brandin Cooks\CookBr00,WR,24.048,2017-11-12,NFL,NWE,@,DEN,W 41-16,9,10,Sun,11,6,74,12.33,0,54.5%,6.73
25,Rob Gronkowski\GronRo00,TE,28.182,2017-11-12,NFL,NWE,@,DEN,W 41-16,9,10,Sun,7,4,74,18.50,0,57.1%,10.57
26,Seth Devalve\DevaSe00,TE,24.287,2017-11-12,NFL,CLE,@,DET,L 24-38,9,10,Sun,6,4,70,17.50,0,66.7%,11.67
27,Allen Hurns\HurnAl01,WR,26.000,2017-11-12,NFL,JAX,,LAC,W 20-17,9,10,Sun,9,7,70,10.00,0,77.8%,7.78
28,Chris Godwin\GodwCh00,WR,21.258,2017-11-12,NFL,TAM,,NYJ,W 15-10,9,10,Sun,10,5,68,13.60,0,50.0%,6.80
29,Todd Gurley\GurlTo01,RB,23.101,2017-11-12,NFL,LAR,,HOU,W 33-7,9,10,Sun,7,6,68,11.33,0,85.7%,9.71
30,Garrett Celek\CeleGa00,TE,29.167,2017-11-12,NFL,SFO,,NYG,W 31-21,10,10,Sun,6,4,67,16.75,1,66.7%,11.17
31,Austin Seferian-Jenkins\SefeAu00,TE,25.044,2017-11-12,NFL,NYJ,@,TAM,L 10-15,10,10,Sun,9,6,67,11.17,0,66.7%,7.44
32,Kenny Stills\StilKe00,WR,25.205,2017-11-13,NFL,MIA,@,CAR,L 21-45,9,10,Mon,8,5,67,13.40,0,62.5%,8.38
33,DeVante Parker\ParkDe01,WR,24.297,2017-11-13,NFL,MIA,@,CAR,L 21-45,9,10,Mon,9,6,66,11.00,0,66.7%,7.33
34,Kenny Golladay\GollKe00,WR,24.009,2017-11-12,NFL,DET,,CLE,W 38-24,9,10,Sun,3,2,64,32.00,0,66.7%,21.33
35,Jermaine Gresham\GresJe00,TE,29.146,2017-11-09,NFL,ARI,,SEA,L 16-22,9,10,Thu,7,5,64,12.80,1,71.4%,9.14
36,Delanie Walker\WalkHu00,TE,33.092,2017-11-12,NFL,TEN,,CIN,W 24-20,9,10,Sun,9,6,63,10.50,0,66.7%,7.00
37,Keelan Cole\ColeKe00,WR,24.206,2017-11-12,NFL,JAX,,LAC,W 20-17,9,10,Sun,8,3,61,20.33,0,37.5%,7.63
38,Donte Moncrief\MoncDo00,WR,24.098,2017-11-12,NFL,IND,,PIT,L 17-20,10,10,Sun,1,1,60,60.00,1,100.0%,60.00
39,Jason Witten\WittJa00,TE,35.190,2017-11-12,NFL,DAL,@,ATL,L 7-27,9,10,Sun,7,7,59,8.43,0,100.0%,8.43
40,Taylor Gabriel\GabrTa00,WR,26.268,2017-11-12,NFL,ATL,,DAL,W 27-7,9,10,Sun,3,3,58,19.33,0,100.0%,19.33
41,Josh Bellamy\BellJo02,WR,28.178,2017-11-12,NFL,CHI,,GNB,L 16-23,9,10,Sun,7,2,57,28.50,1,28.6%,8.14
42,Julio Jones\JoneJu02,WR,28.282,2017-11-12,NFL,ATL,,DAL,W 27-7,9,10,Sun,8,6,57,9.50,0,75.0%,7.13
43,Marqise Lee\LeexMa00,WR,25.352,2017-11-12,NFL,JAX,,LAC,W 20-17,9,10,Sun,11,6,55,9.17,1,54.5%,5.00
44,Randall Cobb\CobbRa00,WR,27.082,2017-11-12,NFL,GNB,@,CHI,W 23-16,9,10,Sun,4,3,52,17.33,0,75.0%,13.00
45,Maurice Harris\HarrMa05,WR,25.001,2017-11-12,NFL,WAS,,MIN,L 30-38,9,10,Sun,3,2,50,25.00,1,66.7%,16.67
46,Rishard Matthews\MattRi00,WR,28.031,2017-11-12,NFL,TEN,,CIN,W 24-20,9,10,Sun,7,5,50,10.00,0,71.4%,7.14
47,Austin Hooper\HoopAu00,TE,23.008,2017-11-12,NFL,ATL,,DAL,W 27-7,9,10,Sun,6,6,49,8.17,1,100.0%,8.17
48,Tyrell Williams\WillTy00,WR,25.273,2017-11-12,NFL,LAC,@,JAX,L 17-20,9,10,Sun,5,2,49,24.50,0,40.0%,9.80
49,Keenan Allen\AlleKe00,WR,25.199,2017-11-12,NFL,LAC,@,JAX,L 17-20,9,10,Sun,7,4,48,12.00,0,57.1%,6.86
50,Corey Davis\DaviCo03,WR,22.305,2017-11-12,NFL,TEN,,CIN,W 24-20,9,10,Sun,10,4,48,12.00,0,40.0%,4.80
51,Louis Murphy\MurpLo00,WR,30.185,2017-11-12,NFL,SFO,,NYG,W 31-21,10,10,Sun,2,2,48,24.00,0,100.0%,24.00
52,Antonio Brown\BrowAn04,WR,29.125,2017-11-12,NFL,PIT,@,IND,W 20-17,9,10,Sun,7,3,47,15.67,0,42.9%,6.71
53,Cooper Kupp\KuppCo00,WR,24.150,2017-11-12,NFL,LAR,,HOU,W 33-7,9,10,Sun,7,6,47,7.83,0,85.7%,6.71
54,Kendall Wright\WrigKe01,WR,28.000,2017-11-12,NFL,CHI,,GNB,L 16-23,9,10,Sun,8,5,46,9.20,0,62.5%,5.75
55,Curtis Samuel\SamuCu00,WR,21.094,2017-11-13,NFL,CAR,,MIA,W 45-21,10,10,Mon,7,5,45,9.00,0,71.4%,6.43
56,Demaryius Thomas\ThomDe03,WR,29.322,2017-11-12,NFL,DEN,,NWE,L 16-41,9,10,Sun,8,5,44,8.80,1,62.5%,5.50
57,Paul Richardson\RichPa01,WR,25.210,2017-11-09,NFL,SEA,@,ARI,W 22-16,9,10,Thu,2,1,43,43.00,0,50.0%,21.50
58,Kelvin Benjamin\BenjKe00,WR,26.280,2017-11-12,NFL,BUF,,NOR,L 10-47,9,10,Sun,6,3,42,14.00,0,50.0%,7.00
59,Kendrick Bourne\BourKe00,WR,22.100,2017-11-12,NFL,SFO,,NYG,W 31-21,10,10,Sun,3,3,42,14.00,0,100.0%,14.00
60,Martavis Bryant\BryaMa00,WR,25.327,2017-11-12,NFL,PIT,@,IND,W 20-17,9,10,Sun,5,3,42,14.00,0,60.0%,8.40
61,Jarvis Landry\LandJa00,WR,24.350,2017-11-13,NFL,MIA,@,CAR,L 21-45,9,10,Mon,10,5,42,8.40,1,50.0%,4.20
62,Bruce Ellington\ElliBr00,WR,26.082,2017-11-12,NFL,HOU,@,LAR,L 7-33,9,10,Sun,9,4,41,10.25,1,44.4%,4.56
