1,Keelan Cole\ColeKe00,WR,24.241,JAX,,HOU,9,7,186,26.57,1,77.8%,20.67,15,2017
2,Rob Gronkowski\GronRo00,TE,28.217,NWE,@,PIT,13,9,168,18.67,0,69.2%,12.92,15,2017
3,Sterling Shepard\ShepSt00,WR,24.310,NYG,,PHI,16,11,139,12.64,1,68.8%,8.69,15,2017
4,Greg Olsen\OlseGr00,TE,32.281,CAR,,GNB,12,9,116,12.89,1,75.0%,9.67,15,2017
5,Marquise Goodwin\GoodMa00,WR,27.028,SFO,,TEN,13,10,114,11.40,0,76.9%,8.77,15,2017
6,Jerick McKinnon\McKiJe00,RB,25.228,MIN,,CIN,8,7,114,16.29,0,87.5%,14.25,15,2017
7,JuJu Smith-Schuster\SmitJu00,WR,21.025,PIT,,NWE,6,6,114,19.00,0,100.0%,19.00,15,2017
8,Jarvis Landry\LandJa00,WR,25.019,MIA,@,BUF,13,10,99,9.90,0,76.9%,7.62,15,2017
9,Rishard Matthews\MattRi00,WR,28.066,TEN,@,SFO,8,6,95,15.83,1,75.0%,11.88,15,2017
10,Michael Thomas\ThomMi05,WR,24.289,NOR,,NYJ,11,9,93,10.33,1,81.8%,8.45,15,2017
11,Melvin Gordon\GordMe00,RB,24.247,LAC,@,KAN,8,6,91,15.17,0,75.0%,11.38,15,2017
12,DeVante Parker\ParkDe01,WR,24.331,MIA,@,BUF,12,6,89,14.83,0,50.0%,7.42,15,2017
13,Mike Wallace\WallMi00,WR,31.138,BAL,@,CLE,10,6,89,14.83,0,60.0%,8.90,15,2017
14,Tyreek Hill\HillTy00,WR,23.290,KAN,,LAC,6,5,88,17.60,1,83.3%,14.67,15,2017
15,Evan Engram\EngrEv00,TE,23.106,NYG,,PHI,13,8,87,10.88,0,61.5%,6.69,15,2017
16,Kendrick Bourne\BourKe00,WR,22.135,SFO,,TEN,6,4,85,21.25,0,66.7%,14.17,15,2017
17,Marvin Jones\JoneMa02,WR,27.279,DET,,CHI,5,3,85,28.33,0,60.0%,17.00,15,2017
18,Randall Cobb\CobbRa00,WR,27.117,GNB,@,CAR,14,7,84,12.00,1,50.0%,6.00,15,2017
19,Kendall Wright\WrigKe01,WR,28.034,CHI,@,DET,13,7,81,11.57,0,53.8%,6.23,15,2017
20,DeAndre Hopkins\HopkDe00,WR,25.194,HOU,@,JAX,13,4,80,20.00,1,30.8%,6.15,15,2017
21,Mike Evans\EvanMi00,WR,24.119,TAM,,ATL,8,5,79,15.80,1,62.5%,9.88,15,2017
22,Mark Ingram\IngrMa01,RB,27.361,NOR,,NYJ,6,5,77,15.40,0,83.3%,12.83,15,2017
23,Richard Rodgers\RodgRi00,TE,25.329,GNB,@,CAR,4,4,77,19.25,1,100.0%,19.25,15,2017
24,Roger Lewis\LewiRo03,WR,24.020,NYG,,PHI,10,4,74,18.50,0,40.0%,7.40,15,2017
25,Ben Watson\WatsBe00,TE,36.364,BAL,@,CLE,4,4,74,18.50,1,100.0%,18.50,15,2017
26,Christian McCaffrey\McCaCh01,RB,21.193,CAR,,GNB,7,6,73,12.17,1,85.7%,10.43,15,2017
27,Josh Bellamy\BellJo02,WR,28.212,CHI,@,DET,7,5,70,14.00,0,71.4%,10.00,15,2017
28,Tavarres King\KingTa00,WR,27.156,NYG,,PHI,3,2,70,35.00,2,66.7%,23.33,15,2017
29,Demaryius Thomas\ThomDe03,WR,29.354,DEN,@,IND,8,5,69,13.80,0,62.5%,8.63,15,2017
30,Charles Clay\ClayCh00,TE,28.307,BUF,,MIA,9,5,68,13.60,0,55.6%,7.56,15,2017
31,Devonta Freeman\FreeDe00,RB,25.278,ATL,@,TAM,7,5,68,13.60,0,71.4%,9.71,15,2017
32,Emmanuel Sanders\SandEm00,WR,30.272,DEN,@,IND,9,7,68,9.71,0,77.8%,7.56,15,2017
33,Garrett Celek\CeleGa00,TE,29.202,SFO,,TEN,3,3,63,21.00,1,100.0%,21.00,15,2017
34,Eric Decker\DeckEr00,WR,30.277,TEN,@,SFO,5,5,63,12.60,0,100.0%,12.60,15,2017
35,Jaydon Mickens\MickJa01,WR,23.240,JAX,,HOU,5,4,61,15.25,2,80.0%,12.20,15,2017
36,Brandin Cooks\CookBr00,WR,24.083,NWE,@,PIT,7,4,60,15.00,1,57.1%,8.57,15,2017
37,Larry Fitzgerald\FitzLa00,WR,34.108,ARI,@,WAS,10,5,60,12.00,0,50.0%,6.00,15,2017
38,Cody Latimer\LatiCo00,WR,25.065,DEN,@,IND,4,3,60,20.00,1,75.0%,15.00,15,2017
39,Nelson Agholor\AghoNe00,WR,24.207,PHI,@,NYG,9,7,59,8.43,1,77.8%,6.56,15,2017
40,Dez Bryant\BryaDe01,WR,29.043,DAL,@,OAK,4,2,59,29.50,0,50.0%,14.75,15,2017
41,Martavis Bryant\BryaMa00,WR,25.362,PIT,,NWE,6,4,59,14.75,1,66.7%,9.83,15,2017
42,Davante Adams\AdamDa01,WR,24.358,GNB,@,CAR,7,5,57,11.40,1,71.4%,8.14,15,2017
43,Zach Ertz\ErtzZa00,TE,27.037,PHI,@,NYG,9,6,56,9.33,1,66.7%,6.22,15,2017
44,Jamison Crowder\CrowJa00,WR,24.183,WAS,,ARI,7,5,55,11.00,1,71.4%,7.86,15,2017
45,Keenan Allen\AlleKe00,WR,25.233,LAC,@,KAN,8,5,54,10.80,0,62.5%,6.75,15,2017
46,Jeff Heuerman\HeueJe00,TE,25.020,DEN,@,IND,1,1,54,54.00,1,100.0%,54.00,15,2017
47,Julio Jones\JoneJu02,WR,28.318,ATL,@,TAM,8,3,54,18.00,0,37.5%,6.75,15,2017
48,Brandon LaFell\LaFeBr00,WR,31.043,CIN,@,MIN,6,2,53,26.50,0,33.3%,8.83,15,2017
