1,Demaryius Thomas\ThomDe03,WR,27.311,DEN,,GNB,11,8,168,21.00,0,72.7%,15.27,8,2015
2,Julio Jones\JoneJu02,WR,26.271,ATL,,TAM,13,12,162,13.50,1,92.3%,12.46,8,2015
3,Ben Watson\WatsBe00,TE,34.318,NOR,,NYG,10,9,147,16.33,1,90.0%,14.70,8,2015
4,Odell Beckham\BeckOd00,WR,22.361,NYG,@,NOR,9,8,130,16.25,3,88.9%,14.44,8,2015
5,A.J. Green\GreeA.00,WR,27.093,CIN,@,PIT,17,11,118,10.73,1,64.7%,6.94,8,2015
6,Alshon Jeffery\JeffAl00,WR,25.260,CHI,,MIN,15,10,116,11.60,1,66.7%,7.73,8,2015
7,Marques Colston\ColsMa00,WR,32.149,NOR,,NYG,9,8,114,14.25,1,88.9%,12.67,8,2015
8,Rob Gronkowski\GronRo00,TE,26.168,NWE,,MIA,9,6,113,18.83,1,66.7%,12.56,8,2015
9,Brandon Marshall\MarsBr00,WR,31.223,NYJ,@,OAK,18,9,108,12.00,0,50.0%,6.00,8,2015
10,Michael Floyd\FloyMi00,WR,25.339,ARI,@,CLE,8,4,106,26.50,1,50.0%,13.25,8,2015
11,Heath Miller\MillHe00,TE,33.010,PIT,,CIN,13,10,105,10.50,0,76.9%,8.08,8,2015
12,Jacob Tamme\TammJa00,TE,30.231,ATL,,TAM,12,10,103,10.30,1,83.3%,8.58,8,2015
13,Michael Crabtree\CrabMi00,WR,28.048,OAK,,NYJ,12,7,102,14.57,1,58.3%,8.50,8,2015
14,Tavon Austin\AustTa00,WR,25.231,STL,,SFO,7,4,98,24.50,1,57.1%,14.00,8,2015
15,Stefon Diggs\DiggSt00,WR,21.337,MIN,@,CHI,12,6,95,15.83,1,50.0%,7.92,8,2015
16,DeAndre Hopkins\HopkDe00,WR,23.148,HOU,,TEN,11,8,94,11.75,1,72.7%,8.55,8,2015
17,Dion Lewis\LewiDi00,RB,25.032,NWE,,MIA,9,6,93,15.50,1,66.7%,10.33,8,2015
18,Malcom Floyd\FloyMa00,WR,34.054,SDG,@,BAL,6,4,92,23.00,2,66.7%,15.33,8,2015
19,Brandin Cooks\CookBr00,WR,22.037,NOR,,NYG,8,6,88,14.67,2,75.0%,11.00,8,2015
20,Calvin Johnson\JohnCa00,WR,30.033,DET,@,KAN,10,5,85,17.00,0,50.0%,8.50,8,2015
21,Larry Fitzgerald\FitzLa00,WR,32.062,ARI,@,CLE,11,9,84,9.33,1,81.8%,7.64,8,2015
22,Steve Smith\SmitSt01,WR,36.173,BAL,,SDG,7,5,82,16.40,0,71.4%,11.71,8,2015
23,Julian Edelman\EdelJu00,WR,29.160,NWE,,MIA,9,7,81,11.57,2,77.8%,9.00,8,2015
24,Andre Johnson\JohnAn02,WR,34.114,IND,@,CAR,8,4,81,20.25,1,50.0%,10.13,8,2015
25,Greg Olsen\OlseGr00,TE,30.236,CAR,,IND,12,6,79,13.17,1,50.0%,6.58,8,2015
26,Jimmy Graham\GrahJi00,TE,28.342,SEA,@,DAL,10,7,75,10.71,0,70.0%,7.50,8,2015
27,Nate Washington\WashNa00,WR,32.065,HOU,,TEN,6,4,74,18.50,1,66.7%,12.33,8,2015
28,Jarvis Landry\LandJa00,WR,22.335,MIA,@,NWE,8,6,71,11.83,0,75.0%,8.88,8,2015
29,JJ Nelson\NelsJJ00,WR,23.191,ARI,@,CLE,4,3,70,23.33,0,75.0%,17.50,8,2015
30,Willie Snead\SneaWi00,WR,23.015,NOR,,NYG,8,6,70,11.67,2,75.0%,8.75,8,2015
31,Duke Johnson\JohnDu00,RB,22.039,CLE,,ARI,2,2,68,34.00,0,100.0%,34.00,8,2015
32,Jeremy Kerley\KerlJe00,WR,26.358,NYJ,@,OAK,5,4,63,15.75,0,80.0%,12.60,8,2015
33,Kamar Aiken\AikeKa00,WR,26.155,BAL,,SDG,6,6,62,10.33,0,100.0%,10.33,8,2015
34,Rishard Matthews\MattRi00,WR,26.017,MIA,@,NWE,12,7,62,8.86,0,58.3%,5.17,8,2015
35,Delanie Walker\WalkHu00,TE,31.081,TEN,@,HOU,6,6,62,10.33,0,100.0%,10.33,8,2015
36,Virgil Green\GreeVi00,TE,27.090,DEN,,GNB,3,3,61,20.33,0,100.0%,20.33,8,2015
37,Eric Decker\DeckEr00,WR,28.231,NYJ,@,OAK,7,6,60,10.00,1,85.7%,8.57,8,2015
38,Ted Ginn\GinnTe00,WR,30.204,CAR,,IND,10,2,60,30.00,0,20.0%,6.00,8,2015
39,Shane Vereen\VereSh00,RB,26.183,NYG,@,NOR,9,8,60,7.50,1,88.9%,6.67,8,2015
40,Taiwan Jones\JoneTa00,RB,27.098,OAK,,NYJ,1,1,59,59.00,1,100.0%,59.00,8,2015
41,Golden Tate\TateGo00,WR,27.091,DET,@,KAN,7,6,59,9.83,0,85.7%,8.43,8,2015
42,Kenny Stills\StilKe00,WR,23.190,MIA,@,NWE,7,3,58,19.33,0,42.9%,8.29,8,2015
43,Jared Cook\CookJa02,TE,28.208,STL,,SFO,3,2,57,28.50,0,66.7%,19.00,8,2015
44,Chris Givens\GiveCh00,WR,25.330,BAL,,SDG,4,3,57,19.00,0,75.0%,14.25,8,2015
45,Antonio Gates\GateAn00,TE,35.136,SDG,@,BAL,5,4,56,14.00,0,80.0%,11.20,8,2015
46,Rueben Randle\RandRu00,WR,24.178,NYG,@,NOR,9,5,55,11.00,0,55.6%,6.11,8,2015
47,Andre Holmes\HolmAn00,WR,27.138,OAK,,NYJ,3,2,54,27.00,2,66.7%,18.00,8,2015
48,Gary Barnidge\BarnGa01,TE,30.040,CLE,,ARI,11,7,53,7.57,1,63.6%,4.82,8,2015
49,Jonas Gray\GrayJo00,RB,25.124,MIA,@,NWE,5,4,50,12.50,0,80.0%,10.00,8,2015
50,Martavis Bryant\BryaMa00,WR,23.316,PIT,,CIN,9,4,49,12.25,0,44.4%,5.44,8,2015
51,Travis Kelce\KelcTr00,TE,26.027,KAN,,DET,8,6,49,8.17,1,75.0%,6.13,8,2015
52,Darren McFadden\McFaDa00,RB,28.066,DAL,,SEA,8,6,49,8.17,0,75.0%,6.13,8,2015
53,Cameron Brate\BratCa00,TE,24.121,TAM,@,ATL,2,2,48,24.00,1,100.0%,24.00,8,2015
54,Mike Evans\EvanMi00,WR,22.072,TAM,@,ATL,9,3,48,16.00,0,33.3%,5.33,8,2015
55,Griff Whalen\WhalGr00,WR,25.246,IND,@,CAR,5,5,48,9.60,0,100.0%,9.60,8,2015
56,Antonio Brown\BrowAn04,WR,27.114,PIT,,CIN,11,6,47,7.83,1,54.5%,4.27,8,2015
57,Brandon LaFell\LaFeBr00,WR,28.359,NWE,,MIA,7,4,47,11.75,0,57.1%,6.71,8,2015
58,Amari Cooper\CoopAm00,WR,21.136,OAK,,NYJ,9,5,46,9.20,0,55.6%,5.11,8,2015
59,Owen Daniels\DaniOw00,TE,32.357,DEN,,GNB,3,3,44,14.67,0,100.0%,14.67,8,2015
60,David Johnson\JohnDa08,RB,23.320,ARI,@,CLE,2,2,44,22.00,0,100.0%,22.00,8,2015
61,Coby Fleener\FleeCo00,TE,27.043,IND,@,CAR,11,7,43,6.14,1,63.6%,3.91,8,2015
62,Devonta Freeman\FreeDe00,RB,23.231,ATL,,TAM,8,6,43,7.17,0,75.0%,5.38,8,2015
63,Corey Brown\BrowPh00,WR,23.321,CAR,,IND,5,3,42,14.00,1,60.0%,8.40,8,2015
64,Kenbrell Thompkins\ThomKe02,WR,27.095,NYJ,@,OAK,7,6,41,6.83,0,85.7%,5.86,8,2015
65,Luke Willson\WillLu00,TE,25.290,SEA,@,DAL,2,2,41,20.50,1,100.0%,20.50,8,2015
66,Mike Tolbert\TolbMi00,FB,29.344,CAR,,IND,1,1,40,40.00,0,100.0%,40.00,8,2015
67,Jaron Brown\BrowJa03,WR,25.297,ARI,@,CLE,4,1,39,39.00,0,25.0%,9.75,8,2015
68,Tyler Eifert\EifeTy00,TE,25.054,CIN,@,PIT,8,4,39,9.75,0,50.0%,4.88,8,2015
69,Mark Ingram\IngrMa01,RB,25.315,NOR,,NYG,5,4,39,9.75,0,80.0%,7.80,8,2015
70,Kyle Juszczyk\JuszKy00,FB,24.192,BAL,,SDG,2,1,39,39.00,0,50.0%,19.50,8,2015
71,DeAngelo Williams\WillDe02,RB,32.190,PIT,,CIN,4,4,39,9.75,0,100.0%,9.75,8,2015
72,Dwayne Harris\HarrDw00,WR,28.046,NYG,@,NOR,7,3,37,12.33,2,42.9%,5.29,8,2015
73,Tyler Lockett\LockTy00,WR,23.034,SEA,@,DAL,4,3,36,12.00,0,75.0%,9.00,8,2015
74,Danny Woodhead\WoodDa02,RB,30.280,SDG,@,BAL,3,2,36,18.00,0,66.7%,12.00,8,2015
75,Keenan Allen\AlleKe00,WR,23.188,SDG,@,BAL,5,5,35,7.00,1,100.0%,7.00,8,2015
76,Doug Baldwin\BaldDo00,WR,27.041,SEA,@,DAL,6,3,35,11.67,0,50.0%,5.83,8,2015
77,Charles Johnson\JohnCh08,WR,26.247,MIN,@,CHI,1,1,35,35.00,0,100.0%,35.00,8,2015
78,Jeremy Maclin\MaclJe00,WR,27.174,KAN,,DET,5,3,35,11.67,1,60.0%,7.00,8,2015
79,Jordan Cameron\CameJo00,TE,27.083,MIA,@,NWE,5,2,34,17.00,0,40.0%,6.80,8,2015
80,Jerome Simpson\SimpJe00,WR,29.270,SFO,@,STL,10,3,34,11.33,0,30.0%,3.40,8,2015
81,Alfred Blue\BlueAl00,RB,24.188,HOU,,TEN,5,5,33,6.60,0,100.0%,6.60,8,2015
82,Quinton Patton\PattQu00,WR,25.084,SFO,@,STL,4,2,33,16.50,0,50.0%,8.25,8,2015
83,Martellus Bennett\BennMa00,TE,28.236,CHI,,MIN,5,3,32,10.67,0,60.0%,6.40,8,2015
84,Taylor Gabriel\GabrTa00,WR,24.257,CLE,,ARI,7,4,32,8.00,0,57.1%,4.57,8,2015
85,Brian Hartline\HartBr00,WR,28.344,CLE,,ARI,10,4,32,8.00,2,40.0%,3.20,8,2015
86,Brandon Myers\MyerBr00,TE,30.058,TAM,@,ATL,3,3,32,10.67,0,100.0%,10.67,8,2015
87,Rashad Jennings\JennRa00,RB,30.220,NYG,@,NOR,3,2,31,15.50,0,66.7%,10.33,8,2015
88,Javorius Allen\AlleJa01,RB,24.066,BAL,,SDG,4,3,30,10.00,0,75.0%,7.50,8,2015
89,Theo Riddick\RiddTh00,RB,24.181,DET,@,KAN,7,6,30,5.00,0,85.7%,4.29,8,2015
90,Lance Moore\MoorLa00,WR,32.062,DET,@,KAN,3,3,29,9.67,1,100.0%,9.67,8,2015
91,Matt Forte\FortMa00,RB,29.326,CHI,,MIN,4,4,28,7.00,0,100.0%,7.00,8,2015
92,Steve Johnson\JohnSt00,WR,28.338,SDG,@,BAL,4,2,28,14.00,0,50.0%,7.00,8,2015
93,Randall Cobb\CobbRa00,WR,25.071,GNB,@,DEN,9,6,27,4.50,0,66.7%,3.00,8,2015
94,Travis Benjamin\BenjTr00,WR,25.307,CLE,,ARI,5,3,26,8.67,0,60.0%,5.20,8,2015
95,Marcel Reece\ReecMa00,FB,30.131,OAK,,NYJ,3,3,26,8.67,0,100.0%,8.67,8,2015
96,Charcandrick West\WestCh01,RB,24.152,KAN,,DET,6,4,25,6.25,0,66.7%,4.17,8,2015
97,Andre Caldwell\CaldAn00,WR,30.200,DEN,,GNB,2,1,24,24.00,0,50.0%,12.00,8,2015
98,Vernon Davis\DaviVe00,TE,31.274,SFO,@,STL,8,6,24,4.00,0,75.0%,3.00,8,2015
