1,Calvin Johnson\JohnCa00,WR,28.344,DET,,NYG,11,7,164,23.43,2,63.6%,14.91,1,2014
2,A.J. Green\GreeA.00,WR,26.038,CIN,@,BAL,9,6,131,21.83,1,66.7%,14.56,1,2014
3,Michael Floyd\FloyMi00,WR,24.285,ARI,,SDG,7,5,119,23.80,0,71.4%,17.00,1,2014
4,Steve Smith\SmitSt01,WR,35.118,BAL,,CIN,15,7,118,16.86,1,46.7%,7.87,1,2014
5,Antonio Brown\BrowAn04,WR,26.059,PIT,,CLE,6,5,116,23.20,1,83.3%,19.33,1,2014
6,Julio Jones\JoneJu02,WR,25.216,ATL,,NOR,9,7,116,16.57,0,77.8%,12.89,1,2014
7,Marques Colston\ColsMa00,WR,31.094,NOR,@,ATL,8,5,110,22.00,0,62.5%,13.75,1,2014
8,Allen Hurns\HurnAl01,WR,22.299,JAX,@,PHI,9,4,110,27.50,2,44.4%,12.22,1,2014
9,Julius Thomas\ThomJu00,TE,26.072,DEN,,IND,8,7,104,14.86,3,87.5%,13.00,1,2014
10,Anquan Boldin\BoldAn00,WR,33.339,SFO,@,DAL,9,8,99,12.38,0,88.9%,11.00,1,2014
11,Devin Hester\HestDe99,WR,31.307,ATL,,NOR,6,5,99,19.80,0,83.3%,16.50,1,2014
12,Brian Quick\QuicBr00,WR,25.094,STL,,MIN,9,7,99,14.14,0,77.8%,11.00,1,2014
13,Reggie Wayne\WaynRe00,WR,35.294,IND,@,DEN,13,9,98,10.89,0,69.2%,7.54,1,2014
14,Jeremy Maclin\MaclJe00,WR,26.119,PHI,,JAX,10,4,97,24.25,1,40.0%,9.70,1,2014
15,Markus Wheaton\WheaMa00,WR,23.212,PIT,,CLE,7,6,97,16.17,0,85.7%,13.86,1,2014
16,Julian Edelman\EdelJu00,WR,28.108,NWE,@,MIA,8,6,95,15.83,0,75.0%,11.88,1,2014
17,Andre Johnson\JohnAn02,WR,33.058,HOU,,WAS,9,6,93,15.50,0,66.7%,10.33,1,2014
18,Golden Tate\TateGo00,WR,26.037,DET,,NYG,6,6,93,15.50,0,100.0%,15.50,1,2014
19,Kelvin Benjamin\BenjKe00,WR,23.214,CAR,@,TAM,8,6,92,15.33,1,75.0%,11.50,1,2014
20,DeAndre Hopkins\HopkDe00,WR,22.093,HOU,,WAS,5,4,89,22.25,1,80.0%,17.80,1,2014
21,Le'Veon Bell\BellLe00,RB,22.201,PIT,,CLE,7,6,88,14.67,0,85.7%,12.57,1,2014
22,Matt Forte\FortMa00,RB,28.271,CHI,,BUF,9,8,87,10.88,0,88.9%,9.67,1,2014
23,Andrew Hawkins\HawkAn00,WR,28.181,CLE,@,PIT,10,8,87,10.88,0,80.0%,8.70,1,2014
24,Niles Paul\PaulNi00,TE,25.029,WAS,@,HOU,4,4,86,21.50,0,100.0%,21.50,1,2014
25,Donnie Avery\AverDo00,WR,30.087,KAN,,TEN,13,7,84,12.00,0,53.8%,6.46,1,2014
26,Jordy Nelson\NelsJo00,WR,29.096,GNB,@,SEA,14,9,83,9.22,0,64.3%,5.93,1,2014
27,Greg Olsen\OlseGr00,TE,29.180,CAR,@,TAM,11,8,83,10.38,1,72.7%,7.55,1,2014
28,Dennis Pitta\PittDe00,TE,29.070,BAL,,CIN,14,10,83,8.30,0,71.4%,5.93,1,2014
29,Jimmy Graham\GrahJi00,TE,27.287,NOR,@,ATL,10,8,82,10.25,0,80.0%,8.20,1,2014
30,Antonio Gates\GateAn00,TE,34.082,SDG,@,ARI,10,6,81,13.50,0,60.0%,8.10,1,2014
31,Mike Wallace\WallMi00,WR,28.037,MIA,,NWE,11,7,81,11.57,1,63.6%,7.36,1,2014
32,Robert Woods\WoodRo02,WR,22.150,BUF,@,CHI,6,4,78,19.50,0,66.7%,13.00,1,2014
33,Brandin Cooks\CookBr00,WR,20.347,NOR,@,ATL,8,7,77,11.00,1,87.5%,9.63,1,2014
34,Zach Ertz\ErtzZa00,TE,23.301,PHI,,JAX,5,3,77,25.67,1,60.0%,15.40,1,2014
35,Pierre Garcon\GarcPi00,WR,28.030,WAS,@,HOU,12,10,77,7.70,0,83.3%,6.42,1,2014
36,Emmanuel Sanders\SandEm00,WR,27.174,DEN,,IND,9,6,77,12.83,0,66.7%,8.56,1,2014
37,Eric Decker\DeckEr00,WR,27.176,NYJ,,OAK,7,5,74,14.80,0,71.4%,10.57,1,2014
38,Roddy White\WhitRo00,WR,32.309,ATL,,NOR,7,5,72,14.40,1,71.4%,10.29,1,2014
39,Alshon Jeffery\JeffAl00,WR,24.205,CHI,,BUF,6,5,71,14.20,0,83.3%,11.83,1,2014
40,Brandon Marshall\MarsBr00,WR,30.168,CHI,,BUF,12,8,71,8.88,1,66.7%,5.92,1,2014
41,Martellus Bennett\BennMa00,TE,27.181,CHI,,BUF,10,8,70,8.75,1,80.0%,7.00,1,2014
42,Ahmad Bradshaw\BradAh00,RB,28.172,IND,@,DEN,6,5,70,14.00,0,83.3%,11.67,1,2014
43,Harry Douglas\DougHa00,WR,29.356,ATL,,NOR,7,6,69,11.50,0,85.7%,9.86,1,2014
44,Dwayne Allen\AlleDw00,FB,24.195,IND,@,DEN,5,4,64,16.00,1,80.0%,12.80,1,2014
45,Justin Hunter\HuntJu00,WR,23.110,TEN,@,KAN,8,3,63,21.00,0,37.5%,7.88,1,2014
46,Giovani Bernard\BernGi00,RB,22.289,CIN,@,BAL,10,6,62,10.33,0,60.0%,6.20,1,2014
47,DeSean Jackson\JackDe00,WR,27.280,WAS,@,HOU,9,8,62,7.75,0,88.9%,6.89,1,2014
48,Marqise Lee\LeexMa00,WR,22.286,JAX,@,PHI,10,6,62,10.33,0,60.0%,6.20,1,2014
49,Percy Harvin\HarvPe00,WR,26.099,SEA,,GNB,7,7,59,8.43,0,100.0%,8.43,1,2014
50,Nate Washington\WashNa00,WR,31.010,TEN,@,KAN,6,4,59,14.75,0,66.7%,9.83,1,2014
51,Randall Cobb\CobbRa00,WR,24.013,GNB,@,SEA,9,6,58,9.67,1,66.7%,6.44,1,2014
52,Greg Jennings\JennGr00,WR,30.351,MIN,@,STL,7,6,58,9.67,1,85.7%,8.29,1,2014
53,Pierre Thomas\ThomPi00,RB,29.263,NOR,@,ATL,7,6,58,9.67,0,85.7%,8.29,1,2014
54,Jared Cook\CookJa02,TE,27.153,STL,,MIN,8,4,56,14.00,0,50.0%,7.00,1,2014
55,Larry Donnell\DonnLa00,TE,25.311,NYG,@,DET,8,5,56,11.20,1,62.5%,7.00,1,2014
56,Dwayne Harris\HarrDw00,WR,26.356,DAL,,SFO,2,1,56,56.00,0,50.0%,28.00,1,2014
57,Dez Bryant\BryaDe01,WR,25.307,DAL,,SFO,6,4,55,13.75,0,66.7%,9.17,1,2014
58,Antone Smith\SmitAn01,RB,28.355,ATL,,NOR,1,1,54,54.00,1,100.0%,54.00,1,2014
59,Jeff Cumberland\CumbJe00,TE,27.128,NYJ,,OAK,5,4,50,12.50,0,80.0%,10.00,1,2014
60,Malcom Floyd\FloyMa00,WR,33.000,SDG,@,ARI,6,4,50,12.50,1,66.7%,8.33,1,2014
61,Rashad Jennings\JennRa00,RB,29.166,NYG,@,DET,5,4,50,12.50,0,80.0%,10.00,1,2014
62,Torrey Smith\SmitTo02,WR,25.224,BAL,,CIN,7,3,50,16.67,0,42.9%,7.14,1,2014
63,Terrance Williams\WillTe01,WR,24.364,DAL,,SFO,7,4,50,12.50,1,57.1%,7.14,1,2014
64,Reggie Bush\BushRe00,RB,29.190,DET,,NYG,6,6,49,8.17,0,100.0%,8.17,1,2014
65,Travis Kelce\KelcTr00,TE,24.337,KAN,,TEN,5,3,49,16.33,0,60.0%,9.80,1,2014
66,Demaryius Thomas\ThomDe03,WR,26.256,DEN,,IND,11,4,48,12.00,0,36.4%,4.36,1,2014
67,Jordan Cameron\CameJo00,TE,26.031,CLE,@,PIT,5,2,47,23.50,0,40.0%,9.40,1,2014
68,Rod Streater\StreRo00,WR,26.210,OAK,@,NYJ,7,5,46,9.20,1,71.4%,6.57,1,2014
69,Kendall Wright\WrigKe01,WR,24.299,TEN,@,KAN,7,6,46,7.67,1,85.7%,6.57,1,2014
70,Vernon Davis\DaviVe00,TE,30.219,SFO,@,DAL,6,4,44,11.00,2,66.7%,7.33,1,2014
71,Cole Beasley\BeasCo00,WR,25.134,DAL,,SFO,5,4,42,10.50,0,80.0%,8.40,1,2014
72,Zach Miller\MillZa01,TE,28.267,SEA,,GNB,4,3,42,14.00,0,75.0%,10.50,1,2014
73,T.Y. Hilton\HiltT.00,WR,24.297,IND,@,DEN,11,5,41,8.20,0,45.5%,3.73,1,2014
74,LeSean McCoy\McCoLe01,RB,26.057,PHI,,JAX,6,6,41,6.83,0,100.0%,6.83,1,2014
75,Brandon Myers\MyerBr00,TE,29.003,TAM,,CAR,8,6,41,6.83,0,75.0%,5.13,1,2014
76,Rob Gronkowski\GronRo00,TE,25.116,NWE,@,MIA,11,4,40,10.00,1,36.4%,3.64,1,2014
77,Justin Brown\BrowJu00,WR,23.181,PIT,,CLE,4,3,38,12.67,0,75.0%,9.50,1,2014
78,Jeremy Kerley\KerlJe00,WR,25.303,NYJ,,OAK,5,5,38,7.60,0,100.0%,7.60,1,2014
79,Ricardo Lockette\LockRi00,WR,28.106,SEA,,GNB,3,2,38,19.00,1,66.7%,12.67,1,2014
80,Keenan Allen\AlleKe00,WR,22.134,SDG,@,ARI,9,5,37,7.40,0,55.6%,4.11,1,2014
81,Tyler Eifert\EifeTy00,TE,23.364,CIN,@,BAL,3,3,37,12.33,0,100.0%,12.33,1,2014
82,Mike Evans\EvanMi00,WR,21.017,TAM,,CAR,9,5,37,7.40,0,55.6%,4.11,1,2014
83,Jordan Matthews\MattJo00,WR,22.053,PHI,,JAX,4,2,37,18.50,0,50.0%,9.25,1,2014
84,Kenbrell Thompkins\ThomKe02,WR,26.040,NWE,@,MIA,10,5,37,7.40,0,50.0%,3.70,1,2014
85,Delanie Walker\WalkHu00,TE,30.026,TEN,@,KAN,4,3,37,12.33,1,75.0%,9.25,1,2014
86,Mike Brown\BrowMi00,WR,25.210,JAX,@,PHI,5,3,36,12.00,0,60.0%,7.20,1,2014
87,Vincent Jackson\JackVi00,WR,31.236,TAM,,CAR,9,4,36,9.00,0,44.4%,4.00,1,2014
88,Hakeem Nicks\NickHa01,WR,26.236,IND,@,DEN,5,5,36,7.20,1,100.0%,7.20,1,2014
89,Mohamed Sanu\SanuMo00,WR,25.016,CIN,@,BAL,5,4,36,9.00,0,80.0%,7.20,1,2014
90,Mike Williams\WillMi04,WR,27.112,BUF,@,CHI,3,2,36,18.00,0,66.7%,12.00,1,2014
91,Marcedes Lewis\LewiMa00,TE,30.111,JAX,@,PHI,9,6,35,5.83,0,66.7%,3.89,1,2014
92,Shane Vereen\VereSh00,RB,25.128,NWE,@,MIA,8,5,35,7.00,0,62.5%,4.38,1,2014
93,Tavon Austin\AustTa00,WR,24.176,STL,,MIN,3,3,34,11.33,0,100.0%,11.33,1,2014
94,Owen Daniels\DaniOw00,TE,31.302,BAL,,CIN,6,4,34,8.50,0,66.7%,5.67,1,2014
95,James Jones\JoneJa04,WR,30.160,OAK,@,NYJ,3,3,34,11.33,1,100.0%,11.33,1,2014
96,Steve Johnson\JohnSt00,WR,27.283,SFO,@,DAL,2,2,33,16.50,0,100.0%,16.50,1,2014
97,Jerricho Cotchery\CotcJe00,WR,32.083,CAR,@,TAM,4,4,32,8.00,0,100.0%,8.00,1,2014
98,Trent Richardson\RichTr00,RB,24.059,IND,@,DEN,4,3,31,10.33,0,75.0%,7.75,1,2014
99,Mychal Rivera\RiveMy00,TE,23.364,OAK,@,NYJ,4,3,31,10.33,0,75.0%,7.75,1,2014
100,Sammy Watkins\WatkSa00,WR,21.085,BUF,@,CHI,4,3,31,10.33,0,75.0%,7.75,1,2014
101,Kamar Aiken\AikeKa00,WR,25.100,BAL,,CIN,4,4,30,7.50,0,100.0%,7.50,1,2014
102,Benny Cunningham\CunnBe01,RB,24.062,STL,,MIN,4,4,30,7.50,0,100.0%,7.50,1,2014
103,Jim Dray\DrayJi00,TE,27.250,CLE,@,PIT,2,2,30,15.00,0,100.0%,15.00,1,2014
104,Chris Givens\GiveCh00,WR,24.275,STL,,MIN,3,2,30,15.00,0,66.7%,10.00,1,2014
105,John Brown\BrowJo02,WR,24.158,ARI,,SDG,5,2,29,14.50,1,40.0%,5.80,1,2014
106,Riley Cooper\CoopRi00,WR,26.363,PHI,,JAX,8,4,29,7.25,0,50.0%,3.63,1,2014
107,Anthony Fasano\FasaAn00,TE,30.140,KAN,,TEN,6,3,29,9.67,1,50.0%,4.83,1,2014
108,Ted Ginn\GinnTe00,WR,29.149,ARI,,SDG,3,2,29,14.50,0,66.7%,9.67,1,2014
109,Charles Clay\ClayCh00,TE,25.206,MIA,,NWE,6,2,27,13.50,0,33.3%,4.50,1,2014
110,Andre Ellington\ElliAn00,RB,25.217,ARI,,SDG,5,5,27,5.40,0,100.0%,5.40,1,2014
111,Joseph Fauria\FaurJo00,TE,24.235,DET,,NYG,3,1,26,26.00,0,33.3%,8.67,1,2014
112,Brian Hartline\HartBr00,WR,27.289,MIA,,NWE,4,2,26,13.00,0,50.0%,6.50,1,2014
113,Heath Miller\MillHe00,TE,31.320,PIT,,CLE,4,3,26,8.67,0,75.0%,6.50,1,2014
114,Cordarrelle Patterson\PattCo00,WR,23.174,MIN,@,STL,5,3,26,8.67,0,60.0%,5.20,1,2014
115,Andrew Quarless\QuarAn00,TE,25.333,GNB,@,SEA,4,3,26,8.67,0,75.0%,6.50,1,2014
116,Austin Seferian-Jenkins\SefeAu00,TE,21.343,TAM,,CAR,2,1,26,26.00,0,50.0%,13.00,1,2014
117,Antwon Blake\BlakAn00,CB,24.029,PIT,,CLE,1,1,25,25.00,0,100.0%,25.00,1,2014
118,Michael Crabtree\CrabMi00,WR,26.358,SFO,@,DAL,4,2,25,12.50,0,50.0%,6.25,1,2014
119,Jerrel Jernigan\JernJe00,WR,25.086,NYG,@,DET,7,4,25,6.25,0,57.1%,3.57,1,2014
120,DeMarco Murray\MurrDe00,RB,26.207,DAL,,SFO,4,3,25,8.33,0,75.0%,6.25,1,2014
121,Jarius Wright\WrigJa02,WR,24.286,MIN,@,STL,3,2,25,12.50,0,66.7%,8.33,1,2014
122,Victor Cruz\CruzVi00,WR,27.301,NYG,@,DET,6,2,24,12.00,0,33.3%,4.00,1,2014
123,Ladarius Green\GreeLa00,TE,24.102,SDG,@,ARI,2,2,24,12.00,0,100.0%,12.00,1,2014
124,Taylor Thompson\ThomTa00,TE,24.323,TEN,@,KAN,2,2,24,12.00,0,100.0%,12.00,1,2014
125,Chris Johnson\JohnCh04,RB,28.349,NYJ,,OAK,5,5,23,4.60,1,100.0%,4.60,1,2014
126,Rhett Ellison\ElliRh00,TE,25.339,MIN,@,STL,1,1,22,22.00,0,100.0%,22.00,1,2014
127,Larry Fitzgerald\FitzLa00,WR,31.008,ARI,,SDG,4,1,22,22.00,0,25.0%,5.50,1,2014
128,Frankie Hammond\HammFr00,WR,24.202,KAN,,TEN,2,1,22,22.00,0,50.0%,11.00,1,2014
129,Andre Roberts\RobeAn00,WR,26.241,WAS,@,HOU,3,1,22,22.00,0,33.3%,7.33,1,2014
