1,DeAndre Hopkins\HopkDe00,WR,25.145,HOU,@,SEA,11,8,224,28.00,1,72.7%,20.36,8,2017
2,JuJu Smith-Schuster\SmitJu00,WR,20.341,PIT,@,DET,10,7,193,27.57,1,70.0%,19.30,8,2017
3,Travis Kelce\KelcTr00,TE,28.025,KAN,,DEN,10,7,133,19.00,1,70.0%,13.30,8,2017
4,Marvin Jones\JoneMa02,WR,27.231,DET,,PIT,11,6,128,21.33,0,54.5%,11.64,8,2017
5,Will Fuller\FullWi01,WR,23.196,HOU,@,SEA,8,5,125,25.00,2,62.5%,15.63,8,2017
6,Jamison Crowder\CrowJa00,WR,24.134,WAS,,DAL,13,9,123,13.67,0,69.2%,9.46,8,2017
7,Jack Doyle\DoylJa00,TE,27.177,IND,@,CIN,14,12,121,10.08,1,85.7%,8.64,8,2017
8,Tyler Lockett\LockTy00,WR,25.031,SEA,,HOU,8,6,121,20.17,0,75.0%,15.13,8,2017
9,Paul Richardson\RichPa01,WR,25.199,SEA,,HOU,7,6,105,17.50,2,85.7%,15.00,8,2017
10,Robby Anderson\AndeRo04,WR,24.173,NYJ,,ATL,6,6,104,17.33,1,100.0%,17.33,8,2017
11,Adam Thielen\ThieAd00,WR,27.068,MIN,@,CLE,10,5,98,19.60,1,50.0%,9.80,8,2017
12,Tre McBride\McBrTr00,WR,24.332,CHI,@,NOR,5,3,92,30.67,0,60.0%,18.40,8,2017
13,Joe Mixon\MixoJo00,HB,21.097,CIN,,IND,3,3,91,30.33,0,100.0%,30.33,8,2017
14,T.J. Jones\JoneT.00,WR,25.102,DET,,PIT,8,4,88,22.00,0,50.0%,11.00,8,2017
15,Golden Tate\TateGo00,WR,29.088,DET,,PIT,8,7,86,12.29,0,87.5%,10.75,8,2017
16,James White\WhitJa02,RB,25.268,NWE,,LAC,6,5,85,17.00,0,83.3%,14.17,8,2017
17,Michael Crabtree\CrabMi00,WR,30.045,OAK,@,BUF,10,5,83,16.60,0,50.0%,8.30,8,2017
18,Michael Thomas\ThomMi05,WR,24.240,NOR,,CHI,8,7,77,11.00,0,87.5%,9.63,8,2017
19,Chris Thompson\ThomCh03,RB,27.009,WAS,,DAL,9,8,76,9.50,0,88.9%,8.44,8,2017
