1,Steve Smith\SmitSt01,WR,35.139,BAL,,CAR,10,7,139,19.86,2,70.0%,13.90,4,2014
2,Keenan Allen\AlleKe00,WR,22.154,SDG,,JAX,11,10,135,13.50,0,90.9%,12.27,4,2014
3,Martellus Bennett\BennMa00,TE,27.202,CHI,,GNB,11,9,134,14.89,0,81.8%,12.18,4,2014
4,Jarius Wright\WrigJa02,WR,24.307,MIN,,ATL,10,8,132,16.50,0,80.0%,13.20,4,2014
5,Antonio Brown\BrowAn04,WR,26.080,PIT,,TAM,11,7,131,18.71,2,63.6%,11.91,4,2014
6,Brandon LaFell\LaFeBr00,WR,27.329,NWE,@,KAN,10,6,119,19.83,1,60.0%,11.90,4,2014
7,Reggie Wayne\WaynRe00,WR,35.315,IND,,TEN,8,7,119,17.00,1,87.5%,14.88,4,2014
8,Golden Tate\TateGo00,WR,26.057,DET,@,NYJ,10,8,116,14.50,0,80.0%,11.60,4,2014
9,Randall Cobb\CobbRa00,WR,24.037,GNB,@,CHI,9,7,113,16.14,2,77.8%,12.56,4,2014
10,Victor Cruz\CruzVi00,WR,27.318,NYG,@,WAS,10,6,108,18.00,0,60.0%,10.80,4,2014
11,Jordy Nelson\NelsJo00,WR,29.120,GNB,@,CHI,12,10,108,10.80,2,83.3%,9.00,4,2014
12,T.Y. Hilton\HiltT.00,WR,24.318,IND,,TEN,10,6,105,17.50,0,60.0%,10.50,4,2014
13,Eddie Royal\RoyaEd00,WR,28.130,SDG,,JAX,7,5,105,21.00,2,71.4%,15.00,4,2014
14,Louis Murphy\MurpLo00,WR,27.140,TAM,@,PIT,11,6,99,16.50,0,54.5%,9.00,4,2014
15,Travis Kelce\KelcTr00,TE,24.359,KAN,,NWE,9,8,93,11.63,1,88.9%,10.33,4,2014
16,Rueben Randle\RandRu00,WR,23.141,NYG,@,WAS,10,8,89,11.13,0,80.0%,8.90,4,2014
17,Jimmy Graham\GrahJi00,TE,27.308,NOR,@,DAL,11,8,86,10.75,1,72.7%,7.82,4,2014
18,Heath Miller\MillHe00,TE,31.341,PIT,,TAM,11,10,85,8.50,1,90.9%,7.73,4,2014
19,Delanie Walker\WalkHu00,TE,30.047,TEN,@,IND,7,5,84,16.80,1,71.4%,12.00,4,2014
20,Mike Williams\WillMi04,WR,27.133,BUF,@,HOU,6,2,84,42.00,1,33.3%,14.00,4,2014
21,James Jones\JoneJa04,WR,30.181,OAK,,MIA,6,6,83,13.83,0,100.0%,13.83,4,2014
22,Julio Jones\JoneJu02,WR,25.237,ATL,@,MIN,8,6,82,13.67,0,75.0%,10.25,4,2014
23,Dwayne Bowe\BoweDw00,WR,30.008,KAN,,NWE,6,5,81,16.20,0,83.3%,13.50,4,2014
24,Jerricho Cotchery\CotcJe00,WR,32.104,CAR,@,BAL,7,5,80,16.00,0,71.4%,11.43,4,2014
25,Roy Helu\HeluRo00,RB,25.292,WAS,,NYG,5,5,78,15.60,0,100.0%,15.60,4,2014
26,Terrance Williams\WillTe01,WR,25.020,DAL,,NOR,7,6,77,12.83,2,85.7%,11.00,4,2014
27,Kelvin Benjamin\BenjKe00,WR,23.235,CAR,@,BAL,9,5,76,15.20,1,55.6%,8.44,4,2014
28,Brian Hartline\HartBr00,WR,27.310,MIA,@,OAK,7,6,74,12.33,0,85.7%,10.57,4,2014
29,Andre Holmes\HolmAn00,WR,26.104,OAK,,MIA,12,5,74,14.80,1,41.7%,6.17,4,2014
30,Roddy White\WhitRo00,WR,32.330,ATL,@,MIN,14,4,73,18.25,1,28.6%,5.21,4,2014
31,Greg Jennings\JennGr00,WR,31.007,MIN,,ATL,4,3,72,24.00,0,75.0%,18.00,4,2014
32,Andre Johnson\JohnAn02,WR,33.079,HOU,,BUF,7,6,71,11.83,0,85.7%,10.14,4,2014
33,Clay Harbor\HarbCl00,TE,27.088,JAX,@,SDG,8,8,70,8.75,0,100.0%,8.75,4,2014
34,Devin Hester\HestDe99,WR,31.328,ATL,@,MIN,7,5,70,14.00,1,71.4%,10.00,4,2014
35,Allen Hurns\HurnAl01,WR,22.320,JAX,@,SDG,6,5,68,13.60,0,83.3%,11.33,4,2014
36,Mike Evans\EvanMi00,WR,21.038,TAM,@,PIT,7,4,65,16.25,1,57.1%,9.29,4,2014
37,Jeremy Ross\RossJe01,FB,26.196,DET,@,NYJ,2,2,65,32.50,1,100.0%,32.50,4,2014
38,DeAndre Hopkins\HopkDe00,WR,22.114,HOU,,BUF,6,5,64,12.80,1,83.3%,10.67,4,2014
