1,Antonio Brown\BrowAn04,WR,27.163,PIT,,DEN,18,16,189,11.81,2,88.9%,10.50,15,2015
2,Emmanuel Sanders\SandEm00,WR,28.278,DEN,@,PIT,16,10,181,18.10,1,62.5%,11.31,15,2015
3,Jordan Matthews\MattJo00,WR,23.157,PHI,,ARI,11,8,159,19.88,1,72.7%,14.45,15,2015
4,Mike Evans\EvanMi00,WR,22.118,TAM,@,STL,17,9,157,17.44,0,52.9%,9.24,15,2015
5,DeSean Jackson\JackDe00,WR,29.019,WAS,,BUF,8,6,153,25.50,1,75.0%,19.13,15,2015
6,Kamar Aiken\AikeKa00,WR,26.204,BAL,,KAN,12,8,128,16.00,1,66.7%,10.67,15,2015
7,Brandin Cooks\CookBr00,WR,22.087,NOR,,DET,13,10,124,12.40,1,76.9%,9.54,15,2015
8,Amari Cooper\CoopAm00,WR,21.185,OAK,,GNB,9,6,120,20.00,2,66.7%,13.33,15,2015
9,Julio Jones\JoneJu02,WR,26.320,ATL,@,JAX,13,9,118,13.11,1,69.2%,9.08,15,2015
10,Dorial Green-Beckham\GreeDo00,WR,22.252,TEN,@,NWE,9,6,113,18.83,0,66.7%,12.56,15,2015
11,Sammy Watkins\WatkSa00,WR,22.189,BUF,@,WAS,10,5,111,22.20,2,50.0%,11.10,15,2015
12,Jermaine Kearse\KearJe01,WR,25.317,SEA,,CLE,8,7,110,15.71,0,87.5%,13.75,15,2015
13,DeAndre Hopkins\HopkDe00,WR,23.197,HOU,@,IND,11,8,94,11.75,0,72.7%,8.55,15,2015
14,Marvin Jones\JoneMa02,WR,25.283,CIN,@,SFO,6,4,89,22.25,0,66.7%,14.83,15,2015
15,Antonio Gates\GateAn00,TE,35.185,SDG,,MIA,9,6,88,14.67,0,66.7%,9.78,15,2015
16,Brandon LaFell\LaFeBr00,WR,29.046,NWE,,TEN,5,4,88,22.00,0,80.0%,17.60,15,2015
17,Martavis Bryant\BryaMa00,WR,24.000,PIT,,DEN,14,10,87,8.70,0,71.4%,6.21,15,2015
18,DeVante Parker\ParkDe01,WR,22.334,MIA,@,SDG,6,4,87,21.75,0,66.7%,14.50,15,2015
19,Ted Ginn\GinnTe00,WR,30.252,CAR,@,NYG,14,6,85,14.17,2,42.9%,6.07,15,2015
20,Jordan Reed\ReedJo02,TE,25.170,WAS,,BUF,7,7,84,12.00,2,100.0%,12.00,15,2015
21,James Jones\JoneJa04,WR,31.264,GNB,@,OAK,9,6,82,13.67,1,66.7%,9.11,15,2015
22,Eric Ebron\EbroEr00,TE,22.255,DET,@,NOR,5,4,79,19.75,0,80.0%,15.80,15,2015
23,Greg Olsen\OlseGr00,TE,30.284,CAR,@,NYG,8,6,79,13.17,1,75.0%,9.88,15,2015
24,Julius Thomas\ThomJu00,TE,27.176,JAX,,ATL,9,6,79,13.17,0,66.7%,8.78,15,2015
25,Zach Ertz\ErtzZa00,TE,25.040,PHI,,ARI,13,8,78,9.75,1,61.5%,6.00,15,2015
26,Dontrelle Inman\InmaDo00,WR,26.323,SDG,,MIA,5,3,78,26.00,0,60.0%,15.60,15,2015
27,Odell Beckham\BeckOd00,WR,23.045,NYG,,CAR,9,6,76,12.67,1,66.7%,8.44,15,2015
28,Jerick McKinnon\McKiJe00,RB,23.231,MIN,,CHI,4,4,76,19.00,1,100.0%,19.00,15,2015
29,Willie Snead\SneaWi00,WR,23.065,NOR,,DET,12,10,76,7.60,0,83.3%,6.33,15,2015
30,Anquan Boldin\BoldAn00,WR,35.078,SFO,,CIN,10,8,74,9.25,1,80.0%,7.40,15,2015
31,Brandon Marshall\MarsBr00,WR,31.271,NYJ,@,DAL,7,4,74,18.50,0,57.1%,10.57,15,2015
32,Travis Kelce\KelcTr00,TE,26.076,KAN,@,BAL,7,6,73,12.17,0,85.7%,10.43,15,2015
33,Kenny Britt\BritKe00,WR,27.089,STL,,TAM,2,2,71,35.50,1,100.0%,35.50,15,2015
34,James White\WhitJa02,RB,23.320,NWE,,TEN,8,7,71,10.14,1,87.5%,8.88,15,2015
35,Michael Crabtree\CrabMi00,WR,28.097,OAK,,GNB,11,6,70,11.67,0,54.5%,6.36,15,2015
36,Michael Floyd\FloyMi00,WR,26.023,ARI,@,PHI,8,5,70,14.00,0,62.5%,8.75,15,2015
37,Jared Cook\CookJa02,TE,28.254,STL,,TAM,6,4,64,16.00,0,66.7%,10.67,15,2015
38,Delanie Walker\WalkHu00,TE,31.130,TEN,@,NWE,5,2,64,32.00,2,40.0%,12.80,15,2015
