1,DeMarco Murray\MurrDe00,RB,28.275,TEN,,GNB,17,123,7.240,1,10,2016
2,Ezekiel Elliott\ElliEz00,RB,21.114,DAL,@,PIT,21,114,5.430,2,10,2016
3,Ryan Mathews\MathRy00,RB,29.034,PHI,,ATL,19,109,5.740,2,10,2016
4,Jordan Howard\HowaJo00,RB,22.011,CHI,@,TAM,15,100,6.670,0,10,2016
5,Matt Forte\FortMa00,RB,30.339,NYJ,,LAR,20,98,4.900,0,10,2016
6,Robert Kelley\KellRo00,RB,24.041,WAS,,MIN,22,97,4.410,0,10,2016
7,Rashad Jennings\JennRa00,RB,31.233,NYG,,CIN,15,87,5.800,0,10,2016
8,Lamar Miller\MillLa01,RB,25.202,HOU,@,JAX,15,83,5.530,0,10,2016
9,Jay Ajayi\AjayJa00,RB,23.151,MIA,@,SDG,19,79,4.160,0,10,2016
10,Devontae Booker\BookDe00,RB,24.170,DEN,@,NOR,24,76,3.170,0,10,2016
11,Melvin Gordon\GordMe00,RB,23.214,SDG,,MIA,24,70,2.920,0,10,2016
12,Wendell Smallwood\SmalWe00,RB,22.289,PHI,,ATL,13,70,5.380,0,10,2016
13,LeGarrette Blount\BlouLe00,RB,29.344,NWE,,SEA,21,69,3.290,3,10,2016
14,C.J. Prosise\ProsC.00,RB,22.177,SEA,@,NWE,17,66,3.880,0,10,2016
15,Terrance West\WestTe00,RB,25.287,BAL,,CLE,21,65,3.100,0,10,2016
16,Todd Gurley\GurlTo01,HB,22.102,LAR,@,NYJ,21,64,3.050,0,10,2016
17,Spencer Ware\WareSp00,RB,24.356,KAN,@,CAR,13,61,4.690,0,10,2016
18,Le'Veon Bell\BellLe00,RB,24.269,PIT,,DAL,17,57,3.350,1,10,2016
19,David Johnson\JohnDa08,RB,24.333,ARI,,SFO,19,55,2.890,1,10,2016
20,Colin Kaepernick\KaepCo00,QB,29.010,SFO,@,ARI,10,55,5.500,1,10,2016
21,Cam Newton\NewtCa00,QB,27.186,CAR,,KAN,12,54,4.500,1,10,2016
22,Akeem Hunt\HuntAk01,RB,23.265,HOU,@,JAX,8,52,6.500,0,10,2016
23,Mark Ingram\IngrMa01,RB,26.328,NOR,,DEN,11,50,4.550,0,10,2016
24,Devonta Freeman\FreeDe00,RB,24.243,ATL,@,PHI,12,49,4.080,0,10,2016
