1,Jay Ajayi\AjayJa00,RB,23.130,MIA,,BUF,28,214,7.640,1,7,2016
2,Jeremy Hill\HillJe01,RB,24.003,CIN,,CLE,9,168,18.670,1,7,2016
3,Jacquizz Rodgers\RodgJa00,RB,26.260,TAM,@,SFO,26,154,5.920,0,7,2016
4,LeGarrette Blount\BlouLe00,RB,29.323,NWE,@,PIT,24,127,5.290,2,7,2016
5,David Johnson\JohnDa08,RB,24.312,ARI,,SEA,33,113,3.420,0,7,2016
6,C.J. Anderson\AndeC.00,RB,25.257,DEN,,HOU,16,107,6.690,1,7,2016
7,DeMarco Murray\MurrDe00,RB,28.254,TEN,,IND,25,107,4.280,1,7,2016
8,Kevin Hogan\HogaKe00,QB,24.003,CLE,@,CIN,7,104,14.860,1,7,2016
9,Matt Forte\FortMa00,RB,30.318,NYJ,,BAL,30,100,3.330,1,7,2016
10,Peyton Barber\BarbPe01,RB,22.239,TAM,@,SFO,12,84,7.000,1,7,2016
11,Colin Kaepernick\KaepCo00,QB,28.355,SFO,,TAM,9,84,9.330,0,7,2016
12,Devontae Booker\BookDe00,RB,24.150,DEN,,HOU,17,83,4.880,1,7,2016
13,Le'Veon Bell\BellLe00,RB,24.248,PIT,,NWE,21,81,3.860,0,7,2016
14,Giovani Bernard\BernGi00,HB,24.336,CIN,,CLE,17,80,4.710,1,7,2016
15,Spencer Ware\WareSp00,RB,24.335,KAN,,NOR,17,77,4.530,0,7,2016
16,Chris Thompson\ThomCh03,RB,26.003,WAS,@,DET,12,73,6.080,0,7,2016
17,Melvin Gordon\GordMe00,RB,23.193,SDG,@,ATL,22,68,3.090,2,7,2016
18,Tevin Coleman\ColeTe01,RB,23.190,ATL,,SDG,8,64,8.000,1,7,2016
19,Alfred Blue\BlueAl00,RB,25.180,HOU,@,DEN,11,63,5.730,0,7,2016
20,Isaiah Crowell\CrowIs00,RB,23.289,CLE,@,CIN,12,63,5.250,1,7,2016
21,Mark Ingram\IngrMa01,RB,26.307,NOR,@,KAN,16,62,3.880,0,7,2016
22,Frank Gore\GoreFr00,RB,33.162,IND,@,TEN,17,61,3.590,0,7,2016
23,Lamar Miller\MillLa01,RB,25.182,HOU,@,DEN,11,61,5.550,0,7,2016
24,Ty Montgomery\MontTy01,RB,23.272,GNB,,CHI,9,60,6.670,0,7,2016
25,Latavius Murray\MurrLa00,RB,26.279,OAK,@,JAX,18,59,3.280,2,7,2016
26,Devonta Freeman\FreeDe00,RB,24.222,ATL,,SDG,15,58,3.870,0,7,2016
27,Todd Gurley\GurlTo01,HB,22.081,LAR,,NYG,15,57,3.800,0,7,2016
28,Ryan Mathews\MathRy00,RB,29.013,PHI,,MIN,14,56,4.000,0,7,2016
29,Matt Asiata\AsiaMa00,HB,29.091,MIN,@,PHI,12,55,4.580,0,7,2016
30,Christine Michael\MichCh00,RB,25.349,SEA,@,ARI,16,52,3.250,0,7,2016
31,Ka'Deem Carey\CareKa00,RB,23.356,CHI,@,GNB,10,48,4.800,0,7,2016
32,Chris Ivory\IvorCh00,RB,28.215,JAX,,OAK,5,48,9.600,0,7,2016
33,Jerick McKinnon\McKiJe00,RB,24.173,MIN,@,PHI,11,43,3.910,0,7,2016
34,DuJuan Harris\HarrDu01,RB,28.050,SFO,,TAM,11,39,3.550,0,7,2016
35,Tim Hightower\HighTi00,RB,30.153,NOR,@,KAN,5,39,7.800,0,7,2016
36,Tyrod Taylor\TaylTy00,QB,27.081,BUF,@,MIA,7,35,5.000,1,7,2016
37,Blake Bortles\BortBl00,QB,24.178,JAX,,OAK,5,33,6.600,0,7,2016
38,Justin Forsett\ForsJu00,RB,31.009,DET,,WAS,8,33,4.130,0,7,2016
39,Matthew Stafford\StafMa00,QB,28.259,DET,,WAS,2,32,16.000,0,7,2016
40,Robby Anderson\AndeRo04,WR,23.167,NYJ,,BAL,1,30,30.000,0,7,2016
41,Zach Zenner\ZennZa00,RB,25.040,DET,,WAS,9,29,3.220,1,7,2016
42,Matt Jones\JoneMa04,RB,23.230,WAS,@,DET,10,27,2.700,0,7,2016
43,Marquette King\KingMa00,P,27.363,OAK,@,JAX,1,27,27.000,0,7,2016
44,Darren Sproles\SproDa00,RB,33.125,PHI,,MIN,3,26,8.670,0,7,2016
45,Johnny Holton\HoltJo00,WR,25.062,OAK,@,JAX,2,25,12.500,0,7,2016
46,Rashad Jennings\JennRa00,RB,31.211,NYG,@,LAR,13,25,1.920,1,7,2016
47,T.J. Yeldon\YeldT.00,RB,23.021,JAX,,OAK,6,24,4.000,0,7,2016
48,Rex Burkhead\BurkRe00,HB,26.113,CIN,,CLE,4,23,5.750,0,7,2016
49,Tyreek Hill\HillTy00,WR,22.236,KAN,,NOR,2,23,11.500,0,7,2016
50,Jordan Howard\HowaJo00,RB,21.353,CHI,@,GNB,7,22,3.140,0,7,2016
51,Randall Cobb\CobbRa00,WR,26.059,GNB,,CHI,5,21,4.200,0,7,2016
52,Mike Davis\DaviMi01,RB,23.247,SFO,,TAM,7,21,3.000,1,7,2016
53,Ryan Tannehill\TannRy00,QB,28.088,MIA,,BUF,6,21,3.500,0,7,2016
54,Mike Gillislee\GillMi00,RB,25.357,BUF,@,MIA,5,20,4.000,0,7,2016
55,Bilal Powell\PoweBi00,RB,27.362,NYJ,,BAL,4,18,4.500,0,7,2016
56,Andrew Luck\LuckAn00,QB,27.041,IND,@,TEN,5,17,3.400,0,7,2016
57,Shaun Draughn\DrauSh00,RB,28.321,SFO,,TAM,1,16,16.000,0,7,2016
58,Brock Osweiler\OsweBr00,QB,25.337,HOU,@,DEN,3,16,5.330,0,7,2016
59,DeAndre Washington\WashDe00,RB,23.244,OAK,@,JAX,5,16,3.200,0,7,2016
60,Damien Williams\WillDa05,RB,24.203,MIA,,BUF,4,16,4.000,1,7,2016
61,Kirk Cousins\CousKi00,QB,28.065,WAS,@,DET,3,15,5.000,1,7,2016
62,Duke Johnson\JohnDu00,RB,23.030,CLE,@,CIN,6,15,2.500,0,7,2016
63,Robert Kelley\KellRo00,RB,24.020,WAS,@,DET,4,15,3.750,0,7,2016
64,Marcus Mariota\MariMa01,QB,22.359,TEN,,IND,2,14,7.000,0,7,2016
65,Tom Brady\BradTo00,QB,39.081,NWE,@,PIT,5,13,2.600,0,7,2016
66,Antonio Brown\BrowAn04,WR,28.105,PIT,,NWE,1,13,13.000,0,7,2016
67,Kenneth Farrow\FarrKe02,RB,23.230,SDG,@,ATL,2,13,6.500,0,7,2016
68,Wendell Smallwood\SmalWe00,RB,22.268,PHI,,MIN,4,13,3.250,0,7,2016
69,Jamize Olawale\OlawJa00,FB,27.189,OAK,@,JAX,3,12,4.000,0,7,2016
70,Paul Perkins\PerkPa00,RB,21.342,NYG,@,LAR,4,12,3.000,0,7,2016
71,LeSean McCoy\McCoLe01,RB,28.103,BUF,@,MIA,8,11,1.380,0,7,2016
72,Tavon Austin\AustTa00,WR,26.222,LAR,,NYG,1,10,10.000,0,7,2016
73,Terrance West\WestTe00,RB,25.269,BAL,@,NYJ,8,10,1.250,0,7,2016
74,Carson Palmer\PalmCa00,QB,36.301,ARI,,SEA,1,8,8.000,0,7,2016
75,Aaron Ripkowski\RipkAa00,FB,23.305,GNB,,CHI,3,8,2.670,0,7,2016
76,Matt Ryan\RyanMa00,QB,31.159,ATL,,SDG,3,8,2.670,0,7,2016
77,Andre Ellington\ElliAn00,RB,27.263,ARI,,SEA,2,7,3.500,0,7,2016
78,Aaron Rodgers\RodgAa00,QB,32.323,GNB,,CHI,2,7,3.500,0,7,2016
79,Alex Smith\SmitAl03,QB,32.169,KAN,,NOR,4,7,1.750,0,7,2016
80,Geno Smith\SmitGe00,QB,26.013,NYJ,,BAL,1,7,7.000,0,7,2016
81,Adam Humphries\HumpAd00,WR,23.121,TAM,@,SFO,1,6,6.000,0,7,2016
82,Don Jackson\JackDo01,RB,23.043,GNB,,CHI,2,6,3.000,0,7,2016
83,Antone Smith\SmitAn01,RB,31.036,TAM,@,SFO,1,6,6.000,0,7,2016
84,Carson Wentz\WentCa00,QB,23.298,PHI,,MIN,5,6,1.200,0,7,2016
85,Arian Foster\FostAr00,RB,30.060,MIA,,BUF,3,5,1.670,0,7,2016
86,Charcandrick West\WestCh01,RB,25.143,KAN,,NOR,4,5,1.250,0,7,2016
87,Derek Carr\CarrDe02,QB,25.209,OAK,@,JAX,4,4,1.000,0,7,2016
88,Benny Cunningham\CunnBe01,RB,26.108,LAR,,NYG,3,4,1.330,0,7,2016
89,JJ Nelson\NelsJJ00,WR,24.182,ARI,,SEA,1,4,4.000,0,7,2016
90,Derrick Henry\HenrDe00,RB,22.293,TEN,,IND,1,3,3.000,0,7,2016
91,Case Keenum\KeenCa00,QB,28.249,LAR,,NYG,1,3,3.000,0,7,2016
92,John Kuhn\KuhnJo00,FB,34.044,NOR,@,KAN,1,3,3.000,0,7,2016
93,Robert Turbin\TurbRo00,RB,26.326,IND,@,TEN,2,3,1.500,0,7,2016
94,Alex Collins\CollAl00,RB,22.058,SEA,@,ARI,1,2,2.000,0,7,2016
95,Zach Line\LineZa01,FB,26.150,MIN,@,PHI,2,2,1.000,0,7,2016
