1,Melvin Gordon\GordMe00,RB,25.205,LAC,@,SEA,16,113,7.060,1,9,2018
2,James Conner\ConnJa00,RB,23.183,PIT,@,BAL,24,107,4.460,0,9,2018
3,Kareem Hunt\HuntKa00,RB,23.090,KAN,@,CLE,17,91,5.350,2,9,2018
4,Dalvin Cook\CookDa01,RB,23.086,MIN,,DET,10,89,8.900,0,9,2018
5,Tevin Coleman\ColeTe01,RB,25.202,ATL,@,WAS,13,88,6.770,0,9,2018
6,Raheem Mostert\MostRa00,RB,26.206,SFO,,OAK,7,86,12.290,1,9,2018
7,Nick Chubb\ChubNi00,RB,22.312,CLE,,KAN,22,85,3.860,1,9,2018
8,Alvin Kamara\KamaAl00,RB,23.102,NOR,,LAR,19,82,4.320,2,9,2018
9,Christian McCaffrey\McCaCh01,RB,22.150,CAR,,TAM,17,79,4.650,2,9,2018
10,Aaron Jones\JoneAa00,RB,23.337,GNB,@,NWE,14,75,5.360,0,9,2018
11,Todd Gurley\GurlTo01,HB,24.093,LAR,@,NOR,13,68,5.230,1,9,2018
12,Mike Davis\DaviMi01,RB,25.258,SEA,,LAC,15,62,4.130,0,9,2018
13,Dion Lewis\LewiDi00,RB,28.039,TEN,@,DAL,19,62,3.260,0,9,2018
14,Ezekiel Elliott\ElliEz00,RB,23.106,DAL,,TEN,17,61,3.590,0,9,2018
15,Cordarrelle Patterson\PattCo00,WR,27.232,NWE,,GNB,11,61,5.550,1,9,2018
16,Phillip Lindsay\LindPh00,RB,24.103,DEN,,HOU,17,60,3.530,0,9,2018
17,Ito Smith\SmitIt00,RB,23.054,ATL,@,WAS,10,60,6.000,1,9,2018
18,Frank Gore\GoreFr00,RB,35.174,MIA,,NYJ,20,53,2.650,0,9,2018
19,Isaiah Crowell\CrowIs00,RB,25.300,NYJ,@,MIA,13,49,3.770,0,9,2018
20,Doug Martin\MartDo00,RB,29.292,OAK,@,SFO,11,49,4.450,0,9,2018
21,Jordan Howard\HowaJo00,RB,24.002,CHI,@,BUF,14,47,3.360,2,9,2018
22,Nathan Peterman\PeteNa00,QB,24.184,BUF,,CHI,8,47,5.880,1,9,2018
23,Matt Breida\BreiMa00,RB,23.246,SFO,,OAK,12,44,3.670,0,9,2018
24,Russell Wilson\WilsRu00,QB,29.340,SEA,,LAC,5,41,8.200,0,9,2018
25,Chris Carson\CarsCh00,RB,24.049,SEA,,LAC,8,40,5.000,0,9,2018
26,Alfred Blue\BlueAl00,RB,27.191,HOU,@,DEN,15,39,2.600,0,9,2018
