1,Isaiah Crowell\CrowIs00,RB,23.254,CLE,,BAL,18,133,7.390,1,2,2016
2,LeGarrette Blount\BlouLe00,RB,29.288,NWE,,MIA,29,123,4.240,1,2,2016
3,Melvin Gordon\GordMe00,RB,23.158,SDG,,JAX,24,102,4.250,1,2,2016
4,Matt Forte\FortMa00,RB,30.280,NYJ,@,BUF,30,100,3.330,3,2,2016
5,Fozzy Whittaker\WhitFo00,RB,27.229,CAR,,SFO,16,100,6.250,0,2,2016
6,DeAngelo Williams\WillDe02,RB,33.146,PIT,,CIN,32,94,2.940,0,2,2016
7,Devonta Freeman\FreeDe00,RB,24.187,ATL,@,OAK,17,93,5.470,0,2,2016
8,DeMarco Murray\MurrDe00,RB,28.219,TEN,@,DET,12,89,7.420,0,2,2016
9,Ezekiel Elliott\ElliEz00,RB,21.058,DAL,@,WAS,21,83,3.950,1,2,2016
10,Lamar Miller\MillLa01,RB,25.146,HOU,,KAN,25,83,3.320,0,2,2016
11,C.J. Anderson\AndeC.00,RB,25.221,DEN,,IND,20,74,3.700,1,2,2016
12,Matt Jones\JoneMa04,RB,23.195,WAS,,DAL,13,61,4.690,1,2,2016
13,Charcandrick West\WestCh01,RB,25.108,KAN,@,HOU,6,61,10.170,0,2,2016
14,Christine Michael\MichCh00,RB,25.314,SEA,@,LAR,10,60,6.000,0,2,2016
15,LeSean McCoy\McCoLe01,RB,28.065,BUF,,NYJ,15,59,3.930,0,2,2016
16,Latavius Murray\MurrLa00,RB,26.244,OAK,,ATL,8,57,7.130,1,2,2016
17,Spencer Ware\WareSp00,RB,24.300,KAN,@,HOU,10,57,5.700,0,2,2016
18,Chris Johnson\JohnCh04,RB,30.361,ARI,,TAM,16,54,3.380,1,2,2016
19,Todd Gurley\GurlTo01,HB,22.046,LAR,,SEA,19,51,2.680,0,2,2016
20,Eddie Lacy\LacyEd00,RB,26.108,GNB,@,MIN,12,50,4.170,0,2,2016
21,Devontae Booker\BookDe00,RB,24.114,DEN,,IND,9,46,5.110,0,2,2016
22,Tevin Coleman\ColeTe01,RB,23.155,ATL,@,OAK,12,46,3.830,1,2,2016
23,DeAndre Washington\WashDe00,RB,23.209,OAK,,ATL,7,46,6.570,0,2,2016
24,David Johnson\JohnDa08,RB,24.277,ARI,,TAM,12,45,3.750,0,2,2016
25,Frank Gore\GoreFr00,RB,33.127,IND,@,DEN,13,44,3.380,0,2,2016
26,Shane Vereen\VereSh00,RB,27.139,NYG,,NOR,14,42,3.000,0,2,2016
27,Terrance West\WestTe00,RB,25.234,BAL,@,CLE,11,42,3.820,0,2,2016
28,Derrick Henry\HenrDe00,RB,22.258,TEN,@,DET,9,40,4.440,0,2,2016
29,Darren Sproles\SproDa00,RB,33.091,PHI,@,CHI,12,40,3.330,0,2,2016
30,Ameer Abdullah\AbduAm00,RB,23.097,DET,,TEN,6,38,6.330,0,2,2016
31,Justin Forsett\ForsJu00,TE,30.340,BAL,@,CLE,14,37,2.640,0,2,2016
32,Cam Newton\NewtCa00,QB,27.130,CAR,,SFO,6,37,6.170,0,2,2016
33,Theo Riddick\RiddTh00,RB,25.137,DET,,TEN,11,37,3.360,0,2,2016
34,Ryan Tannehill\TannRy00,QB,28.053,MIA,@,NWE,6,35,5.830,0,2,2016
35,Blake Bortles\BortBl00,QB,24.143,JAX,@,SDG,3,34,11.330,0,2,2016
36,Carlos Hyde\HydeCa00,RB,25.364,SFO,@,CAR,14,34,2.430,0,2,2016
37,Ryan Mathews\MathRy00,RB,28.345,PHI,@,CHI,9,32,3.560,2,2,2016
38,Matthew Stafford\StafMa00,QB,28.224,DET,,TEN,2,31,15.500,0,2,2016
39,Dwayne Washington\WashDw00,RB,22.147,DET,,TEN,4,31,7.750,0,2,2016
40,Mark Ingram\IngrMa01,RB,26.272,NOR,@,NYG,9,30,3.330,0,2,2016
41,Aaron Rodgers\RodgAa00,QB,32.291,GNB,@,MIN,3,29,9.670,1,2,2016
42,Jacquizz Rodgers\RodgJa00,RB,26.225,TAM,@,ARI,2,29,14.500,0,2,2016
43,Jeremy Langford\LangJe00,RB,24.288,CHI,,PHI,11,28,2.550,1,2,2016
44,T.J. Yeldon\YeldT.00,RB,22.352,JAX,@,SDG,7,28,4.000,0,2,2016
45,Rashad Jennings\JennRa00,RB,31.176,NYG,,NOR,13,27,2.080,0,2,2016
46,Danny Woodhead\WoodDa02,RB,31.237,SDG,,JAX,3,27,9.000,0,2,2016
47,Tyrod Taylor\TaylTy00,QB,27.043,BUF,,NYJ,2,25,12.500,0,2,2016
48,Mike Tolbert\TolbMi00,FB,30.300,CAR,,SFO,9,25,2.780,0,2,2016
49,Charles Sims\SimsCh00,RB,25.365,TAM,@,ARI,9,24,2.670,0,2,2016
50,Doug Martin\MartDo00,RB,27.249,TAM,@,ARI,7,23,3.290,0,2,2016
51,Jeremy Hill\HillJe01,HB,23.334,CIN,@,PIT,11,22,2.000,0,2,2016
52,Jordan Howard\HowaJo00,RB,21.322,CHI,,PHI,3,22,7.330,0,2,2016
53,Andrew Luck\LuckAn00,QB,27.006,IND,@,DEN,3,22,7.330,0,2,2016
54,Shaun Draughn\DrauSh00,RB,28.286,SFO,@,CAR,9,21,2.330,0,2,2016
55,Ryan Fitzpatrick\FitzRy00,QB,33.296,NYJ,@,BUF,5,21,4.200,0,2,2016
56,Kirk Cousins\CousKi00,QB,28.030,WAS,,DAL,2,20,10.000,0,2,2016
57,Adrian Peterson\PeteAd01,HB,31.181,MIN,,GNB,12,19,1.580,0,2,2016
58,James White\WhitJa02,RB,24.228,NWE,,MIA,4,19,4.750,0,2,2016
59,Giovani Bernard\BernGi00,HB,24.301,CIN,@,PIT,5,17,3.400,0,2,2016
60,Jalen Richard\RichJa01,RB,22.339,OAK,,ATL,6,17,2.830,0,2,2016
61,Wendell Smallwood\SmalWe00,RB,22.234,PHI,@,CHI,2,16,8.000,0,2,2016
62,Jay Ajayi\AjayJa00,RB,23.095,MIA,@,NWE,5,14,2.800,0,2,2016
63,Matt Asiata\AsiaMa00,RB,29.056,MIN,,GNB,6,14,2.330,0,2,2016
64,Johnny Holton\HoltJo00,WR,25.027,OAK,,ATL,1,14,14.000,0,2,2016
65,Ben Roethlisberger\RoetBe00,QB,34.200,PIT,,CIN,1,14,14.000,0,2,2016
66,Russell Wilson\WilsRu00,QB,27.294,SEA,@,LAR,5,14,2.800,0,2,2016
67,Kenneth Farrow\FarrKe02,RB,23.195,SDG,,JAX,4,13,3.250,0,2,2016
68,Jacoby Brissett\BrisJa00,QB,23.282,NWE,,MIA,4,12,3.000,0,2,2016
69,Kenyan Drake\DrakKe00,RB,22.236,MIA,@,NWE,2,12,6.000,1,2,2016
70,Duke Johnson\JohnDu00,RB,22.361,CLE,,BAL,3,12,4.000,0,2,2016
71,Alfred Blue\BlueAl00,RB,25.144,HOU,,KAN,5,11,2.200,0,2,2016
72,Marcus Mariota\MariMa01,QB,22.324,TEN,@,DET,2,11,5.500,0,2,2016
73,Jamize Olawale\OlawJa00,FB,27.154,OAK,,ATL,1,11,11.000,0,2,2016
74,Derek Carr\CarrDe02,QB,25.174,OAK,,ATL,2,10,5.000,0,2,2016
75,Blaine Gabbert\GabbBl00,QB,26.339,SFO,@,CAR,3,10,3.330,1,2,2016
