1,Derrick Henry\HenrDe00,RB,24.346,TEN,@,NYG,33,170,5.150,2,15,2018
2,Tevin Coleman\ColeTe01,RB,25.244,ATL,,ARI,11,145,13.180,1,15,2018
3,Jaylen Samuels\SamuJa00,RB,22.149,PIT,,NWE,19,142,7.470,0,15,2018
4,Marlon Mack\MackMa00,RB,22.284,IND,,DAL,27,139,5.150,2,15,2018
5,Dalvin Cook\CookDa01,HB,23.128,MIN,,MIA,19,136,7.160,2,15,2018
6,Joe Mixon\MixoJo00,HB,22.145,CIN,,OAK,27,129,4.780,2,15,2018
7,Kalen Ballage\BallKa00,RB,22.359,MIA,@,MIN,12,123,10.250,1,15,2018
8,Chris Carson\CarsCh00,RB,24.091,SEA,@,SFO,22,119,5.410,1,15,2018
9,Gus Edwards\EdwaGu00,RB,23.247,BAL,,TAM,19,104,5.470,1,15,2018
10,Nick Chubb\ChubNi00,RB,22.353,CLE,@,DEN,20,100,5.000,0,15,2018
11,Lamar Jackson\JackLa00,QB,21.343,BAL,,TAM,18,95,5.280,0,15,2018
12,Ezekiel Elliott\ElliEz00,RB,23.147,DAL,@,IND,18,87,4.830,0,15,2018
13,Peyton Barber\BarbPe01,RB,24.292,TAM,@,BAL,19,85,4.470,1,15,2018
14,Cody Kessler\KessCo00,QB,25.219,JAX,,WAS,6,68,11.330,0,15,2018
15,Latavius Murray\MurrLa00,RB,28.332,MIN,,MIA,15,68,4.530,1,15,2018
16,Alvin Kamara\KamaAl00,RB,23.145,NOR,@,CAR,14,67,4.790,1,15,2018
17,Mark Ingram\IngrMa01,RB,28.361,NOR,@,CAR,12,63,5.250,0,15,2018
18,Jordan Howard\HowaJo00,RB,24.044,CHI,,GNB,19,60,3.160,1,15,2018
19,Sony Michel\MichSo00,RB,23.302,NWE,@,PIT,13,59,4.540,0,15,2018
20,Justin Jackson\JackJu01,RB,23.235,LAC,@,KAN,16,58,3.630,1,15,2018
21,Jamaal Williams\WillJa06,RB,23.257,GNB,@,CHI,12,55,4.580,1,15,2018
22,Christian McCaffrey\McCaCh01,RB,22.193,CAR,,NOR,15,53,3.530,0,15,2018
23,Adrian Peterson\PeteAd01,RB,33.270,WAS,@,JAX,19,51,2.680,0,15,2018
24,Matt Breida\BreiMa00,RB,23.291,SFO,,SEA,17,50,2.940,0,15,2018
25,Josh Johnson\JohnJo05,QB,32.215,WAS,@,JAX,9,49,5.440,0,15,2018
26,Damien Williams\WillDa05,RB,26.254,KAN,,LAC,10,49,4.900,2,15,2018
27,Kenneth Dixon\DixoKe00,RB,24.329,BAL,,TAM,11,48,4.360,0,15,2018
28,Todd Gurley\GurlTo01,HB,24.135,LAR,,PHI,12,48,4.000,2,15,2018
29,Wendell Smallwood\SmalWe00,RB,24.321,PHI,@,LAR,10,48,4.800,2,15,2018
30,Theo Riddick\RiddTh00,WR,27.226,DET,@,BUF,8,47,5.880,0,15,2018
31,Keith Ford\FordKe00,RB,24.242,BUF,,DET,14,46,3.290,0,15,2018
32,Leonard Fournette\FourLe00,RB,23.332,JAX,,WAS,11,46,4.180,0,15,2018
33,Jeff Wilson\WilsJe01,RB,23.030,SFO,,SEA,7,46,6.570,0,15,2018
34,Zach Zenner\ZennZa00,RB,27.094,DET,@,BUF,10,45,4.500,1,15,2018
35,Elijah McGuire\McGuEl00,RB,24.197,NYJ,,HOU,18,42,2.330,1,15,2018
36,Doug Martin\MartDo00,RB,29.337,OAK,@,CIN,9,39,4.330,0,15,2018
