1,C.J. Anderson\AndeC.00,HB,27.323,LAR,,SFO,23,132,5.740,1,17,2018
2,Chris Carson\CarsCh00,RB,24.105,SEA,,ARI,19,122,6.420,1,17,2018
3,Marlon Mack\MackMa00,RB,22.298,IND,@,TEN,25,119,4.760,1,17,2018
4,Kenneth Dixon\DixoKe00,RB,24.343,BAL,,CLE,12,117,9.750,0,17,2018
5,Alfred Morris\MorrAl00,RB,30.018,SFO,@,LAR,16,111,6.940,1,17,2018
6,Saquon Barkley\BarkSa00,RB,21.324,NYG,,DAL,17,109,6.410,1,17,2018
7,Jordan Howard\HowaJo00,RB,24.058,CHI,@,MIN,21,109,5.190,2,17,2018
8,Dwayne Washington\WashDw00,RB,24.250,NOR,,CAR,11,108,9.820,0,17,2018
9,Joe Mixon\MixoJo00,HB,22.159,CIN,@,PIT,13,105,8.080,0,17,2018
10,Doug Martin\MartDo00,RB,29.351,OAK,@,KAN,21,100,4.760,0,17,2018
11,Josh Allen\AlleJo02,QB,22.223,BUF,,MIA,9,95,10.560,2,17,2018
12,Derrick Henry\HenrDe00,RB,24.360,TEN,,IND,16,93,5.810,0,17,2018
13,Zach Zenner\ZennZa00,RB,27.108,DET,@,GNB,21,93,4.430,1,17,2018
14,Lamar Jackson\JackLa00,QB,21.357,BAL,,CLE,20,90,4.500,2,17,2018
15,Gus Edwards\EdwaGu00,RB,23.261,BAL,,CLE,12,76,6.330,0,17,2018
16,Peyton Barber\BarbPe01,RB,24.306,TAM,,ATL,15,66,4.400,0,17,2018
17,Deshaun Watson\WatsDe00,QB,23.107,HOU,,JAX,13,66,5.080,1,17,2018
18,James Conner\ConnJa00,RB,23.239,PIT,,CIN,14,64,4.570,0,17,2018
19,David Johnson\JohnDa08,RB,27.014,ARI,@,SEA,17,62,3.650,0,17,2018
20,Royce Freeman\FreeRo00,RB,22.309,DEN,,LAC,17,60,3.530,0,17,2018
21,Austin Ekeler\EkelAu00,RB,23.227,LAC,@,DEN,8,58,7.250,1,17,2018
22,Cameron Artis-Payne\ArtiCa00,RB,28.190,CAR,@,NOR,16,56,3.500,1,17,2018
23,Lamar Miller\MillLa01,RB,27.249,HOU,,JAX,17,56,3.290,1,17,2018
24,Wendell Smallwood\SmalWe00,RB,24.335,PHI,@,WAS,12,53,4.420,0,17,2018
25,Damien Williams\WillDa05,RB,26.271,KAN,,OAK,11,51,4.640,1,17,2018
26,Josh Adams\AdamJo03,RB,22.065,PHI,@,WAS,11,50,4.550,0,17,2018
27,Sony Michel\MichSo00,RB,23.316,NWE,,NYJ,14,50,3.570,0,17,2018
28,Kalen Ballage\BallKa00,RB,23.008,MIA,@,BUF,12,47,3.920,0,17,2018
29,Tevin Coleman\ColeTe01,RB,25.258,ATL,@,TAM,8,45,5.630,1,17,2018
30,Chris Ivory\IvorCh00,RB,30.283,BUF,,MIA,14,45,3.210,0,17,2018
31,Mike Davis\DaviMi01,RB,25.314,SEA,,ARI,7,44,6.290,1,17,2018
32,Kenyan Drake\DrakKe00,RB,24.338,MIA,@,BUF,11,43,3.910,0,17,2018
33,Melvin Gordon\GordMe00,RB,25.261,LAC,@,DEN,10,42,4.200,0,17,2018
34,Elijah McGuire\McGuEl00,RB,24.212,NYJ,@,NWE,18,41,2.280,0,17,2018
35,DeShone Kizer\KizeDe00,QB,22.361,GNB,,DET,4,40,10.000,0,17,2018
36,Dalvin Cook\CookDa01,HB,23.142,MIN,,CHI,11,39,3.550,0,17,2018
37,Rod Smith\SmitRo06,RB,26.354,DAL,@,NYG,12,35,2.920,1,17,2018
38,Darrel Williams\WillDa10,RB,23.259,KAN,,OAK,11,31,2.820,0,17,2018
39,Brian Hill\HillBr02,RB,23.051,ATL,@,TAM,8,30,3.750,0,17,2018
