1,Saquon Barkley\BarkSa00,RB,21.282,NYG,,TAM,27,142,5.260,2,11,2018
2,David Johnson\JohnDa08,RB,26.337,ARI,,OAK,25,137,5.480,0,11,2018
3,Ezekiel Elliott\ElliEz00,RB,23.119,DAL,@,ATL,23,122,5.300,1,11,2018
4,Lamar Jackson\JackLa00,QB,21.315,BAL,,CIN,26,119,4.580,0,11,2018
5,Gus Edwards\EdwaGu00,RB,23.219,BAL,,CIN,17,115,6.760,1,11,2018
6,Peyton Barber\BarbPe01,RB,24.264,TAM,@,NYG,18,106,5.890,1,11,2018
7,Mark Ingram\IngrMa01,RB,28.332,NOR,,PHI,16,103,6.440,2,11,2018
8,Leonard Fournette\FourLe00,RB,23.304,JAX,,PIT,28,95,3.390,1,11,2018
9,Kerryon Johnson\JohnKe06,RB,21.141,DET,,CAR,15,87,5.800,1,11,2018
10,Lamar Miller\MillLa01,RB,27.207,HOU,@,WAS,20,86,4.300,0,11,2018
11,Chris Carson\CarsCh00,RB,24.060,SEA,,GNB,17,83,4.880,1,11,2018
12,Phillip Lindsay\LindPh00,RB,24.117,DEN,@,LAC,11,79,7.180,2,11,2018
13,Alvin Kamara\KamaAl00,RB,23.116,NOR,,PHI,13,71,5.460,0,11,2018
14,Kareem Hunt\HuntKa00,RB,23.105,KAN,@,LAR,14,70,5.000,0,11,2018
15,Melvin Gordon\GordMe00,RB,25.219,LAC,,DEN,18,69,3.830,0,11,2018
16,Jordan Howard\HowaJo00,RB,24.016,CHI,,MIN,18,63,3.500,0,11,2018
17,Marlon Mack\MackMa00,RB,22.256,IND,,TEN,16,61,3.810,1,11,2018
18,Jalen Richard\RichJa01,RB,25.034,OAK,@,ARI,11,61,5.550,0,11,2018
19,Tevin Coleman\ColeTe01,RB,25.216,ATL,,DAL,8,58,7.250,0,11,2018
20,Todd Gurley\GurlTo01,HB,24.108,LAR,,KAN,12,55,4.580,0,11,2018
21,Josh Adams\AdamJo03,RB,22.023,PHI,@,NOR,7,53,7.570,1,11,2018
22,Christian McCaffrey\McCaCh01,RB,22.164,CAR,@,DET,13,53,4.080,0,11,2018
23,Doug Martin\MartDo00,RB,29.309,OAK,@,ARI,10,52,5.200,0,11,2018
24,Adrian Peterson\PeteAd01,RB,33.242,WAS,,HOU,16,51,3.190,2,11,2018
25,Alfred Blue\BlueAl00,RB,27.205,HOU,@,WAS,8,46,5.750,0,11,2018
26,Derrick Henry\HenrDe00,RB,24.318,TEN,@,IND,9,46,5.110,0,11,2018
27,Rashaad Penny\PennRa00,RB,22.286,SEA,,GNB,8,46,5.750,0,11,2018
28,Carlos Hyde\HydeCa00,RB,28.059,JAX,,PIT,8,44,5.500,0,11,2018
29,Mitchell Trubisky\TrubMi00,QB,24.090,CHI,,MIN,10,43,4.300,0,11,2018
30,Aaron Jones\JoneAa00,RB,23.348,GNB,@,SEA,11,40,3.640,1,11,2018
31,DeAndre Washington\WashDe00,RB,25.269,OAK,@,ARI,12,39,3.250,0,11,2018
32,Colt McCoy\McCoCo00,QB,32.074,WAS,,HOU,5,35,7.000,0,11,2018
33,Alex Smith\SmitAl03,QB,34.195,WAS,,HOU,4,33,8.250,0,11,2018
34,Jordan Wilkins\WilkJo01,RB,24.123,IND,,TEN,4,30,7.500,1,11,2018
35,Andy Dalton\DaltAn00,QB,31.020,CIN,@,BAL,2,29,14.500,0,11,2018
36,Austin Ekeler\EkelAu00,RB,23.185,LAC,,DEN,6,29,4.830,0,11,2018
37,Patrick Mahomes\MahoPa00,QB,23.063,KAN,@,LAR,6,28,4.670,0,11,2018
38,Tarik Cohen\CoheTa00,RB,23.115,CHI,,MIN,7,27,3.860,0,11,2018
39,Mike Davis\DaviMi01,RB,25.269,SEA,,GNB,4,26,6.500,0,11,2018
40,James Conner\ConnJa00,RB,23.197,PIT,@,JAX,9,25,2.780,0,11,2018
41,Dion Lewis\LewiDi00,RB,28.052,TEN,@,IND,10,24,2.400,0,11,2018
42,Royce Freeman\FreeRo00,RB,22.267,DEN,@,LAC,7,23,3.290,1,11,2018
