1,Le'Veon Bell\BellLe00,RB,22.272,PIT,@,TEN,33,204,6.180,1,11,2014
2,Jonas Gray\GrayJo00,RB,24.142,NWE,@,IND,37,201,5.430,4,11,2014
3,Jamaal Charles\CharJa00,RB,27.324,KAN,,SEA,20,159,7.950,2,11,2014
4,Alfred Blue\BlueAl00,RB,23.203,HOU,@,CLE,36,156,4.330,0,11,2014
5,Jeremy Hill\HillJe01,HB,22.027,CIN,@,NOR,27,152,5.630,0,11,2014
6,Marshawn Lynch\LyncMa00,RB,28.208,SEA,@,KAN,24,124,5.170,0,11,2014
7,Matt Forte\FortMa00,RB,28.341,CHI,,MIN,26,117,4.500,0,11,2014
8,Tre Mason\MasoTr00,RB,21.102,STL,,DEN,29,113,3.900,0,11,2014
9,Alfred Morris\MorrAl00,RB,25.339,WAS,,TAM,20,96,4.800,0,11,2014
10,Frank Gore\GoreFr00,RB,31.186,SFO,@,NYG,19,95,5.000,0,11,2014
11,LeSean McCoy\McCoLe01,RB,26.127,PHI,@,GNB,23,88,3.830,0,11,2014
12,Lamar Miller\MillLa01,RB,23.202,MIA,,BUF,15,86,5.730,0,11,2014
13,Joique Bell\BellJo01,RB,28.104,DET,@,ARI,14,85,6.070,0,11,2014
14,Russell Wilson\WilsRu00,QB,25.352,SEA,@,KAN,8,71,8.880,0,11,2014
15,Ryan Mathews\MathRy00,RB,27.037,SDG,,OAK,16,70,4.380,0,11,2014
16,Eddie Lacy\LacyEd00,RB,24.167,GNB,,PHI,10,69,6.900,1,11,2014
17,Mark Ingram\IngrMa01,RB,24.330,NOR,,CIN,23,67,2.910,0,11,2014
18,Isaiah Crowell\CrowIs00,RB,21.312,CLE,,HOU,14,61,4.360,0,11,2014
19,Rashad Jennings\JennRa00,RB,29.235,NYG,,SFO,18,59,3.280,0,11,2014
20,Jonathan Grimes\GrimJo01,RB,24.330,HOU,@,CLE,13,54,4.150,0,11,2014
21,Andrew Sendejo\SendAn00,S,27.068,MIN,@,CHI,1,48,48.000,0,11,2014
22,Latavius Murray\MurrLa00,RB,24.302,OAK,@,SDG,4,43,10.750,0,11,2014
23,Andre Ellington\ElliAn00,RB,25.286,ARI,,DET,19,42,2.210,0,11,2014
24,Robert Griffin\GrifRo01,QB,24.277,WAS,,TAM,6,41,6.830,0,11,2014
25,Steven Jackson\JackSt00,RB,31.117,ATL,@,CAR,17,41,2.410,0,11,2014
26,DeAngelo Williams\WillDe02,RB,31.205,CAR,,ATL,10,41,4.100,0,11,2014
27,Jerick McKinnon\McKiJe00,HB,22.197,MIN,@,CHI,8,38,4.750,0,11,2014
28,Bishop Sankey\SankBi00,RB,22.063,TEN,,PIT,11,38,3.450,1,11,2014
29,Branden Oliver\OlivBr01,RB,23.193,SDG,,OAK,13,36,2.770,0,11,2014
30,Charles Sims\SimsCh00,RB,24.058,TAM,@,WAS,13,36,2.770,0,11,2014
31,Anthony Dixon\DixoAn00,RB,27.050,BUF,@,MIA,10,35,3.500,0,11,2014
32,Aaron Rodgers\RodgAa00,QB,30.349,GNB,,PHI,3,32,10.670,0,11,2014
33,Julian Edelman\EdelJu00,WR,28.178,NWE,@,IND,2,31,15.500,0,11,2014
34,Cam Newton\NewtCa00,QB,25.189,CAR,,ATL,5,30,6.000,0,11,2014
35,C.J. Anderson\AndeC.00,RB,23.279,DEN,@,STL,9,29,3.220,0,11,2014
36,Devonta Freeman\FreeDe00,RB,22.246,ATL,@,CAR,6,28,4.670,0,11,2014
37,Carlos Hyde\HydeCa00,RB,24.057,SFO,@,NYG,9,25,2.780,0,11,2014
38,Colin Kaepernick\KaepCo00,QB,27.013,SFO,@,NYG,8,24,3.000,0,11,2014
39,Jonathan Stewart\StewJo00,RB,27.240,CAR,,ATL,7,24,3.430,0,11,2014
