1,Thomas Rawls\RawlTh00,RB,22.069,SEA,@,CIN,23,169,7.350,1,5,2015
2,Todd Gurley\GurlTo01,RB,21.069,STL,@,GNB,30,159,5.300,0,5,2015
3,Devonta Freeman\FreeDe00,RB,23.210,ATL,,WAS,27,153,5.670,1,5,2015
4,Doug Martin\MartDo00,RB,26.271,TAM,,JAX,24,123,5.130,2,5,2015
5,Justin Forsett\ForsJu00,RB,29.362,BAL,,CLE,21,121,5.760,1,5,2015
6,Le'Veon Bell\BellLe00,RB,23.236,PIT,@,SDG,21,111,5.290,1,5,2015
7,Chris Johnson\JohnCh04,RB,30.018,ARI,@,DET,11,103,9.360,0,5,2015
8,Frank Gore\GoreFr00,RB,32.147,IND,@,HOU,22,98,4.450,1,5,2015
9,Carlos Hyde\HydeCa00,RB,25.021,SFO,@,NYG,21,93,4.430,1,5,2015
10,DeMarco Murray\MurrDe00,RB,27.241,PHI,,NOR,20,83,4.150,1,5,2015
11,Giovani Bernard\BernGi00,HB,23.323,CIN,,SEA,15,80,5.330,0,5,2015
12,Tyrod Taylor\TaylTy00,QB,26.069,BUF,@,TEN,8,76,9.500,1,5,2015
13,LeGarrette Blount\BlouLe00,RB,28.310,NWE,@,DAL,13,74,5.690,0,5,2015
14,Ryan Mathews\MathRy00,RB,28.001,PHI,,NOR,8,73,9.130,1,5,2015
15,Matt Forte\FortMa00,RB,29.305,CHI,@,KAN,18,71,3.940,0,5,2015
16,Andre Ellington\ElliAn00,RB,26.250,ARI,@,DET,3,63,21.000,1,5,2015
17,Joseph Randle\RandJo01,RB,23.286,DAL,,NWE,15,62,4.130,0,5,2015
18,Javorius Allen\AlleJa01,RB,24.045,BAL,,CLE,8,58,7.250,0,5,2015
19,Jamaal Charles\CharJa00,RB,28.288,KAN,,CHI,12,58,4.830,0,5,2015
20,Mark Ingram\IngrMa01,RB,25.294,NOR,@,PHI,12,57,4.750,0,5,2015
21,Charles Sims\SimsCh00,RB,25.022,TAM,,JAX,12,51,4.250,0,5,2015
22,Isaiah Crowell\CrowIs00,RB,22.276,CLE,@,BAL,13,49,3.770,0,5,2015
23,Marcus Mariota\MariMa01,QB,21.346,TEN,,BUF,5,47,9.400,0,5,2015
24,Rashad Jennings\JennRa00,RB,30.199,NYG,,SFO,11,46,4.180,0,5,2015
25,Melvin Gordon\GordMe00,RB,22.182,SDG,,PIT,15,42,2.800,0,5,2015
26,Arian Foster\FostAr00,RB,29.045,HOU,,IND,19,41,2.160,0,5,2015
27,Latavius Murray\MurrLa00,RB,25.266,OAK,,DEN,13,39,3.000,0,5,2015
28,Aaron Rodgers\RodgAa00,QB,31.313,GNB,,STL,8,39,4.880,0,5,2015
29,Dion Lewis\LewiDi00,RB,25.014,NWE,@,DAL,6,34,5.670,0,5,2015
30,T.J. Yeldon\YeldT.00,RB,22.009,JAX,@,TAM,11,32,2.910,0,5,2015
31,Charcandrick West\WestCh01,RB,24.131,KAN,,CHI,7,31,4.430,0,5,2015
32,Khiry Robinson\RobiKh00,RB,25.287,NOR,@,PHI,5,30,6.000,0,5,2015
33,Zach Zenner\ZennZa00,RB,24.028,DET,,ARI,10,30,3.000,0,5,2015
34,Dan Herron\HerrDa00,RB,26.204,BUF,@,TEN,9,28,3.110,0,5,2015
35,Eddie Lacy\LacyEd00,RB,25.131,GNB,,STL,13,27,2.080,0,5,2015
36,Darren Sproles\SproDa00,RB,32.113,PHI,,NOR,5,27,5.400,0,5,2015
37,Shane Vereen\VereSh00,RB,26.162,NYG,,SFO,5,24,4.800,0,5,2015
38,Michael Vick\VickMi00,QB,35.108,PIT,@,SDG,1,24,24.000,0,5,2015
39,Colin Kaepernick\KaepCo00,QB,27.342,SFO,@,NYG,3,23,7.670,0,5,2015
40,C.J. Anderson\AndeC.00,RB,24.243,DEN,@,OAK,11,22,2.000,0,5,2015
41,Tavon Austin\AustTa00,WR,25.210,STL,@,GNB,3,22,7.330,0,5,2015
42,Alfred Blue\BlueAl00,RB,24.164,HOU,,IND,6,22,3.670,0,5,2015
43,Duke Johnson\JohnDu00,RB,22.018,CLE,@,BAL,9,22,2.440,0,5,2015
44,Blake Bortles\BortBl00,QB,23.166,JAX,@,TAM,1,21,21.000,0,5,2015
45,Ronnie Hillman\HillRo00,RB,24.027,DEN,@,OAK,7,21,3.000,0,5,2015
46,Alex Smith\SmitAl03,QB,31.157,KAN,,CHI,3,21,7.000,0,5,2015
47,Russell Wilson\WilsRu00,QB,26.316,SEA,@,CIN,3,21,7.000,0,5,2015
48,Matt Jones\JoneMa04,RB,22.218,WAS,@,ATL,11,20,1.820,1,5,2015
49,Dexter McCluster\McClDe00,RB,26.047,TEN,,BUF,8,20,2.500,0,5,2015
50,Matt Ryan\RyanMa00,QB,30.147,ATL,,WAS,3,20,6.670,0,5,2015
51,Bishop Sankey\SankBi00,RB,23.026,TEN,,BUF,7,20,2.860,0,5,2015
52,DeAngelo Williams\WillDe02,RB,32.170,PIT,@,SDG,5,20,4.000,0,5,2015
53,Anthony Dixon\DixoAn00,RB,28.017,BUF,@,TEN,7,19,2.710,0,5,2015
54,Stepfan Taylor\TaylSt00,RB,24.124,ARI,@,DET,4,19,4.750,0,5,2015
55,Andy Dalton\DaltAn00,QB,27.347,CIN,,SEA,7,18,2.570,1,5,2015
56,Brandon Weeden\WeedBr00,QB,31.362,DAL,,NWE,3,18,6.000,0,5,2015
57,James Starks\StarJa00,RB,29.228,GNB,,STL,5,17,3.400,0,5,2015
58,Ameer Abdullah\AbduAm00,RB,22.120,DET,,ARI,6,16,2.670,0,5,2015
59,Darren McFadden\McFaDa00,RB,28.045,DAL,,NWE,5,16,3.200,0,5,2015
60,Jay Cutler\CutlJa00,QB,32.165,CHI,@,KAN,4,15,3.750,0,5,2015
61,Alfred Morris\MorrAl00,RB,26.303,WAS,@,ATL,8,15,1.880,0,5,2015
62,Chris Thompson\ThomCh03,RB,24.356,WAS,@,ATL,3,15,5.000,0,5,2015
63,Brian Hoyer\HoyeBr00,QB,29.360,HOU,,IND,1,14,14.000,0,5,2015
