1,Nick Chubb\ChubNi00,RB,22.319,CLE,,ATL,20,176,8.800,1,10,2018
2,Ezekiel Elliott\ElliEz00,RB,23.112,DAL,@,PHI,19,151,7.950,1,10,2018
3,Aaron Jones\JoneAa00,RB,23.344,GNB,,MIA,15,145,9.670,2,10,2018
4,Todd Gurley\GurlTo01,HB,24.100,LAR,,SEA,16,120,7.500,1,10,2018
5,LeSean McCoy\McCoLe01,RB,30.122,BUF,@,NYJ,26,113,4.350,2,10,2018
6,Rashaad Penny\PennRa00,RB,22.282,SEA,@,LAR,12,108,9.000,1,10,2018
7,Mark Ingram\IngrMa01,RB,28.325,NOR,@,CIN,13,104,8.000,0,10,2018
8,Matt Breida\BreiMa00,RB,23.257,SFO,,NYG,17,101,5.940,1,10,2018
9,David Johnson\JohnDa08,RB,26.330,ARI,@,KAN,21,98,4.670,1,10,2018
10,Melvin Gordon\GordMe00,RB,25.212,LAC,@,OAK,18,93,5.170,0,10,2018
11,Russell Wilson\WilsRu00,QB,29.347,SEA,@,LAR,9,92,10.220,0,10,2018
12,Frank Gore\GoreFr00,RB,35.181,MIA,@,GNB,13,90,6.920,0,10,2018
13,Christian McCaffrey\McCaCh01,RB,22.154,CAR,@,PIT,14,77,5.500,1,10,2018
14,Kareem Hunt\HuntKa00,RB,23.097,KAN,,ARI,16,71,4.440,0,10,2018
15,Marcus Murphy\MurpMa03,RB,27.246,BUF,@,NYJ,14,69,4.930,0,10,2018
16,Adrian Peterson\PeteAd01,RB,33.235,WAS,@,TAM,19,68,3.580,0,10,2018
17,Saquon Barkley\BarkSa00,RB,21.276,NYG,@,SFO,20,67,3.350,0,10,2018
18,James Conner\ConnJa00,RB,23.187,PIT,,CAR,13,65,5.000,1,10,2018
19,Peyton Barber\BarbPe01,RB,24.257,TAM,,WAS,13,61,4.690,0,10,2018
20,Doug Martin\MartDo00,RB,29.302,OAK,,LAC,15,61,4.070,0,10,2018
21,Joe Mixon\MixoJo00,HB,22.110,CIN,,NOR,11,61,5.550,0,10,2018
22,Mike Davis\DaviMi01,RB,25.265,SEA,@,LAR,11,58,5.270,0,10,2018
23,Derrick Henry\HenrDe00,RB,24.311,TEN,,NWE,11,58,5.270,2,10,2018
24,Dion Lewis\LewiDi00,RB,28.045,TEN,,NWE,20,57,2.850,0,10,2018
25,Alvin Kamara\KamaAl00,RB,23.109,NOR,@,CIN,12,56,4.670,2,10,2018
26,Leonard Fournette\FourLe00,RB,23.297,JAX,@,IND,24,53,2.210,1,10,2018
27,Jordan Wilkins\WilkJo01,RB,24.116,IND,,JAX,1,53,53.000,0,10,2018
28,Kerryon Johnson\JohnKe06,WR,21.134,DET,@,CHI,14,51,3.640,1,10,2018
29,Josh Adams\AdamJo03,RB,22.016,PHI,,DAL,7,47,6.710,0,10,2018
30,Dwayne Washington\WashDw00,RB,24.201,NOR,@,CIN,11,47,4.270,0,10,2018
31,Tevin Coleman\ColeTe01,RB,25.209,ATL,@,CLE,11,44,4.000,0,10,2018
32,Johnny Townsend\TownJo01,P,23.270,OAK,,LAC,1,42,42.000,0,10,2018
33,Jeff Driskel\DrisJe00,QB,25.202,CIN,,NOR,2,35,17.500,1,10,2018
34,Ryan Fitzpatrick\FitzRy00,QB,35.352,TAM,,WAS,8,35,4.380,0,10,2018
35,Isaiah McKenzie\McKeIs00,WR,23.216,BUF,@,NYJ,3,32,10.670,0,10,2018
36,Sony Michel\MichSo00,RB,23.267,NWE,@,TEN,11,31,2.820,0,10,2018
37,Trenton Cannon\CannTr00,RB,24.111,NYJ,,BUF,4,30,7.500,0,10,2018
38,Elijah McGuire\McGuEl00,RB,24.163,NYJ,,BUF,6,30,5.000,0,10,2018
39,Marlon Mack\MackMa00,RB,22.249,IND,,JAX,12,29,2.420,0,10,2018
